Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
12477,0.6323999,0.81619996,0.66464,0.83232,0.63522637,0.8176132,0.6293318,0.8146659,0.61924416,0.80962205,0.672492,0.836246,0.6293894,0.8146947,0.68101764,0.8405088,0.69290805,0.846454,0.7299535,0.86497676
12478,0.6375667,0.81878334,0.66595227,0.8329761,0.6601453,0.83007264,0.6266155,0.81330776,0.6333357,0.81666785,0.63487744,0.8174387,0.6143924,0.8071962,0.68525773,0.84262884,0.6749959,0.83749795,0.6697589,0.83487946
12479,0.7427856,0.8713928,0.6866814,0.8433407,0.68755907,0.84377956,0.61033213,0.80516607,0.730799,0.8653995,0.7699756,0.88498783,0.6836301,0.84181505,0.72616446,0.86308223,0.70806086,0.85403043,0.7418041,0.87090206
12480,0.7100777,0.8550389,0.69219583,0.84609795,0.69371605,0.846858,0.6427369,0.82136846,0.6753143,0.83765715,0.63332415,0.8166621,0.5700805,0.78504026,0.6918373,0.84591866,0.60663474,0.80331737,0.59350526,0.79675263
12481,0.6723867,0.8361933,0.65411854,0.82705927,0.6990672,0.84953356,0.63440895,0.8172045,0.6029421,0.80147105,0.659627,0.8298135,0.58115077,0.7905754,0.6968236,0.8484118,0.69582486,0.84791243,0.6789514,0.8394757
12482,0.6946559,0.84732795,0.68112624,0.8405631,0.67787087,0.83893543,0.6620432,0.8310216,0.67533517,0.8376676,0.66347826,0.8317391,0.6272814,0.8136407,0.6910041,0.845502,0.6587596,0.8293798,0.6612021,0.83060104
12483,0.60402906,0.8020145,0.59076595,0.795383,0.5792304,0.7896152,0.5616168,0.7808084,0.55973345,0.7798667,0.58514714,0.7925736,0.58012795,0.790064,0.60919106,0.80459553,0.5748478,0.7874239,0.60636854,0.8031843
12484,0.6167162,0.8083581,0.61655533,0.80827767,0.6222812,0.8111406,0.5436029,0.7718015,0.61268437,0.8063422,0.59493685,0.7974684,0.54011464,0.7700573,0.596311,0.7981555,0.5878651,0.79393256,0.573533,0.7867665
12485,0.6161302,0.80806506,0.65399086,0.82699543,0.60568786,0.8028439,0.5691427,0.78457135,0.6291808,0.8145904,0.7056984,0.8528492,0.70259714,0.8512986,0.6826386,0.8413193,0.7300638,0.8650319,0.74959075,0.8747954
12486,0.72021294,0.86010647,0.73378646,0.86689323,0.74986684,0.8749334,0.62646955,0.8132348,0.7306899,0.86534494,0.6927886,0.8463943,0.700085,0.85004246,0.75917566,0.8795878,0.70960903,0.8548045,0.709095,0.8545475
12487,0.6709317,0.83546585,0.6821422,0.8410711,0.6817477,0.84087384,0.5973163,0.79865813,0.6635442,0.8317721,0.73310405,0.866552,0.71155596,0.855778,0.73380566,0.8669028,0.757501,0.8787505,0.7788621,0.88943106
12488,0.5447761,0.77238804,0.6303898,0.8151949,0.5713751,0.78568757,0.5518275,0.7759137,0.5413119,0.770656,0.5306959,0.76534796,0.50445557,0.7522278,0.587623,0.7938115,0.6160774,0.8080387,0.57515454,0.7875773
12489,0.57833695,0.7891685,0.5839318,0.7919659,0.6015935,0.80079675,0.5264532,0.7632266,0.5505121,0.77525604,0.6156976,0.8078488,0.5838921,0.79194605,0.62317014,0.81158507,0.57394105,0.7869705,0.58762085,0.7938104
12490,0.6186019,0.80930096,0.61838806,0.809194,0.59776217,0.79888105,0.6005372,0.8002686,0.57987165,0.7899358,0.5908102,0.7954051,0.6115141,0.80575705,0.5923027,0.79615134,0.6420481,0.82102406,0.6131589,0.8065795
12491,0.50145185,0.7507259,0.5882875,0.79414374,0.5324767,0.76623833,0.48881614,0.7444081,0.50440234,0.7522012,0.45668224,0.7283411,0.4979309,0.74896544,0.5437993,0.77189964,0.52590024,0.7629501,0.5013183,0.7506591
12492,0.66069764,0.83034885,0.66007876,0.8300394,0.62266576,0.8113329,0.5767596,0.7883798,0.65249485,0.82624745,0.57301396,0.786507,0.53953505,0.7697675,0.61145484,0.8057274,0.596727,0.7983635,0.5368559,0.76842797
12493,0.5880586,0.7940293,0.59759235,0.7987962,0.6267699,0.81338495,0.5527384,0.7763692,0.55287516,0.7764376,0.6308931,0.81544656,0.5891285,0.79456425,0.63296056,0.8164803,0.6512939,0.82564694,0.62445873,0.8122294
12494,0.66183734,0.83091867,0.6611526,0.8305763,0.66527736,0.8326387,0.6274911,0.81374556,0.61865044,0.8093252,0.6434205,0.8217102,0.6551902,0.8275951,0.6469697,0.82348484,0.7297511,0.86487556,0.68851364,0.8442568
12495,0.7151063,0.8575531,0.7230197,0.86150986,0.69996256,0.8499813,0.6475143,0.8237572,0.6940471,0.84702355,0.75383055,0.8769153,0.6832199,0.84160995,0.7631067,0.88155335,0.7731687,0.88658434,0.7527615,0.87638074
12496,0.58661664,0.7933083,0.5830867,0.79154336,0.5926495,0.79632473,0.5564561,0.77822804,0.5540199,0.77700996,0.5846224,0.7923112,0.5253914,0.76269567,0.6171041,0.808552,0.6545763,0.82728815,0.5961392,0.7980696
12497,0.6275531,0.81377655,0.6138387,0.80691934,0.6440283,0.82201415,0.5951503,0.7975751,0.5848136,0.7924068,0.62669384,0.8133469,0.5733899,0.78669494,0.6569451,0.82847255,0.6250248,0.8125124,0.6518539,0.82592696
12498,0.4695436,0.7347718,0.51450264,0.7572513,0.516242,0.758121,0.4404363,0.7202182,0.41009563,0.70504785,0.38659903,0.69329953,0.38690346,0.69345176,0.44054574,0.7202729,0.44980454,0.7249023,0.37256685,0.6862834
12499,0.6683463,0.83417314,0.67933047,0.83966523,0.6684626,0.83423126,0.5557561,0.77787805,0.666826,0.833413,0.67176825,0.8358841,0.642258,0.82112896,0.71186817,0.8559341,0.63480675,0.8174034,0.66385883,0.83192945
12500,0.6915908,0.8457954,0.6770806,0.8385403,0.6710487,0.8355243,0.57643473,0.78821737,0.6748703,0.8374351,0.68051505,0.8402575,0.671582,0.835791,0.7023816,0.8511908,0.6666746,0.8333373,0.68741727,0.84370863
12501,0.63941336,0.8197067,0.63414335,0.8170717,0.59805524,0.7990276,0.5425446,0.7712723,0.6152361,0.807618,0.57954824,0.7897741,0.5700884,0.7850442,0.57913256,0.7895663,0.62874985,0.8143749,0.61826986,0.80913496
12502,0.68023574,0.8401179,0.73112535,0.8655627,0.6728562,0.8364281,0.65522265,0.8276113,0.7096105,0.85480523,0.6042643,0.8021321,0.635222,0.817611,0.72324306,0.8616215,0.6422415,0.82112074,0.6218378,0.8109189
12503,0.61427665,0.8071383,0.55590034,0.77795017,0.6220664,0.8110332,0.5273079,0.763654,0.54737777,0.7736889,0.61555123,0.8077756,0.49070013,0.74535006,0.59175485,0.79587746,0.58955145,0.7947757,0.5468698,0.7734349
12504,0.70342255,0.8517113,0.7062186,0.8531093,0.6997775,0.84988874,0.65591395,0.827957,0.6658757,0.83293784,0.5996484,0.79982424,0.5608951,0.78044754,0.7187675,0.85938376,0.6105788,0.8052894,0.555841,0.7779205
12505,0.56067604,0.78033805,0.59223735,0.7961187,0.608751,0.8043755,0.4990539,0.749527,0.5532367,0.77661836,0.5718499,0.7859249,0.5308896,0.76544476,0.5782893,0.78914464,0.6044073,0.80220366,0.59719086,0.7985954
12506,0.6268879,0.81344396,0.6469318,0.82346594,0.6488714,0.8244357,0.6101682,0.8050841,0.6264737,0.81323683,0.56139636,0.7806982,0.55909014,0.77954507,0.6199975,0.80999875,0.5846473,0.79232365,0.58643246,0.7932162
12507,0.6566992,0.8283496,0.67815965,0.83907986,0.6642395,0.83211976,0.58827657,0.7941383,0.7197492,0.8598746,0.7223488,0.8611744,0.7651387,0.8825693,0.70439744,0.8521987,0.73493546,0.86746776,0.76370823,0.8818541
12508,0.72454584,0.8622729,0.64397264,0.8219863,0.6647355,0.8323678,0.5508525,0.77542627,0.66670936,0.8333547,0.72614646,0.8630732,0.6244888,0.8122444,0.6809844,0.8404922,0.6241282,0.8120641,0.6705464,0.8352732
12509,0.72855794,0.864279,0.67426693,0.83713347,0.7416692,0.8708346,0.6265904,0.8132952,0.6871291,0.8435645,0.7612313,0.88061565,0.66088897,0.83044446,0.74029434,0.87014717,0.72910285,0.8645514,0.7493231,0.87466156
12510,0.70521176,0.8526059,0.6629784,0.8314892,0.6664624,0.8332312,0.63703895,0.8185195,0.67372,0.83686,0.713243,0.8566215,0.66508746,0.83254373,0.70955956,0.8547798,0.7007108,0.8503554,0.72653973,0.86326987
12511,0.61329734,0.8066487,0.5832049,0.7916025,0.57621,0.788105,0.51343036,0.7567152,0.564576,0.782288,0.685671,0.8428355,0.5885719,0.79428595,0.62534285,0.8126714,0.6680608,0.8340304,0.65204144,0.8260207
12512,0.6301321,0.81506604,0.64914227,0.82457113,0.6022574,0.8011287,0.62975514,0.81487757,0.6211895,0.81059474,0.5894321,0.79471606,0.5890894,0.7945447,0.64944273,0.82472134,0.6732731,0.83663654,0.61618733,0.80809367
12513,0.6702446,0.8351223,0.6222998,0.8111499,0.650233,0.8251165,0.5873832,0.79369164,0.60166585,0.8008329,0.6421642,0.8210821,0.5568669,0.77843344,0.64051247,0.82025623,0.6381831,0.81909156,0.6229036,0.8114518
12514,0.75957,0.879785,0.75092447,0.87546223,0.73115075,0.8655754,0.66577363,0.8328868,0.76009357,0.8800468,0.7295201,0.86476004,0.67389584,0.8369479,0.7558882,0.8779441,0.70252705,0.8512635,0.71480095,0.8574005
12515,0.69010293,0.84505147,0.71188843,0.8559442,0.6754501,0.83772504,0.650435,0.8252175,0.63487864,0.8174393,0.6268917,0.8134458,0.6180463,0.80902314,0.71008545,0.8550427,0.73104095,0.8655205,0.67497945,0.8374897
12516,0.6862159,0.84310794,0.69231045,0.8461552,0.70254827,0.85127413,0.66191447,0.83095723,0.6551757,0.82758784,0.6402822,0.8201411,0.6394541,0.81972706,0.70064145,0.8503207,0.68570256,0.8428513,0.66926664,0.83463335
12518,0.78362787,0.89181393,0.7774272,0.8887136,0.74939024,0.8746951,0.6963793,0.84818965,0.77106154,0.88553077,0.7574174,0.8787087,0.7167176,0.8583588,0.8182696,0.9091348,0.7592871,0.87964356,0.7799389,0.88996947
12519,0.6484082,0.8242041,0.66719496,0.8335975,0.6412647,0.82063234,0.56967807,0.78483903,0.6151489,0.80757445,0.57566607,0.78783303,0.6005227,0.8002614,0.62629175,0.8131459,0.6039934,0.8019967,0.60107976,0.80053985
12520,0.74688596,0.873443,0.69950825,0.8497541,0.6948811,0.84744054,0.6571373,0.82856864,0.6871735,0.84358674,0.7250047,0.86250234,0.65949607,0.82974803,0.70943964,0.8547198,0.6849345,0.84246725,0.72002476,0.8600124
12521,0.6954337,0.8477168,0.6235043,0.81175214,0.6503049,0.82515246,0.5818333,0.7909167,0.609819,0.80490947,0.6586872,0.82934356,0.60356236,0.8017812,0.67106354,0.8355318,0.5917373,0.79586864,0.6489363,0.82446814
12523,0.5422873,0.7711437,0.5877757,0.79388785,0.55968237,0.7798412,0.5406384,0.7703192,0.51576835,0.75788414,0.49297786,0.7464889,0.5447788,0.7723894,0.5608894,0.78044474,0.5827144,0.79135716,0.5320689,0.7660345
12525,0.8305478,0.9152739,0.7674736,0.8837368,0.8008833,0.90044165,0.7506466,0.8753233,0.7891432,0.8945716,0.7175374,0.8587687,0.66636497,0.83318245,0.7793919,0.88969594,0.70118624,0.8505931,0.6892657,0.84463286
12526,0.70099473,0.85049736,0.682703,0.8413515,0.677402,0.838701,0.626663,0.8133315,0.6597525,0.82987624,0.6873074,0.8436537,0.6666596,0.8333298,0.68916637,0.84458315,0.6677042,0.8338521,0.6931267,0.84656334
12527,0.6966405,0.84832025,0.6758412,0.8379206,0.6810161,0.84050804,0.6111192,0.80555964,0.6539036,0.8269518,0.6486335,0.82431674,0.59714025,0.79857016,0.6822523,0.84112614,0.62323093,0.81161547,0.61134005,0.80567
12528,0.5315412,0.7657706,0.56103575,0.7805179,0.5654356,0.7827178,0.4695881,0.734794,0.5572993,0.7786497,0.5747421,0.78737104,0.5553833,0.77769166,0.54640794,0.77320397,0.5787302,0.7893651,0.57474196,0.787371
12529,0.8212584,0.9106292,0.7010692,0.85053456,0.75814843,0.8790742,0.64238685,0.82119346,0.76383007,0.88191503,0.7686308,0.8843154,0.68084764,0.8404238,0.76194155,0.8809708,0.6636795,0.83183974,0.7334336,0.8667168
12530,0.7360515,0.8680258,0.6871692,0.8435846,0.6875903,0.8437952,0.59665096,0.7983255,0.7001413,0.85007066,0.71443284,0.8572164,0.67774737,0.8388737,0.69089735,0.8454487,0.6956208,0.8478104,0.7395942,0.8697971
12531,0.5892929,0.79464644,0.61554897,0.8077745,0.63540506,0.81770253,0.51869273,0.75934637,0.5760666,0.7880333,0.5896957,0.79484785,0.5690156,0.7845078,0.58548826,0.79274416,0.630021,0.8150105,0.6115597,0.8057798
12532,0.748438,0.874219,0.6813972,0.8406986,0.7117349,0.85586745,0.6253152,0.8126576,0.6634847,0.83174235,0.72252107,0.86126053,0.6339975,0.8169987,0.6886792,0.8443396,0.6757151,0.83785754,0.70346653,0.85173327
12533,0.698817,0.8494085,0.6766559,0.83832794,0.71173453,0.85586727,0.62057275,0.8102864,0.6737784,0.8368892,0.6471369,0.82356846,0.62924033,0.81462014,0.70711017,0.8535551,0.63983744,0.81991875,0.6488581,0.82442904
12565,0.7658654,0.88293266,0.7338661,0.86693305,0.720837,0.8604185,0.64465606,0.82232803,0.71375144,0.8568757,0.77777815,0.8888891,0.69526887,0.84763443,0.7978131,0.8989066,0.7464862,0.8732431,0.7767234,0.8883617
12656,0.48681957,0.74340975,0.5550579,0.77752894,0.5017745,0.7508873,0.49926218,0.7496311,0.47113723,0.73556864,0.45450968,0.72725487,0.44876063,0.7243803,0.543328,0.771664,0.5142271,0.7571136,0.4737435,0.7368717
12674,0.7134118,0.8567059,0.6684035,0.83420175,0.6890427,0.84452134,0.59364486,0.7968224,0.6636725,0.8318362,0.77118456,0.8855923,0.67531425,0.8376571,0.7155638,0.8577819,0.7130743,0.85653716,0.74271107,0.87135553
12687,0.539264,0.769632,0.5861919,0.79309595,0.57091284,0.7854564,0.4607141,0.73035705,0.57918143,0.7895907,0.6245587,0.81227934,0.66517955,0.83258975,0.6156601,0.80783004,0.6921541,0.8460771,0.69364333,0.84682167
12736,0.7462227,0.87311137,0.6991014,0.8495507,0.62361,0.811805,0.6827668,0.8413834,0.6964781,0.84823906,0.6388037,0.81940186,0.65271986,0.8263599,0.7046124,0.8523062,0.68712217,0.84356105,0.65231025,0.8261551
13078,0.74555826,0.87277913,0.6890946,0.8445473,0.68402743,0.8420137,0.65582013,0.82791007,0.72481966,0.86240983,0.7455497,0.87277484,0.6983993,0.84919965,0.73790354,0.8689518,0.69293904,0.8464695,0.7327696,0.8663848
13080,0.68540287,0.84270144,0.70313144,0.8515657,0.69282186,0.84641093,0.6336733,0.81683666,0.6482161,0.82410806,0.6180477,0.80902386,0.55799997,0.779,0.6873348,0.8436674,0.6738068,0.8369034,0.60815465,0.8040773
13146,0.6568538,0.8284269,0.72600067,0.86300033,0.6260598,0.8130299,0.6656658,0.83283293,0.6413639,0.8206819,0.6127875,0.80639374,0.6510846,0.82554233,0.680369,0.8401845,0.7507396,0.8753698,0.72066814,0.86033404
13147,0.72892,0.86446,0.6920347,0.84601736,0.67563385,0.83781695,0.62041306,0.81020653,0.7035178,0.8517589,0.62025166,0.8101258,0.61967075,0.8098354,0.6684239,0.83421195,0.64450365,0.8222518,0.63303787,0.8165189
13148,0.7069125,0.85345626,0.6523531,0.8261765,0.6608161,0.83040804,0.610327,0.8051635,0.6722927,0.83614635,0.593778,0.796889,0.5614848,0.7807424,0.65636146,0.82818073,0.5464656,0.7732328,0.5341532,0.7670766
13149,0.69765675,0.8488284,0.6693203,0.8346602,0.6186116,0.8093058,0.6109804,0.8054902,0.6658172,0.83290863,0.6152562,0.8076281,0.61487776,0.80743885,0.62666994,0.81333494,0.64924484,0.8246224,0.66978824,0.8348941
13150,0.8045789,0.90228945,0.7904886,0.8952443,0.7709299,0.8854649,0.68795884,0.8439794,0.7857278,0.89286387,0.76557577,0.8827879,0.7028725,0.85143626,0.8058846,0.9029423,0.7311233,0.86556166,0.73544526,0.86772263
13196,0.71385294,0.85692644,0.7212633,0.86063164,0.69297695,0.8464885,0.63139117,0.8156956,0.6758338,0.8379169,0.638276,0.819138,0.6329199,0.81645995,0.66029286,0.83014643,0.66862476,0.8343124,0.6452588,0.8226294
13382,0.57244116,0.78622055,0.5935563,0.79677814,0.65049195,0.825246,0.6010711,0.80053556,0.53089976,0.7654499,0.4611495,0.7305747,0.48594475,0.7429724,0.5367055,0.76835275,0.5499124,0.7749562,0.5318364,0.7659182
13461,0.72745335,0.8637267,0.6417372,0.8208686,0.6721842,0.8360921,0.5963253,0.79816264,0.6603097,0.83015484,0.70218086,0.85109043,0.62683475,0.8134174,0.68016267,0.84008133,0.64265174,0.8213259,0.6988392,0.8494196
13475,0.7125491,0.85627455,0.6965862,0.84829307,0.6749655,0.83748275,0.58826125,0.7941306,0.68849146,0.84424573,0.67565036,0.8378252,0.6662418,0.83312094,0.71482575,0.8574129,0.64729714,0.8236486,0.65964615,0.8298231
13477,0.5110679,0.75553393,0.48603934,0.7430197,0.5493729,0.77468646,0.47210068,0.73605037,0.50768423,0.7538421,0.5025006,0.75125027,0.4670431,0.7335216,0.5396002,0.76980007,0.4530454,0.7265227,0.48495424,0.7424771
13537,0.7806172,0.8903086,0.7588031,0.87940156,0.75738263,0.8786913,0.7200427,0.86002135,0.7599643,0.8799821,0.7311332,0.8655666,0.7149731,0.85748655,0.75463474,0.87731737,0.69705045,0.8485252,0.74080455,0.8704023
13893,0.7353878,0.8676939,0.6744983,0.83724916,0.7147369,0.85736847,0.6749215,0.83746076,0.6745759,0.83728796,0.61040485,0.8052024,0.5408878,0.7704439,0.6720587,0.83602935,0.56308544,0.7815427,0.58418715,0.7920936
13897,0.75701237,0.8785062,0.6557088,0.8278544,0.67138195,0.835691,0.64545214,0.8227261,0.6553763,0.82768816,0.5892036,0.7946018,0.5228985,0.7614492,0.64793146,0.8239657,0.6017295,0.80086476,0.5839776,0.7919888
14744,0.7487552,0.8743776,0.707868,0.853934,0.71822405,0.859112,0.6934017,0.84670085,0.6905486,0.8452743,0.6969851,0.84849256,0.67026126,0.83513063,0.71193755,0.8559688,0.6912403,0.84562016,0.708907,0.8544535
14862,0.71515876,0.85757935,0.71712327,0.85856164,0.6729007,0.83645034,0.67698073,0.83849037,0.7114155,0.85570776,0.6616786,0.8308393,0.6834373,0.8417187,0.72579914,0.86289954,0.69317555,0.8465878,0.6978884,0.8489442
14882,0.75910026,0.8795501,0.76710784,0.8835539,0.70310843,0.8515542,0.6382625,0.81913126,0.7713765,0.88568825,0.6982355,0.84911776,0.6733474,0.83667374,0.75995874,0.8799794,0.65871155,0.8293558,0.6924279,0.84621394
14890,0.75845784,0.87922895,0.7278269,0.8639134,0.71230555,0.8561528,0.6729545,0.8364773,0.71518946,0.8575947,0.68066937,0.84033465,0.6323098,0.8161549,0.7547095,0.87735474,0.70463836,0.8523192,0.69002104,0.8450105
14906,0.6283567,0.81417835,0.58675385,0.7933769,0.5803212,0.7901606,0.5930401,0.79652005,0.5709481,0.78547406,0.52616155,0.7630808,0.5184665,0.75923324,0.57996404,0.789982,0.57522655,0.7876133,0.55392396,0.776962
14907,0.6115092,0.8057546,0.63754696,0.8187735,0.57207114,0.78603554,0.5420824,0.7710412,0.62247765,0.8112388,0.6381625,0.81908125,0.6535208,0.8267604,0.65748894,0.8287445,0.6315132,0.81575656,0.672618,0.83630896
14914,0.7659321,0.88296604,0.6903153,0.8451576,0.6637368,0.8318684,0.6474569,0.82372844,0.7210102,0.8605051,0.6667951,0.8333975,0.647295,0.8236475,0.6982491,0.84912455,0.6569832,0.82849157,0.665055,0.8325275
14916,0.44106233,0.72053117,0.510926,0.755463,0.40375406,0.701877,0.45077273,0.7253864,0.4089401,0.70447004,0.34679836,0.6733992,0.39622033,0.69811016,0.4085145,0.70425725,0.43967253,0.71983624,0.37611556,0.6880578
14930,0.7605425,0.88027126,0.6596801,0.82984006,0.7005435,0.85027176,0.5997412,0.7998706,0.7333182,0.8666591,0.77718556,0.8885928,0.66585433,0.83292717,0.71987796,0.859939,0.6824969,0.84124845,0.74525076,0.87262535
14932,0.64322853,0.82161427,0.69446206,0.84723103,0.66761714,0.83380854,0.5931001,0.79655004,0.6309544,0.8154772,0.63973105,0.8198655,0.6220485,0.81102425,0.68586016,0.8429301,0.7120603,0.8560301,0.67778784,0.8388939
14939,0.74965006,0.874825,0.69293654,0.84646827,0.6979745,0.8489872,0.60793746,0.8039687,0.70629096,0.8531455,0.7499224,0.8749612,0.686103,0.8430515,0.7182173,0.8591087,0.66636395,0.833182,0.7238347,0.8619174
14947,0.6863601,0.84318006,0.6713598,0.8356799,0.63588125,0.8179406,0.59599364,0.7979968,0.6433149,0.8216574,0.64980465,0.8249023,0.6012784,0.8006392,0.6307816,0.8153908,0.6489493,0.8244747,0.65203047,0.82601523
15180,0.6352508,0.8176254,0.64278936,0.8213947,0.6464663,0.8232331,0.6199906,0.8099953,0.58352613,0.79176307,0.5547992,0.7773996,0.5136004,0.7568002,0.55189246,0.77594626,0.59712946,0.79856473,0.5627248,0.7813624
15240,0.6255707,0.8127854,0.6180563,0.80902815,0.5619208,0.78096044,0.53380275,0.7669014,0.6381507,0.81907535,0.65834856,0.8291743,0.66328037,0.8316402,0.63005996,0.81503,0.6671667,0.83358335,0.7288463,0.86442316
15339,0.5857021,0.7928511,0.6875249,0.84376246,0.63263804,0.816319,0.5967565,0.7983782,0.59970635,0.7998532,0.5179319,0.75896597,0.52284205,0.761421,0.6725363,0.8362682,0.55680066,0.7784003,0.5498697,0.7749349
