Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Score
224,0.09770161,0.5488508,0.11243783,0.5562189,0.06030766,0.5301538,0.12662338,0.5633117,0.04451894,0.5222595,0.12924184,0.5646209,0.099292874,0.54964644,0.11130134,0.55565065,0.17642808,0.58821404,0.14087181,0.5704359
225,0.011353508,0.50567675,0.006219916,0.50310993,-0.013714514,0.49314275,0.056753118,0.5283766,-0.018012311,0.49099386,0.0410918,0.5205459,0.041912414,0.5209562,0.033446126,0.51672304,0.076731734,0.53836584,0.047442194,0.5237211
226,0.1732938,0.5866469,0.13396916,0.5669846,0.15119514,0.5755976,0.19716772,0.5985839,0.10390041,0.5519502,0.16732952,0.5836648,0.1493775,0.57468873,0.1618248,0.5809124,0.20729396,0.603647,0.17587635,0.5879382
227,0.26801857,0.6340093,0.22001638,0.6100082,0.21828064,0.60914034,0.23401307,0.61700654,0.1715024,0.5857512,0.14470434,0.5723522,0.16008666,0.5800433,0.21049869,0.60524935,0.19689703,0.5984485,0.16420606,0.582103
228,0.027540974,0.51377046,-0.010003988,0.494998,-0.0035435874,0.4982282,0.037984513,0.51899225,-0.040016614,0.4799917,0.024586625,0.51229334,-0.0022584144,0.4988708,0.034243178,0.5171216,0.07673349,0.53836673,0.034578536,0.5172893
229,0.04465446,0.52232724,0.022480119,0.51124007,-0.009903748,0.49504814,0.06551317,0.53275657,-9.6250325e-05,0.49995187,0.039009705,0.51950485,0.037943527,0.51897174,0.0442263,0.52211314,0.08755425,0.5437771,0.06061361,0.5303068
230,0.07548161,0.5377408,0.046343125,0.52317154,0.035501968,0.517751,0.066554606,0.5332773,0.010689392,0.5053447,0.09905562,0.5495278,0.06219544,0.5310977,0.09502958,0.5475148,0.11905161,0.5595258,0.099993795,0.5499969
231,0.08541605,0.54270804,0.07033726,0.53516865,0.036751296,0.51837564,0.13525732,0.5676287,0.031799152,0.5158996,0.101620466,0.5508102,0.11252637,0.5562632,0.10140184,0.5507009,0.18929195,0.594646,0.1378356,0.5689178
232,0.0015398964,0.50077,0.041341856,0.52067095,0.041910816,0.5209554,0.016257811,0.5081289,0.021223063,0.51061153,0.013549016,0.5067745,0.08034637,0.5401732,0.05055423,0.52527714,0.041060828,0.5205304,0.040395297,0.52019763
233,0.12680404,0.563402,0.13133807,0.56566906,0.07154861,0.5357743,0.16319318,0.5815966,0.10807161,0.5540358,0.13431457,0.56715727,0.16590679,0.5829534,0.13410056,0.5670503,0.18990639,0.5949532,0.17522377,0.5876119
234,0.00061366963,0.50030684,-0.011724855,0.4941376,-0.01866262,0.49066868,0.0126060415,0.506303,-0.041003574,0.4794982,0.018664502,0.50933224,0.01230089,0.5061504,0.031821057,0.5159105,0.06595108,0.53297555,0.016835902,0.50841796
235,0.06525781,0.5326289,0.08974099,0.5448705,0.039499264,0.51974964,0.107961155,0.5539806,0.052007996,0.526004,0.06773845,0.5338692,0.08760308,0.54380155,0.06458476,0.53229237,0.10792279,0.5539614,0.07418379,0.5370919
236,0.093611464,0.54680574,0.074024886,0.53701246,0.044386923,0.52219343,0.08093919,0.5404696,0.07258929,0.53629464,0.12529041,0.5626452,0.116323575,0.5581618,0.0949742,0.5474871,0.16955838,0.5847792,0.1387422,0.5693711
237,0.04756272,0.52378136,0.036471453,0.51823574,0.023948181,0.5119741,0.08384903,0.54192454,-0.026767313,0.48661634,0.05541385,0.5277069,0.0140212905,0.50701064,0.06425402,0.532127,0.1386947,0.5693474,0.076268196,0.5381341
238,0.05723001,0.528615,0.04785078,0.52392536,0.03484998,0.517425,0.0774973,0.5387486,0.027650181,0.5138251,0.06542963,0.53271484,0.08383905,0.5419195,0.074129716,0.53706485,0.107227065,0.55361354,0.08109209,0.54054606
239,-0.013577067,0.49321148,-0.026277408,0.4868613,-0.025478773,0.4872606,0.010398998,0.5051995,-0.0462175,0.47689125,0.0057235444,0.5028618,0.005368309,0.5026842,-0.0077207894,0.49613962,0.043949496,0.52197474,0.021422368,0.5107112
240,0.002272828,0.5011364,-0.0040701907,0.49796492,-0.0071692346,0.49641538,0.025872976,0.5129365,-0.049108922,0.47544554,0.019505851,0.5097529,-0.022477055,0.48876148,0.022481076,0.51124054,0.041984435,0.5209922,0.016074603,0.5080373
241,0.03484043,0.51742023,0.04164561,0.5208228,0.028474767,0.5142374,0.07253638,0.5362682,-0.0050173383,0.49749133,0.027487388,0.5137437,0.02730087,0.5136504,0.048313364,0.5241567,0.09512577,0.5475629,0.04319283,0.52159643
242,0.20552161,0.6027608,0.19466192,0.5973309,0.15800798,0.579004,0.23859659,0.6192983,0.14745045,0.5737252,0.1862587,0.59312934,0.20456973,0.60228485,0.19464189,0.5973209,0.2855509,0.6427754,0.22914898,0.6145745
243,0.6114525,0.8057263,0.5785707,0.78928536,0.560278,0.78013897,0.5260687,0.76303434,0.5508036,0.77540183,0.5305814,0.76529074,0.48665315,0.74332654,0.5568428,0.7784214,0.5816105,0.7908052,0.559757,0.7798785
244,0.01800213,0.5090011,0.03607755,0.51803875,0.030892387,0.5154462,0.008088969,0.5040445,0.0303299,0.515165,0.022518814,0.51125944,0.060124796,0.5300624,0.053388484,0.52669424,0.06353897,0.5317695,0.07219405,0.53609705
245,0.14169046,0.57084525,0.10530806,0.552654,0.11211793,0.55605894,0.1438345,0.57191724,0.051505778,0.5257529,0.12841073,0.56420535,0.104032025,0.552016,0.1584894,0.57924473,0.1984755,0.59923774,0.13871706,0.5693585
246,-0.0012222126,0.4993889,-0.018772209,0.4906139,-0.0017759865,0.499112,0.0037148222,0.5018574,-0.040053107,0.47997344,0.032752838,0.51637644,0.011014031,0.505507,0.028746435,0.51437324,0.060651824,0.5303259,0.044675548,0.5223378
247,0.062789395,0.5313947,0.07694605,0.538473,0.013882577,0.5069413,0.110539496,0.5552697,0.02321531,0.51160765,0.05786234,0.52893114,0.07300553,0.5365028,0.07247695,0.5362385,0.15699717,0.5784986,0.08668405,0.543342
248,0.019450147,0.5097251,0.012328955,0.5061645,-0.007854627,0.49607268,0.047008388,0.5235042,-0.027565658,0.48621717,0.03888,0.51944,0.0008840803,0.500442,0.035711497,0.51785576,0.06344987,0.53172493,0.037800334,0.51890016
249,0.031035122,0.51551753,-0.0003287904,0.4998356,0.018114995,0.5090575,0.04485905,0.5224295,-0.02116685,0.48941657,0.071939126,0.53596956,0.05491717,0.5274586,0.035980765,0.5179904,0.118424274,0.55921215,0.08897352,0.54448676
250,0.30845734,0.6542287,0.27725595,0.638628,0.23569375,0.61784685,0.3051666,0.6525833,0.22923335,0.6146167,0.2835114,0.6417557,0.27145755,0.6357288,0.27580014,0.63790005,0.3294835,0.66474175,0.29214612,0.64607304
251,0.0060170526,0.50300854,-0.02205202,0.48897398,-0.034718335,0.48264083,0.013194412,0.5065972,-0.055631742,0.47218412,-0.016439265,0.49178037,-0.004666963,0.4976665,0.014029719,0.5070149,0.027827807,0.5139139,-0.002682779,0.4986586
252,0.18267849,0.59133923,0.15645114,0.57822555,0.14684294,0.5734215,0.19349302,0.5967465,0.12642404,0.56321204,0.16308486,0.58154243,0.1581255,0.57906276,0.17583442,0.5879172,0.19949242,0.5997462,0.17066644,0.5853332
253,0.2257404,0.6128702,0.19772545,0.5988627,0.18539453,0.59269726,0.23949899,0.6197495,0.12456101,0.56228054,0.1669243,0.5834621,0.15134814,0.57567406,0.19300634,0.59650314,0.23122427,0.61561215,0.18753862,0.5937693
254,0.11793384,0.55896693,0.15328506,0.5766425,0.0820796,0.5410398,0.18380111,0.5919006,0.09980501,0.5499025,0.12816216,0.5640811,0.14466767,0.5723338,0.12624061,0.5631203,0.18874842,0.5943742,0.13213667,0.56606835
255,0.0090142805,0.5045071,-0.009578435,0.4952108,-0.013220482,0.49338976,0.047709737,0.52385485,-0.054382835,0.47280857,0.0140457405,0.50702286,0.008460918,0.50423044,0.031078259,0.5155391,0.07485263,0.5374263,0.03042101,0.5152105
256,0.021116981,0.5105585,-0.020477157,0.4897614,-0.0408314,0.4795843,0.021842746,0.51092136,-0.042860955,0.4785695,0.01317429,0.50658715,0.0041745827,0.5020873,0.0073101595,0.5036551,0.03457462,0.5172873,0.01426329,0.50713164
257,0.07356204,0.536781,0.054270647,0.5271353,0.032674924,0.51633745,0.09540633,0.54770315,0.01965689,0.50982845,0.075457714,0.53772885,0.06607043,0.5330352,0.071812436,0.5359062,0.12052202,0.560261,0.08097811,0.5404891
258,0.013788335,0.5068942,0.0022412422,0.5011206,-0.027456889,0.48627156,0.07128865,0.53564435,-0.036719803,0.4816401,0.016048787,0.5080244,0.02447498,0.5122375,0.011772397,0.5058862,0.07928531,0.53964263,0.058150474,0.52907526
259,0.13045694,0.56522846,0.11258023,0.5562901,0.08575577,0.5428779,0.15695095,0.5784755,0.047231123,0.52361554,0.07653107,0.5382655,0.08559884,0.5427994,0.106453076,0.55322653,0.13585089,0.56792545,0.097489424,0.54874474
