Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
98381,0.6546583,0.82732916,0.64406633,0.82203317,0.5776925,0.78884625,0.59640884,0.7982044,0.59945714,0.7997286,0.70488644,0.8524432,0.6268791,0.81343955,0.7196569,0.8598285,0.698963,0.84948146,0.6815552,0.84077764
98382,0.6328509,0.81642544,0.6082876,0.8041438,0.53618765,0.7680938,0.5824158,0.7912079,0.6349311,0.81746554,0.7549875,0.87749374,0.7052114,0.8526057,0.72079617,0.86039805,0.73713267,0.86856633,0.791464,0.895732
98383,0.6908681,0.84543407,0.6791141,0.83955705,0.60785246,0.8039262,0.64631224,0.8231561,0.6675968,0.8337984,0.7218081,0.86090404,0.67684853,0.83842427,0.7283963,0.86419815,0.7309861,0.86549306,0.7215935,0.86079675
98384,0.6380607,0.81903034,0.6461402,0.8230701,0.57534945,0.7876747,0.66732115,0.8336606,0.5951773,0.79758865,0.605552,0.802776,0.6130996,0.8065498,0.65013856,0.8250693,0.68817854,0.84408927,0.66966355,0.8348318
98385,0.6446779,0.82233894,0.60582936,0.8029147,0.57447094,0.7872355,0.5891227,0.7945614,0.6455599,0.82277995,0.79680616,0.89840305,0.7000492,0.8500246,0.76150227,0.88075113,0.7629223,0.88146114,0.8268417,0.91342086
98386,0.75754994,0.878775,0.7287036,0.8643518,0.680592,0.84029603,0.72093904,0.8604695,0.72972965,0.8648648,0.7636616,0.8818308,0.7152351,0.85761756,0.80777633,0.90388817,0.78761697,0.8938085,0.7738693,0.88693464
98387,0.6177321,0.808866,0.64262354,0.8213118,0.5321717,0.76608586,0.63598144,0.8179907,0.6198213,0.80991066,0.676597,0.8382985,0.6661896,0.83309484,0.69754994,0.84877497,0.6497321,0.82486606,0.69668925,0.8483446
98388,0.69613224,0.8480661,0.66864526,0.83432263,0.60236055,0.80118024,0.6667722,0.83338606,0.67026836,0.83513415,0.7427297,0.87136483,0.6887235,0.8443618,0.7383642,0.8691821,0.7284224,0.8642112,0.7508741,0.875437
98389,0.67562914,0.83781457,0.63849294,0.8192465,0.5680976,0.7840488,0.5897092,0.79485464,0.68585217,0.8429261,0.77785856,0.88892925,0.7281294,0.8640647,0.7251713,0.86258566,0.7158471,0.8579235,0.7734121,0.88670605
98390,0.6919516,0.84597576,0.6758896,0.8379448,0.59096664,0.79548335,0.70709914,0.8535496,0.6738042,0.83690214,0.7430371,0.87151855,0.6922731,0.84613657,0.7538017,0.87690085,0.7398752,0.8699376,0.7490833,0.87454164
98391,0.6306287,0.81531435,0.6240112,0.81200564,0.583887,0.7919435,0.5757439,0.78787196,0.63847655,0.8192383,0.7426555,0.87132776,0.7241752,0.8620876,0.70582074,0.8529104,0.7417046,0.8708523,0.7641052,0.8820526
98392,0.612841,0.8064205,0.5928396,0.7964198,0.55075943,0.7753797,0.61304766,0.8065238,0.5782912,0.7891456,0.6599329,0.8299664,0.62772644,0.8138632,0.69435036,0.8471752,0.7119192,0.8559596,0.7164645,0.85823226
98393,0.6350665,0.81753325,0.63505864,0.8175293,0.54713666,0.77356833,0.6087234,0.8043617,0.6348405,0.81742024,0.73491603,0.867458,0.7144712,0.8572356,0.7403844,0.87019217,0.74703324,0.8735166,0.7636244,0.8818122
98394,0.60276425,0.8013821,0.5751336,0.7875668,0.5159614,0.7579807,0.5258521,0.76292604,0.62899005,0.814495,0.7169977,0.8584988,0.67633164,0.8381658,0.6926641,0.8463321,0.7171371,0.85856855,0.7330492,0.8665246
98395,0.7098533,0.85492665,0.6962494,0.84812474,0.64239496,0.8211975,0.63525707,0.8176285,0.7282645,0.8641323,0.8069202,0.9034601,0.7562361,0.87811804,0.80124193,0.90062094,0.7577028,0.8788514,0.8075766,0.9037883
98396,0.6112747,0.80563736,0.6366028,0.81830144,0.54997003,0.774985,0.6166034,0.8083017,0.6006721,0.80033606,0.6812701,0.84063506,0.67875975,0.8393799,0.7076744,0.8538372,0.72418034,0.8620902,0.7251717,0.86258584
98397,0.52672815,0.7633641,0.56431854,0.78215927,0.45532116,0.7276606,0.5199102,0.7599551,0.56201315,0.7810066,0.62927246,0.81463623,0.6276813,0.8138406,0.65142214,0.8257111,0.6765801,0.83829004,0.71104854,0.8555243
98398,0.6710351,0.8355175,0.62039936,0.8101997,0.56693697,0.7834685,0.5678147,0.78390735,0.6562967,0.82814837,0.7592523,0.87962615,0.69300115,0.8465006,0.6893464,0.84467316,0.73087084,0.8654354,0.7397855,0.8698927
98399,0.59806716,0.7990336,0.6050398,0.8025199,0.5207177,0.7603588,0.53448987,0.76724494,0.6040387,0.80201936,0.6776029,0.83880144,0.679255,0.8396275,0.65721667,0.82860833,0.6736434,0.8368217,0.7022388,0.8511194
98400,0.6839813,0.84199065,0.6507595,0.8253797,0.5940807,0.79704034,0.7031738,0.85158694,0.6472286,0.8236143,0.6651126,0.8325563,0.635359,0.8176795,0.6725626,0.8362813,0.7181677,0.8590839,0.67997056,0.83998525
98401,0.6638403,0.83192015,0.69189954,0.84594977,0.61292374,0.8064619,0.64050514,0.82025254,0.62952816,0.8147641,0.6748464,0.8374232,0.6506807,0.8253404,0.76557636,0.8827882,0.72944206,0.86472106,0.71813935,0.8590697
98402,0.7443055,0.87215275,0.738119,0.8690595,0.6737985,0.8368993,0.66925395,0.834627,0.73753923,0.86876965,0.798442,0.899221,0.7730677,0.88653386,0.8237896,0.9118948,0.79327846,0.8966392,0.8315716,0.9157858
