Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Score
98362,0.54536355,0.7726818,0.599838,0.799919,0.5551592,0.7775796,0.56577015,0.7828851,0.6221145,0.8110572,0.60827625,0.8041381,0.651548,0.825774,0.63142514,0.8157126,0.6785363,0.83926815,0.6651558,0.83257794
98363,0.6473789,0.82368946,0.6337896,0.81689477,0.59196997,0.795985,0.6066066,0.8033033,0.62479615,0.8123981,0.64647007,0.82323503,0.5650666,0.7825333,0.68943703,0.8447185,0.6847851,0.84239256,0.65222335,0.8261117
98364,0.4486584,0.72432923,0.4513864,0.7256932,0.4652728,0.7326364,0.38558415,0.69279206,0.4691373,0.73456866,0.5254382,0.7627191,0.46593487,0.73296744,0.53787184,0.7689359,0.5058625,0.75293124,0.50549334,0.7527467
98365,0.52341485,0.7617074,0.5948522,0.7974261,0.52650374,0.7632519,0.5281517,0.7640759,0.54073703,0.7703685,0.52548146,0.76274073,0.5235125,0.76175624,0.61483335,0.8074167,0.6279093,0.81395465,0.5959773,0.79798865
98366,0.53831303,0.7691565,0.5790527,0.78952634,0.5230868,0.7615434,0.5056534,0.7528267,0.53138816,0.7656941,0.544579,0.7722895,0.5133281,0.75666404,0.60299057,0.8014953,0.5875404,0.7937702,0.557395,0.7786975
98367,0.57724524,0.7886226,0.5951895,0.7975948,0.5676507,0.78382534,0.59074974,0.7953749,0.582618,0.791309,0.6615701,0.83078504,0.62208766,0.81104386,0.6581783,0.82908916,0.6980823,0.84904116,0.6693238,0.8346619
98368,0.5039043,0.7519522,0.5587611,0.77938056,0.48554382,0.7427719,0.51880676,0.75940335,0.52421767,0.7621088,0.58966184,0.7948309,0.5670756,0.7835378,0.5742596,0.78712976,0.66526926,0.8326346,0.6248272,0.8124136
98369,0.5473676,0.7736838,0.53767025,0.7688351,0.5547228,0.7773614,0.52270067,0.76135033,0.5704323,0.78521615,0.6346606,0.8173303,0.61171436,0.8058572,0.6290065,0.81450325,0.67423797,0.837119,0.68958986,0.8447949
98370,0.64956355,0.8247818,0.67708707,0.83854353,0.58284354,0.7914218,0.6368263,0.81841314,0.68944764,0.8447238,0.7186866,0.8593433,0.7151667,0.85758334,0.7209021,0.86045104,0.7328887,0.86644435,0.7684846,0.8842423
98371,0.7234217,0.86171085,0.69032705,0.8451635,0.6683294,0.83416474,0.7448282,0.8724141,0.6923697,0.84618485,0.7050614,0.8525307,0.6484677,0.8242339,0.73985326,0.86992663,0.7310738,0.8655369,0.7298509,0.86492544
98372,0.73363364,0.8668168,0.6936499,0.84682494,0.6576699,0.82883495,0.65587854,0.8279393,0.7337228,0.8668614,0.8253349,0.91266745,0.76021206,0.88010603,0.8342874,0.9171437,0.79651153,0.89825577,0.84772944,0.9238647
98373,0.5805496,0.7902748,0.49599087,0.74799544,0.49182832,0.74591416,0.5371802,0.7685901,0.54628706,0.77314353,0.57508236,0.78754115,0.49690884,0.74845445,0.5367246,0.7683623,0.57658273,0.78829134,0.55739427,0.77869713
98374,0.69097996,0.84549,0.5998109,0.7999054,0.596009,0.7980045,0.61934316,0.8096716,0.6551279,0.82756394,0.68101954,0.8405098,0.59119666,0.7955983,0.67525494,0.8376275,0.6870518,0.8435259,0.67842495,0.8392125
98375,0.6953231,0.84766155,0.69524777,0.8476239,0.6740277,0.83701384,0.6679901,0.83399504,0.6615317,0.83076584,0.71222734,0.8561137,0.6436566,0.8218283,0.73674333,0.86837167,0.76628673,0.88314337,0.73898184,0.8694909
98376,0.69903404,0.849517,0.7325274,0.8662637,0.63747674,0.81873834,0.7084835,0.8542417,0.6834601,0.84173006,0.71570444,0.8578522,0.68145835,0.8407292,0.7538136,0.8769068,0.7591415,0.8795707,0.7472276,0.87361383
98377,0.61202574,0.80601287,0.61416626,0.80708313,0.60676605,0.803383,0.63945407,0.81972706,0.62600744,0.8130037,0.70553017,0.8527651,0.6514213,0.82571065,0.7201351,0.86006755,0.78062916,0.8903146,0.7648735,0.88243675
98378,0.6757109,0.83785546,0.68246365,0.8412318,0.598984,0.799492,0.63587344,0.8179367,0.6932825,0.84664124,0.80945826,0.9047291,0.76684624,0.8834231,0.7947651,0.89738256,0.7984885,0.89924425,0.83355105,0.9167755
98379,0.7222879,0.86114395,0.65857685,0.8292884,0.640955,0.8204775,0.67567074,0.8378354,0.7297721,0.86488605,0.85657597,0.928288,0.75365895,0.8768295,0.7977544,0.8988772,0.7907798,0.8953899,0.84675586,0.92337793
98380,0.70926833,0.85463417,0.6849699,0.84248495,0.64028895,0.8201445,0.70665383,0.8533269,0.72906077,0.8645304,0.82006073,0.91003036,0.7364508,0.8682254,0.8116764,0.9058382,0.80284566,0.90142286,0.8134967,0.90674835
98381,0.5753186,0.7876593,0.6077182,0.8038591,0.5316704,0.76583517,0.5686364,0.7843182,0.57285666,0.78642833,0.64202887,0.8210144,0.6035233,0.8017616,0.67109597,0.835548,0.65308297,0.8265415,0.64168847,0.82084423
98382,0.6390153,0.81950766,0.63241416,0.81620705,0.6082243,0.80411214,0.6311555,0.81557775,0.6579819,0.82899094,0.7494108,0.87470543,0.7023028,0.8511514,0.7833942,0.8916971,0.77376866,0.88688433,0.8029306,0.9014653
98383,0.64460075,0.8223004,0.6648439,0.83242196,0.61504376,0.8075219,0.6284657,0.8142328,0.65792114,0.82896054,0.7154125,0.85770625,0.6462729,0.82313645,0.70795524,0.8539776,0.76080346,0.88040173,0.7156533,0.85782665
98384,0.67951256,0.83975625,0.6776781,0.83883905,0.620765,0.8103825,0.73367965,0.8668398,0.6386682,0.8193341,0.64176995,0.82088494,0.62603325,0.81301665,0.72455275,0.8622764,0.7032423,0.85162115,0.70231086,0.8511554
98385,0.71465445,0.8573272,0.66923785,0.8346189,0.63604224,0.8180211,0.6609341,0.83046705,0.7015006,0.8507503,0.8412266,0.9206133,0.7436868,0.8718434,0.80958486,0.9047924,0.80290437,0.9014522,0.84487784,0.9224389
98386,0.6538669,0.82693344,0.685632,0.842816,0.6208346,0.8104173,0.7210183,0.86050916,0.66873014,0.83436507,0.6767596,0.8383798,0.6770922,0.8385461,0.74206936,0.8710347,0.74305683,0.8715284,0.72235745,0.86117876
98387,0.45826715,0.7291336,0.4968683,0.7484342,0.50372195,0.751861,0.57981825,0.7899091,0.47149035,0.7357452,0.47089875,0.7354494,0.43698925,0.71849465,0.5038069,0.7519034,0.4835495,0.74177474,0.4887718,0.7443859
98388,0.7610953,0.88054764,0.7113913,0.85569566,0.6820483,0.84102416,0.730448,0.865224,0.7301558,0.8650779,0.7821255,0.89106274,0.6954193,0.84770966,0.7842107,0.89210534,0.7708195,0.8854097,0.7762883,0.88814414
98389,0.7130054,0.8565027,0.67488086,0.83744043,0.6464839,0.82324195,0.6459547,0.82297736,0.7248211,0.86241055,0.80328757,0.90164375,0.7158581,0.85792905,0.7592144,0.8796072,0.7719771,0.8859886,0.80676633,0.90338314
98390,0.629014,0.814507,0.5996882,0.7998441,0.5568963,0.77844816,0.6650216,0.8325108,0.60938436,0.80469215,0.6683904,0.8341952,0.59860426,0.7993021,0.6898109,0.84490544,0.68166924,0.8408346,0.6735892,0.8367946
98391,0.619472,0.809736,0.61111605,0.805558,0.58680195,0.793401,0.59246147,0.79623073,0.64415306,0.82207656,0.7694821,0.88474107,0.7380482,0.8690241,0.7183252,0.85916257,0.7698504,0.8849252,0.7944337,0.89721686
98392,0.5057299,0.75286496,0.52681524,0.7634076,0.48613954,0.74306977,0.572424,0.78621197,0.46358207,0.731791,0.51317155,0.7565858,0.45859927,0.72929966,0.5934665,0.79673326,0.60686976,0.80343485,0.5542121,0.77710605
98393,0.64638716,0.82319355,0.6404966,0.8202483,0.5684775,0.78423876,0.5826466,0.7913233,0.64666617,0.8233331,0.75165963,0.8758298,0.71747535,0.8587377,0.7427642,0.8713821,0.7557016,0.8778508,0.77673364,0.8883668
98394,0.5632987,0.78164935,0.56404674,0.7820234,0.51693106,0.7584655,0.5111217,0.7555609,0.59041464,0.7952073,0.6944696,0.8472348,0.65465486,0.82732743,0.6713193,0.8356596,0.72927845,0.8646392,0.7431408,0.8715704
98395,0.7018477,0.85092384,0.5851836,0.7925918,0.6235987,0.81179935,0.5625645,0.78128225,0.6976985,0.84884924,0.8114403,0.9057201,0.68881595,0.844408,0.7553873,0.87769365,0.7035377,0.85176885,0.80806345,0.90403175
98396,0.6530861,0.8265431,0.63530743,0.8176537,0.61225426,0.80612713,0.6584764,0.8292382,0.64921486,0.82460743,0.7310157,0.86550784,0.70184684,0.8509234,0.7355362,0.8677681,0.796592,0.898296,0.7829702,0.8914851
98397,0.57473445,0.7873672,0.5919747,0.79598737,0.5483047,0.77415234,0.55005485,0.7750274,0.6127769,0.80638844,0.68805754,0.8440288,0.66289854,0.8314493,0.7009509,0.85047543,0.7332268,0.8666134,0.74822795,0.874114
98398,0.66661805,0.83330905,0.5902364,0.7951182,0.5811359,0.790568,0.5526285,0.77631426,0.6892004,0.8446002,0.77036923,0.88518465,0.7357415,0.86787075,0.7084368,0.85421836,0.730019,0.8650095,0.75710857,0.8785543
98399,0.45477563,0.7273878,0.45574567,0.72787285,0.38469326,0.69234663,0.3892691,0.69463456,0.5076027,0.75380135,0.5455421,0.77277106,0.56479824,0.7823991,0.49961185,0.7498059,0.5405919,0.770296,0.55001384,0.7750069
98400,0.52036893,0.76018447,0.54089457,0.77044725,0.44853622,0.7242681,0.5486543,0.77432716,0.53069264,0.7653463,0.5307189,0.76535946,0.5454267,0.77271336,0.54623175,0.7731159,0.6497442,0.82487214,0.57200456,0.7860023
98401,0.61432725,0.8071636,0.6269487,0.81347436,0.54336053,0.77168024,0.568089,0.7840445,0.59453595,0.797268,0.6817955,0.84089774,0.64174163,0.8208708,0.74079525,0.8703976,0.72320116,0.8616006,0.716205,0.8581025
98402,0.72505903,0.8625295,0.73529744,0.8676487,0.68667936,0.8433397,0.6958369,0.84791845,0.7177324,0.8588662,0.7484176,0.8742088,0.705881,0.8529405,0.7826985,0.89134926,0.7664888,0.8832444,0.771312,0.885656
