Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Score
227,0.20424515,0.60212255,0.1941548,0.59707737,0.14882031,0.57441014,0.19578515,0.5978926,0.12607428,0.56303716,0.1368823,0.56844115,0.14905828,0.5745292,0.18309456,0.59154725,0.19669905,0.5983495,0.15890107,0.57945055
228,-0.009046609,0.4954767,-0.026694825,0.48665258,-0.016075265,0.49196237,0.015667027,0.50783354,-0.06624615,0.46687692,-0.011068767,0.49446562,-0.03033873,0.48483065,0.010362447,0.50518125,0.047226276,0.52361315,-0.005366468,0.49731678
229,-0.00973206,0.49513397,-0.035482354,0.48225883,-0.040489558,0.47975522,-0.0031823292,0.49840882,-0.049958274,0.47502086,-0.011172569,0.4944137,-0.016938187,0.4915309,-0.0038660774,0.49806696,0.037956044,0.518978,0.011606754,0.5058034
230,0.05143182,0.5257159,0.031121362,0.5155607,0.012432152,0.50621605,0.053938422,0.5269692,-0.0049922066,0.4975039,0.06042047,0.53021026,0.03918212,0.51959103,0.06125889,0.53062946,0.08350013,0.5417501,0.0647099,0.53235495
231,0.10310072,0.5515504,0.103518546,0.55175924,0.06817102,0.5340855,0.15848455,0.5792423,0.059973538,0.52998674,0.12522317,0.5626116,0.1424003,0.57120013,0.127305,0.5636525,0.21151769,0.60575885,0.16042173,0.58021086
232,0.013006607,0.5065033,0.031248119,0.51562405,-0.00065649115,0.49967176,0.056389913,0.52819496,-0.0055894344,0.4972053,0.05194903,0.5259745,0.06427555,0.53213775,0.05254356,0.52627176,0.11295827,0.55647916,0.0769988,0.5384994
233,0.06405206,0.53202605,0.05256845,0.5262842,0.042065404,0.5210327,0.095996276,0.54799813,0.02640225,0.5132011,0.07348975,0.5367449,0.08501318,0.5425066,0.08705095,0.54352546,0.13141409,0.565707,0.10958509,0.5547925
234,-0.008069011,0.49596548,-0.01908488,0.49045756,-0.02813073,0.48593464,0.01200648,0.50600326,-0.058272794,0.4708636,0.004843426,0.50242174,0.0014507035,0.5007253,0.020027034,0.5100135,0.060155116,0.5300776,0.02144744,0.5107237
235,0.007688742,0.5038444,-0.027143128,0.48642844,0.040039346,0.52001965,0.0026224703,0.50131124,0.0040399395,0.50201994,-0.032523774,0.48373812,0.010517526,0.50525874,0.0058136582,0.5029068,0.028786283,0.51439315,0.020716457,0.5103582
236,0.15741426,0.5787071,0.16244838,0.5812242,0.122481495,0.56124073,0.15116787,0.57558393,0.1336565,0.56682825,0.18912584,0.5945629,0.17931506,0.58965755,0.17049542,0.5852477,0.24022421,0.6201121,0.20982462,0.6049123
237,0.09261218,0.5463061,0.09756975,0.54878485,0.053757016,0.52687854,0.12766363,0.5638318,0.06004318,0.5300216,0.086553335,0.54327667,0.08365453,0.54182726,0.10320136,0.5516007,0.14683048,0.5734152,0.131767,0.5658835
238,0.086535014,0.5432675,0.12198521,0.5609926,0.04662861,0.5233143,0.099980175,0.54999006,0.06652077,0.5332604,0.09740658,0.5487033,0.1293479,0.56467396,0.11559927,0.55779964,0.15447208,0.57723606,0.13388315,0.56694156
239,0.015362848,0.5076814,-0.0038827863,0.49805862,-0.006706126,0.49664694,0.04254203,0.521271,-0.036582787,0.48170862,0.018363275,0.5091816,0.016657397,0.5083287,0.018524617,0.5092623,0.07072668,0.5353633,0.029357996,0.514679
240,0.004804537,0.50240225,-0.005173346,0.49741334,-0.014307205,0.4928464,0.0334265,0.51671326,-0.04384113,0.47807944,0.015556961,0.50777847,0.002175711,0.50108784,0.011296137,0.5056481,0.061165042,0.53058255,0.025281461,0.5126407
241,0.03532011,0.5176601,0.034934904,0.51746744,0.022468114,0.51123405,0.0563282,0.5281641,-0.015126509,0.49243674,0.040472284,0.52023613,0.017306145,0.50865304,0.050996676,0.52549833,0.100198396,0.5500992,0.052407406,0.5262037
242,0.24951345,0.6247567,0.23004085,0.6150204,0.21092401,0.605462,0.27377537,0.63688767,0.1907475,0.59537375,0.20975944,0.60487974,0.23485477,0.6174274,0.23721656,0.6186083,0.2852379,0.64261895,0.23019323,0.6150966
243,-0.033652037,0.48317397,-0.07392113,0.46303943,-0.06043472,0.46978265,-0.01892123,0.49053937,-0.08886172,0.45556915,-0.041339487,0.47933024,-0.052685272,0.47365737,-0.032941625,0.48352918,0.0011399356,0.50056994,-0.015668603,0.49216568
244,0.018710341,0.5093552,0.008712893,0.50435644,-0.003131623,0.4984342,0.05995205,0.529976,-0.04860402,0.475698,0.023067957,0.511534,0.008430563,0.5042153,0.03693018,0.5184651,0.08407881,0.5420394,0.038813755,0.51940686
245,0.1324378,0.5662189,0.08728403,0.54364204,0.10716411,0.5535821,0.13214627,0.5660731,0.03231304,0.5161565,0.10892868,0.55446434,0.08760541,0.5438027,0.14143613,0.57071805,0.18228552,0.5911428,0.11951944,0.55975974
246,-0.014012676,0.49299365,-0.04152082,0.47923958,-0.025956105,0.48702195,0.0026722047,0.5013361,-0.06407103,0.46796447,0.009237496,0.50461876,-0.01756476,0.4912176,0.0013377108,0.5006689,0.041818924,0.5209095,0.012792865,0.5063964
247,0.08925988,0.54462993,0.09899558,0.5494978,0.04363673,0.52181834,0.12516624,0.5625831,0.0469472,0.5234736,0.08783337,0.5439167,0.09200618,0.5460031,0.10148004,0.55074,0.17453308,0.58726656,0.105803795,0.5529019
248,0.0049042227,0.50245214,-0.0060549723,0.4969725,-0.009672064,0.49516398,0.015519346,0.5077597,-0.03786005,0.48106998,0.025812276,0.51290613,-0.000371526,0.49981424,0.02067854,0.51033926,0.053277567,0.5266388,0.032131,0.5160655
249,7.394049e-05,0.50003695,-0.028349437,0.48582527,-0.011093428,0.49445328,0.021809429,0.5109047,-0.05409944,0.47295028,0.035976425,0.5179882,0.029283442,0.5146417,0.0014368157,0.5007184,0.09268132,0.54634064,0.058920052,0.52946
250,0.27666032,0.63833016,0.26946294,0.6347315,0.21005893,0.60502946,0.28297573,0.64148784,0.21357737,0.6067887,0.26954448,0.63477224,0.26291206,0.631456,0.26030844,0.63015425,0.3233984,0.6616992,0.29133853,0.6456693
251,0.015905658,0.5079528,-0.014333347,0.49283332,-0.023877392,0.4880613,0.020632591,0.5103163,-0.044237744,0.47788113,-0.01219259,0.4939037,-0.0014257911,0.4992871,0.021582838,0.5107914,0.036669068,0.5183345,-0.0017811488,0.49910942
252,0.19338477,0.5966924,0.16938701,0.5846935,0.13799775,0.5689989,0.19873464,0.5993673,0.12947409,0.564737,0.15967923,0.5798396,0.14726627,0.57363313,0.16738147,0.58369076,0.22824416,0.6141221,0.15588206,0.57794106
253,0.26657963,0.6332898,0.24323839,0.6216192,0.21857066,0.60928535,0.26327303,0.6316365,0.17236781,0.5861839,0.20908722,0.6045436,0.19596367,0.5979818,0.23531401,0.617657,0.27666605,0.638333,0.2340971,0.61704856
254,0.11298482,0.5564924,0.13025782,0.5651289,0.09087481,0.5454374,0.13822865,0.5691143,0.11817689,0.55908847,0.16159217,0.58079606,0.16975464,0.5848773,0.123294264,0.5616471,0.18278623,0.5913931,0.15802656,0.5790133
255,0.019191338,0.5095957,-0.0136991395,0.49315044,-0.006179791,0.4969101,0.051870495,0.52593523,-0.049154006,0.475423,0.012618659,0.50630933,0.0029937197,0.50149685,0.025240334,0.51262015,0.06257889,0.53128946,0.025420798,0.5127104
256,0.040319845,0.5201599,-0.0035040523,0.49824798,-0.023927748,0.48803613,0.044467907,0.52223396,-0.022503022,0.4887485,0.04115112,0.5205756,0.029159464,0.5145797,0.024607044,0.51230353,0.056322683,0.52816135,0.03837952,0.5191898
257,0.109004736,0.55450237,0.03879881,0.5193994,0.05137921,0.5256896,0.13226727,0.5661336,0.010859005,0.5054295,0.08415732,0.5420787,0.07710226,0.53855115,0.08526173,0.54263085,0.12063758,0.56031877,0.095069185,0.5475346
258,-0.015305846,0.4923471,-0.042454634,0.47877267,-0.033551335,0.48322433,-0.0033012442,0.49834937,-0.076947026,0.46152648,-0.018510401,0.4907448,-0.03194388,0.48402807,-0.010023041,0.49498847,0.038743988,0.519372,-0.0058083464,0.49709582
259,0.058743976,0.529372,0.047546916,0.52377343,0.006915234,0.5034576,0.09274837,0.5463742,-0.0005278839,0.49973607,0.038398303,0.51919913,0.033260867,0.5166304,0.05327463,0.5266373,0.11093488,0.5554674,0.07204928,0.53602463
