Unnamed: 0,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Score
14947,0.71453047,0.85726523,0.71077704,0.8553885,0.67491114,0.8374556,0.6503851,0.8251926,0.6678134,0.8339067,0.66586673,0.83293337,0.6298678,0.8149339,0.6892551,0.84462756,0.69257104,0.8462855,0.6887649,0.84438246
15180,0.7465601,0.87328005,0.69373214,0.8468661,0.7152696,0.8576348,0.66996837,0.8349842,0.68837476,0.8441874,0.72974837,0.8648742,0.6364917,0.8182459,0.70167243,0.8508362,0.69888514,0.8494426,0.7165569,0.85827845
15240,0.68468744,0.8423437,0.66264176,0.8313209,0.6303054,0.8151527,0.58389294,0.7919465,0.6986059,0.84930295,0.6905216,0.8452608,0.7034279,0.85171396,0.6977438,0.8488719,0.6685434,0.83427167,0.74546665,0.87273335
15339,0.69222516,0.8461126,0.75292766,0.87646383,0.66234916,0.8311746,0.64383984,0.8219199,0.6469851,0.8234925,0.6079415,0.80397075,0.5660515,0.78302574,0.72920907,0.86460453,0.5999792,0.7999896,0.6125653,0.80628264
15419,0.7550367,0.87751836,0.70138705,0.8506935,0.7302922,0.8651461,0.6551063,0.82755315,0.68473375,0.8423669,0.67605054,0.8380253,0.6303704,0.8151852,0.70323944,0.8516197,0.6592288,0.8296144,0.6995903,0.84979516
15425,0.78582704,0.8929135,0.68708,0.84354,0.73765016,0.8688251,0.70417064,0.85208535,0.7330252,0.8665126,0.7152951,0.85764754,0.6094574,0.8047287,0.71054643,0.85527325,0.68965334,0.8448267,0.70546335,0.8527317
15426,0.57480675,0.78740335,0.5987567,0.79937834,0.5312327,0.76561636,0.49070293,0.74535143,0.5093732,0.7546866,0.5205734,0.7602867,0.4673714,0.73368573,0.5792961,0.78964806,0.55739164,0.7786958,0.5239677,0.7619839
15474,0.6932975,0.84664875,0.7260506,0.8630253,0.6795566,0.8397783,0.640543,0.8202715,0.6862432,0.8431216,0.69808185,0.8490409,0.6547701,0.82738507,0.7203984,0.8601992,0.7033864,0.8516932,0.73576534,0.86788267
15519,0.6890235,0.84451175,0.7344599,0.86722994,0.69570494,0.84785247,0.6319519,0.81597596,0.70296115,0.8514806,0.6546024,0.8273012,0.6767309,0.83836544,0.6946037,0.84730184,0.70730835,0.85365415,0.70446354,0.85223174
15524,0.6564628,0.8282314,0.68090594,0.84045297,0.6218276,0.8109138,0.59722173,0.79861087,0.626276,0.813138,0.6308589,0.81542945,0.60581774,0.8029089,0.65089166,0.82544583,0.6639117,0.83195585,0.68343115,0.8417156
15589,0.80684435,0.9034222,0.7542194,0.8771097,0.7468393,0.87341964,0.65105414,0.8255271,0.74810565,0.8740528,0.71326256,0.8566313,0.6993234,0.8496617,0.7452398,0.87261987,0.6990669,0.84953344,0.7304543,0.86522716
15679,0.507378,0.753689,0.502277,0.7511385,0.42344394,0.71172196,0.51880705,0.7594035,0.5266181,0.76330906,0.5409199,0.77045995,0.6001377,0.80006886,0.51774704,0.7588735,0.59841084,0.7992054,0.60941684,0.8047084
15743,0.71982884,0.8599144,0.7250159,0.86250794,0.65654147,0.82827073,0.62497735,0.8124887,0.68531585,0.8426579,0.62311107,0.8115555,0.66133916,0.8306696,0.70477915,0.8523896,0.65611225,0.8280561,0.66273737,0.8313687
16036,0.75220716,0.8761036,0.68700206,0.84350103,0.67145693,0.83572847,0.70702165,0.85351086,0.6766709,0.83833545,0.59380394,0.79690194,0.558846,0.779423,0.6801913,0.84009564,0.6218617,0.81093085,0.58870316,0.7943516
16039,0.7075423,0.85377115,0.6895032,0.8447516,0.6960057,0.84800285,0.6930423,0.84652114,0.609345,0.8046725,0.58280265,0.7914013,0.5368035,0.76840174,0.6778886,0.8389443,0.64654154,0.8232708,0.57420313,0.78710157
16064,0.81546324,0.90773165,0.81769854,0.90884924,0.751499,0.87574947,0.74805176,0.8740259,0.8201325,0.91006625,0.73678815,0.8683941,0.7308196,0.8654098,0.8375021,0.91875106,0.74677813,0.87338907,0.7749598,0.8874799
