,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
13893,0.7605829,0.88029146,0.69262457,0.8463123,0.6987688,0.8493844,0.6132077,0.80660385,0.7223867,0.86119336,0.6822319,0.84111595,0.597512,0.798756,0.70339036,0.8516952,0.59862447,0.79931223,0.6331756,0.8165878
13897,0.7001503,0.8500751,0.6006127,0.8003063,0.6069721,0.80348605,0.54589427,0.77294713,0.5819236,0.7909618,0.5313798,0.7656899,0.45177102,0.7258855,0.5868123,0.7934061,0.5501095,0.77505475,0.5016557,0.75082785
14744,0.7483967,0.8741983,0.65527534,0.8276377,0.6904681,0.84523404,0.6513257,0.82566285,0.66274965,0.8313748,0.709363,0.8546815,0.62399995,0.812,0.6852708,0.8426354,0.6908351,0.84541756,0.6971877,0.84859383
14862,0.77617306,0.88808656,0.7086147,0.85430735,0.68815017,0.8440751,0.64721465,0.8236073,0.7297059,0.86485296,0.69858456,0.8492923,0.6588279,0.82941395,0.72765774,0.8638289,0.69048613,0.8452431,0.6978853,0.84894264
14882,0.7792835,0.88964176,0.7308096,0.86540484,0.7161844,0.8580922,0.66225815,0.8311291,0.7452787,0.87263936,0.73511064,0.8675553,0.6457397,0.82286984,0.7620284,0.8810142,0.6918973,0.84594864,0.70855373,0.8542769
14890,0.7499389,0.8749695,0.6630268,0.8315134,0.63973975,0.8198699,0.5897038,0.7948519,0.72486305,0.8624315,0.7847234,0.8923617,0.6612669,0.83063346,0.76184505,0.88092256,0.68434846,0.84217423,0.726446,0.86322296
14906,0.71186626,0.8559331,0.64488816,0.8224441,0.62122464,0.8106123,0.63489413,0.81744707,0.658282,0.829141,0.5687765,0.78438824,0.5658152,0.7829076,0.6274053,0.81370264,0.57721364,0.7886068,0.55958307,0.77979153
14907,0.5980855,0.79904276,0.6238446,0.8119223,0.54889345,0.7744467,0.5018559,0.7509279,0.6443342,0.8221671,0.57262605,0.78631306,0.59447503,0.7972375,0.64476573,0.82238287,0.5690819,0.78454095,0.56384385,0.7819219
14914,0.7259098,0.8629549,0.5993045,0.7996522,0.5877249,0.79386246,0.5548009,0.7774005,0.6386049,0.81930244,0.6600909,0.83004546,0.5532705,0.7766353,0.6075665,0.80378324,0.5827323,0.79136616,0.57794976,0.7889749
14916,0.64083445,0.8204172,0.638133,0.8190665,0.59552526,0.79776263,0.60496056,0.8024803,0.59279954,0.7963998,0.5856164,0.7928082,0.5873182,0.7936591,0.61052275,0.8052614,0.62037444,0.8101872,0.59873134,0.79936564
14930,0.75220126,0.87610066,0.6221113,0.81105566,0.659132,0.829566,0.5851518,0.7925759,0.70217276,0.8510864,0.74059594,0.87029797,0.6371612,0.8185806,0.6774004,0.8387002,0.6420281,0.82101405,0.7055367,0.85276836
14932,0.6797341,0.83986706,0.65785766,0.8289288,0.63032913,0.81516457,0.5574832,0.7787416,0.6551772,0.82758856,0.72233677,0.8611684,0.6729743,0.8364872,0.6921233,0.84606165,0.7112327,0.85561633,0.71457946,0.85728973
14939,0.7647246,0.8823623,0.6960774,0.8480387,0.69719225,0.8485961,0.6009623,0.80048114,0.7159128,0.8579564,0.75116646,0.87558323,0.68647146,0.84323573,0.7098003,0.8549001,0.6592498,0.8296249,0.7345199,0.86726
14947,0.7297431,0.86487156,0.6573434,0.8286717,0.6273922,0.8136961,0.58911276,0.7945564,0.6527315,0.8263657,0.7187073,0.85935366,0.62968,0.81483996,0.6810986,0.8405493,0.66504383,0.8325219,0.6837728,0.8418864
15180,0.64281374,0.82140684,0.64547956,0.8227398,0.6385207,0.81926036,0.64192975,0.8209649,0.5873336,0.79366684,0.57589984,0.7879499,0.55254674,0.77627337,0.5775751,0.78878754,0.633275,0.8166375,0.57743853,0.7887193
15240,0.6715994,0.8357997,0.65288115,0.8264406,0.6122564,0.8061282,0.55665135,0.7783257,0.6620521,0.8310261,0.6398597,0.81992984,0.6569316,0.8284658,0.65702856,0.8285143,0.6117916,0.8058958,0.6769109,0.83845544
15339,0.57852244,0.7892612,0.65614367,0.82807183,0.5987458,0.7993729,0.5614457,0.78072286,0.5722147,0.78610736,0.5042486,0.7521243,0.4770326,0.73851633,0.60629606,0.80314803,0.5142596,0.7571298,0.5103022,0.7551511
15419,0.7352914,0.86764574,0.69236994,0.84618497,0.69577193,0.84788597,0.62658906,0.81329453,0.6762466,0.8381233,0.64218765,0.8210938,0.59408516,0.7970426,0.67140424,0.8357021,0.6401481,0.8200741,0.6407026,0.8203513
15425,0.720207,0.8601035,0.6466861,0.82334304,0.59719384,0.7985969,0.62983716,0.8149186,0.6680943,0.83404714,0.6526344,0.8263172,0.6298382,0.8149191,0.66413105,0.8320655,0.6242839,0.81214195,0.6503061,0.82515305
15426,0.71934617,0.8596731,0.71692896,0.8584645,0.6608465,0.83042324,0.58591473,0.79295737,0.6613486,0.8306743,0.65935075,0.8296754,0.6071236,0.8035618,0.6896123,0.8448062,0.6487704,0.82438517,0.63369644,0.8168482
15474,0.68955445,0.8447772,0.72302663,0.8615133,0.68278885,0.8413944,0.62506354,0.81253177,0.6799717,0.83998585,0.6778952,0.8389476,0.62708104,0.8135405,0.6934792,0.8467396,0.65928423,0.8296421,0.7031287,0.85156435
15519,0.7368562,0.8684281,0.7099566,0.8549783,0.6802838,0.8401419,0.5942259,0.79711294,0.7171887,0.85859436,0.7295643,0.86478215,0.679591,0.8397955,0.70115745,0.8505787,0.6889781,0.84448904,0.72133255,0.8606663
15524,0.65573525,0.8278676,0.6678541,0.83392704,0.615515,0.8077575,0.5921183,0.79605913,0.6290735,0.81453675,0.6426039,0.82130194,0.6108521,0.80542606,0.64127135,0.8206357,0.65826523,0.8291326,0.6860379,0.84301895
15589,0.7250606,0.8625303,0.69983685,0.8499184,0.6400505,0.8200252,0.6350975,0.81754875,0.6659938,0.8329969,0.6164149,0.80820745,0.63709784,0.8185489,0.63553095,0.8177655,0.63482237,0.8174112,0.63253105,0.8162655
15679,0.5635239,0.78176194,0.53789884,0.7689494,0.42729425,0.7136471,0.52011544,0.7600577,0.56557035,0.7827852,0.5756602,0.7878301,0.58818156,0.79409075,0.5475739,0.77378696,0.63167655,0.8158383,0.602519,0.8012595
15743,0.7725098,0.8862549,0.73569065,0.8678453,0.6696022,0.8348011,0.6270005,0.8135003,0.726437,0.8632185,0.72556853,0.86278427,0.70866346,0.85433173,0.73150545,0.8657527,0.6948973,0.84744865,0.73380685,0.8669034
16036,0.7081561,0.85407805,0.657406,0.828703,0.6022915,0.8011458,0.6382972,0.8191486,0.65952194,0.82976097,0.64571345,0.8228567,0.5965251,0.79826254,0.6634674,0.8317337,0.61881137,0.8094057,0.6246041,0.81230205
16039,0.67061985,0.8353099,0.64933693,0.82466847,0.6448087,0.8224044,0.69530106,0.8476505,0.56195927,0.78097963,0.5175111,0.75875556,0.5073105,0.75365525,0.6367656,0.8183828,0.60042584,0.8002129,0.51914585,0.7595729
16064,0.8260886,0.91304433,0.7969555,0.8984778,0.72014034,0.86007017,0.71403295,0.85701644,0.8008678,0.9004339,0.7676128,0.8838064,0.730818,0.865409,0.8202524,0.9101262,0.7290919,0.86454594,0.7540984,0.8770492
