Unnamed: 0,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Score
98334,0.6674808,0.8337404,0.6557989,0.82789946,0.62841773,0.81420887,0.6239766,0.8119883,0.6133851,0.80669254,0.7050375,0.85251874,0.59750843,0.7987542,0.6628747,0.83143735,0.684617,0.8423085,0.68919134,0.8445957
98335,0.71911526,0.8595576,0.72009706,0.86004853,0.651662,0.825831,0.70596516,0.8529826,0.685405,0.8427025,0.7431916,0.8715958,0.7009512,0.8504756,0.7809364,0.89046824,0.74386907,0.87193453,0.7507057,0.87535286
98336,0.6841376,0.8420688,0.6596285,0.82981426,0.62937117,0.8146856,0.63326085,0.8166304,0.67038286,0.8351914,0.7545545,0.87727726,0.6447121,0.82235605,0.754308,0.877154,0.72550607,0.86275303,0.72600114,0.8630006
98337,0.56224585,0.7811229,0.5032872,0.7516436,0.4272679,0.71363395,0.53278315,0.7663916,0.54724205,0.773621,0.5919447,0.79597235,0.5857013,0.7928506,0.5617372,0.7808686,0.6086987,0.80434936,0.6094712,0.8047356
98338,0.59510887,0.79755443,0.6559949,0.82799745,0.5798265,0.78991324,0.6032399,0.80161995,0.5873871,0.79369354,0.51756686,0.75878346,0.5376633,0.7688316,0.6382865,0.81914324,0.6346834,0.8173417,0.5488329,0.77441645
98339,0.5472313,0.77361566,0.5672332,0.7836166,0.4851228,0.7425614,0.49556628,0.7477831,0.55300605,0.776503,0.66190434,0.83095217,0.6402,0.8201,0.6606442,0.8303221,0.67508405,0.83754206,0.70827234,0.85413617
98340,0.6628122,0.8314061,0.6396731,0.81983656,0.56655234,0.7832762,0.6046766,0.8023383,0.6601472,0.8300736,0.7760087,0.88800436,0.75159216,0.8757961,0.72132874,0.86066437,0.74849284,0.8742464,0.80125403,0.900627
98341,0.63409483,0.8170474,0.65553117,0.8277656,0.5740889,0.7870444,0.59116197,0.795581,0.6162827,0.80814135,0.70799243,0.8539962,0.70441055,0.8522053,0.6932818,0.84664094,0.7042628,0.85213137,0.74517095,0.8725855
98342,0.75443035,0.87721515,0.69260204,0.846301,0.66460335,0.8323017,0.6604699,0.83023494,0.72076637,0.86038315,0.7963164,0.8981582,0.72425663,0.8621283,0.7983899,0.89919496,0.77381355,0.88690674,0.8086494,0.9043247
98343,0.4295962,0.7147981,0.4324903,0.7162452,0.38929123,0.69464564,0.43316156,0.71658075,0.44507146,0.7225357,0.53366834,0.76683414,0.49051094,0.7452555,0.5188443,0.7594222,0.5880841,0.79404205,0.6017972,0.8008986
98344,0.67140967,0.8357048,0.6880729,0.84403646,0.60450727,0.8022536,0.6712997,0.83564985,0.63574535,0.81787264,0.69235706,0.84617853,0.6555911,0.8277955,0.70426637,0.85213315,0.6938051,0.84690255,0.7152537,0.85762686
98345,0.70264435,0.8513222,0.69637984,0.84818995,0.62722015,0.8136101,0.6257863,0.81289315,0.6722485,0.83612424,0.790009,0.8950045,0.73529696,0.8676485,0.74966574,0.87483287,0.76347184,0.8817359,0.8260337,0.91301686
98346,0.64081883,0.8204094,0.6401747,0.8200873,0.5786699,0.78933495,0.6291387,0.81456935,0.6505444,0.8252722,0.76347995,0.88174,0.6983814,0.8491907,0.76748616,0.88374305,0.7633928,0.8816964,0.7690141,0.88450706
98347,0.5465953,0.77329767,0.57614744,0.7880737,0.50768554,0.7538428,0.50916123,0.7545806,0.5418472,0.7709236,0.6205956,0.8102978,0.60471296,0.8023565,0.60191756,0.80095875,0.68523586,0.8426179,0.656399,0.8281995
98348,0.6000511,0.8000256,0.57178205,0.78589106,0.51496106,0.7574805,0.56697655,0.7834883,0.582353,0.7911765,0.67260575,0.8363029,0.6565562,0.82827806,0.63824296,0.8191215,0.7260518,0.8630259,0.71078044,0.8553902
98349,0.70840645,0.8542032,0.71435,0.857175,0.6279357,0.8139678,0.7017926,0.8508963,0.699276,0.849638,0.7487344,0.87436724,0.6867701,0.84338504,0.7794883,0.88974416,0.7921101,0.89605504,0.7675203,0.88376015
98350,0.69156325,0.8457816,0.6969825,0.84849125,0.6409292,0.8204646,0.70195657,0.85097826,0.6920948,0.8460474,0.7518475,0.87592375,0.7100924,0.8550462,0.7760705,0.88803524,0.761706,0.880853,0.76790273,0.88395137
98351,0.68671215,0.8433561,0.6694808,0.8347404,0.61307657,0.8065383,0.6190226,0.8095113,0.7147713,0.85738564,0.81808347,0.90904176,0.7530731,0.87653655,0.7790288,0.8895144,0.7810049,0.89050245,0.82011604,0.910058
98352,0.50127697,0.7506385,0.523871,0.7619355,0.40997052,0.70498526,0.4674395,0.73371977,0.51256406,0.75628203,0.6351877,0.8175938,0.6226742,0.8113371,0.6121335,0.80606675,0.65725553,0.82862777,0.6526904,0.8263452
98353,0.6646444,0.83232224,0.6099552,0.8049776,0.5573633,0.77868164,0.55431163,0.7771558,0.67120045,0.83560026,0.8096689,0.90483445,0.77692056,0.8884603,0.73354733,0.86677366,0.7413335,0.87066674,0.8115933,0.90579665
98354,0.48781693,0.74390846,0.5656541,0.782827,0.47547773,0.73773885,0.48458642,0.74229324,0.47039458,0.7351973,0.44059348,0.72029674,0.46719143,0.7335957,0.4840653,0.74203265,0.48559615,0.7427981,0.47378924,0.7368946
98355,0.7536938,0.8768469,0.7533895,0.87669474,0.7007201,0.85036004,0.67801046,0.83900523,0.71983093,0.8599155,0.7112042,0.8556021,0.68123674,0.8406184,0.7410808,0.8705404,0.74338317,0.8716916,0.73340786,0.8667039
98356,0.6418023,0.82090116,0.65452313,0.82726157,0.56540763,0.7827038,0.5951383,0.79756916,0.6392923,0.8196461,0.7255944,0.8627972,0.69258904,0.8462945,0.71681976,0.8584099,0.7384819,0.86924094,0.733274,0.866637
98357,0.59128606,0.79564303,0.6608854,0.83044267,0.5495087,0.77475435,0.5580933,0.77904665,0.5787164,0.7893582,0.49841046,0.74920523,0.53461945,0.7673097,0.55710226,0.7785511,0.5465048,0.77325237,0.5091854,0.75459266
98358,0.7027917,0.85139585,0.67823577,0.8391179,0.619997,0.8099985,0.62701046,0.81350523,0.71227795,0.85613894,0.7980013,0.89900064,0.7674048,0.8837024,0.76817036,0.8840852,0.78482544,0.8924127,0.8261087,0.91305435
98359,0.5909319,0.79546595,0.5514209,0.77571046,0.5482718,0.7741359,0.5272572,0.7636286,0.6085856,0.8042928,0.693215,0.8466075,0.6542306,0.8271153,0.6765729,0.83828646,0.72830117,0.8641506,0.75537276,0.8776864
98360,0.5761256,0.7880628,0.65957034,0.82978517,0.5572928,0.7786464,0.6906865,0.84534323,0.5588269,0.77941346,0.575985,0.7879925,0.5832357,0.7916179,0.66411203,0.83205605,0.69083536,0.8454177,0.6382668,0.8191334
98361,0.60299283,0.8014964,0.6415805,0.8207903,0.5370237,0.7685119,0.6141148,0.8070574,0.6005727,0.80028635,0.61702204,0.808511,0.60688764,0.8034438,0.6891761,0.84458804,0.67186993,0.835935,0.6648561,0.83242804
98362,0.61509013,0.80754507,0.6021284,0.8010642,0.57590306,0.7879515,0.55470407,0.77735204,0.62586224,0.8129311,0.695609,0.8478045,0.69502914,0.84751457,0.6834163,0.8417082,0.6872605,0.84363025,0.72789,0.863945
98363,0.7304482,0.8652241,0.71782184,0.8589109,0.6289731,0.81448656,0.6594396,0.8297198,0.67679715,0.8383986,0.70591617,0.8529581,0.68191236,0.8409562,0.7513808,0.8756904,0.75928944,0.87964475,0.7564075,0.87820375
98364,0.60016274,0.8000814,0.6132826,0.80664134,0.5737048,0.78685236,0.5507442,0.7753721,0.60366106,0.80183053,0.66630805,0.833154,0.61471546,0.8073577,0.69173807,0.84586906,0.6549376,0.8274688,0.6689689,0.83448446
98365,0.58709973,0.7935499,0.6032492,0.8016246,0.55028,0.77514,0.5747942,0.7873971,0.54409516,0.7720476,0.6143165,0.80715823,0.5700402,0.7850201,0.6663466,0.8331733,0.664377,0.8321885,0.684616,0.84230804
98366,0.59925,0.79962504,0.64915323,0.8245766,0.5963328,0.7981664,0.5691899,0.78459495,0.61442876,0.8072144,0.61696243,0.8084812,0.5746088,0.7873044,0.67881256,0.83940625,0.63170457,0.8158523,0.6046164,0.8023082
98367,0.6617199,0.83085996,0.6336584,0.8168292,0.6012942,0.80064714,0.6143228,0.8071614,0.61742526,0.8087126,0.69756836,0.8487842,0.63973695,0.81986845,0.6704626,0.8352313,0.6854397,0.84271985,0.70610094,0.8530505
98368,0.62538767,0.81269383,0.6566005,0.82830024,0.564487,0.7822435,0.5954282,0.7977141,0.6310363,0.81551814,0.7181015,0.85905075,0.685715,0.8428575,0.7109818,0.8554909,0.7300812,0.8650406,0.7410158,0.8705079
98369,0.6074595,0.8037298,0.6083745,0.80418724,0.5753174,0.7876587,0.56808615,0.7840431,0.66295147,0.83147573,0.7670058,0.8835029,0.7252507,0.86262536,0.7542611,0.8771305,0.7197882,0.8598941,0.80060965,0.9003048
98370,0.62937635,0.8146882,0.63890016,0.8194501,0.54403704,0.77201855,0.61144245,0.8057212,0.62509835,0.8125492,0.7520678,0.8760339,0.69712794,0.84856397,0.75682473,0.87841237,0.7523248,0.8761624,0.7896587,0.8948294
98371,0.669536,0.834768,0.66223806,0.83111906,0.60675025,0.8033751,0.69538283,0.8476914,0.6263302,0.81316507,0.6719072,0.8359536,0.6237474,0.8118737,0.6966535,0.84832674,0.6989027,0.84945136,0.69372076,0.8468604
98372,0.69903505,0.8495175,0.6815045,0.84075224,0.58526266,0.7926313,0.6370407,0.8185203,0.69391716,0.8469586,0.754878,0.877439,0.72681874,0.8634094,0.7768142,0.8884071,0.7248579,0.86242896,0.752177,0.8760885
98373,0.77060926,0.88530463,0.72251,0.861255,0.6785153,0.83925766,0.7090568,0.8545284,0.7190978,0.8595489,0.7764125,0.88820624,0.7007209,0.85036045,0.8013892,0.9006946,0.76577806,0.88288903,0.7762202,0.8881101
98374,0.72492087,0.86246043,0.710004,0.855002,0.6311557,0.81557786,0.6857089,0.84285444,0.6971482,0.8485741,0.74770176,0.8738509,0.70139074,0.8506954,0.7470332,0.87351656,0.77231455,0.8861573,0.7642487,0.88212436
98375,0.7080251,0.85401255,0.69626373,0.8481319,0.67081165,0.8354058,0.6487032,0.8243516,0.6949427,0.84747136,0.81963456,0.9098173,0.73822874,0.8691144,0.7812584,0.8906292,0.7949906,0.89749527,0.8503877,0.92519385
98376,0.6698192,0.83490956,0.6443826,0.8221913,0.5927385,0.79636925,0.6388516,0.8194258,0.6377591,0.81887954,0.71326053,0.85663027,0.65641224,0.8282061,0.6770568,0.8385284,0.72184646,0.86092323,0.717266,0.85863304
98377,0.6730068,0.8365034,0.69577914,0.84788954,0.60183215,0.8009161,0.63334906,0.81667453,0.6733916,0.8366958,0.76323354,0.8816168,0.72547877,0.8627394,0.79338765,0.8966938,0.79371834,0.89685917,0.809634,0.904817
98378,0.62661576,0.8133079,0.64168674,0.82084334,0.54240036,0.7712002,0.5958032,0.79790163,0.63640445,0.81820226,0.7227,0.86135,0.72405034,0.86202514,0.7231617,0.86158085,0.7298838,0.8649419,0.77558374,0.8877919
98379,0.7239058,0.8619529,0.66534543,0.8326727,0.6538907,0.82694536,0.6804051,0.84020257,0.6781019,0.83905095,0.8071706,0.9035853,0.6765084,0.8382542,0.7508869,0.87544346,0.75544643,0.8777232,0.7811961,0.89059806
98380,0.68123454,0.8406173,0.6769452,0.8384726,0.5755098,0.7877549,0.6797886,0.8398943,0.667889,0.8339445,0.7329643,0.86648214,0.70655525,0.8532776,0.72222507,0.86111253,0.73868203,0.869341,0.74436885,0.8721844
98381,0.6647365,0.83236825,0.67169774,0.83584887,0.6194006,0.8097003,0.62012315,0.8100616,0.6164809,0.8082404,0.7277603,0.86388016,0.64391196,0.821956,0.74275017,0.8713751,0.7474551,0.87372756,0.73408484,0.8670424
98382,0.6623357,0.8311678,0.64492685,0.8224634,0.5975269,0.79876345,0.63004994,0.815025,0.6664593,0.83322966,0.7622223,0.88111115,0.7047322,0.8523661,0.7941847,0.89709234,0.755128,0.877564,0.78908134,0.89454067
98383,0.687311,0.84365547,0.6958426,0.8479213,0.60188675,0.8009434,0.6222967,0.81114835,0.6735189,0.83675945,0.75162745,0.8758137,0.67819226,0.8390961,0.7598554,0.8799277,0.7522367,0.87611836,0.7478108,0.8739054
98384,0.6641649,0.83208245,0.66165376,0.8308269,0.61618125,0.8080906,0.6830732,0.84153664,0.622593,0.81129646,0.6260867,0.81304336,0.6088626,0.8044313,0.6902231,0.84511155,0.7028655,0.85143274,0.66862595,0.834313
98385,0.67168045,0.8358402,0.6250685,0.8125342,0.58758056,0.7937903,0.6112437,0.80562186,0.65596354,0.82798177,0.8051194,0.9025597,0.7130184,0.8565092,0.7723484,0.8861742,0.7788888,0.8894444,0.82296634,0.91148317
98386,0.7155211,0.85776055,0.7191981,0.85959905,0.66465247,0.83232623,0.7232411,0.86162055,0.7164914,0.85824573,0.756552,0.878276,0.73377776,0.8668889,0.7970017,0.89850086,0.80283874,0.9014194,0.7973715,0.89868575
98387,0.6577055,0.8288528,0.6627009,0.83135045,0.5833672,0.7916836,0.65840566,0.82920283,0.67029655,0.8351483,0.7142271,0.85711354,0.6616216,0.8308108,0.71629524,0.8581476,0.67546046,0.8377302,0.71033704,0.8551685
98388,0.7325896,0.8662948,0.72144616,0.8607231,0.6978803,0.84894013,0.71327007,0.85663503,0.6782725,0.83913624,0.7178191,0.85890955,0.6553736,0.8276868,0.73838246,0.8691912,0.74203473,0.87101734,0.73313856,0.8665693
98389,0.65520793,0.82760394,0.6284202,0.81421006,0.5757241,0.78786206,0.5666386,0.7833193,0.68217564,0.8410878,0.80150986,0.9007549,0.72951126,0.86475563,0.7362567,0.86812836,0.7614123,0.8807062,0.80451334,0.90225667
98390,0.6683039,0.834152,0.66987026,0.8349351,0.5783676,0.7891838,0.69511795,0.847559,0.6802767,0.8401383,0.7185072,0.8592536,0.70170844,0.8508542,0.72667557,0.86333776,0.7454771,0.87273854,0.7513021,0.87565106
98391,0.64692515,0.8234626,0.6107966,0.8053983,0.5765343,0.78826714,0.56885695,0.7844285,0.66000026,0.83000016,0.80875725,0.90437865,0.7491803,0.87459016,0.72748256,0.8637413,0.7626904,0.8813452,0.81897545,0.9094877
98392,0.6581336,0.8290668,0.6448773,0.82243866,0.60172427,0.80086213,0.6447483,0.8223741,0.6216017,0.81080085,0.7275418,0.8637709,0.6441077,0.82205385,0.7383779,0.86918896,0.7396408,0.86982036,0.7403685,0.87018424
98393,0.5454402,0.7727201,0.5676104,0.7838052,0.47127733,0.7356387,0.53088766,0.7654438,0.5457083,0.77285415,0.6385447,0.81927234,0.6007935,0.80039674,0.637889,0.8189445,0.66090864,0.83045435,0.6642444,0.8321222
98394,0.57832193,0.78916097,0.57807434,0.78903717,0.49730754,0.74865377,0.5295024,0.7647512,0.5982132,0.7991066,0.6832896,0.84164476,0.6926499,0.8463249,0.6694565,0.83472824,0.701174,0.850587,0.7400187,0.87000936
98395,0.7482335,0.8741168,0.7152028,0.8576014,0.65362185,0.82681096,0.6342818,0.81714094,0.7681456,0.8840728,0.86040974,0.93020487,0.78485894,0.8924295,0.8268312,0.9134156,0.75660175,0.8783009,0.83929884,0.9196494
98396,0.6037963,0.8018981,0.6064322,0.8032161,0.5292806,0.76464033,0.5841969,0.79209846,0.6132927,0.80664635,0.71862674,0.85931337,0.70437354,0.8521868,0.68947184,0.8447359,0.7262081,0.86310405,0.76138604,0.880693
98397,0.5105509,0.7552755,0.55538154,0.77769077,0.43573406,0.717867,0.50658417,0.7532921,0.54389006,0.771945,0.61504066,0.80752033,0.61212206,0.806061,0.6343163,0.81715816,0.65372527,0.82686263,0.68680763,0.8434038
98398,0.6881243,0.84406215,0.6559323,0.82796615,0.5997522,0.7998761,0.5830885,0.79154426,0.7207037,0.86035186,0.7906762,0.89533806,0.748338,0.874169,0.75721836,0.8786092,0.7512088,0.8756044,0.7861465,0.89307326
98399,0.57053196,0.785266,0.5767624,0.7883812,0.49880433,0.74940217,0.5177189,0.75885946,0.59468,0.79734004,0.66374326,0.8318716,0.67836607,0.83918303,0.6494496,0.8247248,0.6510451,0.82552254,0.6753955,0.83769774
98400,0.68505466,0.84252733,0.6490663,0.82453316,0.6103387,0.80516934,0.6628552,0.8314276,0.6770241,0.83851206,0.7136534,0.85682666,0.67214096,0.8360705,0.7111161,0.85555804,0.7198046,0.85990226,0.713871,0.8569355
98401,0.62771606,0.81385803,0.6525671,0.8262836,0.5595015,0.77975076,0.58009094,0.7900455,0.6074697,0.80373484,0.67930627,0.83965313,0.6426902,0.8213451,0.74150515,0.8707526,0.72920966,0.86460483,0.71147376,0.85573685
98402,0.72000307,0.86000156,0.6893723,0.84468615,0.64271784,0.8213589,0.6473342,0.8236671,0.69523644,0.8476182,0.7581887,0.87909436,0.7026425,0.8513212,0.77695525,0.8884776,0.7583868,0.8791934,0.7782992,0.8891496
