Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
15426,0.5497182,0.7748591,0.6108382,0.8054191,0.5095875,0.75479376,0.49653268,0.74826634,0.5111973,0.75559866,0.49230486,0.7461524,0.51130676,0.7556534,0.5520114,0.7760057,0.5576513,0.77882564,0.52877265,0.7643863
15474,0.66586566,0.83293283,0.70849377,0.85424685,0.65826035,0.8291302,0.6492928,0.8246464,0.66913176,0.8345659,0.6363895,0.81819475,0.6124753,0.80623764,0.68193495,0.8409675,0.6725408,0.8362704,0.68542933,0.84271467
15519,0.6349472,0.8174736,0.6786941,0.83934706,0.61399627,0.80699813,0.5990017,0.7995008,0.6523856,0.8261928,0.59435046,0.7971752,0.632118,0.816059,0.6555791,0.82778955,0.6546726,0.8273363,0.6494071,0.8247036
15524,0.6244422,0.8122211,0.63984656,0.8199233,0.59180385,0.7959019,0.5795175,0.78975874,0.59331685,0.7966584,0.62307656,0.8115383,0.5974065,0.79870325,0.6306807,0.81534034,0.65795755,0.8289788,0.67905366,0.83952683
15589,0.66976196,0.83488095,0.6570288,0.8285144,0.6483164,0.8241582,0.6089432,0.8044716,0.6093451,0.80467254,0.541482,0.770741,0.5614387,0.78071934,0.5995131,0.7997565,0.5950251,0.79751253,0.57259774,0.7862989
15679,0.35563147,0.67781574,0.39547145,0.6977357,0.32084364,0.66042185,0.41600463,0.7080023,0.40756932,0.70378464,0.39460307,0.6973015,0.5035407,0.7517704,0.39093614,0.69546807,0.47305885,0.7365294,0.44669163,0.7233458
15743,0.68828034,0.8441402,0.7280258,0.8640129,0.6484275,0.82421374,0.6285069,0.81425345,0.65883785,0.8294189,0.6100644,0.8050322,0.66538846,0.83269423,0.689638,0.844819,0.66250384,0.8312519,0.67030513,0.83515257
16036,0.6958946,0.8479473,0.65737987,0.82868993,0.62148505,0.8107425,0.6637173,0.83185863,0.64007556,0.8200378,0.5632092,0.7816046,0.53607166,0.7680358,0.63225526,0.81612766,0.5948454,0.7974227,0.57132876,0.7856644
16039,0.64737594,0.823688,0.6464653,0.82323265,0.65635145,0.8281757,0.71515906,0.8575795,0.551291,0.7756455,0.48878384,0.7443919,0.46805638,0.7340282,0.6167101,0.8083551,0.59129745,0.7956487,0.4948028,0.7474014
16064,0.7675174,0.88375866,0.80075943,0.9003797,0.71867514,0.85933757,0.7299398,0.8649699,0.79947877,0.8997394,0.7036592,0.8518296,0.752597,0.8762985,0.79776764,0.8988838,0.74842846,0.87421423,0.7707466,0.8853733
