Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
98351,0.63544,0.81772,0.6286,0.8143,0.5379919,0.76899594,0.55372083,0.7768604,0.657264,0.828632,0.76046014,0.88023007,0.7188778,0.8594389,0.7309303,0.86546516,0.7452482,0.8726241,0.7877668,0.8938834
98352,0.5008291,0.75041455,0.5096438,0.7548219,0.40331316,0.7016566,0.48616904,0.74308455,0.5122326,0.7561163,0.64633596,0.823168,0.6322409,0.81612045,0.64317775,0.8215889,0.6661787,0.83308935,0.67809653,0.83904827
98353,0.615543,0.8077715,0.58076817,0.79038405,0.48520488,0.74260247,0.5173768,0.7586884,0.618019,0.8090095,0.7322828,0.86614144,0.7221009,0.8610505,0.6626723,0.83133614,0.7028187,0.8514093,0.74359477,0.8717974
98354,0.5218568,0.7609284,0.57242954,0.78621477,0.501711,0.7508555,0.4942509,0.74712545,0.4934532,0.74672663,0.4996691,0.74983454,0.5137504,0.75687516,0.5210171,0.76050854,0.54176825,0.77088416,0.5312964,0.7656482
98355,0.72253966,0.86126983,0.7404307,0.87021536,0.68252975,0.84126484,0.6575335,0.82876676,0.75206316,0.8760316,0.7530196,0.8765098,0.77609456,0.8880473,0.7537029,0.87685144,0.7572398,0.8786199,0.7799171,0.88995856
98356,0.55783695,0.7789185,0.5816577,0.7908288,0.4964562,0.7482281,0.55873764,0.7793688,0.5821427,0.79107136,0.6178794,0.8089397,0.6227902,0.8113951,0.6433536,0.8216768,0.6537159,0.8268579,0.63096774,0.81548387
98357,0.6859237,0.84296185,0.7105498,0.8552749,0.6384944,0.8192472,0.63205945,0.8160297,0.6433679,0.82168394,0.59012663,0.7950633,0.60321355,0.8016068,0.6252851,0.8126426,0.6171673,0.8085836,0.6057776,0.8028888
98358,0.6525106,0.8262553,0.65887535,0.8294377,0.58516294,0.79258144,0.6046974,0.80234873,0.69057596,0.845288,0.7616602,0.8808301,0.74373853,0.87186927,0.7412883,0.87064415,0.7718117,0.88590586,0.77786905,0.8889345
98359,0.59838617,0.7991931,0.56005234,0.7800262,0.48538655,0.7426933,0.52597946,0.76298976,0.57348347,0.78674173,0.6830998,0.8415499,0.674809,0.8374045,0.6389526,0.8194763,0.70462394,0.85231197,0.73092663,0.8654633
98360,0.5253062,0.7626531,0.60658,0.80329,0.53188527,0.76594263,0.6804967,0.84024835,0.5062349,0.75311744,0.4688168,0.7344084,0.4943582,0.7471791,0.598197,0.7990985,0.6071447,0.80357236,0.5284259,0.76421297
98361,0.6942469,0.84712344,0.71345174,0.8567259,0.62459934,0.81229967,0.6704534,0.8352267,0.71643126,0.85821563,0.7763308,0.8881654,0.7485342,0.8742671,0.8216957,0.91084784,0.77848697,0.8892435,0.81028336,0.9051417
98362,0.6158916,0.8079458,0.61762,0.80881,0.55244756,0.7762238,0.5699339,0.78496695,0.6291424,0.8145712,0.6514751,0.82573754,0.6748382,0.8374191,0.6608497,0.83042485,0.6750121,0.83750606,0.6835683,0.8417841
98363,0.7257365,0.86286825,0.7305993,0.86529964,0.6276362,0.8138181,0.6479681,0.823984,0.71145403,0.855727,0.7781861,0.88909304,0.7428254,0.8714127,0.7835769,0.8917885,0.79258585,0.8962929,0.8036358,0.9018179
98364,0.4935627,0.74678135,0.5083014,0.7541507,0.4799161,0.73995805,0.47803205,0.73901606,0.49821684,0.74910843,0.60650486,0.80325246,0.55706525,0.7785326,0.60780776,0.8039039,0.5895011,0.7947506,0.6075667,0.80378336
98365,0.6123174,0.80615866,0.60844886,0.80422443,0.5416925,0.77084625,0.5521045,0.77605224,0.5625963,0.78129816,0.6498166,0.82490826,0.6070808,0.8035404,0.6405445,0.8202722,0.6719117,0.83595586,0.69878495,0.8493925
98366,0.6470436,0.8235218,0.6899544,0.8449772,0.6028363,0.8014182,0.61906815,0.8095341,0.62700623,0.81350315,0.69535375,0.8476769,0.6663513,0.83317566,0.7368425,0.86842126,0.71631086,0.8581554,0.7266478,0.8633239
98367,0.59788805,0.798944,0.58265847,0.79132926,0.537312,0.768656,0.5630743,0.7815372,0.59171236,0.7958562,0.6843076,0.8421538,0.62386775,0.8119339,0.6504569,0.82522845,0.64735395,0.82367694,0.667405,0.8337025
98368,0.4914758,0.7457379,0.52408403,0.76204205,0.45240957,0.72620475,0.50106186,0.75053096,0.47761947,0.7388097,0.5940889,0.79704446,0.537672,0.768836,0.5529486,0.7764743,0.6319025,0.8159512,0.6315949,0.81579745
98369,0.56381464,0.7819073,0.5898987,0.79494935,0.50896215,0.7544811,0.53306305,0.7665315,0.5853206,0.7926603,0.69793177,0.8489659,0.68222296,0.8411115,0.6793343,0.83966714,0.670099,0.8350495,0.7371255,0.86856276
98370,0.60807467,0.80403733,0.64735866,0.8236793,0.537618,0.76880896,0.5921902,0.79609513,0.6113507,0.8056754,0.7184808,0.8592404,0.6957867,0.84789336,0.7193128,0.8596564,0.7232056,0.8616028,0.7658312,0.8829156
98371,0.6517742,0.8258871,0.65912735,0.8295637,0.5896535,0.79482675,0.6629033,0.83145165,0.62600505,0.8130025,0.65429777,0.8271489,0.6432661,0.82163304,0.6628608,0.83143044,0.6935005,0.84675026,0.6685082,0.8342541
98372,0.6985811,0.84929055,0.6832876,0.8416438,0.6092707,0.80463535,0.6463717,0.82318586,0.70183665,0.8509183,0.7664833,0.88324165,0.7633902,0.8816951,0.7754798,0.8877399,0.7615392,0.8807696,0.8005874,0.9002937
98373,0.7302191,0.86510956,0.7198442,0.8599221,0.64199245,0.8209962,0.70832705,0.8541635,0.6995069,0.84975344,0.7453549,0.87267745,0.69520223,0.8476011,0.76456285,0.8822814,0.745692,0.872846,0.763428,0.881714
98374,0.7102952,0.8551476,0.6927034,0.84635174,0.62747395,0.813737,0.7183033,0.85915166,0.66815996,0.83408,0.73073757,0.8653688,0.69089115,0.8454456,0.7416835,0.87084174,0.75394285,0.8769714,0.75814176,0.8790709
98375,0.71842086,0.85921043,0.6968329,0.84841645,0.64741194,0.823706,0.6559093,0.82795465,0.70408887,0.85204446,0.8141763,0.90708816,0.72189796,0.860949,0.7799716,0.8899858,0.76846486,0.8842324,0.81319904,0.9065995
98376,0.61827874,0.8091394,0.5959597,0.79797983,0.5434729,0.77173644,0.5676669,0.78383344,0.61457914,0.8072896,0.7192191,0.85960954,0.6532293,0.8266146,0.64837587,0.82418793,0.6864242,0.8432121,0.71397793,0.85698897
98377,0.68290913,0.84145457,0.6970906,0.8485453,0.5951683,0.7975842,0.6500623,0.82503116,0.6875396,0.8437698,0.77036405,0.885182,0.75741494,0.87870747,0.7838831,0.89194155,0.78692967,0.8934648,0.82364655,0.9118233
98378,0.6596415,0.82982075,0.65428877,0.8271444,0.57404476,0.78702235,0.59338397,0.796692,0.6561979,0.82809895,0.79013675,0.8950684,0.75558275,0.8777914,0.75433385,0.8771669,0.7685783,0.88428915,0.8466017,0.92330086
98379,0.6462826,0.82314134,0.6235044,0.8117522,0.5749078,0.7874539,0.6005904,0.80029523,0.6580853,0.8290427,0.7796618,0.8898309,0.7159574,0.8579787,0.7394322,0.8697161,0.7342855,0.86714274,0.8041327,0.90206635
98380,0.68911695,0.8445585,0.67095095,0.83547544,0.5857626,0.7928813,0.67025983,0.8351299,0.69710976,0.84855485,0.7811556,0.8905778,0.74076927,0.87038463,0.7767485,0.8883742,0.78023946,0.89011973,0.78921163,0.8946058
98381,0.673291,0.8366455,0.6444396,0.8222198,0.58417314,0.7920866,0.5879465,0.7939732,0.6062884,0.8031442,0.72153765,0.8607688,0.6274832,0.81374156,0.72463155,0.8623158,0.70487297,0.8524365,0.691548,0.845774
98382,0.64254427,0.82127213,0.6227282,0.8113641,0.5447051,0.7723526,0.59261966,0.7963098,0.64896023,0.8244801,0.75714755,0.8785738,0.71385026,0.85692513,0.73234177,0.8661709,0.745546,0.872773,0.79961,0.899805
98383,0.6922711,0.84613556,0.67952466,0.83976233,0.60675573,0.80337787,0.64638114,0.82319057,0.6674688,0.8337344,0.7217119,0.86085594,0.67554176,0.8377709,0.7297621,0.86488104,0.7319746,0.8659873,0.72095597,0.860478
98384,0.63960457,0.8198023,0.6574062,0.8287031,0.57938874,0.78969437,0.6705182,0.8352591,0.6045873,0.80229366,0.60696554,0.8034828,0.617321,0.8086605,0.65964353,0.82982177,0.6959503,0.84797513,0.67471784,0.83735895
98385,0.6446779,0.82233894,0.60582936,0.8029147,0.57447094,0.7872355,0.5891227,0.7945614,0.6455599,0.82277995,0.79680616,0.89840305,0.7000492,0.8500246,0.76150227,0.88075113,0.7629223,0.88146114,0.8268417,0.91342086
98386,0.75803536,0.8790177,0.72979003,0.864895,0.68161726,0.84080863,0.72093344,0.8604667,0.7304996,0.8652498,0.76357687,0.88178843,0.71497667,0.85748833,0.80806553,0.90403277,0.78774905,0.8938745,0.7731757,0.88658786
98387,0.6247945,0.81239724,0.6430539,0.82152694,0.540937,0.7704685,0.6530638,0.8265319,0.6236675,0.81183374,0.6692401,0.83462006,0.65291995,0.82646,0.69726413,0.8486321,0.65140134,0.82570064,0.6826817,0.84134084
98388,0.69613224,0.8480661,0.66864526,0.83432263,0.60236055,0.80118024,0.6667722,0.83338606,0.67026836,0.83513415,0.7427297,0.87136483,0.6887235,0.8443618,0.7383642,0.8691821,0.7284224,0.8642112,0.7508741,0.875437
98389,0.67562914,0.83781457,0.63849294,0.8192465,0.5680976,0.7840488,0.5897092,0.79485464,0.68585217,0.8429261,0.77785856,0.88892925,0.7281294,0.8640647,0.7251713,0.86258566,0.7158471,0.8579235,0.7734121,0.88670605
98390,0.6966551,0.8483275,0.67624104,0.8381205,0.58540416,0.7927021,0.71932846,0.8596642,0.67559123,0.8377956,0.73776245,0.8688812,0.70022315,0.8501116,0.7556962,0.8778481,0.74042386,0.87021196,0.74884915,0.8744246
98391,0.62940395,0.814702,0.6278305,0.81391525,0.5879412,0.7939706,0.5799638,0.7899819,0.6436981,0.82184905,0.7461046,0.8730523,0.7319057,0.86595285,0.71607906,0.8580395,0.7486632,0.8743316,0.77056193,0.88528097
98392,0.59817827,0.79908913,0.60225886,0.80112946,0.53958523,0.7697926,0.61079276,0.8053964,0.58665127,0.79332566,0.64259124,0.8212956,0.626246,0.813123,0.7010377,0.8505188,0.7008271,0.85041356,0.7039604,0.8519802
98393,0.6350665,0.81753325,0.63505864,0.8175293,0.54713666,0.77356833,0.6087234,0.8043617,0.6348405,0.81742024,0.73491603,0.867458,0.7144712,0.8572356,0.7403844,0.87019217,0.74703324,0.8735166,0.7636244,0.8818122
98394,0.60685563,0.8034278,0.57846844,0.7892342,0.5283165,0.76415825,0.53051317,0.7652566,0.63922715,0.8196136,0.7272315,0.86361575,0.68756247,0.84378123,0.7003509,0.85017544,0.72540283,0.8627014,0.7469635,0.87348175
98395,0.7098533,0.85492665,0.6962494,0.84812474,0.64239496,0.8211975,0.63525707,0.8176285,0.7282645,0.8641323,0.8069202,0.9034601,0.7562361,0.87811804,0.80124193,0.90062094,0.7577028,0.8788514,0.8075766,0.9037883
98396,0.63110507,0.81555253,0.65217376,0.8260869,0.56730586,0.7836529,0.63422024,0.8171101,0.6356398,0.8178199,0.7017486,0.8508743,0.70208734,0.8510437,0.723662,0.861831,0.73930085,0.8696504,0.7422435,0.87112176
98397,0.5524381,0.776219,0.5852548,0.7926274,0.4737813,0.7368907,0.53353465,0.7667673,0.583096,0.791548,0.65690196,0.828451,0.6510022,0.8255011,0.67027974,0.8351399,0.7009357,0.85046786,0.73629487,0.86814743
98398,0.6658677,0.83293384,0.60917765,0.8045888,0.5570431,0.77852154,0.56189966,0.78094983,0.6515015,0.8257507,0.75827074,0.8791354,0.6824461,0.84122306,0.6826753,0.8413377,0.72557265,0.8627863,0.73120826,0.86560416
98399,0.59806716,0.7990336,0.6050398,0.8025199,0.5207177,0.7603588,0.53448987,0.76724494,0.6040387,0.80201936,0.6776029,0.83880144,0.679255,0.8396275,0.65721667,0.82860833,0.6736434,0.8368217,0.7022388,0.8511194
98400,0.6826787,0.84133935,0.65322137,0.8266107,0.57393235,0.7869662,0.684582,0.842291,0.6549665,0.82748324,0.67320514,0.83660257,0.66413677,0.8320684,0.67108226,0.8355411,0.73389757,0.8669488,0.7038332,0.8519166
98401,0.65909123,0.8295456,0.69105905,0.84552956,0.6074282,0.8037141,0.63703656,0.8185183,0.6322676,0.8161338,0.68423057,0.8421153,0.66969466,0.83484733,0.7717997,0.88589984,0.7439681,0.87198406,0.73182654,0.8659133
98402,0.7443055,0.87215275,0.738119,0.8690595,0.6737985,0.8368993,0.66925395,0.834627,0.73753923,0.86876965,0.798442,0.899221,0.7730677,0.88653386,0.8237896,0.9118948,0.79327846,0.8966392,0.8315716,0.9157858
