Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
12526,0.69790125,0.8489506,0.6799832,0.83999157,0.6736385,0.8368193,0.6374018,0.8187009,0.64800096,0.8240005,0.6705751,0.8352876,0.6557804,0.82789016,0.6781781,0.83908904,0.67264104,0.8363205,0.67932844,0.8396642
12527,0.6921081,0.8460541,0.6513892,0.82569456,0.6566516,0.8283258,0.5886344,0.7943172,0.64487594,0.822438,0.7068012,0.8534006,0.6182069,0.8091035,0.6986491,0.8493246,0.6911259,0.84556293,0.6901932,0.8450966
12528,0.3467427,0.6733713,0.3524736,0.6762368,0.38966724,0.69483364,0.31263337,0.6563167,0.36918235,0.6845912,0.32130677,0.66065335,0.3284244,0.6642122,0.29729018,0.6486451,0.3557908,0.6778954,0.32315075,0.6615754
12529,0.81692076,0.9084604,0.69052184,0.8452609,0.7477746,0.8738873,0.64142513,0.82071257,0.7492762,0.8746381,0.76223016,0.8811151,0.6529783,0.82648915,0.739033,0.8695165,0.65423775,0.8271189,0.71400726,0.8570036
12530,0.2674343,0.6337172,0.29528075,0.64764035,0.32951584,0.6647579,0.23695408,0.61847705,0.23932478,0.6196624,0.23371232,0.61685616,0.24583513,0.62291753,0.228098,0.614049,0.31424767,0.6571238,0.25508913,0.6275446
12531,0.49508262,0.7475413,0.5473469,0.7736734,0.5724541,0.78622705,0.44646806,0.72323406,0.49967557,0.74983776,0.5094475,0.7547238,0.5172063,0.75860316,0.49907935,0.7495397,0.5495752,0.7747876,0.52950454,0.76475227
12532,0.75393176,0.8769659,0.6778662,0.8389331,0.70587105,0.85293555,0.62242997,0.811215,0.6693501,0.8346751,0.7358765,0.8679383,0.64196485,0.82098246,0.69786465,0.8489323,0.6834452,0.8417226,0.71607435,0.8580372
12533,0.6807523,0.84037614,0.6678173,0.8339087,0.6973267,0.84866333,0.6035468,0.8017734,0.6635808,0.8317904,0.61043876,0.8052194,0.62170136,0.8108507,0.694208,0.847104,0.61994225,0.8099711,0.608638,0.804319
12565,0.7708636,0.88543177,0.7408081,0.87040406,0.72328246,0.8616412,0.65740156,0.8287008,0.7192987,0.85964936,0.7804445,0.89022225,0.70386136,0.8519307,0.8032948,0.9016474,0.75209975,0.8760499,0.7808609,0.89043045
12656,0.4218337,0.7109169,0.49786866,0.7489343,0.42816842,0.7140842,0.46393615,0.73196805,0.39668447,0.6983422,0.38032922,0.6901646,0.38588303,0.69294155,0.49060488,0.74530244,0.44138122,0.7206906,0.39543587,0.6977179
12674,0.7335819,0.86679095,0.6775868,0.8387934,0.7132282,0.8566141,0.59985423,0.7999271,0.6887028,0.8443514,0.783558,0.891779,0.685439,0.8427195,0.7304077,0.86520386,0.7303479,0.86517394,0.7670083,0.88350415
12687,0.51416963,0.75708485,0.5796438,0.78982186,0.55795145,0.7789757,0.4511211,0.72556055,0.5572156,0.7786078,0.5964223,0.79821116,0.6363932,0.8181966,0.58935386,0.7946769,0.6682249,0.8341124,0.6703675,0.83518374
12736,0.72130096,0.8606505,0.67350316,0.8367516,0.5918317,0.79591584,0.6650827,0.83254135,0.66715693,0.83357847,0.60968083,0.80484045,0.62905675,0.81452835,0.66790855,0.8339543,0.66378176,0.8318909,0.6184373,0.80921865
13078,0.75363827,0.87681913,0.7005252,0.85026264,0.68791777,0.84395885,0.6650418,0.8325209,0.732121,0.8660605,0.7473072,0.8736536,0.7069484,0.8534742,0.7392932,0.8696466,0.70221585,0.85110795,0.73529136,0.8676457
13080,0.7061178,0.85305893,0.691087,0.8455435,0.6885499,0.84427494,0.64634657,0.8231733,0.6655458,0.8327729,0.6670147,0.83350736,0.60035,0.800175,0.7141679,0.8570839,0.70087945,0.8504397,0.6629354,0.8314677
13146,0.69646513,0.84823257,0.735945,0.8679725,0.65956044,0.8297802,0.67058396,0.835292,0.65653,0.828265,0.6407937,0.82039684,0.6509676,0.8254838,0.6866995,0.84334975,0.7582888,0.87914443,0.73643273,0.8682164
13147,0.7443267,0.87216336,0.7269767,0.8634883,0.6800587,0.84002936,0.65266764,0.8263338,0.71745384,0.8587269,0.6388929,0.81944644,0.6597863,0.8298931,0.6836061,0.8418031,0.6751201,0.83756006,0.66393435,0.8319672
13148,0.68329275,0.8416464,0.6286673,0.8143337,0.6379738,0.8189869,0.5892904,0.7946452,0.639272,0.819636,0.5681361,0.78406805,0.5389983,0.7694992,0.63056064,0.8152803,0.5278265,0.7639133,0.51154834,0.75577414
13149,0.68801117,0.8440056,0.67172235,0.8358612,0.5964567,0.7982284,0.5938914,0.7969457,0.6481595,0.82407975,0.5943159,0.79715794,0.5868671,0.79343355,0.60398614,0.8019931,0.61617935,0.8080897,0.635512,0.817756
13150,0.7950405,0.89752024,0.78556776,0.8927839,0.7750983,0.88754916,0.6937577,0.8468789,0.76450276,0.8822514,0.74360406,0.87180203,0.6884712,0.8442356,0.7927931,0.8963965,0.7195189,0.85975945,0.7223879,0.86119395
13196,0.7108519,0.85542595,0.72272825,0.8613641,0.69134533,0.84567267,0.63129526,0.8156476,0.6782117,0.83910584,0.6407578,0.8203789,0.641415,0.8207075,0.6633287,0.8316643,0.6741283,0.83706415,0.6513755,0.82568777
13382,0.71724635,0.85862315,0.68128943,0.8406447,0.6772462,0.8386231,0.64934576,0.8246729,0.67136604,0.835683,0.68927854,0.8446393,0.6474919,0.82374597,0.69562835,0.8478142,0.6583627,0.8291813,0.71486056,0.8574303
13461,0.72745335,0.8637267,0.6417372,0.8208686,0.6721842,0.8360921,0.5963253,0.79816264,0.6603097,0.83015484,0.70218086,0.85109043,0.62683475,0.8134174,0.68016267,0.84008133,0.64265174,0.8213259,0.6988392,0.8494196
13475,0.7181866,0.8590933,0.7020315,0.85101575,0.68264824,0.8413241,0.59154475,0.7957724,0.6974371,0.8487185,0.6859348,0.8429674,0.6641844,0.83209217,0.71495485,0.8574774,0.6478538,0.8239269,0.65788114,0.8289406
13477,0.5477655,0.77388275,0.5047943,0.7523972,0.59111893,0.79555947,0.49726453,0.74863225,0.5437962,0.7718981,0.5553016,0.77765083,0.503281,0.7516405,0.5762927,0.7881464,0.49080625,0.7454031,0.53695196,0.768476
13537,0.78544766,0.8927238,0.7596301,0.87981504,0.7681246,0.8840623,0.725607,0.86280346,0.7620313,0.88101566,0.7429861,0.87149304,0.7114502,0.8557251,0.76363206,0.881816,0.70056784,0.8502839,0.744343,0.8721715
13893,0.7188068,0.8594034,0.672554,0.836277,0.7094818,0.85474086,0.67342365,0.8367118,0.65980303,0.8299015,0.5805392,0.7902696,0.5128856,0.7564428,0.66243875,0.8312194,0.5572868,0.77864337,0.56095064,0.7804753
13897,0.7593076,0.8796538,0.67108786,0.83554393,0.6754527,0.83772635,0.6512666,0.8256333,0.66375965,0.83187985,0.5989456,0.7994728,0.5424979,0.77124894,0.66211545,0.8310577,0.6134118,0.8067059,0.5949997,0.79749984
14744,0.7363133,0.8681567,0.70232403,0.851162,0.72088957,0.8604448,0.68733335,0.8436667,0.6892775,0.84463876,0.68069476,0.8403474,0.65068334,0.8253417,0.6998788,0.8499394,0.6814903,0.84074515,0.68432623,0.8421631
14862,0.71995807,0.85997903,0.7192811,0.85964054,0.6744723,0.83723617,0.6856097,0.84280485,0.70478463,0.8523923,0.65534186,0.82767093,0.676718,0.838359,0.7206505,0.8603252,0.690593,0.8452965,0.6904018,0.8452009
14882,0.7380521,0.86902606,0.745646,0.872823,0.6651677,0.83258384,0.63093466,0.81546736,0.7324995,0.86624974,0.6996802,0.8498401,0.67592204,0.837961,0.7446069,0.8723035,0.65814656,0.8290733,0.6948814,0.8474407
14890,0.7457088,0.8728544,0.7097216,0.8548608,0.702266,0.851133,0.6602827,0.8301413,0.7015455,0.85077274,0.68531513,0.84265757,0.62911177,0.8145559,0.74891603,0.874458,0.6912539,0.84562695,0.69149894,0.8457495
14906,0.59368575,0.7968429,0.55486155,0.7774308,0.5412364,0.7706182,0.57662165,0.7883108,0.5419774,0.7709887,0.48859656,0.7442983,0.50242317,0.7512116,0.54583186,0.77291596,0.5647637,0.7823819,0.5362222,0.7681111
14907,0.6114956,0.8057478,0.641734,0.820867,0.56694394,0.78347194,0.5434475,0.77172375,0.62653756,0.8132688,0.63609076,0.8180454,0.65417516,0.8270876,0.6577348,0.82886744,0.6358576,0.8179288,0.66997516,0.8349876
14914,0.7557566,0.8778783,0.65958655,0.8297933,0.6662116,0.8331058,0.6327878,0.8163939,0.70730865,0.8536543,0.65827394,0.82913697,0.62999415,0.8149971,0.684909,0.8424545,0.6467667,0.82338333,0.6556574,0.8278287
14916,0.7245083,0.86225414,0.7582811,0.87914056,0.69962454,0.84981227,0.6978967,0.84894836,0.69856215,0.8492811,0.6473328,0.8236664,0.6839746,0.8419873,0.73763907,0.86881953,0.7267225,0.86336124,0.71585864,0.85792935
14930,0.76196057,0.88098025,0.66229093,0.83114547,0.69859105,0.8492955,0.6022489,0.80112445,0.73465425,0.8673271,0.7781675,0.88908374,0.67354953,0.83677477,0.72195935,0.8609797,0.686682,0.843341,0.74985033,0.87492514
14932,0.635993,0.8179965,0.6883657,0.84418285,0.6589006,0.8294503,0.57616925,0.7880846,0.6313473,0.81567365,0.6463171,0.82315856,0.6262666,0.8131333,0.69128245,0.84564126,0.7114639,0.85573196,0.68639565,0.8431978
14939,0.7585511,0.87927556,0.7119491,0.85597456,0.7030277,0.85151386,0.6243756,0.8121878,0.7217039,0.86085194,0.7517662,0.8758831,0.69399977,0.8469999,0.7221208,0.8610604,0.677317,0.8386585,0.7301966,0.8650983
14947,0.6703931,0.83519655,0.6747098,0.8373549,0.62416106,0.8120805,0.5972929,0.79864645,0.63273776,0.8163689,0.63309705,0.8165485,0.6006385,0.80031925,0.6231605,0.81158024,0.6476903,0.82384515,0.63551605,0.817758
15180,0.63113135,0.8155657,0.6452123,0.82260615,0.65273726,0.82636863,0.6252109,0.81260544,0.5787816,0.7893908,0.55229217,0.77614605,0.5092266,0.7546133,0.5520921,0.77604604,0.59694594,0.798473,0.55823326,0.77911663
15240,0.58320105,0.7916005,0.56468654,0.78234327,0.5479204,0.77396023,0.5378526,0.76892626,0.60284024,0.8014201,0.58936596,0.794683,0.6148591,0.80742955,0.58914584,0.79457295,0.57660556,0.7883028,0.649076,0.824538
15339,0.55212843,0.7760642,0.6646694,0.8323347,0.58921456,0.7946073,0.56311536,0.7815577,0.5546507,0.7773254,0.45958,0.72979,0.46543184,0.7327159,0.606436,0.803218,0.5009318,0.75046587,0.48767236,0.74383616
15419,0.7755058,0.8877529,0.7094657,0.8547329,0.7316812,0.8658406,0.65216637,0.8260832,0.70227945,0.8511397,0.6864337,0.84321684,0.6346364,0.8173182,0.7097841,0.854892,0.6668607,0.83343035,0.7094636,0.8547318
15425,0.59584856,0.7979243,0.5255184,0.7627592,0.5897465,0.79487324,0.5950864,0.79754317,0.56037164,0.7801858,0.57415485,0.7870774,0.4892177,0.7446089,0.55081344,0.7754067,0.5636543,0.78182715,0.54442614,0.7722131
15426,0.5927557,0.79637784,0.66417074,0.8320854,0.55682635,0.7784132,0.5219142,0.7609571,0.5698608,0.7849304,0.572835,0.7864175,0.5944456,0.7972228,0.6129875,0.80649376,0.63714635,0.8185732,0.6289849,0.81449246
15474,0.65210617,0.8260531,0.7005027,0.8502513,0.645753,0.8228765,0.6409078,0.8204539,0.65574247,0.8278712,0.6254672,0.8127336,0.6109551,0.80547756,0.671409,0.8357045,0.6679863,0.83399314,0.68196076,0.8409804
15519,0.6246283,0.81231415,0.66900504,0.8345025,0.6201338,0.81006694,0.5865527,0.7932763,0.6470586,0.8235293,0.5704197,0.7852099,0.59219086,0.79609543,0.6328344,0.8164172,0.6341015,0.81705076,0.59246993,0.79623497
15524,0.62479067,0.81239533,0.6474006,0.8237003,0.59523034,0.7976152,0.57826215,0.78913105,0.59852976,0.7992649,0.62856567,0.81428283,0.6048948,0.80244744,0.63722676,0.8186134,0.6629814,0.8314907,0.68300366,0.84150183
15589,0.6858059,0.84290296,0.66500723,0.8325036,0.66140676,0.8307034,0.6195978,0.8097989,0.61599064,0.8079953,0.5611813,0.78059065,0.57116026,0.78558016,0.6147043,0.8073522,0.60630494,0.80315244,0.5886463,0.79432315
15679,0.4769453,0.73847264,0.5067652,0.75338256,0.43580258,0.7179013,0.4926753,0.74633765,0.5217991,0.76089954,0.53736556,0.7686828,0.6041107,0.80205536,0.52029455,0.7601473,0.61543953,0.80771977,0.61635923,0.8081796
15743,0.70448685,0.8522434,0.73462963,0.8673148,0.6702119,0.83510596,0.6527895,0.82639474,0.6665455,0.83327276,0.59970737,0.7998537,0.6538973,0.82694864,0.7021104,0.8510552,0.6609162,0.8304581,0.6463883,0.82319415
16036,0.68837404,0.844187,0.6349535,0.81747675,0.6050796,0.8025398,0.6603966,0.8301983,0.61568344,0.8078417,0.5363841,0.76819205,0.4995454,0.74977267,0.6113781,0.80568904,0.55647564,0.7782378,0.5342667,0.76713336
16039,0.45700243,0.7285012,0.47741726,0.7387086,0.43564707,0.7178235,0.48175776,0.7408789,0.38238925,0.69119465,0.25222915,0.6261146,0.29922557,0.6496128,0.40015838,0.7000792,0.37688977,0.68844485,0.27033612,0.6351681
16064,0.7916599,0.8958299,0.8078384,0.9039192,0.72839403,0.864197,0.7279804,0.8639902,0.83150595,0.915753,0.7405209,0.8702605,0.7575895,0.8787948,0.8307693,0.91538465,0.7544877,0.8772439,0.788276,0.894138
