,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score
14906,0.6203916,0.8101958,0.5883387,0.7941693,0.5372702,0.7686351,0.5737804,0.7868902,0.5443985,0.7721993,0.47667494,0.73833746,0.49538198,0.747691,0.5324681,0.76623404,0.5397959,0.76989794,0.48900843,0.7445042
14907,0.63920486,0.81960243,0.6447257,0.82236284,0.587682,0.793841,0.5486293,0.77431464,0.6748248,0.83741236,0.5994003,0.79970014,0.6061717,0.80308586,0.6702409,0.83512044,0.585263,0.7926315,0.59094715,0.7954736
14914,0.7349241,0.86746204,0.59337264,0.7966863,0.5848024,0.7924012,0.54986465,0.7749323,0.6541567,0.82707834,0.6756101,0.83780503,0.578756,0.789378,0.6185005,0.80925024,0.58803177,0.7940159,0.60299313,0.80149657
14916,0.71585536,0.8579277,0.7014424,0.85072124,0.60999644,0.8049982,0.6514622,0.8257311,0.640955,0.8204775,0.6614424,0.8307212,0.6506331,0.82531655,0.6860924,0.8430462,0.660959,0.8304795,0.66097695,0.83048844
14930,0.7529707,0.87648535,0.6561352,0.8280676,0.68847585,0.8442379,0.59727865,0.7986393,0.724278,0.862139,0.7982156,0.8991078,0.67925614,0.8396281,0.7387522,0.86937606,0.7128173,0.85640866,0.76521397,0.882607
14932,0.67624557,0.8381228,0.6537974,0.8268987,0.60816216,0.8040811,0.5412296,0.7706148,0.65180534,0.8259027,0.72259516,0.8612976,0.6745688,0.8372844,0.6774241,0.83871204,0.6886187,0.84430933,0.70315135,0.8515757
14939,0.75859773,0.87929887,0.6951906,0.84759533,0.69372725,0.8468636,0.6048138,0.8024069,0.71134436,0.8556722,0.7523261,0.876163,0.6877102,0.84385514,0.71364415,0.8568221,0.6627406,0.8313703,0.7362373,0.86811864
14947,0.70131004,0.850655,0.63096166,0.8154808,0.60588646,0.8029432,0.5693906,0.78469527,0.61226237,0.8061312,0.67932653,0.83966327,0.6009866,0.8004933,0.6476371,0.82381856,0.6279285,0.81396425,0.6451851,0.82259256
15180,0.64978254,0.82489127,0.63084733,0.81542367,0.6536298,0.8268149,0.6263911,0.8131956,0.5846107,0.79230535,0.5899216,0.7949608,0.5150949,0.75754744,0.5803288,0.7901644,0.617522,0.808761,0.5686106,0.78430533
15240,0.67037463,0.8351873,0.6428296,0.8214148,0.59785795,0.798929,0.54954636,0.7747732,0.6685463,0.83427316,0.65853506,0.8292675,0.67575336,0.8378767,0.66192436,0.8309622,0.6362113,0.81810564,0.6979008,0.8489504
15339,0.7071771,0.8535886,0.76943827,0.88471913,0.6812882,0.8406441,0.64486814,0.82243407,0.6831694,0.8415847,0.642614,0.821307,0.6025219,0.80126095,0.7420235,0.87101173,0.60453063,0.8022653,0.62854755,0.8142738
15419,0.7668532,0.8834266,0.7192019,0.85960096,0.7171397,0.85856986,0.64569575,0.82284784,0.7031904,0.85159516,0.69092155,0.8454608,0.62251836,0.81125915,0.69410074,0.84705037,0.65772533,0.82886267,0.67231894,0.83615947
15425,0.7011918,0.8505959,0.66320896,0.8316045,0.6002295,0.80011475,0.63727784,0.8186389,0.67603385,0.8380169,0.664201,0.8321005,0.66946363,0.8347318,0.67619646,0.8380982,0.65516806,0.827584,0.6877186,0.8438593
15426,0.7244865,0.86224324,0.6947787,0.84738934,0.6318021,0.81590104,0.5927125,0.79635626,0.64364004,0.82182,0.6717621,0.83588105,0.5919131,0.79595655,0.6718224,0.8359112,0.6468241,0.82341206,0.6514932,0.8257466
15474,0.7522992,0.8761496,0.7055384,0.8527692,0.7006359,0.85031796,0.6011627,0.80058134,0.69269407,0.84634703,0.7100382,0.8550191,0.6236173,0.81180865,0.6864394,0.8432197,0.63327146,0.8166357,0.68991244,0.8449562
15519,0.73059475,0.8652974,0.7390084,0.8695042,0.701715,0.8508575,0.6265626,0.8132813,0.72513306,0.86256653,0.6925788,0.8462894,0.6886002,0.8443001,0.7090646,0.8545323,0.7149904,0.8574952,0.7210344,0.8605172
15524,0.7903739,0.89518696,0.78178346,0.89089173,0.74063456,0.8703173,0.67187506,0.8359375,0.7682467,0.8841233,0.76946014,0.8847301,0.72894865,0.8644743,0.78002524,0.8900126,0.7554605,0.87773025,0.7842152,0.8921076
15589,0.6675179,0.83375895,0.6492586,0.8246293,0.6120188,0.8060094,0.62515014,0.8125751,0.607358,0.803679,0.5680082,0.7840041,0.59036815,0.7951841,0.59464216,0.7973211,0.6084917,0.8042458,0.60265243,0.8013262
15679,0.5679019,0.7839509,0.53058326,0.76529163,0.4174116,0.7087058,0.49948186,0.74974096,0.57596374,0.78798187,0.60534096,0.8026705,0.61657053,0.80828524,0.5487825,0.7743913,0.63969404,0.819847,0.62970006,0.81485003
15743,0.74692273,0.87346137,0.71920717,0.8596036,0.64055574,0.82027787,0.6200124,0.8100062,0.7044357,0.85221785,0.7088551,0.8544276,0.6943819,0.847191,0.73669374,0.86834687,0.68858397,0.844292,0.7193412,0.85967064
16036,0.74131954,0.87065977,0.6826211,0.84131056,0.63186455,0.8159323,0.6450091,0.8225045,0.71743023,0.8587151,0.68813145,0.8440657,0.64051443,0.8202572,0.6956799,0.84783995,0.66204476,0.8310224,0.67087257,0.8354363
16039,0.7218181,0.86090904,0.6633655,0.83168274,0.6809794,0.8404897,0.7195984,0.8597992,0.605484,0.802742,0.57296824,0.7864841,0.5187005,0.75935024,0.6631769,0.83158845,0.61542606,0.80771303,0.5519876,0.7759938
16064,0.81629026,0.9081451,0.7947833,0.8973917,0.7142539,0.85712695,0.7090727,0.85453635,0.8002883,0.90014416,0.7467842,0.8733921,0.727448,0.863724,0.8038026,0.9019013,0.7227981,0.86139905,0.76000965,0.8800048
