,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12521,0.7301644,0.8650822,0.62845993,0.81422997,0.6337309,0.81686544,0.5614064,0.7807032,0.67020285,0.8351014,0.7563017,0.8781508,0.63710904,0.8185545,0.6834287,0.8417144,0.6161969,0.80809844,0.70453036,0.8522652
12523,0.68067133,0.84033567,0.65601224,0.82800615,0.65181607,0.82590806,0.61728835,0.8086442,0.60859317,0.8042966,0.6708482,0.83542407,0.6043929,0.80219644,0.65819263,0.8290963,0.6496306,0.8248153,0.68640816,0.8432041
12525,0.8183739,0.90918696,0.70770144,0.8538507,0.7380483,0.86902416,0.62016684,0.8100834,0.79351604,0.896758,0.82160974,0.91080487,0.7412219,0.87061095,0.76907635,0.8845382,0.71961004,0.859805,0.76763844,0.8838192
12526,0.7657632,0.88288164,0.6877687,0.84388435,0.68194973,0.84097487,0.6480974,0.8240487,0.69187164,0.8459358,0.7457603,0.87288016,0.66434085,0.8321704,0.7226833,0.86134166,0.7062365,0.85311824,0.7418748,0.8709374
12527,0.73397684,0.8669884,0.6728963,0.8364482,0.66056126,0.83028066,0.60649085,0.8032454,0.6900313,0.84501565,0.73843706,0.8692185,0.6253661,0.81268305,0.71730566,0.85865283,0.69077706,0.84538853,0.66675645,0.8333782
12528,0.6527094,0.82635474,0.61372066,0.8068603,0.65444016,0.8272201,0.53276074,0.76638037,0.6100355,0.8050177,0.67810404,0.839052,0.54108596,0.770543,0.63987356,0.81993675,0.64899504,0.8244975,0.6072105,0.80360526
12529,0.79423165,0.8971158,0.6844313,0.84221566,0.68639565,0.8431978,0.5864239,0.79321194,0.736233,0.8681165,0.76667666,0.88333833,0.64864177,0.8243209,0.7159727,0.85798633,0.6230985,0.81154925,0.68166435,0.8408322
12530,0.5781498,0.7890749,0.5276121,0.76380605,0.5356299,0.767815,0.50996035,0.7549802,0.47945803,0.73972905,0.49230698,0.7461535,0.44571304,0.7228565,0.49564743,0.7478237,0.4781645,0.7390822,0.4998581,0.7499291
12531,0.6349482,0.8174741,0.64369303,0.8218465,0.6136011,0.80680054,0.519488,0.759744,0.64472353,0.82236177,0.6819899,0.84099495,0.6545975,0.82729876,0.62987125,0.8149356,0.6340599,0.81702995,0.6525743,0.82628715
12532,0.72929156,0.8646458,0.6093879,0.80469394,0.6557957,0.82789785,0.52775246,0.7638762,0.68567014,0.84283507,0.75339663,0.8766983,0.634218,0.817109,0.67666835,0.8383342,0.64693576,0.82346785,0.7020658,0.8510329
12533,0.7198789,0.85993946,0.6655456,0.8327728,0.65728945,0.82864475,0.5862992,0.7931496,0.6754663,0.83773315,0.69164896,0.8458245,0.6624986,0.8312493,0.6873275,0.84366375,0.64713293,0.82356644,0.6697352,0.8348676
12565,0.7649877,0.88249385,0.6991997,0.84959984,0.7012694,0.8506347,0.64680254,0.8234013,0.69944584,0.8497229,0.7665657,0.88328284,0.6492771,0.82463855,0.7595647,0.8797823,0.6820882,0.84104407,0.7140794,0.8570397
12656,0.7242501,0.86212504,0.73012483,0.8650624,0.674515,0.8372575,0.62899756,0.8144988,0.70628726,0.85314363,0.69954896,0.8497745,0.66519195,0.83259594,0.7369065,0.86845326,0.70801544,0.8540077,0.7172965,0.85864824
12674,0.71263057,0.85631526,0.62435955,0.8121798,0.6685355,0.83426774,0.5450815,0.77254075,0.65082884,0.8254144,0.7612231,0.88061154,0.6206919,0.81034595,0.68362045,0.8418102,0.65352637,0.82676315,0.678594,0.839297
12687,0.58399045,0.7919952,0.6312323,0.81561613,0.5533695,0.77668476,0.5500791,0.77503955,0.6063993,0.80319965,0.6389961,0.81949806,0.6489778,0.8244889,0.6757568,0.8378784,0.6508384,0.8254192,0.6697916,0.8348958
12736,0.710196,0.855098,0.6859169,0.84295845,0.60181904,0.8009095,0.66006,0.83002996,0.702068,0.851034,0.62098247,0.8104912,0.6678759,0.83393794,0.66991234,0.83495617,0.6937274,0.8468637,0.64878535,0.8243927
13078,0.6831001,0.84155005,0.61355746,0.8067787,0.6079222,0.8039611,0.5605614,0.7802807,0.6646417,0.8323208,0.71565366,0.8578268,0.63019764,0.8150988,0.69277525,0.8463876,0.5866859,0.79334295,0.6484375,0.82421875
13080,0.72349536,0.8617477,0.711367,0.8556835,0.6816672,0.8408336,0.6141909,0.8070954,0.6659022,0.83295107,0.67264175,0.8363209,0.6087938,0.80439687,0.7001174,0.8500587,0.6721576,0.83607876,0.6520946,0.8260473
13146,0.67387104,0.8369355,0.64853036,0.8242652,0.5582839,0.77914196,0.5905248,0.7952624,0.619515,0.8097575,0.6382718,0.8191359,0.62153554,0.81076777,0.6331566,0.81657827,0.69249284,0.8462464,0.65959847,0.82979923
13147,0.7961,0.89805,0.66972053,0.83486027,0.6634151,0.83170754,0.60538566,0.80269283,0.736507,0.86825347,0.7724649,0.88623244,0.6701244,0.8350622,0.7066198,0.85330987,0.67757475,0.8387874,0.7356413,0.8678206
13148,0.6969353,0.84846765,0.6318799,0.81593996,0.6175288,0.8087644,0.55858946,0.7792947,0.65986955,0.8299348,0.65465593,0.82732797,0.57184464,0.7859223,0.65164185,0.8258209,0.5585897,0.77929485,0.57762897,0.7888145
13149,0.7035437,0.85177183,0.6456169,0.82280844,0.5837748,0.7918874,0.5788835,0.78944176,0.6647618,0.8323809,0.6685314,0.8342657,0.6161414,0.80807066,0.6349977,0.81749886,0.64177865,0.82088935,0.66404414,0.8320221
13150,0.74154437,0.8707722,0.7136719,0.85683596,0.7264043,0.86320215,0.65426683,0.8271334,0.70260704,0.8513035,0.7066338,0.8533169,0.6395359,0.81976795,0.73595357,0.8679768,0.6589819,0.82949096,0.67771924,0.8388596
13196,0.6964543,0.84822714,0.6677958,0.8338979,0.6031834,0.8015917,0.57475114,0.78737557,0.63672197,0.818361,0.61653155,0.8082658,0.54920113,0.77460057,0.62098897,0.8104945,0.5839805,0.7919903,0.59313834,0.79656917
13382,0.67601025,0.8380051,0.6670315,0.83351576,0.65147245,0.8257362,0.62704575,0.8135229,0.64664865,0.8233243,0.67583406,0.83791703,0.66830647,0.83415323,0.6671114,0.8335557,0.67552245,0.8377612,0.6957599,0.84787995
13461,0.69183487,0.84591746,0.65988624,0.8299431,0.70270985,0.85135496,0.5857855,0.79289275,0.6333034,0.8166517,0.6529661,0.826483,0.6029793,0.80148965,0.67275435,0.83637714,0.6540477,0.82702386,0.6515403,0.82577014
13475,0.76450235,0.88225114,0.7219374,0.8609687,0.69462615,0.84731305,0.62206817,0.8110341,0.725461,0.8627305,0.73912823,0.8695641,0.67696214,0.83848107,0.7400633,0.87003165,0.7010811,0.8505405,0.71691716,0.8584586
13477,0.7436571,0.87182856,0.65378153,0.82689077,0.67608327,0.83804166,0.5862671,0.79313356,0.6985244,0.84926224,0.7293203,0.86466014,0.63097775,0.8154889,0.6951706,0.8475853,0.614679,0.8073395,0.6859083,0.84295416
13537,0.7550222,0.87751114,0.68546355,0.8427318,0.6766883,0.83834416,0.6325427,0.81627136,0.6855022,0.8427511,0.6927287,0.8463644,0.64131284,0.8206564,0.6905818,0.8452909,0.61418855,0.8070943,0.66559523,0.83279765
13893,0.65524423,0.8276221,0.6633973,0.83169866,0.64662945,0.8233147,0.6082939,0.80414695,0.6268896,0.8134448,0.5808135,0.79040676,0.5517112,0.7758556,0.6273167,0.81365836,0.58000386,0.7900019,0.58360577,0.7918029
13897,0.67106664,0.8355333,0.6004938,0.8002469,0.5580852,0.7790426,0.5555332,0.7777666,0.57014996,0.78507495,0.505496,0.752748,0.48292384,0.74146193,0.57482064,0.7874103,0.54191524,0.7709576,0.47889212,0.73944604
14744,0.72746813,0.86373407,0.61240184,0.8062009,0.6500801,0.82504004,0.5995908,0.7997954,0.625357,0.81267846,0.6823749,0.8411875,0.59170485,0.7958524,0.639762,0.81988096,0.64875036,0.82437515,0.67762923,0.8388146
14862,0.7278305,0.86391526,0.68584657,0.8429233,0.64330953,0.8216548,0.6417206,0.82086027,0.6961981,0.84809905,0.67736614,0.83868307,0.6611398,0.83056986,0.71022105,0.8551105,0.66882074,0.83441037,0.66962445,0.8348122
14882,0.80651724,0.9032586,0.7393433,0.86967164,0.7300765,0.8650383,0.6652287,0.83261436,0.75988114,0.87994057,0.7523712,0.8761856,0.66207254,0.83103627,0.76706755,0.8835338,0.7079357,0.85396785,0.7283878,0.8641939
14890,0.7121272,0.8560636,0.6581949,0.82909745,0.62857157,0.81428576,0.57937956,0.7896898,0.6736318,0.8368159,0.7127991,0.85639954,0.6212041,0.81060207,0.72323465,0.8616173,0.6560611,0.8280306,0.68548346,0.8427417
14906,0.60460687,0.80230343,0.6066663,0.80333316,0.5493944,0.7746972,0.5806575,0.79032874,0.5751321,0.78756607,0.51759046,0.75879526,0.55584955,0.7779248,0.5592463,0.77962315,0.58129,0.790645,0.54506755,0.7725338
14907,0.53951657,0.7697583,0.5689277,0.7844639,0.46667433,0.73333716,0.5113209,0.7556604,0.58315444,0.7915772,0.58300304,0.7915015,0.61313504,0.80656755,0.6088432,0.8044216,0.5899117,0.79495585,0.61813587,0.80906796
14914,0.6705507,0.83527535,0.5740593,0.7870296,0.5466467,0.77332336,0.5441128,0.7720564,0.5958655,0.79793274,0.6007824,0.8003912,0.5227629,0.76138145,0.59651107,0.79825556,0.5481153,0.7740576,0.5320754,0.7660377
14916,0.7010522,0.8505261,0.7180041,0.85900205,0.6458503,0.82292515,0.6521467,0.82607335,0.6501354,0.8250677,0.628246,0.81412303,0.65337515,0.8266876,0.68267673,0.8413384,0.6650267,0.83251333,0.6601186,0.8300593
14930,0.7246065,0.86230326,0.62454665,0.8122733,0.6408526,0.8204263,0.55076885,0.7753844,0.6759966,0.8379983,0.7454507,0.87272537,0.62377506,0.8118875,0.6710967,0.83554834,0.6366807,0.81834036,0.6827259,0.84136295
14932,0.6358566,0.8179283,0.63711786,0.81855893,0.624015,0.8120075,0.5617286,0.7808643,0.6315868,0.8157934,0.6660415,0.83302075,0.62875664,0.8143783,0.6644403,0.83222014,0.6872146,0.8436073,0.67993164,0.8399658
14939,0.76273954,0.88136977,0.688771,0.8443855,0.70516497,0.85258245,0.5968664,0.7984332,0.73039466,0.8651973,0.7650423,0.88252115,0.70113015,0.8505651,0.7219813,0.86099064,0.6836215,0.84181076,0.7581275,0.8790637
14947,0.68574476,0.8428724,0.66850173,0.83425087,0.62424874,0.8121244,0.6029485,0.8014742,0.6104804,0.8052402,0.654143,0.8270715,0.621706,0.810853,0.6606523,0.83032614,0.67619413,0.8380971,0.66490614,0.8324531
15180,0.605446,0.802723,0.58192456,0.7909623,0.5860045,0.79300225,0.5891798,0.7945899,0.5339557,0.76697785,0.5528618,0.7764309,0.49464652,0.7473233,0.535368,0.767684,0.56716865,0.78358436,0.5255162,0.76275814
15240,0.5746621,0.78733104,0.59424376,0.7971219,0.53161716,0.7658086,0.52606523,0.7630326,0.6212673,0.81063366,0.60041094,0.80020547,0.65361786,0.8268089,0.5980918,0.7990459,0.59964,0.79982,0.6743655,0.83718276
15339,0.6397057,0.8198528,0.6800629,0.84003145,0.6221961,0.81109804,0.59385073,0.79692537,0.5929947,0.79649734,0.5672064,0.7836032,0.50416803,0.752084,0.6547477,0.82737386,0.548463,0.7742315,0.56843746,0.7842187
15419,0.76086676,0.8804334,0.6816901,0.84084505,0.69622636,0.8481132,0.60647035,0.8032352,0.6962913,0.84814566,0.70181656,0.8509083,0.6258644,0.8129322,0.69484836,0.84742415,0.6383556,0.8191778,0.6615005,0.8307502
15425,0.71427757,0.85713875,0.6299868,0.8149934,0.59825814,0.79912907,0.62320304,0.8116015,0.6737091,0.8368546,0.68543327,0.84271663,0.65087336,0.8254367,0.66714364,0.8335718,0.64886177,0.8244309,0.6803136,0.8401568
15426,0.71184206,0.85592103,0.70142186,0.8507109,0.6345382,0.8172691,0.571053,0.7855265,0.6508268,0.8254134,0.68359566,0.8417978,0.5859035,0.79295176,0.70468295,0.8523415,0.65018743,0.82509375,0.64986026,0.82493013
15474,0.65056896,0.8252845,0.6791916,0.8395958,0.6359955,0.81799775,0.6008555,0.8004278,0.6588714,0.8294357,0.68470895,0.8423545,0.63473785,0.8173689,0.67964983,0.8398249,0.6517345,0.82586724,0.69787735,0.8489387
15519,0.7034647,0.8517324,0.69411933,0.84705967,0.65007997,0.82504,0.56447357,0.7822368,0.7056985,0.85284925,0.70223737,0.8511187,0.6776304,0.8388152,0.6843334,0.84216666,0.6590088,0.8295044,0.68418145,0.8420907
15524,0.64209676,0.8210484,0.6546221,0.82731104,0.6030196,0.8015098,0.58463216,0.7923161,0.60925114,0.8046256,0.6367534,0.81837666,0.6127087,0.80635434,0.63363886,0.8168194,0.66523993,0.83261997,0.6875803,0.8437902
15589,0.7883354,0.89416766,0.7599679,0.87998396,0.72838366,0.86419183,0.66710603,0.833553,0.7436492,0.8718246,0.7271801,0.86359006,0.69186634,0.8459332,0.73299253,0.86649626,0.7101561,0.85507804,0.74965173,0.87482584
15679,0.53353703,0.7667685,0.5500057,0.77500284,0.4225073,0.71125364,0.5209897,0.7604948,0.5624182,0.7812091,0.54818016,0.77409005,0.60303104,0.8015155,0.5276045,0.7638023,0.628375,0.8141875,0.5977358,0.79886794
15743,0.7345585,0.8672793,0.7297972,0.86489856,0.6307249,0.81536245,0.60146505,0.8007325,0.7012204,0.8506102,0.70993495,0.8549675,0.7124555,0.85622776,0.7421933,0.8710966,0.68639696,0.8431985,0.70705676,0.8535284
16036,0.7023977,0.85119885,0.66547143,0.8327357,0.60357404,0.801787,0.68588245,0.8429412,0.65576476,0.8278824,0.5579212,0.7789606,0.53755224,0.7687761,0.6466663,0.82333314,0.57336134,0.7866807,0.55988115,0.7799406
16039,0.71259165,0.8562958,0.67333615,0.8366681,0.6773685,0.83868426,0.73548543,0.8677427,0.59835804,0.799179,0.5752922,0.7876461,0.52490985,0.7624549,0.66935307,0.8346765,0.6306714,0.8153357,0.563842,0.781921
16064,0.82746744,0.9137337,0.82455647,0.91227823,0.7338358,0.8669179,0.7374519,0.86872596,0.83142126,0.9157106,0.77762675,0.8888134,0.76072097,0.8803605,0.83917975,0.9195899,0.7645124,0.8822562,0.7968648,0.8984324
