,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
13893,0.7056581,0.85282904,0.6582469,0.82912344,0.660844,0.83042204,0.60991716,0.8049586,0.66591215,0.8329561,0.6295264,0.8147632,0.57946455,0.7897323,0.6650492,0.8325246,0.5775727,0.78878635,0.59996486,0.7999824
13897,0.6871792,0.8435896,0.5925041,0.796252,0.5919389,0.7959695,0.56394494,0.78197247,0.5671158,0.7835579,0.5185518,0.7592759,0.4782363,0.73911816,0.5712955,0.78564775,0.55174285,0.7758714,0.4891289,0.7445644
14744,0.72370327,0.86185163,0.6306846,0.8153423,0.6463846,0.8231923,0.61626315,0.8081316,0.6412151,0.82060754,0.6874122,0.84370613,0.6106729,0.8053365,0.6499629,0.82498145,0.6391647,0.81958234,0.6628985,0.8314493
14862,0.76948845,0.8847442,0.66248184,0.8312409,0.6667879,0.83339393,0.6405263,0.82026315,0.7059217,0.8529608,0.6758857,0.83794284,0.61858404,0.809292,0.7138341,0.856917,0.62536544,0.81268275,0.6449634,0.8224817
14882,0.7860557,0.89302784,0.7576517,0.87882584,0.6967848,0.84839237,0.6452346,0.8226173,0.7678144,0.8839072,0.71375096,0.8568755,0.6656271,0.83281356,0.7431266,0.8715633,0.6718035,0.83590174,0.7184361,0.85921806
14890,0.7728878,0.8864439,0.7078957,0.8539479,0.6507578,0.8253789,0.6333597,0.81667984,0.7398868,0.8699434,0.7615429,0.88077146,0.6804973,0.84024864,0.7594136,0.8797068,0.69920325,0.8496016,0.7300212,0.8650106
14906,0.6852134,0.84260666,0.64762783,0.8238139,0.5989435,0.79947174,0.6272883,0.8136442,0.63208413,0.81604207,0.54790616,0.7739531,0.5814211,0.79071057,0.6058458,0.8029229,0.5927384,0.7963692,0.56388223,0.7819411
14907,0.610204,0.805102,0.62341475,0.8117074,0.5875944,0.7937972,0.561085,0.7805425,0.6367988,0.8183994,0.5878686,0.7939343,0.597239,0.7986195,0.6616322,0.8308161,0.5951216,0.7975608,0.6125473,0.80627364
14914,0.6906331,0.8453165,0.57922554,0.78961277,0.55449414,0.7772471,0.5508401,0.77542007,0.60454106,0.80227053,0.5930562,0.7965281,0.50855875,0.7542794,0.58125496,0.7906275,0.5543965,0.77719826,0.5206677,0.76033384
14916,0.6560322,0.8280161,0.6758228,0.83791137,0.5961163,0.79805815,0.62254685,0.81127346,0.61705184,0.8085259,0.56864226,0.7843211,0.5928699,0.79643494,0.6184739,0.80923694,0.62686133,0.81343067,0.58195245,0.7909762
14930,0.75053537,0.8752677,0.6226064,0.8113032,0.66352284,0.8317614,0.5755571,0.78777856,0.689726,0.844863,0.7384669,0.8692335,0.6228802,0.8114401,0.68130106,0.84065056,0.622857,0.8114285,0.6865983,0.84329915
14932,0.61372125,0.8068606,0.6267388,0.8133694,0.6016264,0.8008132,0.5319066,0.7659533,0.58717114,0.79358554,0.63389814,0.81694907,0.602149,0.8010745,0.628721,0.8143605,0.6552585,0.8276292,0.63715523,0.81857765
14939,0.7674844,0.8837422,0.6974201,0.84871006,0.69477427,0.84738714,0.5976144,0.7988072,0.7242954,0.8621477,0.7557365,0.87786824,0.69846255,0.84923124,0.7167958,0.8583979,0.6671548,0.8335774,0.74965346,0.8748267
14947,0.7446122,0.8723061,0.6577134,0.8288567,0.64592284,0.82296145,0.57698613,0.78849304,0.66450423,0.83225214,0.7561832,0.8780916,0.6453239,0.82266194,0.70686376,0.8534319,0.67248327,0.8362416,0.72274053,0.86137027
15180,0.57083833,0.78541917,0.55052805,0.775264,0.5664833,0.7832416,0.5542,0.77709997,0.4916115,0.74580574,0.5119339,0.75596696,0.44439292,0.72219646,0.49142185,0.7457109,0.5370362,0.7685181,0.4796424,0.7398212
15240,0.5743301,0.78716505,0.557369,0.7786845,0.5156976,0.7578488,0.5268816,0.7634408,0.56198364,0.7809918,0.5577339,0.77886695,0.59032106,0.79516053,0.5538428,0.7769214,0.5395957,0.76979786,0.60215044,0.8010752
15339,0.7105334,0.8552667,0.7691837,0.8845918,0.6841918,0.8420959,0.65850604,0.829253,0.680719,0.8403595,0.631642,0.815821,0.59974116,0.7998706,0.7344667,0.86723334,0.6232829,0.81164145,0.6395446,0.8197723
15419,0.7696966,0.8848483,0.70275044,0.8513752,0.7109266,0.85546327,0.63340247,0.81670123,0.6980421,0.8490211,0.68938315,0.8446916,0.60724115,0.8036206,0.69466317,0.8473316,0.6475116,0.8237558,0.6607702,0.8303851
15425,0.69755405,0.84877706,0.6483598,0.8241799,0.5887544,0.7943772,0.6245744,0.8122872,0.6617533,0.83087665,0.64942205,0.824711,0.64276904,0.82138455,0.6646412,0.8323206,0.63124084,0.8156204,0.66656005,0.83328
15426,0.74966383,0.8748319,0.7345955,0.86729777,0.6667907,0.83339536,0.593787,0.7968935,0.6822322,0.8411161,0.68247736,0.8412387,0.5937562,0.7968781,0.73521477,0.86760736,0.64721096,0.8236055,0.6333884,0.8166942
15474,0.75596744,0.8779837,0.77065134,0.8853257,0.7300842,0.8650421,0.6658709,0.83293545,0.7445067,0.87225336,0.7100917,0.85504586,0.6682432,0.8341216,0.7460266,0.87301326,0.6799761,0.83998805,0.725218,0.862609
15519,0.7397777,0.86988884,0.68083525,0.8404176,0.6634972,0.8317486,0.5879762,0.7939881,0.70743823,0.8537191,0.72916055,0.8645803,0.67315954,0.8365798,0.70392615,0.85196304,0.68711925,0.8435596,0.7231248,0.8615624
15524,0.69001716,0.8450086,0.7060967,0.8530483,0.6569909,0.82849544,0.62172556,0.8108628,0.6736906,0.8368453,0.6924091,0.8462045,0.6652249,0.83261245,0.69642687,0.84821343,0.7080776,0.85403883,0.7351713,0.86758566
15589,0.72493446,0.8624672,0.68947375,0.8447369,0.6654519,0.83272594,0.63885605,0.819428,0.6597966,0.8298983,0.6102899,0.8051449,0.6236644,0.8118322,0.64608586,0.8230429,0.62811804,0.814059,0.6410349,0.8205174
15679,0.6184772,0.8092386,0.5691796,0.78458977,0.4746387,0.73731935,0.55462694,0.7773135,0.6125231,0.80626154,0.62597376,0.81298685,0.6420513,0.8210256,0.5833778,0.7916889,0.6377269,0.81886345,0.6352427,0.81762135
15743,0.7537593,0.8768797,0.7086325,0.85431623,0.6407555,0.8203777,0.60081667,0.80040836,0.7006643,0.85033214,0.7123018,0.85615087,0.6963686,0.8481843,0.7341355,0.86706775,0.6861881,0.84309405,0.722399,0.8611995
16036,0.7302185,0.86510926,0.6940013,0.84700066,0.63603735,0.8180187,0.66928595,0.834643,0.7011679,0.8505839,0.64018685,0.8200934,0.61680377,0.8084019,0.6916772,0.8458386,0.6643822,0.8321911,0.6552376,0.82761884
16039,0.6495502,0.8247751,0.632614,0.816307,0.63467693,0.81733847,0.70048237,0.8502412,0.543159,0.7715795,0.49307716,0.7465386,0.48206556,0.7410328,0.6222112,0.8111056,0.58875763,0.7943788,0.50508165,0.7525408
16064,0.8204176,0.9102088,0.7813448,0.8906724,0.70313734,0.8515687,0.68142784,0.8407139,0.8239391,0.91196954,0.7681588,0.8840794,0.7115324,0.8557662,0.79803807,0.899019,0.6904037,0.84520185,0.71892524,0.8594626
