,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
14882,0.7892796,0.8946398,0.7324923,0.86624616,0.70791614,0.8539581,0.64582884,0.8229144,0.7526456,0.8763228,0.73221946,0.8661097,0.65109205,0.825546,0.75444984,0.8772249,0.68204594,0.84102297,0.70496213,0.85248107
14890,0.7121272,0.8560636,0.6581949,0.82909745,0.62857157,0.81428576,0.57937956,0.7896898,0.6736318,0.8368159,0.7127991,0.85639954,0.6212041,0.81060207,0.72323465,0.8616173,0.6560611,0.8280306,0.68548346,0.8427417
14906,0.61482525,0.8074126,0.6094077,0.80470383,0.5568332,0.77841663,0.5854682,0.7927341,0.5817512,0.7908756,0.5268196,0.7634098,0.55893946,0.7794697,0.5675523,0.78377616,0.5851639,0.7925819,0.5530634,0.7765317
14907,0.53951657,0.7697583,0.5689277,0.7844639,0.46667433,0.73333716,0.5113209,0.7556604,0.58315444,0.7915772,0.58300304,0.7915015,0.61313504,0.80656755,0.6088432,0.8044216,0.5899117,0.79495585,0.61813587,0.80906796
14914,0.6705507,0.83527535,0.5740593,0.7870296,0.5466467,0.77332336,0.5441128,0.7720564,0.5958655,0.79793274,0.6007824,0.8003912,0.5227629,0.76138145,0.59651107,0.79825556,0.5481153,0.7740576,0.5320754,0.7660377
14916,0.71294963,0.8564748,0.72679675,0.8633984,0.6602245,0.8301122,0.6542782,0.82713914,0.6638479,0.83192396,0.6429672,0.8214836,0.66201735,0.8310087,0.69732344,0.8486617,0.67216086,0.83608043,0.6717194,0.83585966
14930,0.7248235,0.86241174,0.6254412,0.8127206,0.64132,0.82066,0.5512316,0.7756158,0.6771438,0.8385719,0.7454339,0.87271696,0.6245504,0.8122752,0.67133594,0.83566797,0.63684237,0.8184212,0.68270355,0.84135175
14932,0.6358566,0.8179283,0.63711786,0.81855893,0.624015,0.8120075,0.5617286,0.7808643,0.6315868,0.8157934,0.6660415,0.83302075,0.62875664,0.8143783,0.6644403,0.83222014,0.6872146,0.8436073,0.67993164,0.8399658
14939,0.76273954,0.88136977,0.688771,0.8443855,0.70516497,0.85258245,0.5968664,0.7984332,0.73039466,0.8651973,0.7650423,0.88252115,0.70113015,0.8505651,0.7219813,0.86099064,0.6836215,0.84181076,0.7581275,0.8790637
14947,0.68528914,0.8426446,0.6637192,0.8318596,0.62457013,0.81228507,0.600352,0.800176,0.61680067,0.80840033,0.66521263,0.8326063,0.6298874,0.8149437,0.6655868,0.8327934,0.6808258,0.8404129,0.67342496,0.8367125
15180,0.58345973,0.79172987,0.5775469,0.7887734,0.5943183,0.79715914,0.59039587,0.79519796,0.5152278,0.7576139,0.5197089,0.75985444,0.4696185,0.7348093,0.5250555,0.76252776,0.5587331,0.77936655,0.50586426,0.75293213
15240,0.5746621,0.78733104,0.59424376,0.7971219,0.53161716,0.7658086,0.52606523,0.7630326,0.6212673,0.81063366,0.60041094,0.80020547,0.65361786,0.8268089,0.5980918,0.7990459,0.59964,0.79982,0.6743655,0.83718276
15339,0.6154837,0.8077419,0.6831384,0.8415692,0.62583894,0.8129195,0.5871974,0.7935987,0.59228057,0.7961403,0.52254575,0.7612729,0.47595805,0.73797905,0.6324526,0.8162263,0.52549636,0.7627482,0.50706637,0.7535332
15419,0.76086676,0.8804334,0.6816901,0.84084505,0.69622636,0.8481132,0.60647035,0.8032352,0.6962913,0.84814566,0.70181656,0.8509083,0.6258644,0.8129322,0.69484836,0.84742415,0.6383556,0.8191778,0.6615005,0.8307502
15425,0.75864506,0.8793225,0.6510229,0.82551146,0.6589636,0.82948184,0.6520514,0.8260257,0.7111238,0.8555619,0.7425326,0.8712663,0.65337753,0.82668877,0.6979128,0.8489564,0.6766726,0.8383363,0.71947134,0.85973567
15426,0.6216241,0.81081206,0.6129097,0.80645484,0.5249219,0.76246095,0.49075437,0.7453772,0.5547457,0.77737284,0.6056452,0.8028226,0.5227601,0.7613801,0.6266365,0.81331825,0.5738319,0.78691596,0.5768618,0.7884309
15474,0.6634373,0.8317187,0.6876559,0.84382796,0.64663434,0.82331717,0.61014193,0.805071,0.6674746,0.8337373,0.6955658,0.8477829,0.63339823,0.81669915,0.68395525,0.8419776,0.6565014,0.8282507,0.70212877,0.8510644
15519,0.7034647,0.8517324,0.69411933,0.84705967,0.65007997,0.82504,0.56447357,0.7822368,0.7056985,0.85284925,0.70223737,0.8511187,0.6776304,0.8388152,0.6843334,0.84216666,0.6590088,0.8295044,0.68418145,0.8420907
15524,0.64209676,0.8210484,0.6546221,0.82731104,0.6030196,0.8015098,0.58463216,0.7923161,0.60925114,0.8046256,0.6367534,0.81837666,0.6127087,0.80635434,0.63363886,0.8168194,0.66523993,0.83261997,0.6875803,0.8437902
15589,0.7843534,0.8921767,0.73722136,0.8686107,0.71716267,0.8585813,0.66186225,0.8309311,0.7431436,0.8715718,0.72748405,0.863742,0.7036172,0.8518086,0.738459,0.8692295,0.7041612,0.8520806,0.7448915,0.87244576
15679,0.5413676,0.77068377,0.5499903,0.77499515,0.42750242,0.7137512,0.52205324,0.7610266,0.56429434,0.78214717,0.5563992,0.7781996,0.5990298,0.7995149,0.53455067,0.76727533,0.6275189,0.81375945,0.605116,0.802558
15743,0.72651243,0.8632562,0.72543895,0.8627195,0.6215075,0.81075376,0.60930616,0.80465305,0.68789524,0.84394765,0.6992123,0.84960616,0.71192634,0.8559632,0.7345549,0.86727744,0.68123496,0.8406175,0.699756,0.849878
16036,0.7023977,0.85119885,0.66547143,0.8327357,0.60357404,0.801787,0.68588245,0.8429412,0.65576476,0.8278824,0.5579212,0.7789606,0.53755224,0.7687761,0.6466663,0.82333314,0.57336134,0.7866807,0.55988115,0.7799406
16039,0.69297504,0.8464875,0.6674813,0.83374065,0.6612408,0.8306204,0.7215145,0.86075723,0.5843358,0.7921679,0.556728,0.778364,0.5184059,0.75920296,0.6541438,0.8270719,0.62247056,0.8112353,0.55619276,0.7780964
16064,0.8360348,0.9180174,0.8209949,0.9104974,0.7368288,0.8684144,0.7403976,0.8701988,0.83287895,0.9164395,0.7670888,0.8835444,0.7626171,0.88130856,0.83474785,0.9173739,0.75092196,0.875461,0.7807294,0.8903647
