,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12521,0.76153666,0.8807683,0.6726789,0.8363395,0.66104925,0.8305246,0.58136994,0.79068494,0.69952106,0.84976053,0.7669456,0.8834728,0.66007537,0.8300377,0.71056163,0.8552808,0.65290284,0.8264514,0.7273052,0.8636526
12523,0.67806363,0.8390318,0.6488172,0.8244086,0.6415762,0.8207881,0.6155855,0.8077928,0.6139974,0.8069987,0.6814313,0.84071565,0.61566174,0.80783087,0.66601324,0.8330066,0.65024114,0.82512057,0.7056637,0.85283184
12525,0.8367592,0.9183796,0.7610177,0.88050884,0.7935852,0.8967926,0.6776897,0.83884484,0.835044,0.917522,0.83361244,0.9168062,0.7679749,0.8839874,0.82546484,0.9127324,0.76471174,0.88235587,0.80483705,0.9024185
12526,0.7629823,0.8814912,0.6577107,0.82885534,0.65469193,0.82734597,0.57366383,0.7868319,0.7129797,0.85648984,0.8033886,0.9016943,0.68984836,0.8449242,0.71979165,0.8598958,0.66356474,0.83178234,0.74778974,0.8738949
12527,0.73380005,0.8669,0.679712,0.839856,0.67024946,0.83512473,0.6069825,0.80349123,0.695685,0.8478425,0.7540523,0.87702614,0.6351403,0.81757015,0.7221377,0.86106884,0.7035885,0.85179424,0.68255746,0.84127873
12528,0.6390909,0.81954545,0.6169622,0.8084811,0.65708447,0.82854223,0.5444194,0.7722097,0.5850285,0.79251426,0.64146906,0.8207345,0.51729023,0.7586451,0.62640536,0.8132027,0.63908434,0.81954217,0.5801017,0.79005086
12529,0.73292303,0.8664615,0.619694,0.809847,0.6471747,0.82358736,0.5404335,0.77021676,0.6801517,0.84007585,0.71396554,0.85698277,0.5817644,0.79088223,0.67298776,0.83649385,0.5643269,0.78216344,0.6114757,0.80573785
12530,0.5417181,0.77085906,0.48206946,0.74103475,0.5005661,0.75028306,0.47693166,0.73846585,0.4504609,0.72523046,0.48268944,0.7413447,0.43259245,0.7162962,0.44859442,0.7242972,0.45669544,0.7283477,0.49677032,0.7483852
12531,0.61182165,0.8059108,0.60359514,0.80179757,0.5982461,0.79912305,0.50807667,0.75403833,0.5990657,0.7995329,0.6585945,0.82929724,0.6148107,0.80740535,0.59840316,0.7992016,0.6285541,0.81427705,0.63063,0.815315
12532,0.72817194,0.864086,0.615972,0.807986,0.654614,0.827307,0.5400893,0.7700447,0.65966207,0.829831,0.73235226,0.8661761,0.61090845,0.80545425,0.6481693,0.82408464,0.62415725,0.8120786,0.6771623,0.83858114
12533,0.71351683,0.8567584,0.6804286,0.8402143,0.653419,0.8267095,0.59518075,0.7975904,0.68956137,0.8447807,0.7009823,0.85049117,0.6809329,0.84046644,0.7003186,0.8501593,0.65131354,0.8256568,0.6738944,0.8369472
12565,0.77732635,0.8886632,0.70283806,0.85141903,0.68675613,0.84337807,0.63520706,0.8176035,0.7216579,0.86082894,0.7809731,0.89048654,0.65615296,0.8280765,0.7397722,0.8698861,0.69337225,0.8466861,0.7325859,0.86629295
12656,0.71141577,0.8557079,0.71981883,0.8599094,0.63943416,0.81971705,0.61515915,0.8075796,0.6802863,0.84014314,0.67759776,0.8387989,0.64689744,0.8234487,0.7281771,0.86408854,0.6870402,0.8435201,0.68207586,0.8410379
12674,0.7680292,0.8840146,0.7019932,0.8509966,0.7110458,0.8555229,0.6144199,0.80720997,0.7198787,0.85993934,0.7942023,0.89710116,0.6882062,0.8441031,0.7469951,0.87349755,0.71054494,0.8552725,0.74262965,0.8713148
12687,0.6104227,0.8052113,0.6210301,0.81051505,0.5417504,0.7708752,0.5632031,0.78160155,0.6409558,0.8204779,0.6910304,0.8455152,0.7147506,0.85737526,0.70101225,0.8505061,0.6898,0.8449,0.7306461,0.86532307
12736,0.7478349,0.87391746,0.68231195,0.841156,0.605016,0.802508,0.6487906,0.8243953,0.7055224,0.8527612,0.6449042,0.82245207,0.6771121,0.83855605,0.6820699,0.84103495,0.6850635,0.84253174,0.6695874,0.8347937
13078,0.6570217,0.8285109,0.6038339,0.80191696,0.5807787,0.79038936,0.5685874,0.7842937,0.63095164,0.8154758,0.6818609,0.84093046,0.61369115,0.80684555,0.66029084,0.8301454,0.5998517,0.79992586,0.64207125,0.8210356
13080,0.74399966,0.87199986,0.71185005,0.855925,0.68445504,0.8422275,0.6289333,0.81446666,0.7128521,0.85642606,0.7248458,0.86242294,0.663013,0.8315065,0.73879755,0.8693988,0.71030307,0.85515153,0.7193818,0.8596909
13146,0.661123,0.8305615,0.676697,0.8383485,0.5744501,0.787225,0.6178301,0.808915,0.6146652,0.80733263,0.6075139,0.80375695,0.61530024,0.8076501,0.6631942,0.8315971,0.7098603,0.85493016,0.6700949,0.8350475
13147,0.78603685,0.8930184,0.6807898,0.8403949,0.6709105,0.83545524,0.5912893,0.79564464,0.7429347,0.87146735,0.75079626,0.87539816,0.6819175,0.8409587,0.7087177,0.85435885,0.68471664,0.84235835,0.7229306,0.86146533
13148,0.71339417,0.8566971,0.64496726,0.82248366,0.660138,0.830069,0.5856331,0.7928165,0.7178212,0.85891056,0.65741646,0.82870823,0.58785725,0.7939286,0.6881604,0.8440802,0.5710317,0.78551584,0.5867735,0.79338676
13149,0.5884764,0.7942382,0.5380205,0.76901025,0.48503178,0.7425159,0.4596386,0.7298193,0.56143725,0.7807186,0.53525066,0.76762533,0.49254376,0.74627185,0.4972958,0.7486479,0.5127962,0.7563981,0.51433885,0.7571694
13150,0.7548661,0.87743306,0.74320596,0.871603,0.7155944,0.8577972,0.67434865,0.8371743,0.7237265,0.86186326,0.7210067,0.8605033,0.698863,0.8494315,0.73470986,0.8673549,0.6867353,0.84336764,0.7130884,0.8565442
13196,0.6757735,0.83788675,0.6644925,0.83224624,0.6007991,0.80039954,0.57296455,0.7864823,0.6201338,0.81006694,0.5806951,0.7903476,0.52472484,0.7623624,0.59499276,0.7974964,0.57794267,0.7889713,0.5580612,0.77903056
13382,0.72139496,0.8606975,0.7110356,0.8555178,0.70554376,0.8527719,0.6649887,0.8324944,0.6984121,0.8492061,0.72520244,0.8626012,0.6898451,0.84492254,0.71225166,0.85612583,0.69932276,0.84966135,0.74498045,0.8724902
13461,0.66173965,0.8308698,0.6516084,0.82580423,0.6700704,0.8350352,0.5786241,0.78931206,0.6268464,0.81342316,0.6151682,0.8075841,0.6098515,0.80492574,0.64929414,0.82464707,0.6358793,0.81793964,0.6148618,0.80743086
13475,0.7609314,0.8804657,0.726918,0.863459,0.69226015,0.8461301,0.62862456,0.8143123,0.7298169,0.86490846,0.7564336,0.8782168,0.6932601,0.84663004,0.7642096,0.8821048,0.702662,0.851331,0.73328066,0.8666403
13477,0.6926372,0.8463186,0.6040868,0.80204344,0.6482935,0.82414675,0.55163836,0.7758192,0.64432096,0.8221605,0.6822577,0.8411288,0.60180897,0.8009045,0.652026,0.82601297,0.5619983,0.7809992,0.6392541,0.81962705
13537,0.72938424,0.8646921,0.7147138,0.8573569,0.6892254,0.8446127,0.6859138,0.8429569,0.6685741,0.83428705,0.6391352,0.81956756,0.62986445,0.8149322,0.689214,0.844607,0.6388259,0.81941295,0.6387334,0.8193667
13893,0.70757616,0.8537881,0.684823,0.8424115,0.6734879,0.83674395,0.62980527,0.81490266,0.67852104,0.8392605,0.61583567,0.80791783,0.5884738,0.7942369,0.687023,0.84351146,0.6103889,0.80519444,0.6141458,0.8070729
13897,0.73406506,0.8670325,0.64803743,0.8240187,0.6123376,0.8061688,0.60112464,0.8005623,0.6453457,0.82267284,0.5948393,0.79741967,0.5507701,0.775385,0.64353204,0.821766,0.587981,0.7939905,0.55397296,0.7769865
14744,0.76946115,0.8847306,0.68835914,0.8441796,0.7062568,0.85312843,0.6451771,0.82258856,0.68126523,0.8406326,0.72383,0.861915,0.64708054,0.8235403,0.7149479,0.85747397,0.6866137,0.84330684,0.7163803,0.8581902
14862,0.6918531,0.8459265,0.6707451,0.83537257,0.614691,0.8073455,0.6414753,0.82073766,0.64834833,0.82417417,0.5894295,0.79471475,0.5683192,0.7841596,0.65780807,0.82890403,0.6095697,0.8047849,0.59396964,0.7969848
14882,0.7692177,0.88460886,0.70297503,0.8514875,0.7192018,0.8596009,0.64148813,0.82074404,0.7346454,0.8673227,0.7340368,0.8670184,0.6124723,0.80623615,0.7648746,0.8824373,0.66886556,0.8344328,0.68049544,0.84024775
14890,0.72833365,0.86416686,0.6558748,0.82793736,0.63832664,0.8191633,0.58506274,0.7925314,0.672035,0.8360175,0.71939456,0.8596973,0.6086243,0.8043121,0.7229266,0.8614633,0.64225435,0.8211272,0.6811036,0.8405518
14906,0.575565,0.7877825,0.57296574,0.7864829,0.5190036,0.7595018,0.5450103,0.77250516,0.5503844,0.7751922,0.49809313,0.74904656,0.53664434,0.76832217,0.54463935,0.7723197,0.5471047,0.77355236,0.51710415,0.7585521
14907,0.62211525,0.8110576,0.6353365,0.81766826,0.5526632,0.7763316,0.55188423,0.7759421,0.64129984,0.8206499,0.64282835,0.8214142,0.6576078,0.8288039,0.65423936,0.8271197,0.61842525,0.8092126,0.67230946,0.8361547
14914,0.62416923,0.8120846,0.51458627,0.7572931,0.49458697,0.7472935,0.5253571,0.76267856,0.5398348,0.76991737,0.5117332,0.7558666,0.46017957,0.7300898,0.54699326,0.7734966,0.48547336,0.7427367,0.45912763,0.72956383
14916,0.6885052,0.8442526,0.69865954,0.84932977,0.6212331,0.81061655,0.6381371,0.81906855,0.6311133,0.81555665,0.61590976,0.8079549,0.6001155,0.80005777,0.6640077,0.83200383,0.6575386,0.8287693,0.6315124,0.8157562
14930,0.73811,0.86905503,0.63296694,0.8164835,0.6428319,0.82141596,0.5812614,0.7906307,0.69507754,0.84753877,0.7268368,0.8634184,0.6211064,0.8105532,0.6772696,0.8386348,0.6113911,0.80569553,0.6642263,0.83211315
14932,0.63965017,0.81982505,0.65389997,0.82694995,0.6290709,0.81453544,0.55473626,0.7773681,0.6250168,0.8125084,0.6798295,0.83991474,0.6395268,0.8197634,0.6581832,0.8290916,0.700675,0.8503375,0.68839854,0.8441993
14939,0.7581803,0.8790902,0.68479514,0.8423976,0.69961613,0.8498081,0.5943218,0.79716086,0.7237463,0.86187315,0.7477634,0.8738817,0.68980384,0.8449019,0.7152455,0.85762274,0.6715363,0.83576816,0.7376116,0.86880577
14947,0.6829698,0.8414849,0.64822197,0.824111,0.6054591,0.80272955,0.59780097,0.7989005,0.6029425,0.80147123,0.6610521,0.83052605,0.6023296,0.8011648,0.6575898,0.8287949,0.64762855,0.8238143,0.6535586,0.8267793
15180,0.5849565,0.79247826,0.5827415,0.79137075,0.5864012,0.7932006,0.58803093,0.79401547,0.5185115,0.75925577,0.53095955,0.7654798,0.48342252,0.74171126,0.52776504,0.7638825,0.56314534,0.7815727,0.51665115,0.7583256
15240,0.58383906,0.7919195,0.5823519,0.79117596,0.5128733,0.75643665,0.54234713,0.7711736,0.6071722,0.8035861,0.60164607,0.80082303,0.62039006,0.810195,0.5944731,0.79723656,0.6099096,0.80495477,0.66008294,0.83004147
15339,0.6347978,0.8173989,0.6999666,0.84998333,0.6312813,0.8156407,0.6185328,0.8092664,0.603451,0.8017255,0.5308538,0.7654269,0.5126529,0.75632644,0.6319359,0.8159679,0.5459858,0.7729929,0.5405258,0.7702629
15419,0.7422951,0.8711475,0.66716814,0.8335841,0.67129076,0.8356454,0.5958879,0.79794395,0.6752306,0.8376153,0.69871867,0.84935933,0.62976134,0.81488067,0.68724185,0.8436209,0.62569463,0.8128473,0.7037264,0.8518632
15425,0.73374176,0.8668709,0.63292694,0.8164635,0.6519537,0.82597685,0.6371137,0.81855685,0.6602222,0.8301111,0.68465126,0.8423256,0.63145185,0.8157259,0.69622,0.84810996,0.6378399,0.81891996,0.67442966,0.8372148
15426,0.7341689,0.86708444,0.70291394,0.851457,0.66002953,0.83001477,0.5599303,0.77996516,0.64562476,0.8228124,0.69902027,0.84951013,0.5885142,0.7942571,0.6925646,0.8462823,0.62775373,0.81387687,0.6431896,0.82159483
15474,0.70410424,0.8520521,0.7153405,0.85767025,0.6816987,0.84084934,0.6372112,0.8186056,0.6830798,0.84153986,0.67744136,0.8387207,0.60537845,0.8026892,0.712994,0.856497,0.656783,0.8283915,0.68692464,0.84346235
15519,0.71731466,0.85865736,0.6929126,0.8464563,0.63336277,0.8166814,0.5899581,0.79497904,0.71255094,0.85627544,0.708923,0.8544615,0.6899533,0.84497666,0.67917615,0.83958805,0.6655115,0.83275574,0.6950567,0.84752834
15524,0.6445482,0.8222741,0.6820008,0.84100044,0.6173587,0.80867934,0.5983647,0.79918236,0.6250633,0.81253165,0.62923527,0.81461763,0.6197215,0.8098607,0.65039694,0.8251985,0.6779885,0.83899426,0.6915386,0.8457693
15589,0.76857424,0.8842871,0.7249156,0.8624578,0.7022996,0.8511498,0.6358485,0.81792426,0.71833754,0.85916877,0.6983417,0.84917086,0.6564579,0.82822895,0.69370496,0.8468525,0.66313976,0.8315699,0.7068731,0.8534366
15679,0.5443809,0.77219045,0.5308067,0.7654034,0.4150229,0.7075114,0.49366528,0.7468326,0.5571576,0.77857876,0.593043,0.79652154,0.6289252,0.8144626,0.5478867,0.77394336,0.64173096,0.8208655,0.62947226,0.8147361
15743,0.7120614,0.8560307,0.72180474,0.86090237,0.6521282,0.8260641,0.61457384,0.8072869,0.6796323,0.83981615,0.63745904,0.8187295,0.6565932,0.8282966,0.6887286,0.8443643,0.65231705,0.8261585,0.6657901,0.83289504
16036,0.7587147,0.87935734,0.68054926,0.84027463,0.6360792,0.8180396,0.670354,0.835177,0.69157875,0.8457894,0.62876344,0.8143817,0.5986583,0.79932916,0.6739272,0.8369636,0.63251066,0.81625533,0.61925507,0.80962753
16039,0.72070515,0.8603526,0.6803358,0.8401679,0.689165,0.8445825,0.73737955,0.8686898,0.6060711,0.80303556,0.5814525,0.79072624,0.53488123,0.7674406,0.6799297,0.83996487,0.64001846,0.82000923,0.57415056,0.7870753
16064,0.8300157,0.9150078,0.81188655,0.9059433,0.7401064,0.8700532,0.7317906,0.8658953,0.8185339,0.90926695,0.7776972,0.8888486,0.736923,0.8684615,0.8299818,0.9149909,0.76038885,0.8801944,0.7938188,0.89690936
