,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12514,0.7372631,0.86863154,0.68385303,0.8419265,0.70186687,0.85093343,0.5982899,0.799145,0.71437895,0.8571895,0.7495316,0.8747658,0.6094114,0.80470574,0.7260418,0.8630209,0.6667094,0.8333547,0.6716566,0.8358283
12515,0.72297263,0.8614863,0.63670385,0.8183519,0.6333896,0.8166948,0.58689725,0.7934486,0.675156,0.837578,0.71456116,0.8572806,0.597159,0.7985795,0.7059133,0.85295665,0.6533874,0.8266937,0.6537913,0.82689565
12516,0.77343917,0.8867196,0.68776906,0.8438845,0.6990121,0.849506,0.63767916,0.81883955,0.7214235,0.86071175,0.7057561,0.8528781,0.63628995,0.818145,0.73715484,0.8685774,0.65064096,0.8253205,0.6705112,0.8352556
12518,0.69608307,0.84804153,0.72953963,0.8647698,0.69449776,0.8472489,0.66170824,0.8308541,0.7142432,0.8571216,0.66854405,0.834272,0.6916181,0.84580904,0.7325301,0.86626506,0.69801605,0.849008,0.6833329,0.84166646
12519,0.69258606,0.84629303,0.6296353,0.81481767,0.60595953,0.80297977,0.536623,0.7683115,0.6266516,0.81332576,0.6279797,0.8139899,0.5559959,0.777998,0.6227523,0.81137615,0.5836803,0.79184014,0.5803733,0.79018664
12520,0.7639935,0.88199675,0.6903857,0.84519285,0.6785818,0.83929086,0.5885406,0.7942703,0.69483113,0.84741557,0.74114597,0.870573,0.62758887,0.81379443,0.69601613,0.84800804,0.6533556,0.8266778,0.71160644,0.85580325
12521,0.7699804,0.8849902,0.67597854,0.8379893,0.6749165,0.83745825,0.59732705,0.7986635,0.7082851,0.85414255,0.78215903,0.89107955,0.6777724,0.8388862,0.71866673,0.8593334,0.64869404,0.824347,0.73736274,0.8686814
12523,0.6844513,0.8422257,0.66821444,0.8341072,0.6615149,0.83075744,0.61535835,0.8076792,0.62404966,0.81202483,0.67363405,0.836817,0.61976856,0.8098843,0.6872648,0.8436324,0.6593064,0.8296532,0.6880058,0.8440029
12525,0.83767325,0.9188366,0.716366,0.858183,0.7592888,0.8796444,0.62353444,0.8117672,0.8004719,0.90023595,0.8186015,0.90930074,0.70499396,0.852497,0.77307916,0.8865396,0.6979008,0.8489504,0.75418085,0.87709045
12526,0.7485614,0.8742807,0.65697217,0.8284861,0.6842474,0.8421237,0.61876506,0.80938256,0.6817597,0.84087986,0.7467176,0.8733588,0.6277789,0.81388944,0.6949316,0.8474658,0.6954188,0.8477094,0.6989108,0.84945536
12527,0.7643875,0.88219374,0.68902504,0.8445125,0.6715131,0.83575654,0.61354274,0.8067714,0.71584374,0.85792184,0.7777436,0.8888718,0.6544261,0.82721305,0.7477678,0.8738839,0.71695554,0.8584778,0.7041344,0.85206723
12528,0.65847945,0.8292397,0.63212264,0.8160613,0.6621915,0.83109576,0.57654977,0.7882749,0.6060668,0.8030334,0.66317993,0.83158994,0.5547669,0.77738345,0.65827227,0.82913613,0.66905993,0.83453,0.6122714,0.8061357
12529,0.75201124,0.87600565,0.6416755,0.82083774,0.6615773,0.8307886,0.57406783,0.7870339,0.6856413,0.84282064,0.7226007,0.86130035,0.6125453,0.8062726,0.68812823,0.8440641,0.59390664,0.7969533,0.6432013,0.8216007
12530,0.6110567,0.80552834,0.5665368,0.7832684,0.5473231,0.77366155,0.5299487,0.76497436,0.5188118,0.7594059,0.51621985,0.7581099,0.48868555,0.7443428,0.51769376,0.7588469,0.5162982,0.7581491,0.5233566,0.76167834
12531,0.7117107,0.85585535,0.68422955,0.8421148,0.66645646,0.83322823,0.57415164,0.7870758,0.69247526,0.84623766,0.72615606,0.863078,0.65288955,0.82644475,0.6806761,0.84033805,0.6638024,0.8319012,0.68560696,0.8428035
12532,0.7252948,0.8626474,0.6211095,0.81055474,0.6624032,0.8312016,0.54017735,0.7700887,0.6460216,0.8230108,0.7240213,0.86201066,0.6032305,0.80161524,0.64769244,0.8238462,0.61207163,0.8060358,0.6579772,0.8289886
12533,0.7711942,0.8855971,0.6613165,0.83065826,0.6543528,0.8271764,0.56298566,0.7814928,0.72442234,0.86221117,0.77125645,0.8856282,0.65380406,0.82690203,0.7214346,0.8607173,0.6395182,0.81975913,0.71986616,0.8599331
12565,0.7334568,0.8667284,0.6604847,0.83024234,0.63399357,0.8169968,0.62710977,0.8135549,0.66896766,0.83448386,0.73913527,0.86956763,0.623548,0.811774,0.73480463,0.8674023,0.6918541,0.84592706,0.7082857,0.85414284
12656,0.6893876,0.8446938,0.7179087,0.8589543,0.6468029,0.82340145,0.6046572,0.8023286,0.7136762,0.8568381,0.7018118,0.8509059,0.6883909,0.8441955,0.71879053,0.85939527,0.7011933,0.85059667,0.72870636,0.8643532
12674,0.7675256,0.88376284,0.691275,0.8456375,0.70518404,0.852592,0.60860723,0.80430365,0.71655977,0.8582799,0.78365433,0.89182717,0.65555143,0.8277757,0.73791826,0.8689591,0.67531013,0.83765507,0.7171594,0.8585797
12687,0.6009127,0.80045635,0.6168417,0.80842084,0.54085886,0.77042943,0.5591399,0.77957,0.5985244,0.79926217,0.6353364,0.8176682,0.65578836,0.8278942,0.6395639,0.81978196,0.66327894,0.83163947,0.67809093,0.83904546
12736,0.71934044,0.8596702,0.66800165,0.8340008,0.5811937,0.79059684,0.6636134,0.83180666,0.6751015,0.83755076,0.5933278,0.7966639,0.64203316,0.82101655,0.65879476,0.8293974,0.6728902,0.8364451,0.61905235,0.8095262
13078,0.69284916,0.8464246,0.6388501,0.81942505,0.6232239,0.81161195,0.6177218,0.8088609,0.65856427,0.82928216,0.69992954,0.84996474,0.6175717,0.80878586,0.6864319,0.84321594,0.63982326,0.8199116,0.6527714,0.82638574
13080,0.75266457,0.8763323,0.7113111,0.85565555,0.6835896,0.8417948,0.596702,0.798351,0.73636496,0.8681825,0.75522554,0.87761277,0.6861869,0.84309345,0.7300842,0.8650421,0.7059799,0.8529899,0.72098005,0.86049
13146,0.7377086,0.8688543,0.65660226,0.82830113,0.59036684,0.7951834,0.57755893,0.7887795,0.6587609,0.82938045,0.7029216,0.8514608,0.64331305,0.8216565,0.6639823,0.83199114,0.6910312,0.8455156,0.69536006,0.84768003
13147,0.7518456,0.8759228,0.6774025,0.83870125,0.65064096,0.8253205,0.62271106,0.81135553,0.7153462,0.8576731,0.7075671,0.85378355,0.6931362,0.8465681,0.67482215,0.83741105,0.7004242,0.8502121,0.6991084,0.8495542
13148,0.70757115,0.8537856,0.6198974,0.8099487,0.6508485,0.82542425,0.57489085,0.7874454,0.67943275,0.8397164,0.6714932,0.8357466,0.5881784,0.7940892,0.6745212,0.8372606,0.56754947,0.78377473,0.5901675,0.79508376
13149,0.7006341,0.85031706,0.63487935,0.8174397,0.5789782,0.7894891,0.5307349,0.76536745,0.65369844,0.8268492,0.59658414,0.79829204,0.5430849,0.77154243,0.576293,0.7881465,0.59191155,0.7959558,0.6020674,0.80103374
13150,0.7740127,0.88700634,0.7449387,0.8724693,0.7260936,0.86304677,0.66458964,0.8322948,0.75797856,0.8789893,0.72862214,0.8643111,0.7055242,0.8527621,0.76418406,0.882092,0.68088007,0.84044003,0.7185111,0.85925555
13196,0.7334246,0.86671233,0.69615877,0.8480794,0.6292465,0.81462324,0.60786283,0.8039314,0.65600514,0.8280026,0.6475975,0.8237988,0.5848515,0.79242575,0.65109783,0.8255489,0.6061349,0.80306745,0.60971594,0.80485797
13382,0.6839914,0.8419957,0.6769074,0.8384537,0.6647203,0.83236015,0.5994272,0.7997136,0.66413367,0.83206683,0.68631256,0.8431563,0.6422497,0.82112485,0.6734859,0.83674294,0.64166534,0.82083267,0.69392985,0.84696496
13461,0.70908237,0.8545412,0.6735898,0.8367949,0.7013838,0.8506919,0.5962265,0.7981132,0.6465856,0.8232928,0.6567922,0.8283961,0.610335,0.8051675,0.6645616,0.8322808,0.6210966,0.8105483,0.6141087,0.80705434
13475,0.7853366,0.8926683,0.7345677,0.8672838,0.6975305,0.84876525,0.63336086,0.81668043,0.7503309,0.87516546,0.782191,0.8910955,0.721965,0.86098254,0.7662689,0.8831345,0.73111296,0.8655565,0.7638962,0.8819481
13477,0.7275541,0.86377704,0.6317086,0.8158543,0.65557396,0.827787,0.59374374,0.7968719,0.6677716,0.8338858,0.6770108,0.8385054,0.6329467,0.81647336,0.6623088,0.8311544,0.58254445,0.7912722,0.6611534,0.83057666
13537,0.7680936,0.8840468,0.68948185,0.8447409,0.66754836,0.8337742,0.64734536,0.82367265,0.70891774,0.85445887,0.7057444,0.8528722,0.6662303,0.83311516,0.68934274,0.84467137,0.6314909,0.8157455,0.6871144,0.84355724
13893,0.7056581,0.85282904,0.6582469,0.82912344,0.660844,0.83042204,0.60991716,0.8049586,0.66591215,0.8329561,0.6295264,0.8147632,0.57946455,0.7897323,0.6650492,0.8325246,0.5775727,0.78878635,0.59996486,0.7999824
13897,0.7385113,0.86925566,0.654891,0.8274455,0.61001015,0.8050051,0.58673334,0.7933667,0.65337443,0.8266872,0.577881,0.7889405,0.53918576,0.7695929,0.6411828,0.8205914,0.57522905,0.7876145,0.54565394,0.77282697
14744,0.7281321,0.86406606,0.6362989,0.81814945,0.65228236,0.8261412,0.6201962,0.8100981,0.643955,0.8219775,0.679351,0.8396755,0.60704166,0.8035208,0.65444803,0.827224,0.63886416,0.8194321,0.6580286,0.8290143
14862,0.74374294,0.8718715,0.6486938,0.8243469,0.6306548,0.8153274,0.6112146,0.8056073,0.67914957,0.8395748,0.6495137,0.82475686,0.62014204,0.810071,0.6903311,0.84516555,0.60288465,0.8014423,0.63706994,0.818535
14882,0.7860557,0.89302784,0.7576517,0.87882584,0.6967848,0.84839237,0.6452346,0.8226173,0.7678144,0.8839072,0.71375096,0.8568755,0.6656271,0.83281356,0.7431266,0.8715633,0.6718035,0.83590174,0.7184361,0.85921806
14890,0.77521145,0.8876057,0.7072973,0.85364866,0.6465166,0.8232583,0.63007945,0.81503975,0.7309132,0.8654566,0.75576794,0.877884,0.66611505,0.8330575,0.7500304,0.8750152,0.70243007,0.851215,0.716665,0.8583325
14906,0.69294524,0.8464726,0.64505374,0.8225269,0.5981327,0.79906636,0.6227547,0.81137735,0.6407558,0.8203779,0.5573386,0.7786693,0.5865103,0.79325515,0.60598314,0.80299157,0.5867877,0.79339385,0.5674577,0.78372884
14907,0.6283996,0.8141998,0.6384691,0.81923455,0.5968224,0.7984112,0.5769324,0.7884662,0.6486758,0.8243379,0.59833324,0.7991666,0.6078637,0.80393183,0.6693886,0.83469427,0.60904706,0.8045235,0.6131277,0.80656385
14914,0.69234896,0.8461745,0.5834181,0.79170907,0.556321,0.7781605,0.5538972,0.7769486,0.6065631,0.80328155,0.59374076,0.79687035,0.5121782,0.7560891,0.58596194,0.79298097,0.5560053,0.7780026,0.523202,0.761601
14916,0.6788721,0.83943605,0.6784183,0.83920914,0.6208004,0.8104002,0.63183224,0.8159161,0.6243367,0.81216836,0.5889679,0.79448396,0.5975669,0.7987834,0.6358639,0.81793195,0.63369715,0.8168486,0.60035,0.800175
14930,0.74137425,0.8706871,0.6140058,0.8070029,0.6537585,0.82687926,0.5746374,0.7873187,0.67939556,0.8396978,0.73484147,0.86742073,0.61784434,0.8089222,0.6739211,0.83696055,0.62634045,0.8131702,0.6833664,0.8416832
14932,0.62775004,0.813875,0.6291486,0.8145743,0.5997203,0.7998601,0.538715,0.7693575,0.6004042,0.80020213,0.6647554,0.8323777,0.63435817,0.8171791,0.64217126,0.82108563,0.67290854,0.8364543,0.6620387,0.83101934
14939,0.76002336,0.8800117,0.68945503,0.8447275,0.6930772,0.8465386,0.587324,0.793662,0.72646683,0.86323345,0.7657833,0.88289165,0.6887733,0.84438664,0.7148318,0.8574159,0.66450757,0.8322538,0.7418116,0.87090576
14947,0.7446122,0.8723061,0.6577134,0.8288567,0.64592284,0.82296145,0.57698613,0.78849304,0.66450423,0.83225214,0.7561832,0.8780916,0.6453239,0.82266194,0.70686376,0.8534319,0.67248327,0.8362416,0.72274053,0.86137027
15180,0.5694047,0.78470236,0.5471234,0.7735617,0.5615632,0.7807816,0.5541014,0.77705073,0.4898704,0.7449352,0.5095323,0.7547661,0.4396537,0.7198268,0.48610353,0.74305177,0.53273463,0.7663673,0.47805294,0.7390265
15240,0.5623875,0.78119373,0.53379655,0.7668983,0.5018114,0.7509057,0.5188515,0.75942576,0.5398412,0.7699206,0.53965163,0.7698258,0.57105553,0.78552777,0.53638685,0.7681934,0.52213657,0.7610683,0.58352315,0.7917616
15339,0.7163205,0.85816026,0.7760935,0.88804674,0.6872475,0.84362376,0.66716504,0.8335825,0.68790543,0.8439527,0.64198196,0.820991,0.6126491,0.80632454,0.7424187,0.8712094,0.640085,0.8200425,0.6528011,0.8264005
15419,0.8032974,0.9016487,0.716269,0.8581345,0.71018696,0.8550935,0.635837,0.81791854,0.72734225,0.8636711,0.7200358,0.8600179,0.66486394,0.832432,0.7229388,0.8614694,0.66021883,0.8301094,0.71186733,0.85593367
15425,0.66819227,0.83409613,0.6062713,0.80313563,0.5624763,0.78123814,0.62008214,0.81004107,0.60339683,0.80169845,0.5865568,0.7932784,0.59133255,0.7956663,0.6101639,0.80508196,0.58816695,0.7940835,0.59334195,0.796671
15426,0.74966383,0.8748319,0.7345955,0.86729777,0.6667907,0.83339536,0.593787,0.7968935,0.6822322,0.8411161,0.68247736,0.8412387,0.5937562,0.7968781,0.73521477,0.86760736,0.64721096,0.8236055,0.6333884,0.8166942
15474,0.75596744,0.8779837,0.77065134,0.8853257,0.7300842,0.8650421,0.6658709,0.83293545,0.7445067,0.87225336,0.7100917,0.85504586,0.6682432,0.8341216,0.7460266,0.87301326,0.6799761,0.83998805,0.725218,0.862609
15519,0.73382616,0.8669131,0.6746178,0.8373089,0.6593281,0.82966405,0.57810926,0.78905463,0.69739974,0.84869987,0.7219273,0.86096364,0.6690717,0.83453584,0.69843316,0.8492166,0.67730206,0.83865106,0.7153179,0.857659
15524,0.69001716,0.8450086,0.7060967,0.8530483,0.6569909,0.82849544,0.62172556,0.8108628,0.6736906,0.8368453,0.6924091,0.8462045,0.6652249,0.83261245,0.69642687,0.84821343,0.7080776,0.85403883,0.7351713,0.86758566
15589,0.72502255,0.8625113,0.68127966,0.8406398,0.65740657,0.8287033,0.6356113,0.81780565,0.6562085,0.82810426,0.61243236,0.8062162,0.6054507,0.8027253,0.6365324,0.8182662,0.6152978,0.8076489,0.63455594,0.81727797
15679,0.59728646,0.79864323,0.55830073,0.77915037,0.45878893,0.72939444,0.54550326,0.7727516,0.59090924,0.7954546,0.6040554,0.8020277,0.6291008,0.8145504,0.5656929,0.78284645,0.62178075,0.8108904,0.6109395,0.80546975
15743,0.74021125,0.8701056,0.70716643,0.8535832,0.6139107,0.80695534,0.57905245,0.7895262,0.68493176,0.8424659,0.699919,0.8499595,0.69063777,0.8453189,0.70439315,0.8521966,0.67614156,0.83807075,0.710364,0.855182
16036,0.7238093,0.8619046,0.6756792,0.8378396,0.6154149,0.8077074,0.6486375,0.82431877,0.6928643,0.84643215,0.6548689,0.8274344,0.6254457,0.81272286,0.6790372,0.8395186,0.6564247,0.8282124,0.6614497,0.83072484
16039,0.65746367,0.82873183,0.6404278,0.8202139,0.6393241,0.8196621,0.70653325,0.8532666,0.5505471,0.77527356,0.49953234,0.7497662,0.48172474,0.74086237,0.6255286,0.8127643,0.59046423,0.7952321,0.5101208,0.75506043
16064,0.8171638,0.9085819,0.7803092,0.8901546,0.7046902,0.8523451,0.6848271,0.84241354,0.8265512,0.9132756,0.7903249,0.89516246,0.7289346,0.86446726,0.80793905,0.9039695,0.69311786,0.8465589,0.7349607,0.86748034
