,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score
14882,0.7840274,0.89201367,0.7607124,0.8803562,0.7198664,0.8599332,0.6544306,0.8272153,0.7605575,0.8802787,0.69784975,0.8489249,0.6467011,0.82335055,0.75213647,0.87606823,0.6768368,0.83841836,0.70110434,0.8505522
14890,0.7892287,0.89461434,0.7381611,0.86908054,0.7066357,0.85331786,0.6217849,0.81089246,0.7753495,0.88767475,0.776129,0.8880645,0.6895778,0.8447889,0.76908183,0.8845409,0.7053526,0.8526763,0.73841584,0.8692079
14906,0.6431769,0.82158846,0.6255957,0.81279784,0.57588387,0.78794193,0.63311034,0.81655514,0.60592127,0.80296063,0.5293719,0.764686,0.56816554,0.7840828,0.57772857,0.78886425,0.58037657,0.7901883,0.5477505,0.77387524
14907,0.6228515,0.81142575,0.64525914,0.8226296,0.5748687,0.78743434,0.5540967,0.77704835,0.67085016,0.8354251,0.6255693,0.8127847,0.63149214,0.81574607,0.68442553,0.8422128,0.62316465,0.8115823,0.64103734,0.8205187
14914,0.7436874,0.8718437,0.6254022,0.8127011,0.60015905,0.8000795,0.58628803,0.793144,0.67913365,0.8395668,0.6665797,0.83328986,0.5983789,0.79918945,0.642843,0.8214215,0.6042384,0.8021192,0.60956085,0.8047804
14916,0.6681992,0.8340996,0.6569133,0.82845664,0.5931747,0.79658735,0.6134505,0.80672526,0.59896696,0.7994835,0.57008964,0.7850448,0.5610249,0.78051245,0.59375054,0.79687524,0.61341524,0.8067076,0.5731319,0.78656596
14930,0.7257568,0.86287844,0.60220826,0.8011041,0.64096534,0.8204827,0.5515281,0.77576405,0.66834354,0.8341718,0.73548985,0.8677449,0.60329425,0.8016471,0.6643853,0.83219266,0.62405324,0.8120266,0.6845445,0.8422723
14932,0.64642644,0.8232132,0.6493714,0.8246857,0.6110713,0.8055357,0.54776394,0.773882,0.6092066,0.80460334,0.66016257,0.8300813,0.6125828,0.8062914,0.6473156,0.8236578,0.6772627,0.8386314,0.6588963,0.82944816
14939,0.746362,0.873181,0.68390965,0.8419548,0.68836063,0.84418035,0.58910644,0.7945532,0.6966151,0.84830755,0.75170827,0.87585413,0.6785965,0.83929825,0.70597625,0.8529881,0.66864204,0.834321,0.737443,0.8687215
14947,0.70300305,0.8515015,0.6338346,0.8169173,0.6169716,0.8084858,0.5661515,0.78307575,0.6267278,0.8133639,0.70028245,0.8501412,0.601117,0.8005585,0.66419065,0.8320953,0.6460635,0.8230318,0.66273904,0.8313695
15180,0.5711545,0.78557724,0.57865846,0.78932923,0.57702655,0.7885133,0.5595932,0.7797966,0.5040824,0.7520412,0.51085407,0.755427,0.46622843,0.73311424,0.4989438,0.7494719,0.5592501,0.77962506,0.5035207,0.75176036
15240,0.59407115,0.7970356,0.5773885,0.78869426,0.5446652,0.7723326,0.54773676,0.7738684,0.603454,0.801727,0.58844125,0.7942206,0.63628185,0.8181409,0.5892899,0.79464495,0.57232964,0.7861648,0.63762677,0.8188134
15339,0.65821064,0.8291053,0.72774935,0.8638747,0.6089288,0.8044644,0.6288406,0.81442034,0.6279001,0.81395006,0.59091777,0.7954589,0.5751904,0.7875952,0.69040465,0.8452023,0.60298127,0.80149066,0.6159271,0.80796355
15419,0.7770874,0.8885437,0.69041157,0.8452058,0.6948722,0.8474361,0.618671,0.8093355,0.7011075,0.85055375,0.7111057,0.85555285,0.6391313,0.81956565,0.6953776,0.8476888,0.6471865,0.82359326,0.6975117,0.84875584
15425,0.7131585,0.85657924,0.6737757,0.83688784,0.5996562,0.7998281,0.6290676,0.8145338,0.6873579,0.84367895,0.65390444,0.8269522,0.6643018,0.83215094,0.6808944,0.8404472,0.6462878,0.8231439,0.676348,0.838174
15426,0.71086013,0.85543007,0.703735,0.8518675,0.6537951,0.82689756,0.53972065,0.7698603,0.6613269,0.83066344,0.67339325,0.8366966,0.5770915,0.7885457,0.70547616,0.8527381,0.63499045,0.8174952,0.6214103,0.8107052
15474,0.7189224,0.8594612,0.66843003,0.83421504,0.67404276,0.83702135,0.5957657,0.79788285,0.6569485,0.8284743,0.6851802,0.8425901,0.60002726,0.80001366,0.6510066,0.8255033,0.61782825,0.8089141,0.657246,0.828623
15519,0.72569835,0.8628492,0.718331,0.8591655,0.67932916,0.8396646,0.587368,0.793684,0.71545035,0.85772514,0.7168386,0.8584193,0.71053445,0.8552672,0.7042252,0.8521126,0.6817713,0.84088564,0.71745086,0.8587254
15524,0.7403493,0.87017465,0.76456916,0.8822846,0.7016221,0.85081106,0.64920914,0.8246046,0.74048954,0.87024474,0.7374662,0.8687331,0.7328832,0.8664416,0.76655424,0.8832771,0.74561787,0.87280893,0.76330173,0.88165087
15589,0.71170723,0.8558536,0.66542447,0.83271223,0.63524246,0.81762123,0.6495569,0.82477844,0.6441405,0.82207024,0.61429393,0.80714697,0.6380873,0.81904364,0.6414418,0.8207209,0.6329622,0.8164811,0.6491071,0.82455355
15679,0.5537193,0.77685964,0.5315042,0.7657521,0.40573448,0.70286727,0.50464803,0.752324,0.5574484,0.7787242,0.5686918,0.78434587,0.5981358,0.7990679,0.53998375,0.7699919,0.61227286,0.8061364,0.6119879,0.8059939
15743,0.7639568,0.8819784,0.71600306,0.85800153,0.6365213,0.81826067,0.61674297,0.8083715,0.7110559,0.85552794,0.71890765,0.8594538,0.7000938,0.8500469,0.73448545,0.8672427,0.7001169,0.85005844,0.73747194,0.86873597
16036,0.7428334,0.8714167,0.6969632,0.8484816,0.6475723,0.82378614,0.67616814,0.8380841,0.6986206,0.8493103,0.65360284,0.8268014,0.6227275,0.81136376,0.6928214,0.8464107,0.6740254,0.8370127,0.6563842,0.8281921
16039,0.7328594,0.8664297,0.68134534,0.8406727,0.6882278,0.8441139,0.7145257,0.85726285,0.6154642,0.8077321,0.57905126,0.7895256,0.5461689,0.77308446,0.6853467,0.84267336,0.63096285,0.8154814,0.579839,0.7899195
16064,0.81008554,0.90504277,0.7669615,0.8834808,0.70439255,0.8521963,0.6823491,0.84117454,0.78716624,0.8935831,0.77863777,0.8893189,0.7201215,0.86006075,0.7970524,0.8985262,0.714255,0.8571275,0.7575966,0.8787983
