,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12489,0.61849004,0.809245,0.61509794,0.807549,0.6243378,0.8121689,0.5675643,0.7837821,0.5787755,0.78938776,0.5964679,0.798234,0.5871025,0.7935512,0.6463914,0.8231957,0.58822584,0.7941129,0.5852207,0.79261035
12490,0.56866336,0.7843317,0.5202196,0.7601098,0.5649152,0.7824576,0.51657367,0.75828683,0.52226335,0.76113164,0.5872965,0.79364824,0.50373274,0.75186634,0.55038345,0.7751917,0.57973534,0.78986764,0.5509261,0.77546304
12491,0.755926,0.877963,0.7042495,0.85212475,0.69308484,0.8465424,0.62129056,0.8106453,0.7206639,0.86033195,0.74650836,0.8732542,0.68814313,0.84407157,0.73484135,0.8674207,0.71182597,0.855913,0.72688115,0.8634406
12492,0.6739272,0.8369636,0.64451087,0.82225543,0.6463998,0.82319987,0.59883076,0.79941535,0.64391935,0.8219597,0.6483382,0.8241691,0.5793051,0.7896526,0.6778946,0.8389473,0.65188766,0.8259438,0.58600295,0.7930015
12493,0.7075498,0.8537749,0.657863,0.8289315,0.6671512,0.8335756,0.5836025,0.7918012,0.66366625,0.8318331,0.7361052,0.8680526,0.6443906,0.8221953,0.700855,0.8504275,0.677855,0.8389275,0.69917285,0.8495864
12494,0.7545703,0.8772851,0.6940907,0.84704536,0.7000419,0.85002095,0.592582,0.796291,0.7090673,0.8545337,0.76441205,0.882206,0.6820578,0.8410289,0.7105739,0.85528696,0.71508723,0.8575436,0.7291995,0.86459976
12495,0.73188376,0.8659419,0.69800305,0.8490015,0.68329895,0.8416495,0.61381626,0.80690813,0.70477253,0.85238624,0.7707113,0.88535565,0.66817224,0.8340861,0.7364378,0.8682189,0.7338729,0.86693645,0.7446372,0.8723186
12496,0.73226464,0.8661323,0.6717115,0.8358557,0.67434347,0.83717173,0.58656955,0.7932848,0.6765475,0.83827376,0.7545619,0.87728095,0.64580154,0.8229008,0.72370744,0.8618537,0.7535509,0.87677544,0.7251235,0.86256176
12497,0.7811056,0.89055276,0.6972429,0.8486215,0.69165266,0.8458263,0.6285968,0.8142984,0.7238611,0.86193055,0.7932719,0.89663595,0.6733839,0.836692,0.73945826,0.86972916,0.69661963,0.8483098,0.7212049,0.86060244
12498,0.72147393,0.86073697,0.7239346,0.8619673,0.70557433,0.85278714,0.6451702,0.8225851,0.6630098,0.83150494,0.7104176,0.8552088,0.65313035,0.82656515,0.7212487,0.8606243,0.7230102,0.8615051,0.71815956,0.8590798
12499,0.74673307,0.87336653,0.6965318,0.8482659,0.7009629,0.85048145,0.5774234,0.78871167,0.7407467,0.87037337,0.7438338,0.8719169,0.68387896,0.84193945,0.73430914,0.8671546,0.624925,0.8124625,0.6971978,0.8485989
12500,0.69564664,0.8478233,0.652941,0.8264705,0.6005498,0.8002749,0.52825236,0.7641262,0.6962255,0.84811276,0.72159934,0.8607997,0.7009022,0.8504511,0.6681862,0.8340931,0.62800604,0.814003,0.686255,0.8431275
12501,0.5891292,0.7945646,0.5597854,0.7798927,0.56416464,0.7820823,0.5298461,0.76492304,0.51973283,0.7598664,0.4727643,0.7363821,0.46597975,0.7329899,0.51258266,0.75629133,0.5321986,0.76609933,0.49156356,0.7457818
12502,0.73517513,0.86758757,0.7229278,0.8614639,0.66378784,0.8318939,0.6005355,0.80026776,0.7313317,0.86566585,0.6987387,0.84936935,0.6893124,0.8446562,0.72403896,0.8620195,0.66939425,0.8346971,0.6822963,0.84114814
12503,0.66048276,0.8302414,0.6194128,0.8097064,0.62284476,0.81142235,0.5687659,0.78438294,0.61613536,0.8080677,0.69810385,0.84905195,0.5866035,0.79330176,0.6451374,0.8225687,0.6697015,0.8348508,0.63833237,0.8191662
12504,0.7415292,0.8707646,0.7099313,0.8549657,0.70072985,0.8503649,0.6876799,0.84383994,0.6739639,0.83698195,0.67224693,0.83612347,0.6231513,0.81157565,0.7249929,0.86249644,0.67472243,0.8373612,0.6401899,0.82009494
12505,0.6111511,0.80557555,0.60549104,0.8027455,0.62244046,0.8112202,0.5655784,0.78278923,0.5843839,0.792192,0.59485006,0.79742503,0.52637106,0.7631855,0.60945976,0.8047299,0.63931,0.819655,0.5874511,0.79372555
12506,0.6558154,0.8279077,0.62365913,0.81182957,0.6143207,0.8071604,0.5761176,0.78805876,0.59496975,0.7974849,0.63259757,0.8162988,0.58938587,0.79469293,0.61464846,0.80732423,0.60005695,0.80002844,0.6009275,0.80046374
12507,0.6789303,0.83946514,0.6756563,0.83782816,0.6881802,0.8440901,0.5807376,0.7903688,0.6965831,0.8482915,0.6972072,0.8486036,0.6887535,0.84437674,0.69802594,0.849013,0.69194764,0.84597385,0.71459377,0.8572969
12508,0.7383134,0.8691567,0.6395244,0.81976223,0.6267877,0.81339383,0.52717954,0.76358974,0.7026989,0.8513495,0.75395525,0.8769776,0.64101875,0.8205094,0.672935,0.8364675,0.6200186,0.8100093,0.6946963,0.84734815
12509,0.6465728,0.8232864,0.62494564,0.8124728,0.6497783,0.8248892,0.564806,0.782403,0.59982777,0.7999139,0.6622989,0.83114946,0.56724066,0.78362036,0.6503588,0.8251794,0.6316798,0.8158399,0.62146246,0.81073123
12510,0.64165705,0.82082856,0.6536529,0.82682645,0.6181909,0.80909544,0.61783034,0.80891514,0.6198611,0.80993056,0.65264463,0.8263223,0.6437708,0.8218854,0.69136477,0.8456824,0.68987477,0.8449374,0.6978934,0.8489467
12511,0.56869245,0.7843462,0.5439714,0.7719857,0.5268345,0.76341724,0.4592544,0.7296272,0.50181806,0.75090903,0.6111965,0.80559826,0.5272843,0.7636422,0.56665796,0.783329,0.60654557,0.8032728,0.5673101,0.78365505
12512,0.63725007,0.81862503,0.6120187,0.80600935,0.5447437,0.7723719,0.57403505,0.7870175,0.59987557,0.7999378,0.5607992,0.78039956,0.58935,0.794675,0.5950254,0.7975127,0.6575784,0.82878923,0.60775137,0.8038757
12513,0.6688291,0.83441454,0.6238866,0.8119433,0.64740396,0.823702,0.5899147,0.79495734,0.62031627,0.81015813,0.6471424,0.8235712,0.5790397,0.78951985,0.6627573,0.83137864,0.6318526,0.8159263,0.6325648,0.8162824
12514,0.73287207,0.866436,0.6956332,0.8478166,0.70954615,0.85477304,0.6512697,0.82563484,0.6943104,0.8471552,0.710099,0.8550495,0.6008291,0.80041456,0.72551906,0.86275953,0.63410413,0.81705207,0.6374644,0.8187322
12515,0.68266314,0.8413316,0.6531619,0.82658094,0.6273206,0.81366026,0.6034363,0.8017181,0.63467896,0.8173395,0.6768335,0.83841676,0.6175651,0.8087826,0.69034725,0.8451736,0.69393384,0.8469669,0.65427196,0.827136
12516,0.78315014,0.8915751,0.7154851,0.85774255,0.7518014,0.8759007,0.66328585,0.8316429,0.7514669,0.87573344,0.7236031,0.86180156,0.6746089,0.8373045,0.7438849,0.87194246,0.70812386,0.85406196,0.72372603,0.861863
12518,0.68367374,0.84183687,0.7235211,0.86176056,0.69303477,0.8465174,0.6623553,0.83117765,0.72375,0.861875,0.6741589,0.8370794,0.69485444,0.84742725,0.73457277,0.8672864,0.6996094,0.8498047,0.6894229,0.8447114
12519,0.60830534,0.80415267,0.5531113,0.77655566,0.5514343,0.77571714,0.4920338,0.7460169,0.5172423,0.75862116,0.5353385,0.76766926,0.45072174,0.7253609,0.54477865,0.7723893,0.5149982,0.7574991,0.50481075,0.7524054
12520,0.7610972,0.8805486,0.663203,0.8316015,0.6609962,0.8304981,0.57899874,0.7894994,0.7086221,0.85431105,0.78045243,0.89022624,0.640291,0.8201455,0.7136681,0.85683405,0.6414143,0.82070714,0.7237656,0.8618828
12521,0.76153666,0.8807683,0.6726789,0.8363395,0.66104925,0.8305246,0.58136994,0.79068494,0.69952106,0.84976053,0.7669456,0.8834728,0.66007537,0.8300377,0.71056163,0.8552808,0.65290284,0.8264514,0.7273052,0.8636526
12523,0.6759857,0.83799285,0.6486461,0.82432306,0.6405303,0.8202652,0.6156625,0.8078313,0.61128134,0.8056407,0.67750216,0.8387511,0.6174537,0.80872685,0.6610063,0.8305031,0.6462791,0.82313955,0.6993475,0.84967375
12525,0.8367592,0.9183796,0.7610177,0.88050884,0.7935852,0.8967926,0.6776897,0.83884484,0.835044,0.917522,0.83361244,0.9168062,0.7679749,0.8839874,0.82546484,0.9127324,0.76471174,0.88235587,0.80483705,0.9024185
12526,0.7629823,0.8814912,0.6577107,0.82885534,0.65469193,0.82734597,0.57366383,0.7868319,0.7129797,0.85648984,0.8033886,0.9016943,0.68984836,0.8449242,0.71979165,0.8598958,0.66356474,0.83178234,0.74778974,0.8738949
12527,0.73380005,0.8669,0.679712,0.839856,0.67024946,0.83512473,0.6069825,0.80349123,0.695685,0.8478425,0.7540523,0.87702614,0.6351403,0.81757015,0.7221377,0.86106884,0.7035885,0.85179424,0.68255746,0.84127873
12528,0.6390909,0.81954545,0.6169622,0.8084811,0.65708447,0.82854223,0.5444194,0.7722097,0.5850285,0.79251426,0.64146906,0.8207345,0.51729023,0.7586451,0.62640536,0.8132027,0.63908434,0.81954217,0.5801017,0.79005086
12529,0.7472447,0.87362236,0.636649,0.8183245,0.6587868,0.8293934,0.5323492,0.7661746,0.70320344,0.8516017,0.7307541,0.86537707,0.61312973,0.80656487,0.6833695,0.84168476,0.5872259,0.79361296,0.6397815,0.81989074
12530,0.5417181,0.77085906,0.48206946,0.74103475,0.5005661,0.75028306,0.47693166,0.73846585,0.4504609,0.72523046,0.48268944,0.7413447,0.43259245,0.7162962,0.44859442,0.7242972,0.45669544,0.7283477,0.49677032,0.7483852
12531,0.6233827,0.81169134,0.61057323,0.80528665,0.60665184,0.8033259,0.5070057,0.75350285,0.61336505,0.8066825,0.6789621,0.83948106,0.6269901,0.81349504,0.6117896,0.8058948,0.6305441,0.8152721,0.6449008,0.8224504
12532,0.7649007,0.88245034,0.67704254,0.83852124,0.7015904,0.8507952,0.61119837,0.8055992,0.7006471,0.85032356,0.7619167,0.8809583,0.6553316,0.8276658,0.6979892,0.8489946,0.6792352,0.8396176,0.7194828,0.8597414
12533,0.74202895,0.8710145,0.698076,0.849038,0.6884639,0.84423196,0.6097982,0.8048991,0.72085106,0.86042553,0.7238605,0.86193025,0.6937289,0.84686446,0.72192097,0.8609605,0.666425,0.8332125,0.7042873,0.85214365
12565,0.7792237,0.88961184,0.7049821,0.852491,0.6910107,0.84550536,0.635077,0.8175385,0.72678196,0.863391,0.7863137,0.8931569,0.66145736,0.83072865,0.7426404,0.8713202,0.69571686,0.8478584,0.7354094,0.8677047
12656,0.71141577,0.8557079,0.71981883,0.8599094,0.63943416,0.81971705,0.61515915,0.8075796,0.6802863,0.84014314,0.67759776,0.8387989,0.64689744,0.8234487,0.7281771,0.86408854,0.6870402,0.8435201,0.68207586,0.8410379
12674,0.7686223,0.88431114,0.7057476,0.8528738,0.69751596,0.848758,0.60840607,0.80420303,0.7273172,0.8636586,0.8079132,0.9039566,0.69989246,0.84994626,0.740039,0.8700195,0.7176154,0.8588077,0.7519977,0.87599885
12687,0.6104227,0.8052113,0.6210301,0.81051505,0.5417504,0.7708752,0.5632031,0.78160155,0.6409558,0.8204779,0.6910304,0.8455152,0.7147506,0.85737526,0.70101225,0.8505061,0.6898,0.8449,0.7306461,0.86532307
12736,0.7478349,0.87391746,0.68231195,0.841156,0.605016,0.802508,0.6487906,0.8243953,0.7055224,0.8527612,0.6449042,0.82245207,0.6771121,0.83855605,0.6820699,0.84103495,0.6850635,0.84253174,0.6695874,0.8347937
13078,0.65897775,0.8294889,0.6046707,0.8023354,0.58287877,0.7914394,0.56065017,0.78032506,0.63199127,0.81599563,0.6798742,0.8399371,0.5867595,0.7933798,0.6622942,0.8311471,0.5941851,0.79709256,0.6281358,0.8140679
13080,0.7365887,0.86829436,0.7023612,0.8511806,0.6776298,0.8388149,0.6227429,0.81137145,0.7055782,0.8527891,0.73588717,0.8679436,0.6624974,0.8312487,0.73910517,0.8695526,0.7206669,0.86033344,0.7250483,0.86252415
13146,0.65394044,0.8269702,0.6706445,0.83532226,0.5668565,0.78342825,0.6148931,0.80744654,0.60754526,0.8037726,0.60769653,0.80384827,0.61653215,0.80826604,0.652459,0.8262295,0.70163417,0.8508171,0.6645907,0.83229536
13147,0.78603685,0.8930184,0.6807898,0.8403949,0.6709105,0.83545524,0.5912893,0.79564464,0.7429347,0.87146735,0.75079626,0.87539816,0.6819175,0.8409587,0.7087177,0.85435885,0.68471664,0.84235835,0.7229306,0.86146533
13148,0.71880245,0.8594012,0.65393364,0.8269668,0.6572,0.8286,0.596126,0.79806304,0.7274169,0.86370844,0.6763443,0.83817214,0.61645585,0.8082279,0.6966151,0.84830755,0.5834895,0.7917447,0.6070179,0.80350894
13149,0.6041946,0.8020973,0.553807,0.7769035,0.48976594,0.74488294,0.46519613,0.73259807,0.57444465,0.7872223,0.54615605,0.773078,0.5002129,0.75010645,0.50235146,0.75117576,0.52207226,0.76103616,0.5317501,0.76587504
13150,0.764197,0.8820985,0.7401289,0.87006444,0.72451353,0.86225677,0.6837176,0.8418588,0.72510314,0.86255157,0.7281724,0.8640862,0.68931,0.84465504,0.74596286,0.8729814,0.68737984,0.8436899,0.7169626,0.8584813
13196,0.6745869,0.83729345,0.6595601,0.82978004,0.6062255,0.80311275,0.5721521,0.78607607,0.61560905,0.8078045,0.5767102,0.7883551,0.5187434,0.7593717,0.5912725,0.79563624,0.5766342,0.7883171,0.54251605,0.771258
13382,0.7062699,0.853135,0.69601727,0.84800863,0.67710423,0.8385521,0.6541052,0.8270526,0.67562616,0.8378131,0.7107012,0.8553506,0.6979718,0.8489859,0.711059,0.8555295,0.70685345,0.8534267,0.74345934,0.8717297
13461,0.66173965,0.8308698,0.6516084,0.82580423,0.6700704,0.8350352,0.5786241,0.78931206,0.6268464,0.81342316,0.6151682,0.8075841,0.6098515,0.80492574,0.64929414,0.82464707,0.6358793,0.81793964,0.6148618,0.80743086
13475,0.7609314,0.8804657,0.726918,0.863459,0.69226015,0.8461301,0.62862456,0.8143123,0.7298169,0.86490846,0.7564336,0.8782168,0.6932601,0.84663004,0.7642096,0.8821048,0.702662,0.851331,0.73328066,0.8666403
13477,0.7167604,0.8583802,0.6194017,0.80970085,0.6503601,0.82518005,0.5677426,0.7838713,0.67207456,0.8360373,0.69114083,0.84557045,0.6210853,0.81054264,0.66499686,0.83249843,0.57202935,0.7860147,0.6554104,0.8277052
13537,0.72938424,0.8646921,0.7147138,0.8573569,0.6892254,0.8446127,0.6859138,0.8429569,0.6685741,0.83428705,0.6391352,0.81956756,0.62986445,0.8149322,0.689214,0.844607,0.6388259,0.81941295,0.6387334,0.8193667
13893,0.70655537,0.8532777,0.6667246,0.83336234,0.66064507,0.8303225,0.61572206,0.80786103,0.67476684,0.8373834,0.6152592,0.8076296,0.57545614,0.7877281,0.67886513,0.8394326,0.59985733,0.79992867,0.6037851,0.8018925
13897,0.75909615,0.8795481,0.6623785,0.8311893,0.6313913,0.81569564,0.6093389,0.80466944,0.6800777,0.84003884,0.6331961,0.81659806,0.58335114,0.79167557,0.66392267,0.83196133,0.6134093,0.80670464,0.59563303,0.7978165
14744,0.76946115,0.8847306,0.68835914,0.8441796,0.7062568,0.85312843,0.6451771,0.82258856,0.68126523,0.8406326,0.72383,0.861915,0.64708054,0.8235403,0.7149479,0.85747397,0.6866137,0.84330684,0.7163803,0.8581902
14862,0.6842846,0.84214234,0.6603148,0.8301574,0.60456234,0.80228114,0.63242936,0.8162147,0.63341355,0.8167068,0.5682634,0.7841317,0.54969126,0.7748456,0.6493366,0.8246683,0.5858063,0.7929032,0.57706594,0.788533
14882,0.76917434,0.88458717,0.70657015,0.8532851,0.7198713,0.85993564,0.64304763,0.8215238,0.73569924,0.8678496,0.73475695,0.8673785,0.6140964,0.8070482,0.76659477,0.8832974,0.67002285,0.8350114,0.6808258,0.8404129
14890,0.72833365,0.86416686,0.6558748,0.82793736,0.63832664,0.8191633,0.58506274,0.7925314,0.672035,0.8360175,0.71939456,0.8596973,0.6086243,0.8043121,0.7229266,0.8614633,0.64225435,0.8211272,0.6811036,0.8405518
14906,0.575565,0.7877825,0.57296574,0.7864829,0.5190036,0.7595018,0.5450103,0.77250516,0.5503844,0.7751922,0.49809313,0.74904656,0.53664434,0.76832217,0.54463935,0.7723197,0.5471047,0.77355236,0.51710415,0.7585521
14907,0.62514645,0.8125732,0.63815796,0.819079,0.5519947,0.77599734,0.553894,0.776947,0.6432313,0.82161564,0.64186954,0.8209348,0.65851605,0.829258,0.6559446,0.8279723,0.6188551,0.80942756,0.6728958,0.8364479
14914,0.62416923,0.8120846,0.51458627,0.7572931,0.49458697,0.7472935,0.5253571,0.76267856,0.5398348,0.76991737,0.5117332,0.7558666,0.46017957,0.7300898,0.54699326,0.7734966,0.48547336,0.7427367,0.45912763,0.72956383
14916,0.6885052,0.8442526,0.69865954,0.84932977,0.6212331,0.81061655,0.6381371,0.81906855,0.6311133,0.81555665,0.61590976,0.8079549,0.6001155,0.80005777,0.6640077,0.83200383,0.6575386,0.8287693,0.6315124,0.8157562
14930,0.7445091,0.87225455,0.63704014,0.81852007,0.64962924,0.8248146,0.58120656,0.7906033,0.7034851,0.8517425,0.7406317,0.87031585,0.6315464,0.8157732,0.6879735,0.84398675,0.6223389,0.81116945,0.67891616,0.8394581
14932,0.63965017,0.81982505,0.65389997,0.82694995,0.6290709,0.81453544,0.55473626,0.7773681,0.6250168,0.8125084,0.6798295,0.83991474,0.6395268,0.8197634,0.6581832,0.8290916,0.700675,0.8503375,0.68839854,0.8441993
14939,0.75782514,0.87891257,0.6754478,0.8377239,0.7039303,0.8519652,0.5925658,0.7962829,0.7208358,0.8604179,0.7441474,0.8720737,0.6772175,0.83860874,0.7182416,0.8591208,0.6611271,0.83056355,0.7261478,0.8630739
14947,0.7054212,0.8527106,0.6598066,0.8299033,0.61277723,0.8063886,0.6015352,0.8007676,0.634003,0.81700146,0.7025573,0.85127866,0.6381424,0.8190712,0.6749609,0.8374804,0.662361,0.8311805,0.6825862,0.8412931
15180,0.58113444,0.7905672,0.58103776,0.7905189,0.5900559,0.795028,0.58707976,0.7935399,0.5187531,0.7593765,0.5340435,0.7670218,0.48495162,0.7424758,0.5288143,0.76440716,0.563642,0.781821,0.5193092,0.75965464
15240,0.58383906,0.7919195,0.5823519,0.79117596,0.5128733,0.75643665,0.54234713,0.7711736,0.6071722,0.8035861,0.60164607,0.80082303,0.62039006,0.810195,0.5944731,0.79723656,0.6099096,0.80495477,0.66008294,0.83004147
15339,0.6207865,0.8103932,0.6927365,0.84636825,0.62577313,0.8128866,0.61163116,0.8058156,0.59542704,0.7977135,0.52566457,0.7628323,0.50552577,0.7527629,0.6283575,0.81417876,0.53939074,0.7696954,0.53640366,0.7682018
15419,0.7462794,0.87313974,0.6638737,0.83193684,0.66805875,0.8340294,0.5952802,0.7976401,0.67214096,0.8360705,0.68925667,0.84462833,0.6223311,0.8111656,0.68644345,0.8432217,0.6182637,0.80913186,0.69279057,0.84639525
15425,0.73374176,0.8668709,0.63292694,0.8164635,0.6519537,0.82597685,0.6371137,0.81855685,0.6602222,0.8301111,0.68465126,0.8423256,0.63145185,0.8157259,0.69622,0.84810996,0.6378399,0.81891996,0.67442966,0.8372148
15426,0.74860406,0.874302,0.704986,0.852493,0.6847751,0.84238756,0.56263375,0.7813169,0.6490267,0.8245133,0.69890237,0.8494512,0.5778308,0.7889154,0.6719742,0.8359871,0.61585486,0.8079274,0.63314277,0.81657135
15474,0.70410424,0.8520521,0.7153405,0.85767025,0.6816987,0.84084934,0.6372112,0.8186056,0.6830798,0.84153986,0.67744136,0.8387207,0.60537845,0.8026892,0.712994,0.856497,0.656783,0.8283915,0.68692464,0.84346235
15519,0.71731466,0.85865736,0.6929126,0.8464563,0.63336277,0.8166814,0.5899581,0.79497904,0.71255094,0.85627544,0.708923,0.8544615,0.6899533,0.84497666,0.67917615,0.83958805,0.6655115,0.83275574,0.6950567,0.84752834
15524,0.6445482,0.8222741,0.6820008,0.84100044,0.6173587,0.80867934,0.5983647,0.79918236,0.6250633,0.81253165,0.62923527,0.81461763,0.6197215,0.8098607,0.65039694,0.8251985,0.6779885,0.83899426,0.6915386,0.8457693
15589,0.76857424,0.8842871,0.7249156,0.8624578,0.7022996,0.8511498,0.6358485,0.81792426,0.71833754,0.85916877,0.6983417,0.84917086,0.6564579,0.82822895,0.69370496,0.8468525,0.66313976,0.8315699,0.7068731,0.8534366
15679,0.57239187,0.78619593,0.5556574,0.7778287,0.44315264,0.72157633,0.5140693,0.75703466,0.58856654,0.7942833,0.62180257,0.8109013,0.65276027,0.82638013,0.5712987,0.78564936,0.66918707,0.83459353,0.65148735,0.8257437
15743,0.7101252,0.8550626,0.73058987,0.86529493,0.6521363,0.82606816,0.61060977,0.8053049,0.6889503,0.84447515,0.6487682,0.8243841,0.67773426,0.8388671,0.6970168,0.84850836,0.6559094,0.8279547,0.6747327,0.83736634
16036,0.7587147,0.87935734,0.68054926,0.84027463,0.6360792,0.8180396,0.670354,0.835177,0.69157875,0.8457894,0.62876344,0.8143817,0.5986583,0.79932916,0.6739272,0.8369636,0.63251066,0.81625533,0.61925507,0.80962753
16039,0.7302624,0.8651312,0.68559444,0.8427972,0.69617844,0.8480892,0.7431556,0.8715778,0.61517626,0.8075881,0.59338236,0.7966912,0.545368,0.772684,0.6852597,0.84262985,0.6506057,0.82530284,0.58648896,0.7932445
16064,0.8293048,0.9146524,0.81086457,0.9054323,0.73926157,0.8696308,0.7308785,0.86543924,0.81767464,0.9088373,0.7781245,0.8890623,0.73707056,0.8685353,0.8292271,0.91461354,0.7605406,0.8802703,0.7942229,0.8971114
