,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
14947,0.7297431,0.86487156,0.65734327,0.82867163,0.6273922,0.8136961,0.58911276,0.7945564,0.6527314,0.8263657,0.7187073,0.85935366,0.62968004,0.81484,0.68109864,0.84054935,0.66504395,0.832522,0.6837729,0.84188646
15180,0.63381034,0.81690514,0.61414135,0.8070707,0.60240793,0.80120397,0.61718106,0.80859053,0.5731113,0.78655565,0.575013,0.78750646,0.54557705,0.7727885,0.5589773,0.7794887,0.60794187,0.80397093,0.5578984,0.7789492
15240,0.6302979,0.81514895,0.60561,0.802805,0.5662664,0.7831332,0.5501014,0.7750507,0.59798926,0.79899466,0.6008879,0.80044395,0.6110172,0.8055086,0.61134505,0.8056725,0.5705942,0.7852971,0.62633675,0.8131684
15339,0.55382633,0.77691317,0.64397216,0.8219861,0.5611844,0.7805922,0.5934099,0.79670495,0.55545545,0.7777277,0.466762,0.73338103,0.47804046,0.7390202,0.5802523,0.79012614,0.52116406,0.76058203,0.49978703,0.74989355
15419,0.79078996,0.895395,0.71019065,0.8550953,0.7070897,0.85354483,0.63384175,0.8169209,0.7125021,0.85625106,0.6935487,0.84677434,0.62899214,0.81449604,0.7082932,0.8541466,0.6598321,0.82991606,0.68273354,0.84136677
15425,0.720207,0.8601035,0.6466861,0.82334304,0.59719384,0.7985969,0.62983716,0.8149186,0.6680943,0.83404714,0.6526344,0.8263172,0.6298382,0.8149191,0.66413105,0.8320655,0.6242839,0.81214195,0.6503061,0.82515305
15426,0.7656976,0.8828488,0.71974385,0.8598719,0.6980456,0.8490228,0.5992383,0.79961914,0.6874937,0.84374684,0.6854408,0.8427204,0.6165453,0.80827266,0.69388247,0.84694123,0.6504884,0.8252442,0.6493343,0.82466716
15474,0.6868533,0.84342664,0.7276921,0.86384606,0.68920183,0.8446009,0.62860894,0.8143045,0.6793868,0.8396934,0.6783378,0.8391689,0.6305712,0.81528556,0.6993938,0.8496969,0.6617825,0.83089125,0.70888567,0.85444283
15519,0.71802366,0.8590118,0.6870314,0.8435157,0.6501783,0.82508916,0.57387424,0.7869371,0.69409716,0.8470486,0.72200954,0.86100477,0.66329753,0.83164877,0.6872927,0.84364635,0.68456995,0.842285,0.71527755,0.8576388
15524,0.65573525,0.8278676,0.6678541,0.83392704,0.615515,0.8077575,0.5921183,0.79605913,0.6290735,0.81453675,0.6426039,0.82130194,0.6108521,0.80542606,0.64127135,0.8206357,0.65826523,0.8291326,0.6860379,0.84301895
15589,0.7618147,0.88090736,0.71674687,0.8583734,0.67795086,0.8389754,0.6388129,0.81940645,0.6925106,0.8462553,0.6485051,0.82425255,0.633011,0.8165055,0.6603365,0.83016825,0.63681424,0.8184071,0.6452478,0.8226239
15679,0.61989677,0.8099484,0.5728672,0.7864336,0.4818676,0.7409338,0.55809915,0.7790496,0.6119437,0.80597186,0.6202443,0.81012213,0.6130294,0.80651474,0.5830106,0.79150534,0.660491,0.8302455,0.63343245,0.8167162
15743,0.7698031,0.8849015,0.73115814,0.86557907,0.6663704,0.8331852,0.6223577,0.81117886,0.72632027,0.86316013,0.7312746,0.8656373,0.7100767,0.85503834,0.7310953,0.86554766,0.69406277,0.84703135,0.7380235,0.86901176
16036,0.7408303,0.87041515,0.6734173,0.83670866,0.6079569,0.80397844,0.6618603,0.8309301,0.66867834,0.83433914,0.6487057,0.82435286,0.58801085,0.7940054,0.6838189,0.8419094,0.63448226,0.81724113,0.63627225,0.8181361
16039,0.72627294,0.8631365,0.6851523,0.84257615,0.6872279,0.843614,0.68535495,0.8426775,0.6146618,0.8073309,0.5972899,0.79864496,0.55987394,0.77993697,0.68124545,0.8406227,0.6384481,0.81922406,0.58633614,0.79316807
16064,0.8184873,0.90924364,0.7722944,0.8861472,0.71447456,0.8572373,0.70688593,0.85344297,0.78580743,0.8929037,0.7610104,0.8805052,0.7017478,0.8508739,0.8057656,0.9028828,0.71217746,0.85608876,0.7500432,0.8750216
