,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12530,0.7589953,0.87949765,0.67878103,0.8393905,0.6780858,0.8390429,0.605288,0.802644,0.681705,0.8408525,0.6789638,0.8394819,0.6168041,0.80840206,0.6574378,0.8287189,0.6390065,0.81950325,0.6795223,0.83976114
12531,0.6907102,0.8453551,0.6548444,0.8274222,0.6578408,0.82892036,0.55891156,0.7794558,0.6676456,0.8338228,0.715351,0.8576755,0.62345755,0.8117288,0.66012394,0.830062,0.65000784,0.8250039,0.6652383,0.8326192
12532,0.7692569,0.8846284,0.6628243,0.83141214,0.6810673,0.8405336,0.58111817,0.79055905,0.70424324,0.8521216,0.7396406,0.8698203,0.6532006,0.8266003,0.6987785,0.84938926,0.66999507,0.83499753,0.69973874,0.8498694
12533,0.7207771,0.8603885,0.63758254,0.8187913,0.6133789,0.80668944,0.54859585,0.77429795,0.65160084,0.8258004,0.71513915,0.8575696,0.64286387,0.82143193,0.6758834,0.8379417,0.61813486,0.8090674,0.6697428,0.8348714
12565,0.7941811,0.89709055,0.705057,0.8525285,0.6974833,0.84874165,0.61640644,0.8082032,0.7566081,0.87830406,0.81507605,0.90753806,0.67546934,0.8377347,0.75788033,0.87894017,0.7129108,0.8564554,0.7720196,0.8860098
12656,0.6800133,0.84000665,0.72464526,0.8623226,0.61290467,0.80645233,0.61201197,0.80600595,0.69061375,0.8453069,0.647083,0.8235415,0.65491533,0.82745767,0.7036921,0.85184604,0.6702008,0.8351004,0.6727506,0.8363753
12674,0.75074947,0.87537473,0.69907355,0.8495368,0.72271705,0.8613585,0.61274016,0.8063701,0.7170645,0.85853225,0.78161204,0.890806,0.6758042,0.83790207,0.7378837,0.86894184,0.6930586,0.8465293,0.72469366,0.8623468
12687,0.7121094,0.85605466,0.7066489,0.8533244,0.64125043,0.8206252,0.6112863,0.80564314,0.7225009,0.86125046,0.73967814,0.8698391,0.72493666,0.86246836,0.7491473,0.87457365,0.7171662,0.8585831,0.7474818,0.8737409
12736,0.7348505,0.86742526,0.6740545,0.83702725,0.5520811,0.77604055,0.64193845,0.8209692,0.6938063,0.84690315,0.6523285,0.82616425,0.6694795,0.83473974,0.6710979,0.83554894,0.66843116,0.8342156,0.6432506,0.8216253
13078,0.743035,0.87151754,0.67642194,0.83821094,0.65965754,0.82982874,0.59888196,0.799441,0.7246983,0.86234915,0.76508987,0.88254493,0.6914786,0.8457393,0.72620016,0.86310005,0.6642431,0.83212155,0.70909274,0.85454637
13080,0.7059734,0.8529867,0.70384634,0.85192317,0.6499964,0.8249982,0.58643556,0.7932178,0.7057892,0.8528946,0.71381986,0.85690993,0.6556282,0.8278141,0.7279829,0.86399144,0.6927252,0.8463626,0.67777383,0.8388869
13146,0.7909926,0.8954963,0.66592884,0.8329644,0.60528624,0.8026431,0.6297626,0.8148813,0.68045914,0.8402296,0.6707754,0.8353877,0.6268253,0.81341267,0.66428846,0.83214426,0.669365,0.83468246,0.6844673,0.84223366
13147,0.7639075,0.8819537,0.6491289,0.82456446,0.61842275,0.8092114,0.6313623,0.81568116,0.6854234,0.8427117,0.66663426,0.83331716,0.6168115,0.80840576,0.64226806,0.82113403,0.64695776,0.8234789,0.6564082,0.8282041
13148,0.7162944,0.8581472,0.62993443,0.8149672,0.64583164,0.8229158,0.5442963,0.77214813,0.6993555,0.84967774,0.6565305,0.82826525,0.57449263,0.78724635,0.66569126,0.8328456,0.5629102,0.7814551,0.58047247,0.79023623
13149,0.66983694,0.8349185,0.587188,0.793594,0.53324556,0.7666228,0.49904433,0.74952215,0.60791993,0.80395997,0.61756533,0.8087827,0.5363349,0.76816744,0.5455672,0.77278364,0.5415415,0.7707708,0.579904,0.78995204
13150,0.7143277,0.85716385,0.690549,0.8452745,0.6604079,0.83020395,0.64025533,0.82012767,0.68365884,0.8418294,0.6608254,0.8304127,0.62467456,0.8123373,0.6764257,0.83821285,0.6321465,0.81607324,0.6711013,0.83555067
13196,0.74362445,0.8718122,0.7466525,0.87332624,0.65719736,0.8285987,0.62023306,0.8101165,0.68188566,0.84094286,0.67298937,0.8364947,0.64171654,0.82085824,0.68427193,0.84213597,0.66570556,0.8328528,0.65718204,0.828591
13382,0.6788625,0.8394313,0.65868026,0.8293401,0.6373264,0.81866324,0.6240704,0.8120352,0.6376927,0.81884634,0.6776585,0.8388293,0.65455556,0.8272778,0.6771543,0.83857715,0.66642857,0.8332143,0.70296395,0.851482
13461,0.70897007,0.85448503,0.6480504,0.8240252,0.63774824,0.8188741,0.5755358,0.7877679,0.6331284,0.8165642,0.6924859,0.84624296,0.61587,0.807935,0.65651,0.828255,0.62678295,0.81339145,0.6343671,0.81718355
13475,0.7193903,0.85969514,0.6693598,0.8346799,0.6533396,0.8266698,0.5427507,0.77137536,0.686941,0.8434705,0.7079531,0.85397655,0.6427307,0.82136536,0.68904877,0.8445244,0.5983342,0.7991671,0.6588943,0.82944715
13477,0.7336931,0.86684656,0.63898337,0.8194917,0.64798856,0.8239943,0.60337496,0.8016875,0.6842275,0.84211373,0.6959435,0.84797174,0.6298388,0.8149194,0.6787783,0.83938915,0.5834913,0.79174566,0.6701039,0.83505195
13537,0.7857301,0.89286506,0.7332331,0.86661655,0.7439169,0.8719585,0.64351225,0.8217561,0.75514024,0.87757015,0.7485091,0.8742546,0.6621877,0.83109385,0.73136437,0.8656822,0.677091,0.8385455,0.7328494,0.8664247
13893,0.688853,0.8444265,0.6862954,0.8431477,0.6712953,0.83564764,0.63020885,0.8151044,0.6653986,0.8326993,0.5575313,0.7787657,0.5384476,0.7692238,0.64968663,0.8248433,0.5685742,0.7842871,0.5474056,0.7737028
13897,0.6957079,0.84785396,0.6149479,0.80747396,0.5538783,0.77693915,0.5716717,0.78583586,0.58449435,0.7922472,0.5392016,0.7696008,0.502149,0.7510745,0.5955604,0.79778016,0.55318433,0.77659214,0.50261706,0.75130856
14744,0.695666,0.84783304,0.6362699,0.81813496,0.64846313,0.82423156,0.5936761,0.79683805,0.6530518,0.8265259,0.68356156,0.8417808,0.60505104,0.8025255,0.6531763,0.82658815,0.64348435,0.8217422,0.65210134,0.82605064
14862,0.74054945,0.8702747,0.68419,0.842095,0.645735,0.8228675,0.6482139,0.82410693,0.7277095,0.86385477,0.6762817,0.83814085,0.64887476,0.8244374,0.72853816,0.8642691,0.6453401,0.82267004,0.66162026,0.8308101
14882,0.7775724,0.8887862,0.7413813,0.87069064,0.7229118,0.8614559,0.6520835,0.82604176,0.7607356,0.88036776,0.7126994,0.8563497,0.6333767,0.81668836,0.73758376,0.8687919,0.6715997,0.8357998,0.67521244,0.8376062
14890,0.7836332,0.8918166,0.71622044,0.8581102,0.67704296,0.8385215,0.6061933,0.80309665,0.7319654,0.8659827,0.7752408,0.8876204,0.6847838,0.8423919,0.7456723,0.8728361,0.6902266,0.8451133,0.7346814,0.8673407
14906,0.70451784,0.8522589,0.6591134,0.8295567,0.62675405,0.813377,0.6455023,0.82275116,0.65159655,0.8257983,0.6107287,0.8053644,0.6157317,0.80786586,0.64041376,0.8202069,0.6417471,0.82087356,0.6232884,0.8116442
14907,0.61860275,0.8093014,0.6392797,0.81963986,0.54948795,0.774744,0.53346443,0.7667322,0.65630734,0.82815367,0.5941256,0.7970628,0.62862253,0.81431127,0.64253044,0.8212652,0.58458745,0.7922937,0.58935726,0.7946786
14914,0.71738553,0.85869277,0.5766449,0.78832245,0.56060123,0.7803006,0.50062764,0.7503138,0.6471858,0.8235929,0.68762726,0.84381366,0.56165993,0.78082997,0.604993,0.8024965,0.5704579,0.78522897,0.6026335,0.80131674
14916,0.7217386,0.8608693,0.6860595,0.84302974,0.6053333,0.80266666,0.60742116,0.8037106,0.64283204,0.821416,0.61835814,0.80917907,0.60516876,0.8025844,0.6511159,0.82555795,0.6538767,0.8269384,0.6237153,0.81185764
14930,0.77658975,0.8882949,0.6686247,0.8343123,0.68626785,0.8431339,0.62130094,0.81065047,0.7260952,0.8630476,0.7688934,0.88444674,0.6755591,0.8377795,0.7221608,0.8610804,0.685357,0.8426785,0.72850144,0.8642507
14932,0.6247077,0.81235385,0.64996654,0.82498324,0.6125717,0.80628586,0.5562362,0.77811813,0.62213564,0.8110678,0.66978264,0.8348913,0.6371909,0.8185954,0.6515117,0.82575583,0.6864704,0.8432352,0.677699,0.83884954
14939,0.73927796,0.869639,0.66511357,0.8325568,0.6870996,0.8435498,0.59236604,0.796183,0.67807883,0.83903944,0.7599771,0.87998855,0.6538183,0.8269092,0.69633883,0.84816945,0.6584019,0.829201,0.7324512,0.8662256
14947,0.7256221,0.8628111,0.6595124,0.8297562,0.6270901,0.81354505,0.5899576,0.7949788,0.6488712,0.8244356,0.72388875,0.8619444,0.6438137,0.82190686,0.6809082,0.8404541,0.6758444,0.8379222,0.6985612,0.8492806
15180,0.6881033,0.84405166,0.6579254,0.8289627,0.6548544,0.8274272,0.6345709,0.8172854,0.62595975,0.8129799,0.6625484,0.8312742,0.57785296,0.7889265,0.6187398,0.8093699,0.66071093,0.83035547,0.63672316,0.8183616
15240,0.5671276,0.7835638,0.5495558,0.7747779,0.5294927,0.7647463,0.5303552,0.7651776,0.60409224,0.8020461,0.5772872,0.7886436,0.6359718,0.8179859,0.5709318,0.7854659,0.5432943,0.77164716,0.616234,0.80811703
15339,0.6545708,0.8272854,0.7354106,0.8677053,0.6135294,0.8067647,0.6195613,0.80978066,0.6482283,0.82411414,0.60826164,0.8041308,0.6073197,0.80365986,0.68595695,0.8429785,0.61159045,0.8057952,0.6317295,0.81586474
15419,0.7904668,0.8952334,0.6980897,0.84904486,0.6873003,0.84365016,0.62265706,0.81132853,0.7155648,0.85778236,0.7411792,0.8705896,0.6826818,0.8413409,0.7145511,0.85727555,0.6758592,0.8379296,0.73162496,0.8658125
15425,0.7910701,0.89553505,0.69618475,0.8480924,0.69017375,0.8450869,0.6700153,0.83500767,0.73985505,0.8699275,0.7840705,0.89203525,0.696771,0.8483855,0.7275331,0.86376655,0.7034322,0.8517161,0.7612643,0.88063216
15426,0.7615159,0.8807579,0.7497075,0.87485373,0.68820834,0.8441042,0.603119,0.8015595,0.69981873,0.84990937,0.6899903,0.84499514,0.57968765,0.7898438,0.74196625,0.8709831,0.6478791,0.82393956,0.64294976,0.8214749
15474,0.7731253,0.88656265,0.72986966,0.8649348,0.7275875,0.86379373,0.65927863,0.8296393,0.73490334,0.86745167,0.7353598,0.8676799,0.6559675,0.82798374,0.7102214,0.8551107,0.645323,0.8226615,0.70965093,0.8548255
15519,0.67749214,0.8387461,0.6991663,0.84958315,0.6407316,0.8203658,0.57197225,0.7859861,0.6720376,0.8360188,0.6381545,0.81907725,0.6502242,0.8251121,0.6588032,0.8294016,0.662944,0.83147204,0.66124916,0.8306246
15524,0.7648855,0.8824427,0.7845913,0.89229566,0.70610714,0.85305357,0.6642224,0.83211124,0.76956695,0.8847835,0.7339978,0.8669989,0.75516856,0.8775843,0.7591182,0.8795591,0.7579797,0.8789898,0.7789899,0.88949496
15589,0.7242752,0.86213756,0.7032871,0.85164356,0.68160546,0.8408027,0.63731647,0.81865823,0.69659543,0.8482977,0.65292084,0.8264604,0.661723,0.8308615,0.68468034,0.8423402,0.65541315,0.8277066,0.6701615,0.83508074
15679,0.59775186,0.7988759,0.5681999,0.78409994,0.45534778,0.7276739,0.5615515,0.7807758,0.590495,0.7952475,0.60627997,0.80314,0.639342,0.81967103,0.58936685,0.79468346,0.65473545,0.8273677,0.6340149,0.8170074
15743,0.76363933,0.88181967,0.71190643,0.8559532,0.6384643,0.8192321,0.61172676,0.8058634,0.72097385,0.8604869,0.74603546,0.8730177,0.72740906,0.86370456,0.73970157,0.86985075,0.69037634,0.84518814,0.74261737,0.8713087
16036,0.82345045,0.9117252,0.73135626,0.86567813,0.69092137,0.84546065,0.67747027,0.8387351,0.75200415,0.8760021,0.7200498,0.8600249,0.66887534,0.83443767,0.7448715,0.87243575,0.68396974,0.84198487,0.7034321,0.85171604
16039,0.7163119,0.85815597,0.65069145,0.82534575,0.6572654,0.8286327,0.6559034,0.82795167,0.6029711,0.80148554,0.58403695,0.7920185,0.5297721,0.764886,0.6429293,0.82146466,0.59445536,0.7972277,0.5466096,0.7733048
16064,0.8188038,0.9094019,0.8028462,0.9014231,0.686694,0.843347,0.67226106,0.8361305,0.84025085,0.9201254,0.7617581,0.88087904,0.73600715,0.8680036,0.7973709,0.89868546,0.70717835,0.8535892,0.74516594,0.872583
