,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12529,0.77798957,0.8889948,0.65476996,0.82738495,0.6699567,0.83497834,0.57459563,0.78729784,0.70787275,0.8539364,0.742824,0.87141204,0.6186522,0.8093261,0.7018453,0.85092264,0.5826031,0.79130155,0.66670954,0.8333548
12530,0.60702264,0.8035113,0.5774665,0.78873324,0.54964244,0.7748212,0.5142924,0.75714624,0.5008127,0.7504064,0.50341755,0.75170875,0.47218156,0.7360908,0.49733207,0.74866605,0.50602937,0.7530147,0.52196133,0.76098067
12531,0.6444114,0.82220566,0.6219541,0.81097704,0.62032986,0.8101649,0.5499455,0.77497274,0.6010262,0.8005131,0.66032434,0.83016217,0.59655106,0.79827553,0.61162746,0.8058137,0.6144062,0.8072031,0.6337795,0.81688976
12532,0.77063346,0.8853167,0.65205085,0.8260254,0.6790662,0.8395331,0.5817796,0.7908898,0.7110704,0.8555352,0.7315735,0.8657868,0.61979973,0.80989987,0.6996623,0.84983116,0.6248091,0.8124045,0.6755178,0.8377589
12533,0.7012542,0.85062706,0.6296521,0.814826,0.63107955,0.8155398,0.5457431,0.77287155,0.6649363,0.83246815,0.7294003,0.86470014,0.6562216,0.8281108,0.68079674,0.8403984,0.6310692,0.8155346,0.68603015,0.8430151
12565,0.7800944,0.8900472,0.7021801,0.8510901,0.6915366,0.84576833,0.61988455,0.80994225,0.75518906,0.87759453,0.80225766,0.9011288,0.67172265,0.8358613,0.73664796,0.868324,0.71398866,0.85699433,0.7500797,0.8750398
12656,0.72723067,0.86361533,0.7110489,0.8555244,0.6359432,0.8179716,0.58216906,0.7910845,0.70439756,0.8521988,0.7275552,0.86377764,0.67199326,0.8359966,0.72884303,0.8644215,0.63726115,0.8186306,0.6894851,0.84474254
12674,0.72836596,0.86418295,0.6588123,0.82940614,0.68955356,0.84477675,0.5769335,0.78846675,0.6787663,0.8393831,0.7670774,0.8835387,0.6265731,0.81328654,0.7001954,0.85009766,0.68514407,0.84257203,0.7046082,0.8523041
12687,0.63562495,0.81781244,0.656638,0.828319,0.58978087,0.7948904,0.5653596,0.7826798,0.643619,0.82180953,0.7103607,0.8551804,0.6891155,0.84455776,0.7086767,0.85433835,0.6981281,0.84906405,0.7159239,0.85796195
12736,0.7919102,0.8959551,0.7015126,0.8507563,0.6155597,0.80777985,0.6653943,0.83269715,0.7336026,0.86680126,0.70287395,0.851437,0.6983137,0.84915686,0.71208006,0.85604,0.7030885,0.85154426,0.70529914,0.85264957
13078,0.68968076,0.8448404,0.63779235,0.8188962,0.6268985,0.81344926,0.5917288,0.7958644,0.65882325,0.8294116,0.69551396,0.847757,0.6283196,0.8141598,0.6720601,0.83603,0.6285373,0.81426865,0.64522266,0.82261133
13080,0.74786377,0.8739319,0.7057569,0.85287845,0.6810683,0.84053415,0.5858698,0.7929349,0.7254804,0.86274016,0.7386897,0.86934483,0.64641404,0.823207,0.7369182,0.8684591,0.67825377,0.8391269,0.6928145,0.8464073
13146,0.6712516,0.83562577,0.6981704,0.8490852,0.5735048,0.7867524,0.64068586,0.8203429,0.6431673,0.8215836,0.6402737,0.82013685,0.65022445,0.8251122,0.670218,0.835109,0.70984596,0.854923,0.67963994,0.83981997
13147,0.7537761,0.87688804,0.6757443,0.83787215,0.6430627,0.82153136,0.634941,0.8174705,0.70589393,0.852947,0.6736274,0.8368137,0.6398932,0.8199466,0.6711008,0.8355504,0.6713522,0.8356761,0.67326546,0.8366327
13148,0.6680323,0.83401614,0.5933025,0.79665124,0.61110425,0.8055521,0.5119379,0.7559689,0.67037153,0.83518577,0.62245333,0.81122667,0.5405781,0.77028906,0.63933086,0.81966543,0.5105224,0.7552612,0.5397434,0.7698717
13149,0.6682087,0.83410436,0.621575,0.8107875,0.53151834,0.76575917,0.5174625,0.75873125,0.6375183,0.81875914,0.5790616,0.7895308,0.530061,0.7650305,0.56888944,0.7844447,0.5574481,0.7787241,0.57259876,0.78629935
13150,0.74848664,0.8742433,0.68409,0.842045,0.72111344,0.8605567,0.6459159,0.822958,0.72750604,0.863753,0.7240158,0.86200786,0.6420544,0.82102716,0.7355262,0.8677631,0.6627201,0.83136004,0.71558946,0.85779476
13196,0.74104726,0.87052363,0.72118175,0.8605909,0.63894475,0.8194724,0.61175185,0.8058759,0.6623155,0.83115774,0.62989944,0.81494975,0.598515,0.7992575,0.653677,0.8268385,0.6436697,0.82183486,0.6196916,0.8098458
13382,0.6768813,0.83844066,0.6496526,0.8248263,0.65065384,0.8253269,0.5716888,0.7858444,0.6466788,0.8233394,0.6896467,0.84482336,0.64706165,0.8235308,0.6540836,0.8270418,0.6131743,0.80658716,0.6791315,0.83956575
13461,0.7134867,0.85674334,0.6514276,0.8257138,0.64607805,0.82303905,0.58456945,0.7922847,0.6469251,0.82346255,0.6801919,0.84009594,0.60550165,0.8027508,0.6444306,0.8222153,0.6204927,0.81024635,0.64441603,0.82220805
13475,0.7794763,0.88973814,0.70616287,0.85308146,0.6957035,0.84785175,0.60244334,0.80122167,0.7302016,0.8651008,0.7680166,0.8840083,0.68941474,0.84470737,0.748471,0.8742355,0.6949635,0.8474817,0.73742115,0.8687106
13477,0.6992148,0.8496074,0.6038538,0.8019269,0.6288303,0.81441516,0.5548257,0.7774129,0.6409494,0.82047474,0.65446025,0.8272301,0.59955674,0.79977834,0.6329025,0.81645125,0.53921753,0.76960874,0.61653125,0.8082656
13537,0.7893053,0.89465266,0.7141273,0.85706365,0.7036984,0.8518492,0.6578276,0.8289138,0.7388866,0.8694433,0.74922097,0.8746105,0.6780436,0.8390218,0.71347845,0.8567392,0.6624608,0.8312304,0.7197234,0.85986173
13893,0.6872711,0.84363556,0.70595115,0.8529756,0.66392064,0.8319603,0.63806117,0.8190306,0.67236686,0.8361834,0.5530408,0.7765204,0.56407636,0.7820382,0.65147483,0.8257374,0.5763422,0.7881711,0.5510301,0.7755151
13897,0.7255966,0.86279833,0.5953555,0.79767776,0.57678306,0.78839153,0.5796028,0.78980136,0.62615305,0.8130765,0.58301115,0.7915056,0.5113786,0.75568926,0.60153145,0.80076575,0.5422286,0.7711143,0.5341361,0.767068
14744,0.7143039,0.857152,0.66641986,0.83320993,0.68415225,0.8420761,0.6432673,0.82163364,0.6476589,0.8238294,0.69558054,0.84779024,0.63732314,0.8186616,0.6687709,0.83438545,0.6811417,0.8405708,0.6868557,0.84342784
14862,0.7397771,0.86988854,0.6768856,0.8384428,0.64934516,0.8246726,0.6231234,0.8115617,0.7100928,0.8550464,0.68291867,0.84145933,0.64400154,0.82200074,0.7080598,0.8540299,0.6312561,0.81562805,0.6536784,0.8268392
14882,0.77723885,0.8886194,0.7333737,0.8666868,0.7255304,0.8627652,0.6310457,0.81552285,0.7570743,0.8785372,0.70335126,0.8516756,0.6197877,0.80989385,0.7331598,0.8665799,0.6515905,0.8257953,0.6590953,0.82954764
14890,0.7898922,0.8949461,0.7333422,0.8666711,0.662893,0.8314465,0.60951936,0.8047597,0.7599323,0.87996614,0.77381706,0.88690853,0.67946935,0.8397347,0.76201725,0.8810086,0.6903219,0.84516096,0.7270706,0.8635353
14906,0.71948814,0.8597441,0.6621307,0.83106536,0.6253169,0.8126584,0.6345986,0.8172993,0.6668353,0.83341765,0.6099156,0.8049578,0.61124825,0.8056241,0.643268,0.821634,0.6271546,0.8135773,0.61111283,0.8055564
14907,0.57130957,0.7856548,0.59636605,0.798183,0.5395474,0.7697737,0.50138,0.75069,0.6047592,0.8023796,0.5548146,0.7774073,0.5665257,0.78326285,0.6190428,0.80952144,0.5460975,0.77304876,0.5469333,0.77346665
14914,0.7736898,0.8868449,0.6302323,0.81511617,0.6052052,0.8026026,0.5819522,0.7909761,0.6873578,0.8436789,0.688448,0.844224,0.6176469,0.80882347,0.6425257,0.82126284,0.62283033,0.8114152,0.6445989,0.8222995
14916,0.75858986,0.87929493,0.69512427,0.84756213,0.65705884,0.8285294,0.63566303,0.8178315,0.6763979,0.83819896,0.64281964,0.8214098,0.61469805,0.807349,0.67511183,0.8375559,0.69113886,0.84556943,0.64957213,0.82478607
14930,0.7549456,0.87747276,0.6588639,0.82943195,0.6707003,0.83535016,0.588951,0.7944755,0.7227396,0.8613698,0.78850055,0.8942503,0.6819365,0.84096825,0.7289095,0.86445475,0.6869345,0.84346724,0.7539348,0.87696743
14932,0.5986848,0.7993424,0.62301564,0.8115078,0.5846704,0.7923352,0.55312765,0.7765638,0.5769527,0.78847635,0.6041684,0.8020842,0.5772414,0.7886207,0.62587714,0.8129386,0.6471411,0.82357055,0.6246009,0.81230044
14939,0.75525695,0.87762845,0.6860473,0.84302366,0.7054926,0.8527463,0.59012866,0.79506433,0.7117224,0.8558612,0.77381825,0.8869091,0.68651557,0.8432578,0.71727103,0.85863554,0.6702109,0.8351054,0.7459116,0.8729558
14947,0.7269496,0.8634748,0.67547417,0.8377371,0.6392424,0.8196212,0.5897909,0.7948954,0.676471,0.8382355,0.73705345,0.8685267,0.653154,0.826577,0.6836146,0.8418073,0.6907833,0.84539163,0.70244706,0.8512235
15180,0.7078501,0.85392505,0.6371497,0.81857485,0.642081,0.8210405,0.6190419,0.80952096,0.62473243,0.81236625,0.6663457,0.83317286,0.58891976,0.7944599,0.60410225,0.8020511,0.62918425,0.8145921,0.64047503,0.8202375
15240,0.5642731,0.78213656,0.57861364,0.7893068,0.5086273,0.75431365,0.5354403,0.76772016,0.56141436,0.7807072,0.5486704,0.7743352,0.60353935,0.8017697,0.5551195,0.77755976,0.58385944,0.7919297,0.6112176,0.8056088
15339,0.56968385,0.7848419,0.6719382,0.8359691,0.5649697,0.7824849,0.608076,0.804038,0.560179,0.7800895,0.49018556,0.74509275,0.50049746,0.75024873,0.5990287,0.79951435,0.5553565,0.77767825,0.5453266,0.7726633
15419,0.7831155,0.89155775,0.70805216,0.8540261,0.6942861,0.84714305,0.64129627,0.82064813,0.7054224,0.8527112,0.69898975,0.8494949,0.65709937,0.8285497,0.70237565,0.8511878,0.6606637,0.83033186,0.6962682,0.8481341
15425,0.8043954,0.9021977,0.6817299,0.84086496,0.71664953,0.85832477,0.63793314,0.81896657,0.72884387,0.86442196,0.7514968,0.8757484,0.6139129,0.8069564,0.72547674,0.8627384,0.66957545,0.8347877,0.71005225,0.8550261
15426,0.7923964,0.8961982,0.7523412,0.87617064,0.7257643,0.86288214,0.62327355,0.8116368,0.70709085,0.8535454,0.72526747,0.8626337,0.6071296,0.8035648,0.74798125,0.87399065,0.6638055,0.83190274,0.65673834,0.82836914
15474,0.6984762,0.8492381,0.721666,0.860833,0.6670277,0.83351386,0.62846345,0.81423175,0.6838126,0.8419063,0.69105816,0.8455291,0.62654775,0.8132739,0.70424604,0.852123,0.67151606,0.83575803,0.710132,0.855066
15519,0.7289032,0.8644516,0.6978275,0.8489138,0.653854,0.826927,0.5836165,0.79180825,0.6827737,0.84138685,0.6956848,0.8478424,0.65639263,0.8281963,0.6812928,0.8406464,0.6608783,0.83043915,0.69148415,0.8457421
15524,0.7491618,0.87458086,0.7499326,0.87496626,0.6969161,0.84845805,0.6352832,0.8176416,0.7357482,0.8678741,0.73329407,0.866647,0.7108879,0.85544395,0.74365705,0.87182856,0.72984123,0.8649206,0.75585425,0.8779271
15589,0.7378254,0.8689127,0.69449663,0.8472483,0.66117024,0.8305851,0.61495495,0.8074775,0.6977849,0.84889245,0.6984745,0.84923726,0.67435163,0.83717585,0.67397815,0.83698905,0.6463616,0.8231808,0.7073506,0.8536753
15679,0.58337694,0.79168844,0.53376955,0.7668848,0.4260468,0.7130234,0.51159775,0.7557989,0.5589914,0.7794957,0.55307794,0.77653897,0.5681963,0.78409815,0.53172666,0.7658633,0.6151352,0.8075676,0.58699363,0.79349685
15743,0.7423456,0.8711728,0.7110733,0.85553664,0.6270764,0.8135382,0.60804605,0.804023,0.6963767,0.84818834,0.6896566,0.8448283,0.68704605,0.843523,0.7192116,0.8596058,0.67068386,0.83534193,0.7063366,0.8531683
16036,0.78132,0.89066,0.72057945,0.8602897,0.65070784,0.8253539,0.66940373,0.8347019,0.7337633,0.8668816,0.6859555,0.84297776,0.66006213,0.83003104,0.728485,0.8642425,0.66970897,0.8348545,0.6780391,0.83901954
16039,0.71327615,0.8566381,0.6427105,0.8213552,0.67526543,0.8376327,0.7105179,0.85525894,0.5776504,0.7888252,0.5598376,0.7799188,0.4960038,0.74800193,0.6541364,0.8270682,0.60292697,0.8014635,0.5343051,0.76715255
16064,0.78873134,0.89436567,0.76406735,0.8820337,0.6746016,0.8373008,0.64781576,0.82390785,0.8115403,0.9057702,0.7516078,0.8758039,0.71892834,0.85946417,0.7821244,0.8910622,0.67622805,0.838114,0.7267162,0.86335814
