,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
14906,0.5701299,0.78506494,0.5596585,0.77982926,0.51277685,0.7563884,0.52489936,0.7624497,0.5349529,0.76747644,0.47485295,0.73742646,0.5001649,0.7500825,0.5183294,0.7591647,0.52302426,0.76151216,0.49620807,0.74810404
14907,0.62211525,0.8110576,0.6353365,0.81766826,0.5526632,0.7763316,0.55188423,0.7759421,0.64129984,0.8206499,0.64282835,0.8214142,0.6576078,0.8288039,0.65423936,0.8271197,0.61842525,0.8092126,0.67230946,0.8361547
14914,0.62952346,0.81476176,0.5203475,0.76017374,0.5000468,0.75002337,0.5307516,0.7653758,0.54345983,0.77172995,0.5171621,0.75858104,0.46237996,0.73118997,0.5485238,0.7742619,0.49235338,0.7461767,0.46520048,0.7326002
14916,0.72605026,0.8630251,0.72377145,0.8618857,0.6516051,0.82580256,0.65654695,0.8282735,0.66933614,0.83466804,0.6385634,0.8192817,0.64670634,0.8233532,0.6786186,0.83930933,0.6650839,0.83254194,0.64679134,0.82339567
14930,0.7396165,0.86980826,0.6234402,0.81172013,0.64195627,0.82097816,0.5781411,0.78907055,0.6893295,0.84466475,0.7279288,0.86396444,0.62154293,0.81077147,0.6790117,0.83950585,0.6161554,0.8080777,0.6686405,0.83432025
14932,0.64330834,0.8216542,0.65915644,0.8295782,0.63276315,0.8163816,0.55925536,0.7796277,0.62868124,0.8143406,0.67561185,0.8378059,0.640201,0.8201005,0.6627036,0.83135176,0.70039105,0.8501955,0.6868402,0.8434201
14939,0.7581803,0.8790902,0.68479514,0.8423976,0.69961613,0.8498081,0.5943218,0.79716086,0.7237463,0.86187315,0.7477634,0.8738817,0.68980384,0.8449019,0.7152455,0.85762274,0.6715363,0.83576816,0.7376116,0.86880577
14947,0.6815796,0.8407898,0.6494736,0.82473683,0.6019553,0.80097765,0.5926094,0.7963047,0.5982419,0.79912096,0.66421366,0.8321068,0.6058016,0.8029008,0.65451145,0.8272557,0.65443647,0.82721823,0.6588727,0.82943636
15180,0.577373,0.7886865,0.5791427,0.78957134,0.5818449,0.79092246,0.58975726,0.7948786,0.51469254,0.7573463,0.52690864,0.7634543,0.48975334,0.7448767,0.52453387,0.76226693,0.56644773,0.78322387,0.5214588,0.76072943
15240,0.58383906,0.7919195,0.5823519,0.79117596,0.5128733,0.75643665,0.54234713,0.7711736,0.6071722,0.8035861,0.60164607,0.80082303,0.62039006,0.810195,0.5944731,0.79723656,0.6099096,0.80495477,0.66008294,0.83004147
15339,0.6262244,0.8131122,0.7064058,0.85320294,0.63204205,0.816021,0.6144844,0.8072422,0.60692954,0.8034648,0.5277275,0.76386374,0.51128143,0.75564075,0.63895017,0.81947505,0.54138124,0.7706906,0.54114246,0.77057123
15419,0.77358675,0.8867934,0.69601727,0.84800863,0.7234518,0.8617259,0.63699424,0.8184971,0.6994879,0.84974396,0.69714445,0.84857225,0.6305955,0.8152977,0.7042501,0.85212505,0.6526432,0.8263216,0.69351727,0.8467586
15425,0.73374176,0.8668709,0.63292694,0.8164635,0.6519537,0.82597685,0.6371137,0.81855685,0.6602222,0.8301111,0.68465126,0.8423256,0.63145185,0.8157259,0.69622,0.84810996,0.6378399,0.81891996,0.67442966,0.8372148
15426,0.68379843,0.8418992,0.67557186,0.83778596,0.6059319,0.80296594,0.5650015,0.78250074,0.58749175,0.7937459,0.61137825,0.8056891,0.5484729,0.77423644,0.6567532,0.8283766,0.6122136,0.8061068,0.5870329,0.79351646
15474,0.6772858,0.8386429,0.7095729,0.85478646,0.6691506,0.8345753,0.6264956,0.8132478,0.6591099,0.8295549,0.6476134,0.8238067,0.5819185,0.79095924,0.6894151,0.84470755,0.63098824,0.8154941,0.65672493,0.82836246
15519,0.71731466,0.85865736,0.6929126,0.8464563,0.63336277,0.8166814,0.5899581,0.79497904,0.71255094,0.85627544,0.708923,0.8544615,0.6899533,0.84497666,0.67917615,0.83958805,0.6655115,0.83275574,0.6950567,0.84752834
15524,0.6445482,0.8222741,0.6820008,0.84100044,0.6173587,0.80867934,0.5983647,0.79918236,0.6250633,0.81253165,0.62923527,0.81461763,0.6197215,0.8098607,0.65039694,0.8251985,0.6779885,0.83899426,0.6915386,0.8457693
15589,0.76454145,0.8822707,0.72370124,0.8618506,0.703658,0.851829,0.63860923,0.8193046,0.7193169,0.8596585,0.6955422,0.8477711,0.6568018,0.8284009,0.6961844,0.8480922,0.6664905,0.8332453,0.707646,0.853823
15679,0.52877617,0.7643881,0.5266969,0.76334846,0.4158759,0.70793796,0.49553543,0.7477677,0.5482023,0.77410114,0.57277274,0.7863864,0.61308825,0.8065441,0.5418811,0.77094054,0.6309823,0.81549114,0.62393475,0.8119674
15743,0.7165334,0.8582667,0.7351403,0.86757016,0.66559833,0.8327992,0.6257502,0.8128751,0.6860435,0.84302175,0.6565733,0.82828665,0.67276865,0.8363843,0.7064285,0.85321426,0.6675381,0.8337691,0.68343115,0.8417156
16036,0.7587147,0.87935734,0.68054926,0.84027463,0.6360792,0.8180396,0.670354,0.835177,0.69157875,0.8457894,0.62876344,0.8143817,0.5986583,0.79932916,0.6739272,0.8369636,0.63251066,0.81625533,0.61925507,0.80962753
16039,0.6882104,0.84410524,0.67429435,0.8371472,0.67004526,0.8350226,0.7174728,0.8587364,0.5929316,0.7964658,0.5452508,0.7726254,0.5205178,0.7602589,0.66137075,0.8306854,0.6200787,0.81003934,0.5487145,0.77435726
16064,0.8221302,0.9110651,0.81495845,0.9074792,0.7303449,0.86517245,0.7346624,0.8673312,0.7993759,0.89968795,0.75784516,0.8789226,0.7395995,0.86979973,0.8261187,0.91305935,0.7593323,0.87966615,0.7793802,0.8896901
