,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12490,0.57776845,0.7888842,0.53278816,0.7663941,0.57335424,0.7866771,0.5275649,0.76378244,0.53457147,0.7672857,0.5670811,0.78354055,0.5014556,0.7507278,0.54354054,0.77177024,0.564861,0.7824305,0.53276193,0.76638097
12491,0.7470777,0.87353885,0.68669593,0.84334797,0.6780485,0.83902425,0.6253389,0.81266946,0.68080866,0.84040433,0.6977055,0.84885275,0.64073193,0.82036597,0.698074,0.849037,0.665063,0.8325315,0.67772925,0.8388646
12492,0.6938685,0.84693426,0.619881,0.80994046,0.6667144,0.8333572,0.6006091,0.80030453,0.6209303,0.81046516,0.65515023,0.8275751,0.54259914,0.7712996,0.67201734,0.83600867,0.6463512,0.8231756,0.5749328,0.7874664
12493,0.73654443,0.8682722,0.6565949,0.82829744,0.68392444,0.8419622,0.6046523,0.80232614,0.66820645,0.8341032,0.733096,0.866548,0.6401178,0.82005894,0.70629466,0.8531473,0.67986494,0.83993244,0.70501137,0.8525057
12494,0.6779594,0.8389797,0.6483563,0.82417816,0.6150676,0.8075338,0.56928366,0.78464186,0.631148,0.815574,0.6953474,0.8476737,0.65523994,0.82761997,0.6592861,0.829643,0.6985392,0.8492696,0.6836452,0.8418226
12495,0.7389188,0.8694594,0.7181975,0.8590988,0.69147444,0.8457372,0.6434556,0.8217278,0.70786124,0.8539306,0.78225625,0.8911281,0.6965383,0.84826916,0.7691071,0.88455355,0.7672529,0.88362646,0.7673597,0.88367987
12496,0.7593206,0.8796603,0.7082943,0.85414714,0.7321313,0.8660656,0.6310928,0.8155464,0.7155572,0.8577786,0.7321197,0.86605984,0.6366725,0.81833625,0.7542543,0.8771272,0.74631256,0.8731563,0.7237061,0.86185306
12497,0.7531382,0.8765691,0.67264485,0.8363224,0.69036764,0.84518385,0.61451757,0.8072588,0.7021589,0.85107946,0.77156425,0.8857821,0.6388728,0.81943643,0.7276834,0.8638417,0.6763203,0.83816016,0.680642,0.840321
12498,0.70776165,0.8538808,0.7024774,0.8512387,0.68990016,0.8449501,0.6337968,0.8168984,0.6465482,0.82327414,0.7187522,0.8593761,0.6557847,0.82789236,0.72372186,0.86186093,0.7151262,0.85756314,0.7324413,0.86622065
12499,0.6988541,0.84942704,0.66381514,0.8319076,0.6765743,0.8382871,0.5580195,0.77900976,0.69503903,0.8475195,0.70267594,0.85133797,0.65937144,0.8296857,0.69884324,0.8494216,0.5968088,0.7984044,0.6503479,0.825174
12500,0.70946,0.85473,0.666965,0.8334825,0.6296388,0.8148194,0.5705663,0.78528315,0.6915616,0.8457808,0.6949861,0.84749305,0.6777153,0.83885765,0.6780796,0.8390398,0.6427903,0.82139516,0.6801752,0.8400876
12501,0.48933887,0.74466944,0.4974001,0.7487,0.49764943,0.7488247,0.43934566,0.7196728,0.45306355,0.72653174,0.38361245,0.6918062,0.40197128,0.70098567,0.40904427,0.70452213,0.43906122,0.7195306,0.39869964,0.6993498
12502,0.72585046,0.86292523,0.7086039,0.8543019,0.6589758,0.8294879,0.59355074,0.79677534,0.7411511,0.87057555,0.6907621,0.845381,0.68489707,0.84244853,0.7119926,0.8559963,0.6475351,0.82376754,0.6630836,0.8315418
12503,0.6398854,0.8199427,0.5880525,0.79402626,0.63527286,0.81763643,0.5544768,0.77723837,0.5923699,0.79618496,0.66662294,0.83331144,0.55854124,0.77927065,0.63657784,0.8182889,0.64833903,0.8241695,0.60658956,0.8032948
12504,0.6887264,0.8443632,0.66955036,0.8347752,0.6667422,0.8333711,0.6095978,0.8047989,0.6468029,0.82340145,0.62649095,0.8132455,0.62953806,0.814769,0.67529726,0.83764863,0.61848605,0.809243,0.6110963,0.8055482
12505,0.63386136,0.81693065,0.6187264,0.8093632,0.6422548,0.8211274,0.5622205,0.7811103,0.6007325,0.8003663,0.6467568,0.82337844,0.550547,0.7752735,0.63424146,0.81712073,0.6630329,0.83151644,0.6327814,0.8163907
12506,0.6675759,0.8337879,0.6828507,0.84142536,0.6485884,0.8242942,0.5926926,0.7963463,0.6575938,0.82879686,0.6629936,0.83149683,0.6401511,0.8200755,0.66482854,0.83241427,0.62995315,0.8149766,0.6685209,0.83426046
12507,0.63508844,0.8175442,0.6718799,0.83593994,0.6742437,0.83712184,0.5804589,0.79022944,0.67291224,0.8364561,0.683309,0.84165454,0.721874,0.860937,0.68266606,0.84133303,0.6928148,0.8464074,0.72112405,0.860562
12508,0.708827,0.8544135,0.60620713,0.80310357,0.6302178,0.8151089,0.4945554,0.74727774,0.6848204,0.8424102,0.78431284,0.8921564,0.62814987,0.81407493,0.6693969,0.83469844,0.60899174,0.8044959,0.703005,0.85150254
12509,0.6614833,0.83074164,0.6586896,0.8293448,0.6549183,0.82745916,0.57458794,0.787294,0.63231504,0.8161575,0.6865418,0.8432709,0.62862253,0.81431127,0.67048347,0.83524173,0.6745831,0.83729154,0.66564524,0.8328226
12510,0.668952,0.834476,0.6214906,0.8107453,0.6296648,0.8148324,0.6024195,0.80120975,0.61180973,0.80590487,0.66571003,0.832855,0.59264743,0.7963237,0.64970654,0.8248533,0.6261998,0.81309986,0.64869475,0.8243474
12511,0.6211512,0.8105756,0.5974841,0.79874206,0.58078915,0.79039454,0.4983992,0.7491996,0.558772,0.77938604,0.67014503,0.8350725,0.592458,0.796229,0.62663126,0.81331563,0.6550793,0.8275397,0.6362647,0.81813234
12512,0.6611723,0.83058614,0.6331649,0.81658244,0.5725161,0.78625804,0.57048726,0.78524363,0.6324775,0.81623876,0.60307807,0.80153906,0.61940175,0.80970085,0.6146498,0.8073249,0.66571426,0.83285713,0.63957,0.819785
12513,0.64483905,0.8224195,0.5982344,0.7991172,0.6330506,0.81652534,0.57464194,0.787321,0.60501486,0.8025074,0.65232575,0.8261629,0.55262756,0.7763138,0.63574815,0.8178741,0.6232197,0.81160986,0.61501014,0.8075051
12514,0.7190224,0.8595112,0.69195664,0.8459783,0.68907046,0.84453523,0.6313833,0.81569165,0.6774608,0.8387304,0.68067306,0.84033656,0.5884552,0.7942276,0.68553364,0.8427668,0.6320542,0.8160271,0.6128524,0.80642617
12515,0.6811118,0.8405559,0.6453686,0.8226843,0.6359761,0.81798804,0.6182708,0.80913544,0.6075145,0.80375725,0.65917116,0.82958555,0.5954125,0.79770625,0.6925675,0.8462838,0.68223834,0.84111917,0.6559329,0.82796645
12516,0.72936803,0.864684,0.68282,0.84141004,0.72208965,0.8610448,0.6563264,0.8281632,0.6761627,0.83808136,0.6351979,0.81759894,0.5938848,0.7969424,0.69850945,0.8492547,0.63707507,0.81853753,0.62447333,0.81223667
12518,0.7095705,0.85478526,0.73839307,0.86919653,0.7271496,0.8635748,0.6692498,0.8346249,0.745831,0.8729155,0.7040746,0.8520373,0.72234726,0.8611736,0.75867933,0.8793397,0.7319011,0.8659506,0.7294005,0.86470026
12519,0.65536094,0.82768047,0.6156176,0.80780876,0.5592093,0.7796047,0.5045902,0.75229514,0.59714365,0.7985718,0.6418274,0.8209137,0.5850607,0.79253036,0.6185535,0.80927676,0.5897995,0.79489976,0.613644,0.806822
12520,0.74171317,0.8708566,0.6500742,0.8250371,0.6528102,0.8264051,0.55169225,0.7758461,0.6883763,0.84418815,0.7390591,0.86952955,0.62654024,0.8132701,0.67815006,0.839075,0.626868,0.813434,0.6956342,0.84781706
12521,0.7377368,0.8688684,0.63206196,0.816031,0.6552057,0.82760286,0.57407564,0.78703785,0.6633983,0.83169913,0.74255824,0.8712791,0.6159811,0.80799055,0.68741083,0.8437054,0.6146102,0.8073051,0.7007705,0.85038525
12523,0.6836883,0.84184414,0.6704828,0.83524144,0.65453625,0.8272681,0.6218228,0.8109114,0.63217723,0.8160886,0.6689394,0.8344697,0.6172559,0.80862796,0.68284094,0.8414205,0.65137446,0.8256872,0.69175386,0.84587693
12525,0.8183739,0.90918696,0.70770144,0.8538507,0.7380483,0.86902416,0.62016684,0.8100834,0.79351604,0.896758,0.82160974,0.91080487,0.7412219,0.87061095,0.76907635,0.8845382,0.71961004,0.859805,0.76763844,0.8838192
12526,0.77129054,0.8856453,0.698789,0.8493945,0.6788028,0.83940136,0.65443456,0.8272173,0.69480646,0.8474032,0.7356225,0.86781126,0.65933776,0.8296689,0.7200568,0.8600284,0.6995597,0.84977984,0.72573113,0.86286557
12527,0.73397684,0.8669884,0.6728963,0.8364482,0.66056126,0.83028066,0.60649085,0.8032454,0.6900313,0.84501565,0.73843706,0.8692185,0.6253661,0.81268305,0.71730566,0.85865283,0.69077706,0.84538853,0.66675645,0.8333782
12528,0.6527094,0.82635474,0.61372066,0.8068603,0.65444016,0.8272201,0.53276074,0.76638037,0.6100355,0.8050177,0.67810404,0.839052,0.54108596,0.770543,0.63987356,0.81993675,0.64899504,0.8244975,0.6072105,0.80360526
12529,0.79423165,0.8971158,0.6844313,0.84221566,0.68639565,0.8431978,0.5864239,0.79321194,0.736233,0.8681165,0.76667666,0.88333833,0.64864177,0.8243209,0.7159727,0.85798633,0.6230985,0.81154925,0.68166435,0.8408322
12530,0.5781498,0.7890749,0.5276121,0.76380605,0.5356299,0.767815,0.50996035,0.7549802,0.47945803,0.73972905,0.49230698,0.7461535,0.44571304,0.7228565,0.49564743,0.7478237,0.4781645,0.7390822,0.4998581,0.7499291
12531,0.6364659,0.81823295,0.6393101,0.81965506,0.61379147,0.80689573,0.5111488,0.7555744,0.65511405,0.827557,0.69652677,0.8482634,0.65262973,0.82631487,0.6352166,0.8176083,0.6286907,0.81434536,0.65585697,0.8279285
12532,0.72929156,0.8646458,0.6093879,0.80469394,0.6557957,0.82789785,0.52775246,0.7638762,0.68567014,0.84283507,0.75339663,0.8766983,0.634218,0.817109,0.67666835,0.8383342,0.64693576,0.82346785,0.7020658,0.8510329
12533,0.7273742,0.8636871,0.6647128,0.8323564,0.6686101,0.83430505,0.58747774,0.79373884,0.68121403,0.84060705,0.7122071,0.85610354,0.67592853,0.8379643,0.6919598,0.8459799,0.6375067,0.81875336,0.68114966,0.84057486
12565,0.7730193,0.88650966,0.71313596,0.856568,0.70344913,0.85172457,0.66092193,0.83046097,0.7025673,0.85128367,0.7461707,0.8730854,0.64764404,0.823822,0.75506383,0.8775319,0.6723996,0.83619976,0.71330607,0.85665303
12656,0.7242501,0.86212504,0.73012483,0.8650624,0.674515,0.8372575,0.62899756,0.8144988,0.70628726,0.85314363,0.69954896,0.8497745,0.66519195,0.83259594,0.7369065,0.86845326,0.70801544,0.8540077,0.7172965,0.85864824
12674,0.71263057,0.85631526,0.62435955,0.8121798,0.6685355,0.83426774,0.5450815,0.77254075,0.65082884,0.8254144,0.7612231,0.88061154,0.6206919,0.81034595,0.68362045,0.8418102,0.65352637,0.82676315,0.678594,0.839297
12687,0.58399045,0.7919952,0.6312323,0.81561613,0.5533695,0.77668476,0.5500791,0.77503955,0.6063993,0.80319965,0.6389961,0.81949806,0.6489778,0.8244889,0.6757568,0.8378784,0.6508384,0.8254192,0.6697916,0.8348958
12736,0.7519681,0.8759841,0.7000619,0.85003096,0.61994505,0.8099725,0.6692562,0.8346281,0.7162021,0.858101,0.6539362,0.8269681,0.6828623,0.84143114,0.67823637,0.8391182,0.7127836,0.8563918,0.6734946,0.8367473
13078,0.69564056,0.8478203,0.6127728,0.8063864,0.6095449,0.80477244,0.57619643,0.7880982,0.6718339,0.83591694,0.73026246,0.86513126,0.6336132,0.8168066,0.70055264,0.85027635,0.6034975,0.80174875,0.66334045,0.8316702
13080,0.72849476,0.8642474,0.705103,0.85255146,0.681401,0.8407005,0.6071007,0.80355036,0.66657436,0.8332872,0.6887957,0.84439784,0.6105217,0.80526084,0.70343685,0.8517184,0.6772606,0.8386303,0.65984905,0.8299245
13146,0.67387104,0.8369355,0.64853036,0.8242652,0.5582839,0.77914196,0.5905248,0.7952624,0.619515,0.8097575,0.6382718,0.8191359,0.62153554,0.81076777,0.6331566,0.81657827,0.69249284,0.8462464,0.65959847,0.82979923
13147,0.7981283,0.8990642,0.67238146,0.8361907,0.6659184,0.8329592,0.6107291,0.80536455,0.7362746,0.8681373,0.7698225,0.88491124,0.6689178,0.8344589,0.70815825,0.8540791,0.6803107,0.84015536,0.7356628,0.8678314
13148,0.6969353,0.84846765,0.6318799,0.81593996,0.6175288,0.8087644,0.55858946,0.7792947,0.65986955,0.8299348,0.65465593,0.82732797,0.57184464,0.7859223,0.65164185,0.8258209,0.5585897,0.77929485,0.57762897,0.7888145
13149,0.7166957,0.8583479,0.6545861,0.82729304,0.59800136,0.7990007,0.5787395,0.78936976,0.6795767,0.8397883,0.6792438,0.8396219,0.62542796,0.812714,0.6481017,0.82405084,0.6478733,0.82393664,0.6760174,0.8380087
13150,0.7518387,0.87591934,0.7219352,0.86096764,0.73430383,0.8671519,0.658055,0.82902753,0.7062918,0.8531459,0.7122439,0.85612196,0.6405239,0.82026196,0.7420684,0.8710342,0.66115445,0.83057725,0.6811743,0.84058714
13196,0.6933347,0.84666735,0.6691983,0.83459914,0.60724604,0.803623,0.5717515,0.78587574,0.63699484,0.8184974,0.6114634,0.8057317,0.54376376,0.7718819,0.61713886,0.80856943,0.58631325,0.7931566,0.5911102,0.7955551
13382,0.6799172,0.8399586,0.666994,0.833497,0.65652645,0.8282632,0.6311041,0.81555206,0.64827925,0.8241396,0.6781157,0.83905786,0.6689502,0.8344751,0.66904974,0.83452487,0.67910594,0.839553,0.69823277,0.8491164
13461,0.6918348,0.8459174,0.65988636,0.8299432,0.7027098,0.8513549,0.5857855,0.79289275,0.6333035,0.81665176,0.652966,0.826483,0.60297936,0.8014897,0.6727543,0.83637714,0.6540477,0.82702386,0.6515404,0.8257702
13475,0.7633815,0.88169074,0.72477746,0.86238873,0.69557965,0.8477898,0.6194524,0.80972624,0.7302314,0.8651157,0.73980165,0.8699008,0.6789378,0.8394689,0.7353451,0.86767256,0.69931555,0.8496578,0.7151849,0.85759246
13477,0.7436571,0.87182856,0.65378153,0.82689077,0.67608327,0.83804166,0.5862671,0.79313356,0.6985244,0.84926224,0.7293203,0.86466014,0.63097775,0.8154889,0.6951706,0.8475853,0.614679,0.8073395,0.6859083,0.84295416
13537,0.7572164,0.8786082,0.69055665,0.8452783,0.678825,0.8394125,0.63302,0.81650996,0.69256794,0.846284,0.70054317,0.8502716,0.65240395,0.826202,0.6955987,0.84779936,0.623762,0.811881,0.67662174,0.83831084
13893,0.667267,0.83363354,0.6629535,0.83147675,0.65132755,0.8256638,0.61076975,0.8053849,0.6307515,0.81537575,0.58694273,0.79347134,0.54796726,0.7739836,0.6311803,0.81559014,0.57603455,0.7880173,0.5819073,0.79095364
13897,0.6711346,0.8355673,0.60694957,0.8034748,0.5649332,0.7824666,0.5622396,0.7811198,0.5742273,0.78711367,0.5143296,0.75716484,0.49476537,0.7473827,0.58539605,0.792698,0.5539547,0.77697736,0.4898547,0.74492735
14744,0.72746813,0.86373407,0.61240184,0.8062009,0.6500801,0.82504004,0.5995908,0.7997954,0.625357,0.81267846,0.6823749,0.8411875,0.59170485,0.7958524,0.639762,0.81988096,0.64875036,0.82437515,0.67762923,0.8388146
14862,0.7259736,0.8629868,0.68413854,0.84206927,0.6445763,0.82228816,0.63826644,0.8191332,0.6946709,0.84733546,0.6793536,0.8396768,0.6615012,0.8307506,0.7092017,0.85460085,0.669989,0.8349945,0.67247355,0.8362368
14882,0.80651724,0.9032586,0.7393433,0.86967164,0.7300765,0.8650383,0.6652287,0.83261436,0.75988114,0.87994057,0.7523712,0.8761856,0.66207254,0.83103627,0.76706755,0.8835338,0.7079357,0.85396785,0.7283878,0.8641939
14890,0.7121272,0.8560636,0.6581949,0.82909745,0.62857157,0.81428576,0.57937956,0.7896898,0.6736318,0.8368159,0.7127991,0.85639954,0.6212041,0.81060207,0.72323465,0.8616173,0.6560611,0.8280306,0.68548346,0.8427417
14906,0.60297406,0.801487,0.60219157,0.8010958,0.5464322,0.7732161,0.5786282,0.7893141,0.57342553,0.78671277,0.5135569,0.7567785,0.5520264,0.7760132,0.55663764,0.7783188,0.57762283,0.78881145,0.5423025,0.77115124
14907,0.53951657,0.7697583,0.5689277,0.7844639,0.46667433,0.73333716,0.5113209,0.7556604,0.58315444,0.7915772,0.58300304,0.7915015,0.61313504,0.80656755,0.6088432,0.8044216,0.5899117,0.79495585,0.61813587,0.80906796
14914,0.6705507,0.83527535,0.5740593,0.7870296,0.5466467,0.77332336,0.5441128,0.7720564,0.5958655,0.79793274,0.6007824,0.8003912,0.5227629,0.76138145,0.59651107,0.79825556,0.5481153,0.7740576,0.5320754,0.7660377
14916,0.7010522,0.8505261,0.7180041,0.85900205,0.6458503,0.82292515,0.6521467,0.82607335,0.6501354,0.8250677,0.628246,0.81412303,0.65337515,0.8266876,0.68267673,0.8413384,0.6650267,0.83251333,0.6601186,0.8300593
14930,0.7181674,0.8590837,0.62669134,0.8133457,0.63563037,0.8178152,0.5478931,0.7739465,0.6791067,0.83955336,0.7396356,0.8698178,0.62358576,0.81179285,0.6668904,0.8334452,0.63357353,0.81678677,0.6788583,0.83942914
14932,0.63669044,0.8183452,0.63771546,0.8188577,0.62464553,0.81232274,0.5625677,0.78128386,0.6327988,0.8163994,0.6673523,0.83367616,0.6299856,0.8149928,0.6651741,0.83258706,0.6880348,0.8440174,0.6811962,0.8405981
14939,0.74748206,0.87374103,0.6761214,0.83806074,0.69411576,0.8470579,0.5889099,0.79445493,0.71112734,0.85556364,0.7720591,0.88602954,0.68607223,0.8430361,0.7091701,0.85458505,0.6740373,0.8370186,0.7415588,0.8707794
14947,0.68104935,0.8405247,0.6560817,0.82804084,0.6203927,0.81019634,0.5961029,0.7980515,0.61122024,0.8056101,0.66218287,0.8310914,0.6227374,0.8113687,0.659342,0.829671,0.6724529,0.83622646,0.66850203,0.83425105
15180,0.605446,0.802723,0.58192456,0.7909623,0.5860045,0.79300225,0.5891798,0.7945899,0.5339557,0.76697785,0.5528618,0.7764309,0.49464652,0.7473233,0.535368,0.767684,0.56716865,0.78358436,0.5255162,0.76275814
15240,0.5746621,0.78733104,0.59424376,0.7971219,0.53161716,0.7658086,0.52606523,0.7630326,0.6212673,0.81063366,0.60041094,0.80020547,0.65361786,0.8268089,0.5980918,0.7990459,0.59964,0.79982,0.6743655,0.83718276
15339,0.66280234,0.83140117,0.6942779,0.84713894,0.63616294,0.8180815,0.59759843,0.7987992,0.6133683,0.80668414,0.5877025,0.79385126,0.51739025,0.7586951,0.68059176,0.8402959,0.56094444,0.7804722,0.5863651,0.79318255
15419,0.76086676,0.8804334,0.6816901,0.84084505,0.69622636,0.8481132,0.60647035,0.8032352,0.6962913,0.84814566,0.70181656,0.8509083,0.6258644,0.8129322,0.69484836,0.84742415,0.6383556,0.8191778,0.6615005,0.8307502
15425,0.71427757,0.85713875,0.6299868,0.8149934,0.59825814,0.79912907,0.62320304,0.8116015,0.6737091,0.8368546,0.68543327,0.84271663,0.65087336,0.8254367,0.66714364,0.8335718,0.64886177,0.8244309,0.6803136,0.8401568
15426,0.7235464,0.8617732,0.68563724,0.8428186,0.6428821,0.82144105,0.5540292,0.7770146,0.65808517,0.82904255,0.6964532,0.8482266,0.57472885,0.7873644,0.7058613,0.85293067,0.62978864,0.8148943,0.6417282,0.8208641
15474,0.65795636,0.8289782,0.6778202,0.8389101,0.6411005,0.82055026,0.6003377,0.8001689,0.659002,0.82950103,0.69014543,0.84507275,0.6330677,0.81653386,0.68148875,0.8407444,0.6505675,0.82528377,0.6967672,0.8483836
15519,0.7034647,0.8517324,0.69411933,0.84705967,0.65007997,0.82504,0.56447357,0.7822368,0.7056985,0.85284925,0.70223737,0.8511187,0.6776304,0.8388152,0.6843334,0.84216666,0.6590088,0.8295044,0.68418145,0.8420907
15524,0.64209676,0.8210484,0.6546221,0.82731104,0.6030196,0.8015098,0.58463216,0.7923161,0.60925114,0.8046256,0.6367534,0.81837666,0.6127087,0.80635434,0.63363886,0.8168194,0.66523993,0.83261997,0.6875803,0.8437902
15589,0.78277695,0.8913885,0.7500967,0.87504834,0.722164,0.86108196,0.6590103,0.82950515,0.7394638,0.8697319,0.7277851,0.86389256,0.6974597,0.84872985,0.72584856,0.8629243,0.7085389,0.85426944,0.7537178,0.8768589
15679,0.60535085,0.8026754,0.5935037,0.79675186,0.4709165,0.73545825,0.55685574,0.77842784,0.6224099,0.8112049,0.61263597,0.806318,0.65557325,0.8277866,0.5755731,0.78778654,0.6622952,0.8311476,0.6486652,0.8243326
15743,0.7325858,0.8662929,0.7202333,0.86011666,0.621807,0.8109035,0.5922246,0.7961123,0.6995667,0.84978336,0.7126857,0.85634285,0.7108223,0.8554112,0.7333818,0.8666909,0.68806577,0.8440329,0.70880395,0.85440195
16036,0.7023977,0.85119885,0.66547143,0.8327357,0.60357404,0.801787,0.68588245,0.8429412,0.65576476,0.8278824,0.5579212,0.7789606,0.53755224,0.7687761,0.6466663,0.82333314,0.57336134,0.7866807,0.55988115,0.7799406
16039,0.71259165,0.8562958,0.67333615,0.8366681,0.6773685,0.83868426,0.73548543,0.8677427,0.59835804,0.799179,0.5752922,0.7876461,0.52490985,0.7624549,0.66935307,0.8346765,0.6306714,0.8153357,0.563842,0.781921
16064,0.82778347,0.91389173,0.8105393,0.9052696,0.72047013,0.8602351,0.7275331,0.86376655,0.82919997,0.9146,0.7916285,0.89581424,0.76156837,0.88078415,0.8389669,0.9194834,0.7646526,0.8823263,0.8040186,0.9020093
