,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12496,0.75701195,0.87850595,0.6971144,0.84855723,0.714479,0.8572395,0.61992574,0.80996287,0.7310719,0.865536,0.7932701,0.89663506,0.69490486,0.8474524,0.7622191,0.88110954,0.7563871,0.87819356,0.76398623,0.8819931
12497,0.8024702,0.9012351,0.7363994,0.8681997,0.7165246,0.8582623,0.62992895,0.8149645,0.75400066,0.87700033,0.78573287,0.89286643,0.69307923,0.8465396,0.75161695,0.8758085,0.7012042,0.8506021,0.734472,0.867236
12498,0.7249286,0.8624643,0.73390746,0.86695373,0.7039784,0.8519892,0.6597053,0.82985264,0.67999613,0.83999807,0.70444,0.85222,0.674685,0.8373425,0.72655284,0.8632764,0.7053434,0.85267174,0.7044456,0.8522228
12499,0.7207056,0.8603528,0.68013155,0.8400658,0.71713674,0.8585684,0.5674559,0.78372794,0.71140176,0.85570085,0.7061701,0.85308504,0.6260325,0.81301624,0.7047851,0.85239255,0.61331487,0.80665743,0.6518819,0.82594097
12500,0.689677,0.8448385,0.62222314,0.81111157,0.57852757,0.7892638,0.49548578,0.7477429,0.67067426,0.83533716,0.7267432,0.8633716,0.65725124,0.8286256,0.65125436,0.8256272,0.62817156,0.8140858,0.65977716,0.8298886
12501,0.6153972,0.8076986,0.55752254,0.77876127,0.5702451,0.7851225,0.51317465,0.7565873,0.55508405,0.777542,0.53832865,0.7691643,0.5063863,0.75319314,0.50585234,0.7529262,0.54533887,0.77266943,0.53204787,0.76602393
12502,0.7072154,0.8536077,0.715371,0.8576855,0.6564793,0.8282397,0.6196716,0.8098358,0.7233174,0.8616587,0.6325906,0.81629527,0.653878,0.826939,0.688463,0.8442315,0.63095224,0.8154761,0.62444305,0.8122215
12503,0.68552196,0.842761,0.61758065,0.8087903,0.65353215,0.8267661,0.58794224,0.7939711,0.6281363,0.81406814,0.70481634,0.8524082,0.5731633,0.78658164,0.67488056,0.83744025,0.6542801,0.8271401,0.6324277,0.81621385
12504,0.77150834,0.88575417,0.7149266,0.8574633,0.72295123,0.8614756,0.7005806,0.8502903,0.68384457,0.8419223,0.6688148,0.8344074,0.60647035,0.8032352,0.71914905,0.85957456,0.6548139,0.82740694,0.6382426,0.8191213
12505,0.7052825,0.8526412,0.64480746,0.8224037,0.66179395,0.830897,0.56915057,0.7845753,0.6425191,0.82125956,0.70566094,0.85283047,0.5942506,0.79712534,0.66234505,0.8311725,0.66538084,0.8326904,0.65331304,0.8266565
12506,0.77875435,0.8893772,0.74187446,0.8709372,0.723984,0.861992,0.64635503,0.8231775,0.75478095,0.8773905,0.74015,0.870075,0.7044266,0.85221326,0.7404548,0.8702274,0.70033854,0.8501693,0.73265964,0.8663298
12507,0.6264832,0.8132416,0.66509664,0.8325483,0.69269884,0.8463494,0.6017602,0.8008801,0.64642084,0.8232104,0.6239997,0.81199986,0.6388478,0.8194239,0.67142045,0.8357102,0.6978138,0.8489069,0.6848408,0.8424204
12508,0.7409586,0.8704793,0.62728953,0.81364477,0.63836575,0.8191829,0.53752726,0.76876366,0.68912804,0.844564,0.7175846,0.8587923,0.583781,0.7918905,0.66671896,0.8333595,0.59116316,0.7955816,0.6398946,0.8199473
12509,0.69998467,0.84999233,0.6540965,0.82704824,0.69760376,0.84880185,0.5764017,0.78820086,0.65916306,0.8295815,0.7184315,0.85921574,0.6336374,0.8168187,0.68668544,0.8433427,0.68057203,0.840286,0.69243103,0.8462155
12510,0.7324718,0.8662359,0.6746119,0.83730596,0.6619929,0.83099645,0.6337371,0.81686854,0.67143023,0.8357151,0.7082964,0.8541482,0.6403635,0.8201817,0.69057906,0.8452895,0.6736561,0.83682805,0.6959586,0.8479793
12511,0.6982688,0.8491344,0.65521646,0.8276082,0.6243753,0.8121877,0.5375908,0.7687954,0.62223446,0.81111723,0.7095746,0.8547873,0.5964726,0.7982363,0.63402605,0.817013,0.6644154,0.8322077,0.6644231,0.83221155
12512,0.6018663,0.8009331,0.5924492,0.7962246,0.5329292,0.7664646,0.53637075,0.7681854,0.5811697,0.79058486,0.52116406,0.76058203,0.5456774,0.7728387,0.5553681,0.7776841,0.59859,0.799295,0.5470319,0.77351594
12513,0.6537004,0.8268502,0.600277,0.8001385,0.6240802,0.8120401,0.5774977,0.78874886,0.5802258,0.7901129,0.6316495,0.81582475,0.5415416,0.7707708,0.62795967,0.81397986,0.6149944,0.8074972,0.5990269,0.79951346
12514,0.7931665,0.89658326,0.75502115,0.87751055,0.7430215,0.87151074,0.65935373,0.82967687,0.778788,0.889394,0.7932779,0.896639,0.6899787,0.84498936,0.7827352,0.8913676,0.73177516,0.8658876,0.7420145,0.87100726
12515,0.74123424,0.87061715,0.6837338,0.8418669,0.6510581,0.82552904,0.63614494,0.81807244,0.68783045,0.8439152,0.7067505,0.85337526,0.64164054,0.8208203,0.7344117,0.86720586,0.71987844,0.8599392,0.68633294,0.8431665
12516,0.80471635,0.9023582,0.72818696,0.8640935,0.75894797,0.879474,0.68183017,0.8409151,0.7492287,0.87461436,0.70070016,0.8503501,0.6709389,0.8354695,0.7486538,0.87432694,0.69888353,0.84944177,0.7016213,0.85081065
12518,0.6993388,0.8496694,0.7445458,0.8722729,0.68436706,0.84218353,0.6411615,0.8205807,0.749218,0.874609,0.71443945,0.8572197,0.7423443,0.8711722,0.7619282,0.8809641,0.7254101,0.86270505,0.73611224,0.8680561
12519,0.6840682,0.8420341,0.6445146,0.8222573,0.6423768,0.8211884,0.5147409,0.7573705,0.6346241,0.81731206,0.6495146,0.82475734,0.5810703,0.79053515,0.6284706,0.8142353,0.59060276,0.7953014,0.60639435,0.80319715
12520,0.76173085,0.88086545,0.67342156,0.8367108,0.6531875,0.82659376,0.6125982,0.8062991,0.6894726,0.84473634,0.7578603,0.87893015,0.63944536,0.81972265,0.693317,0.84665847,0.69086933,0.84543467,0.72518146,0.86259073
12521,0.79928476,0.89964235,0.66653955,0.8332698,0.6990229,0.84951144,0.57726324,0.7886316,0.736878,0.86843896,0.78383386,0.89191693,0.6569571,0.8284786,0.7154474,0.8577237,0.6500941,0.825047,0.7298759,0.86493796
12523,0.69217896,0.8460895,0.6548363,0.82741815,0.66214293,0.8310715,0.6268172,0.8134086,0.6387794,0.8193897,0.6970501,0.84852505,0.6267863,0.8133931,0.687142,0.843571,0.6789558,0.8394779,0.7056515,0.85282576
12525,0.82243156,0.9112158,0.7176826,0.8588413,0.75361717,0.8768086,0.62664,0.81332004,0.80255467,0.9012773,0.81537414,0.90768707,0.7409978,0.8704989,0.7738156,0.8869078,0.72231936,0.8611597,0.76598233,0.8829912
12526,0.7868282,0.89341414,0.69741744,0.84870875,0.69288146,0.84644073,0.66229415,0.8311471,0.7046419,0.8523209,0.7189979,0.859499,0.6467608,0.8233804,0.71828175,0.8591409,0.6835881,0.841794,0.711256,0.855628
12527,0.75940573,0.87970287,0.6869905,0.84349525,0.68531233,0.84265614,0.58858883,0.7942944,0.72189045,0.8609452,0.7962339,0.89811695,0.666372,0.83318603,0.74584246,0.8729212,0.709852,0.854926,0.7192288,0.8596144
12528,0.67789733,0.83894867,0.6432449,0.8216225,0.6860088,0.8430044,0.5584157,0.7792078,0.64300144,0.8215007,0.73380035,0.8669002,0.6151037,0.80755186,0.69213253,0.84606624,0.6847296,0.8423648,0.6728294,0.8364147
12529,0.78741956,0.8937098,0.66769314,0.83384657,0.69956875,0.8497844,0.6057315,0.80286574,0.7351784,0.86758924,0.7761479,0.8880739,0.66072506,0.83036256,0.7314445,0.86572224,0.64917487,0.82458746,0.7163431,0.8581716
12530,0.7347267,0.86736333,0.65910494,0.8295525,0.65947044,0.8297352,0.59482825,0.7974141,0.6531459,0.82657295,0.64922523,0.8246126,0.58918846,0.7945942,0.62853754,0.81426877,0.6155809,0.80779046,0.65204865,0.8260243
12531,0.6788485,0.83942425,0.63738847,0.81869423,0.648973,0.8244865,0.5520513,0.77602565,0.6437057,0.82185286,0.7069515,0.85347575,0.60232174,0.8011609,0.6497787,0.82488936,0.63805926,0.8190296,0.6520619,0.82603097
12532,0.7671288,0.8835644,0.650788,0.82539403,0.6675221,0.83376104,0.573333,0.7866665,0.69862497,0.8493125,0.733351,0.8666755,0.65235454,0.82617724,0.69134307,0.84567153,0.65882874,0.82941437,0.6949436,0.84747183
12533,0.721774,0.860887,0.65807694,0.8290385,0.636178,0.818089,0.57254255,0.7862713,0.6673719,0.833686,0.71192706,0.8559635,0.6493633,0.82468164,0.69018555,0.8450928,0.63107467,0.81553733,0.6746384,0.8373192
12565,0.7821116,0.8910558,0.7000772,0.8500386,0.6873081,0.84365404,0.61610603,0.808053,0.7427573,0.87137866,0.8088455,0.90442276,0.65943694,0.8297185,0.7514324,0.8757162,0.7144459,0.8572229,0.758512,0.879256
12656,0.67823505,0.8391175,0.72516745,0.86258376,0.61712635,0.8085632,0.60962754,0.80481374,0.6913003,0.84565014,0.6416954,0.8208477,0.6495601,0.82478005,0.70094323,0.8504716,0.66866004,0.83433,0.67146003,0.83573
12674,0.75263274,0.87631637,0.7011622,0.8505811,0.72925436,0.8646272,0.6182635,0.80913174,0.7087421,0.8543711,0.76401055,0.8820053,0.6630695,0.83153474,0.73318994,0.866595,0.684205,0.8421025,0.71629536,0.8581477
12687,0.7103355,0.85516775,0.70823646,0.8541182,0.63998574,0.8199929,0.60766906,0.80383456,0.72373134,0.86186564,0.7395004,0.8697502,0.7251191,0.86255956,0.7420733,0.87103665,0.717355,0.8586775,0.7427659,0.87138295
12736,0.732746,0.866373,0.67834127,0.83917063,0.5631144,0.7815572,0.62938,0.81469,0.7144612,0.8572306,0.70229304,0.8511465,0.7041049,0.85205245,0.70504403,0.852522,0.6907116,0.8453558,0.6912987,0.84564936
13078,0.75716907,0.8785845,0.7004485,0.85022426,0.6726923,0.83634615,0.6238599,0.81192994,0.7385007,0.86925036,0.7500957,0.87504786,0.69428647,0.84714323,0.72780097,0.8639005,0.6620939,0.83104694,0.707155,0.8535775
13080,0.70502275,0.8525114,0.70324206,0.85162103,0.6527399,0.82636994,0.5906066,0.7953033,0.6985351,0.84926754,0.7070792,0.8535396,0.65292716,0.8264636,0.72070664,0.86035335,0.6794743,0.8397372,0.6711636,0.8355818
13146,0.7746034,0.8873017,0.6513474,0.8256737,0.5862751,0.79313755,0.6128669,0.80643344,0.674459,0.8372295,0.6693406,0.8346703,0.6206194,0.8103097,0.6571076,0.8285538,0.6516841,0.825842,0.6633768,0.8316884
13147,0.770064,0.885032,0.6714073,0.8357036,0.6289981,0.814499,0.64473426,0.82236713,0.70065475,0.8503274,0.6754889,0.8377445,0.6341938,0.8170969,0.65787673,0.82893836,0.6605618,0.8302809,0.66700757,0.8335038
13148,0.71789277,0.8589464,0.62861097,0.8143055,0.63743067,0.81871533,0.5417066,0.7708533,0.69186413,0.84593207,0.65873504,0.8293675,0.57539356,0.7876968,0.65713143,0.8285657,0.5536287,0.77681434,0.5739886,0.78699434
13149,0.651812,0.82590604,0.5814923,0.79074615,0.52317715,0.7615886,0.5029022,0.75145113,0.6031518,0.8015759,0.6049423,0.80247116,0.53966826,0.76983416,0.5452614,0.7726307,0.55049264,0.7752463,0.5772259,0.78861296
13150,0.7039964,0.8519982,0.68115604,0.840578,0.63830537,0.8191527,0.62475854,0.81237924,0.6822804,0.8411402,0.6277193,0.81385964,0.6104434,0.8052217,0.6505265,0.82526326,0.6078762,0.8039381,0.6415119,0.82075596
13196,0.7617985,0.88089925,0.7333108,0.8666554,0.64395815,0.82197905,0.6192548,0.8096274,0.67549115,0.83774555,0.6678129,0.8339064,0.62525797,0.812629,0.6676917,0.83384585,0.6518508,0.8259254,0.64860296,0.8243015
13382,0.6889706,0.8444853,0.6661638,0.8330819,0.6404273,0.8202137,0.62882555,0.8144128,0.64757395,0.823787,0.6892954,0.8446477,0.66776997,0.83388495,0.6847075,0.84235376,0.67834914,0.83917457,0.71214545,0.8560727
13461,0.7122632,0.8561316,0.6578071,0.82890356,0.644864,0.82243204,0.5901078,0.7950539,0.64283156,0.8214158,0.6992109,0.84960544,0.63043875,0.8152194,0.6674597,0.83372986,0.64393187,0.82196593,0.652763,0.8263815
13475,0.7267102,0.8633551,0.6706289,0.83531445,0.654809,0.8274045,0.5482938,0.7741469,0.69154304,0.84577155,0.7137279,0.856864,0.6491942,0.8245971,0.694738,0.84736896,0.60232985,0.8011649,0.66585195,0.832926
13477,0.7270378,0.8635189,0.6422758,0.8211379,0.6433007,0.8216504,0.59560835,0.7978042,0.68162465,0.8408123,0.691432,0.845716,0.6300199,0.81500995,0.67851186,0.8392559,0.58137894,0.79068947,0.6655122,0.8327561
13537,0.7620367,0.88101834,0.7301196,0.8650598,0.7308263,0.8654132,0.6639936,0.8319968,0.7064637,0.85323185,0.66361547,0.83180773,0.6038053,0.80190265,0.6987094,0.84935474,0.63511395,0.817557,0.6505995,0.82529974
13893,0.688853,0.8444265,0.6862954,0.8431477,0.6712953,0.83564764,0.63020885,0.8151044,0.6653986,0.8326993,0.5575313,0.7787657,0.5384476,0.7692238,0.64968663,0.8248433,0.5685742,0.7842871,0.5474056,0.7737028
13897,0.67885256,0.8394263,0.6080059,0.80400294,0.55186963,0.7759348,0.55450153,0.77725077,0.5694963,0.78474814,0.5334118,0.7667059,0.49077928,0.74538964,0.59225386,0.79612696,0.5387526,0.7693763,0.4882292,0.7441146
14744,0.7144003,0.85720015,0.65831864,0.8291593,0.66174316,0.8308716,0.61089265,0.8054463,0.6693193,0.83465964,0.69449776,0.8472489,0.6186379,0.80931896,0.6733035,0.83665174,0.66098654,0.8304933,0.66477704,0.8323885
14862,0.7273257,0.86366284,0.67724764,0.8386238,0.627227,0.81361353,0.6478032,0.8239016,0.70297927,0.85148966,0.6571216,0.8285608,0.6358822,0.81794107,0.71640074,0.8582004,0.6504712,0.8252356,0.6483696,0.8241848
14882,0.7789809,0.8894905,0.73406446,0.86703223,0.71551454,0.8577573,0.6501346,0.8250673,0.7597921,0.87989604,0.7048396,0.8524198,0.62097466,0.81048733,0.73401415,0.8670071,0.6644963,0.83224815,0.6650852,0.8325426
14890,0.7785002,0.8892501,0.7023494,0.8511747,0.6756315,0.83781576,0.5946151,0.79730755,0.7443335,0.87216675,0.7952335,0.89761674,0.69503796,0.847519,0.7493503,0.87467515,0.70639205,0.853196,0.7454794,0.8727397
14906,0.75076604,0.875383,0.6659526,0.83297634,0.644341,0.8221705,0.6542894,0.82714474,0.6821244,0.8410622,0.6549628,0.8274814,0.6232903,0.81164515,0.6630494,0.8315247,0.65425134,0.82712567,0.64905095,0.8245255
14907,0.6111636,0.8055818,0.6402502,0.8201251,0.55474055,0.7773703,0.53546685,0.76773345,0.6442038,0.8221019,0.5838423,0.79192114,0.6114329,0.80571645,0.6410791,0.8205396,0.5842344,0.79211724,0.5846666,0.7923333
14914,0.75261056,0.8763053,0.6395516,0.8197758,0.6115397,0.80576986,0.5715426,0.7857713,0.68943477,0.8447174,0.6907393,0.84536964,0.6073719,0.80368596,0.6467545,0.82337725,0.61098117,0.8054906,0.63468623,0.8173431
14916,0.72793823,0.8639691,0.6946417,0.84732085,0.59984696,0.7999235,0.6058376,0.8029188,0.6566508,0.8283254,0.62808657,0.8140433,0.61832273,0.80916137,0.65398884,0.8269944,0.6500626,0.8250313,0.631816,0.815908
14930,0.75930715,0.8796536,0.6392777,0.81963885,0.6622447,0.83112234,0.6024463,0.80122316,0.70127225,0.8506361,0.754138,0.877069,0.6644746,0.8322373,0.6952539,0.8476269,0.6616538,0.8308269,0.7108188,0.8554094
14932,0.62736547,0.81368273,0.6492699,0.8246349,0.6120776,0.8060388,0.5529112,0.77645564,0.62318915,0.8115946,0.6735332,0.8367666,0.6383611,0.81918055,0.65327895,0.8266395,0.6908237,0.84541184,0.68244934,0.8412247
14939,0.7375296,0.86876476,0.6667607,0.83338034,0.677196,0.838598,0.60294765,0.80147386,0.6720068,0.8360034,0.74933225,0.8746661,0.6545039,0.8272519,0.69273365,0.8463668,0.6568483,0.82842416,0.7188542,0.8594271
14947,0.7525419,0.87627095,0.6857232,0.8428616,0.6534231,0.82671154,0.60181487,0.80090743,0.69489795,0.84744895,0.7652985,0.88264924,0.68438685,0.8421934,0.71328247,0.85664123,0.69473636,0.8473682,0.7407249,0.87036246
15180,0.6672573,0.83362865,0.6518426,0.8259213,0.6422008,0.8211004,0.6252692,0.8126346,0.6182542,0.8091271,0.64273155,0.8213658,0.580662,0.790331,0.6059873,0.80299366,0.64922744,0.8246137,0.63127244,0.8156362
15240,0.574008,0.787004,0.5457774,0.77288866,0.53182846,0.7659142,0.52287805,0.761439,0.605582,0.802791,0.5792628,0.78963137,0.63921976,0.8196099,0.5706227,0.78531134,0.5402645,0.77013224,0.61608607,0.808043
15339,0.67647123,0.8382356,0.7591497,0.87957484,0.637146,0.818573,0.6292051,0.81460255,0.67679596,0.838398,0.65081984,0.8254099,0.6386583,0.81932914,0.723569,0.86178446,0.64153147,0.82076573,0.6766083,0.83830416
15419,0.79098237,0.8954912,0.70946884,0.8547344,0.6920939,0.8460469,0.63256365,0.8162818,0.72241414,0.86120707,0.7382641,0.86913204,0.68963706,0.84481853,0.7215719,0.86078596,0.68196166,0.8409808,0.73481166,0.86740583
15425,0.7774055,0.88870275,0.68575704,0.8428785,0.68729484,0.8436474,0.6623306,0.8311653,0.72339666,0.8616983,0.7772162,0.8886081,0.67783284,0.8389164,0.71442807,0.85721403,0.6984103,0.84920514,0.75013876,0.8750694
15426,0.78972584,0.8948629,0.74398756,0.8719938,0.6770555,0.83852774,0.61419487,0.80709743,0.7051322,0.8525661,0.709643,0.8548215,0.592237,0.7961185,0.75002295,0.87501144,0.64499867,0.82249933,0.6713161,0.8356581
15474,0.7743535,0.88717675,0.7393984,0.86969924,0.7299858,0.86499286,0.6566044,0.8283022,0.73124075,0.8656204,0.73382896,0.8669145,0.6679527,0.8339764,0.7134013,0.85670066,0.6558482,0.82792413,0.7186821,0.859341
15519,0.68338823,0.8416941,0.7065263,0.85326314,0.6414701,0.82073504,0.5884384,0.7942192,0.67979676,0.83989835,0.6573036,0.8286518,0.6713906,0.83569527,0.6752801,0.83764005,0.67850345,0.83925176,0.6720576,0.8360288
15524,0.7577417,0.87887084,0.7767158,0.8883579,0.69794494,0.84897244,0.6582531,0.82912654,0.7589306,0.87946534,0.73072076,0.8653604,0.74442375,0.8722119,0.75115097,0.8755755,0.75305617,0.8765281,0.77608246,0.88804126
15589,0.7230489,0.86152446,0.70301014,0.85150504,0.6804242,0.8402121,0.6366099,0.81830496,0.6976247,0.84881234,0.6547246,0.8273623,0.6643446,0.8321723,0.6851393,0.84256965,0.6566973,0.82834864,0.67205226,0.83602613
15679,0.65345556,0.82672775,0.5886351,0.79431754,0.5191762,0.7595881,0.5787873,0.78939366,0.6281011,0.81405056,0.6614716,0.8307358,0.66083914,0.83041954,0.6276388,0.8138194,0.67943,0.839715,0.6634191,0.83170956
15743,0.77154124,0.8857706,0.7107773,0.85538864,0.6560917,0.82804585,0.6360179,0.81800896,0.7405658,0.8702829,0.7726252,0.8863126,0.74290484,0.87145245,0.7539872,0.8769936,0.70344603,0.851723,0.76443285,0.88221645
16036,0.81478524,0.9073926,0.7200999,0.86004996,0.68404335,0.8420217,0.6720284,0.8360142,0.74777424,0.8738871,0.72947884,0.8647394,0.67330307,0.83665156,0.74039805,0.870199,0.6825106,0.8412553,0.71102405,0.855512
16039,0.7270429,0.86352146,0.65965897,0.82982945,0.6640043,0.83200216,0.6665189,0.83325946,0.61175656,0.8058783,0.59585524,0.7979276,0.5400531,0.77002656,0.6523944,0.8261972,0.6062362,0.8031181,0.5599904,0.7799952
16064,0.8077646,0.90388227,0.7747614,0.8873807,0.68169665,0.8408483,0.64060515,0.8203026,0.812537,0.9062685,0.7644025,0.88220125,0.7143568,0.8571784,0.7850796,0.8925398,0.6835224,0.84176123,0.7365047,0.86825234
