,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12514,0.75334144,0.8766707,0.7295563,0.86477816,0.71485174,0.85742587,0.6478107,0.82390535,0.7338614,0.8669307,0.7402698,0.8701349,0.6444717,0.8222358,0.73138535,0.8656927,0.679748,0.839874,0.6876287,0.8438144
12515,0.7473209,0.87366045,0.675387,0.8376935,0.66471475,0.8323574,0.5628353,0.7814176,0.7025487,0.8512744,0.75872785,0.8793639,0.63536966,0.8176848,0.70838773,0.85419387,0.6866525,0.8433262,0.7055284,0.8527642
12516,0.761721,0.8808605,0.69484174,0.8474209,0.72911906,0.86455953,0.64964306,0.82482153,0.71808666,0.85904336,0.7230717,0.86153585,0.6387657,0.81938285,0.7410113,0.8705057,0.64868486,0.8243424,0.68405396,0.84202695
12518,0.69280636,0.8464032,0.7282798,0.8641399,0.6876443,0.8438221,0.6594491,0.82972455,0.70923495,0.8546175,0.6686574,0.8343287,0.69301254,0.84650624,0.73745906,0.86872953,0.69844615,0.8492231,0.6933712,0.8466856
12519,0.6624527,0.83122635,0.62245035,0.8112252,0.59304154,0.79652077,0.5472219,0.77361095,0.6029637,0.80148184,0.63283044,0.8164152,0.5787566,0.7893783,0.6297302,0.8148651,0.59992707,0.79996353,0.60982543,0.8049127
12520,0.78393537,0.89196765,0.7167103,0.85835516,0.68520963,0.8426048,0.6529448,0.8264724,0.7330642,0.8665321,0.79596734,0.8979837,0.7122257,0.85611284,0.7572357,0.8786179,0.7195978,0.8597989,0.7949414,0.8974707
12521,0.7952858,0.8976429,0.6724818,0.8362409,0.67990446,0.83995223,0.5818563,0.7909281,0.7396021,0.86980104,0.7793684,0.8896842,0.66599524,0.8329976,0.7252692,0.8626346,0.63179696,0.8158985,0.71809983,0.8590499
12523,0.6894665,0.84473324,0.6516423,0.82582116,0.6588933,0.8294467,0.6057044,0.8028522,0.62035835,0.8101792,0.7042937,0.85214686,0.6063168,0.8031584,0.6876801,0.84384006,0.6677458,0.8338729,0.6773106,0.8386553
12525,0.8075072,0.90375364,0.7192912,0.8596456,0.7383202,0.86916006,0.6040764,0.8020382,0.8085128,0.9042564,0.8202957,0.91014785,0.73998606,0.86999303,0.774426,0.887213,0.7186481,0.85932404,0.7662084,0.8831042
12526,0.73595726,0.86797863,0.66534746,0.8326737,0.6736294,0.8368147,0.64013517,0.8200676,0.646343,0.8231715,0.7217829,0.86089146,0.62587607,0.81293803,0.6947887,0.84739435,0.6757322,0.83786607,0.6933086,0.8466543
12527,0.7524812,0.8762406,0.6838949,0.84194744,0.66823006,0.834115,0.61163306,0.80581653,0.71247077,0.8562354,0.76741624,0.8837081,0.65731716,0.8286586,0.7333213,0.86666065,0.71983886,0.8599194,0.70016134,0.85008067
12528,0.67443514,0.83721757,0.6731318,0.8365659,0.68176866,0.8408843,0.5966627,0.7983314,0.65912324,0.8295616,0.7046586,0.8523293,0.61333376,0.80666685,0.7114611,0.85573053,0.69271284,0.8463564,0.67556304,0.83778155
12529,0.7484793,0.8742397,0.6330471,0.81652355,0.64021456,0.8201073,0.5723343,0.78616714,0.6730694,0.83653474,0.7133093,0.85665464,0.58755374,0.79377687,0.67108214,0.83554107,0.5842768,0.7921384,0.62791616,0.81395805
12530,0.5810142,0.7905071,0.54507947,0.77253973,0.5337237,0.76686186,0.50999975,0.7549999,0.49151903,0.7457595,0.49796167,0.7489808,0.45355803,0.726779,0.5001598,0.7500799,0.487498,0.743749,0.5004703,0.75023514
12531,0.6618541,0.830927,0.6587137,0.82935685,0.63424134,0.8171207,0.545345,0.77267253,0.6390565,0.8195282,0.6903944,0.8451972,0.6313176,0.8156588,0.6365042,0.8182521,0.6385026,0.8192513,0.65382004,0.82691
12532,0.74392366,0.87196183,0.6116448,0.8058224,0.65167177,0.8258359,0.53968126,0.7698406,0.6615596,0.8307798,0.7186233,0.85931164,0.5781485,0.78907424,0.65121275,0.82560635,0.59973776,0.7998689,0.64112556,0.8205628
12533,0.75827223,0.8791361,0.6676022,0.8338011,0.65235984,0.8261799,0.5666451,0.7833226,0.7109791,0.85548955,0.7637466,0.8818733,0.65300524,0.8265026,0.72868377,0.86434186,0.64321625,0.8216081,0.71004915,0.8550246
12565,0.78210104,0.8910505,0.7403731,0.87018657,0.7098694,0.8549347,0.6448076,0.8224038,0.74541235,0.8727062,0.7728288,0.8864144,0.68716466,0.84358233,0.76523316,0.8826166,0.703725,0.8518625,0.7355304,0.8677652
12656,0.7306118,0.8653059,0.7312243,0.86561215,0.6476382,0.8238191,0.58179665,0.7908983,0.71322656,0.8566133,0.7323339,0.86616695,0.6732732,0.8366366,0.7353387,0.86766934,0.6724709,0.83623546,0.7211193,0.86055964
12674,0.7521547,0.87607735,0.68311876,0.8415594,0.7088634,0.8544317,0.58226746,0.79113376,0.7014625,0.85073125,0.77044934,0.8852247,0.63435835,0.8171792,0.7051195,0.85255975,0.6790201,0.8395101,0.70410323,0.8520516
12687,0.62239194,0.81119597,0.6576265,0.82881325,0.5695275,0.78476375,0.545282,0.772641,0.63802934,0.81901467,0.68723345,0.8436167,0.67359316,0.8367966,0.7146875,0.8573438,0.70342135,0.8517107,0.68982124,0.8449106
12736,0.7845266,0.8922633,0.6863481,0.84317404,0.6415582,0.8207791,0.64962804,0.824814,0.7352328,0.8676164,0.687237,0.8436185,0.6467312,0.82336557,0.70716226,0.85358113,0.6734551,0.83672756,0.67586046,0.8379302
13078,0.7131822,0.8565911,0.6245518,0.8122759,0.62612855,0.8130643,0.5809543,0.79047716,0.6716099,0.83580494,0.72614217,0.8630711,0.61335903,0.8066795,0.6974423,0.84872115,0.618431,0.8092155,0.6651117,0.8325559
13080,0.7372458,0.8686229,0.7149087,0.85745436,0.69362545,0.8468127,0.62421834,0.8121092,0.6966815,0.84834075,0.7098104,0.8549052,0.6357914,0.8178957,0.7371794,0.8685897,0.69404435,0.8470222,0.6824859,0.8412429
13146,0.7702113,0.8851056,0.7184046,0.85920227,0.6464092,0.82320464,0.6303297,0.81516486,0.71407807,0.85703903,0.7236072,0.8618036,0.69854814,0.84927404,0.7165308,0.8582654,0.75407374,0.87703687,0.74643815,0.8732191
13147,0.7867189,0.8933594,0.69963336,0.8498167,0.6688043,0.83440214,0.6425822,0.8212911,0.73908037,0.8695402,0.7289794,0.8644897,0.6941575,0.84707874,0.70396423,0.8519821,0.7081983,0.85409915,0.72104275,0.8605214
13148,0.7371825,0.86859125,0.6685344,0.8342672,0.66941845,0.8347092,0.57761294,0.78880644,0.75649333,0.87824667,0.7104477,0.8552239,0.6350323,0.81751615,0.70755136,0.8537757,0.5963557,0.79817784,0.64071834,0.8203592
13149,0.64271164,0.8213558,0.58757836,0.79378915,0.5412259,0.77061296,0.49364918,0.7468246,0.6115782,0.8057891,0.55243766,0.77621883,0.4861167,0.7430583,0.54405975,0.7720299,0.5484948,0.7742474,0.5329177,0.76645887
13150,0.76546764,0.8827338,0.73975194,0.86987597,0.72974026,0.86487013,0.69127345,0.8456367,0.7570959,0.8785479,0.71906686,0.8595334,0.6940281,0.84701407,0.7524508,0.8762254,0.68947387,0.84473693,0.730711,0.8653555
13196,0.67209136,0.8360457,0.68768936,0.84384465,0.6048816,0.80244076,0.5936009,0.7968005,0.60519755,0.8025988,0.55947685,0.7797384,0.5448863,0.7724432,0.6105617,0.80528086,0.5741371,0.78706855,0.5515965,0.77579826
13382,0.65898114,0.82949054,0.61186326,0.8059316,0.62431574,0.81215787,0.5938211,0.7969105,0.61382353,0.80691177,0.6892642,0.8446321,0.64429724,0.8221486,0.6445858,0.8222929,0.6696,0.8348,0.7015245,0.85076225
13461,0.6964085,0.84820426,0.68261206,0.84130603,0.6759063,0.83795315,0.59766555,0.7988328,0.65679526,0.82839763,0.6274912,0.8137456,0.62157845,0.8107892,0.6529877,0.82649386,0.64525074,0.8226254,0.622473,0.8112365
13475,0.7547997,0.87739986,0.68803525,0.8440176,0.6914284,0.8457142,0.633903,0.8169515,0.71331125,0.8566556,0.7622695,0.88113475,0.6839851,0.84199256,0.73926604,0.869633,0.6876576,0.8438288,0.7266158,0.8633079
13477,0.7036729,0.85183644,0.63328993,0.81664497,0.6652322,0.8326161,0.5508345,0.7754172,0.6506988,0.8253494,0.7071167,0.85355836,0.62478983,0.8123949,0.6620214,0.8310107,0.5981208,0.7990604,0.66617304,0.8330865
13537,0.76990116,0.8849506,0.71508765,0.8575438,0.711951,0.8559755,0.6650232,0.8325116,0.73304653,0.86652327,0.72929794,0.86464894,0.6729437,0.83647186,0.7179273,0.8589636,0.66611695,0.8330585,0.71437454,0.8571873
13893,0.7655302,0.8827651,0.70159614,0.8507981,0.7057277,0.85286385,0.622792,0.811396,0.72836566,0.86418283,0.6858593,0.84292966,0.60492593,0.80246294,0.7097057,0.85485286,0.6066283,0.80331415,0.6367373,0.8183687
13897,0.7001503,0.8500751,0.6006127,0.8003063,0.6069721,0.80348605,0.54589427,0.77294713,0.5819236,0.7909618,0.5313798,0.7656899,0.45177102,0.7258855,0.5868123,0.7934061,0.5501095,0.77505475,0.5016557,0.75082785
14744,0.7484107,0.87420535,0.6818181,0.84090906,0.7032,0.8516,0.68016493,0.84008247,0.67275786,0.83637893,0.694312,0.847156,0.6471337,0.82356685,0.6894866,0.8447433,0.7047575,0.8523787,0.6994556,0.8497278
14862,0.7685948,0.8842974,0.6853942,0.84269714,0.63639414,0.8181971,0.62396455,0.8119823,0.705458,0.85272896,0.6950708,0.8475354,0.6348207,0.81741035,0.71178365,0.8558918,0.68140006,0.84070003,0.6860894,0.8430447
14882,0.7853031,0.89265156,0.7292621,0.86463106,0.7196024,0.8598012,0.6659163,0.83295816,0.74470544,0.8723527,0.73739505,0.8686975,0.64484644,0.8224232,0.7624719,0.88123596,0.69230795,0.846154,0.70969903,0.8548495
14890,0.7499389,0.8749695,0.6630268,0.8315134,0.63973975,0.8198699,0.5897038,0.7948519,0.72486305,0.8624315,0.7847234,0.8923617,0.6612669,0.83063346,0.76184505,0.88092256,0.68434846,0.84217423,0.726446,0.86322296
14906,0.72285867,0.86142933,0.6665102,0.8332551,0.6359445,0.81797224,0.6510744,0.8255372,0.6677604,0.8338802,0.5814642,0.7907321,0.587314,0.793657,0.6401267,0.82006335,0.60001135,0.8000057,0.5758419,0.78792095
14907,0.58397967,0.7919898,0.6051632,0.8025816,0.5296142,0.7648071,0.49987093,0.74993545,0.6223276,0.8111638,0.55535984,0.7776799,0.57870996,0.789355,0.63046,0.81523,0.55924475,0.7796224,0.5497896,0.77489483
14914,0.7259098,0.8629549,0.5993045,0.7996522,0.5877249,0.79386246,0.5548009,0.7774005,0.6386049,0.81930244,0.6600909,0.83004546,0.5532705,0.7766353,0.6075665,0.80378324,0.5827323,0.79136616,0.57794976,0.7889749
14916,0.6641603,0.8320801,0.6541038,0.8270519,0.60739565,0.8036978,0.611331,0.8056655,0.600091,0.8000455,0.58542407,0.79271203,0.57515574,0.78757787,0.61629885,0.80814946,0.6181872,0.8090936,0.5960226,0.7980113
14930,0.73993486,0.86996746,0.6449294,0.8224647,0.68570346,0.84285176,0.5844124,0.79220617,0.70464927,0.8523246,0.7729353,0.88646764,0.65302587,0.82651293,0.7147244,0.8573622,0.68876773,0.84438384,0.73475444,0.8673772
14932,0.6797341,0.83986706,0.65785766,0.8289288,0.63032913,0.81516457,0.5574832,0.7787416,0.6551772,0.82758856,0.72233677,0.8611684,0.6729743,0.8364872,0.6921233,0.84606165,0.7112327,0.85561633,0.71457946,0.85728973
14939,0.74960184,0.8748009,0.6580746,0.8290373,0.6752124,0.8376062,0.58952665,0.7947633,0.68586314,0.84293157,0.76915646,0.8845782,0.6669209,0.83346045,0.6929447,0.8464724,0.66149306,0.83074653,0.75176823,0.8758841
14947,0.7297431,0.86487156,0.65734327,0.82867163,0.6273922,0.8136961,0.58911276,0.7945564,0.6527314,0.8263657,0.7187073,0.85935366,0.62968004,0.81484,0.68109864,0.84054935,0.66504395,0.832522,0.6837729,0.84188646
15180,0.6182427,0.8091214,0.5966856,0.7983428,0.5884781,0.79423904,0.6050708,0.8025354,0.55276823,0.7763841,0.5630396,0.7815198,0.5360941,0.7680471,0.5413294,0.7706647,0.59580314,0.7979016,0.5494443,0.77472216
15240,0.66858023,0.83429015,0.64629585,0.8231479,0.6069801,0.80349004,0.57062006,0.78531003,0.6437158,0.8218579,0.6400792,0.82003963,0.65072566,0.8253628,0.6581443,0.8290721,0.625888,0.812944,0.6798096,0.8399048
15339,0.5562761,0.77813804,0.6425787,0.82128936,0.5776086,0.7888043,0.5739367,0.78696835,0.5527915,0.77639574,0.47226438,0.7361322,0.45730504,0.72865254,0.58119524,0.7905976,0.5027444,0.7513722,0.48601556,0.7430078
15419,0.79078996,0.895395,0.71019065,0.8550953,0.7070897,0.85354483,0.63384175,0.8169209,0.7125021,0.85625106,0.6935487,0.84677434,0.62899214,0.81449604,0.7082932,0.8541466,0.6598321,0.82991606,0.68273354,0.84136677
15425,0.720207,0.8601035,0.6466861,0.82334304,0.59719384,0.7985969,0.62983716,0.8149186,0.6680943,0.83404714,0.6526344,0.8263172,0.6298382,0.8149191,0.66413105,0.8320655,0.6242839,0.81214195,0.6503061,0.82515305
15426,0.76755893,0.88377947,0.7275179,0.8637589,0.70376325,0.8518816,0.6007025,0.80035126,0.6827121,0.84135604,0.689434,0.844717,0.6198528,0.8099264,0.70104665,0.85052335,0.6520298,0.8260149,0.6503122,0.8251561
15474,0.6861748,0.84308743,0.72215086,0.8610754,0.67909837,0.8395492,0.6233041,0.81165206,0.6734052,0.8367026,0.6778629,0.83893144,0.62465274,0.8123264,0.6937657,0.8468828,0.6591482,0.8295741,0.703773,0.8518865
15519,0.7191794,0.8595897,0.6842977,0.84214884,0.6451198,0.8225599,0.5682912,0.7841456,0.69795746,0.84897876,0.7276081,0.86380404,0.66972387,0.83486193,0.6856754,0.8428377,0.6779182,0.8389591,0.7161267,0.85806334
15524,0.65573525,0.8278676,0.6678541,0.83392704,0.615515,0.8077575,0.5921183,0.79605913,0.6290735,0.81453675,0.6426039,0.82130194,0.6108521,0.80542606,0.64127135,0.8206357,0.65826523,0.8291326,0.6860379,0.84301895
15589,0.73117393,0.865587,0.699994,0.84999704,0.64689434,0.82344717,0.6378571,0.81892854,0.670499,0.83524954,0.62274414,0.81137204,0.6335932,0.8167966,0.63771164,0.8188558,0.63619685,0.8180984,0.6332145,0.81660724
15679,0.58407104,0.7920355,0.5584519,0.77922595,0.45195934,0.7259797,0.53998053,0.76999027,0.5849587,0.79247934,0.602613,0.8013065,0.6151165,0.80755824,0.5671557,0.78357786,0.6578176,0.8289088,0.62710977,0.8135549
15743,0.7698031,0.8849015,0.73115814,0.86557907,0.6663704,0.8331852,0.6223577,0.81117886,0.72632027,0.86316013,0.7312746,0.8656373,0.7100767,0.85503834,0.7310953,0.86554766,0.69406277,0.84703135,0.7380235,0.86901176
16036,0.7360438,0.8680219,0.6628215,0.83141077,0.6080075,0.8040037,0.664008,0.832004,0.6618969,0.8309485,0.63410836,0.81705415,0.5671344,0.7835672,0.6733897,0.83669484,0.6157932,0.8078966,0.618339,0.80916953
16039,0.72540355,0.8627018,0.68430686,0.84215343,0.6861927,0.8430964,0.6846694,0.8423347,0.6139621,0.8069811,0.59649765,0.7982488,0.5600569,0.78002846,0.68080986,0.8404049,0.6382625,0.81913126,0.58604354,0.7930218
16064,0.81962556,0.9098128,0.7740692,0.8870346,0.7161411,0.85807055,0.7086942,0.8543471,0.7865747,0.89328736,0.76157963,0.8807898,0.7027029,0.85135144,0.80719167,0.9035958,0.7142868,0.8571434,0.7514365,0.87571824
