,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score
14906,0.71135145,0.8556757,0.6678097,0.83390486,0.6359768,0.8179884,0.6341393,0.81706965,0.66371083,0.8318554,0.60287154,0.80143577,0.6025498,0.8012749,0.63720465,0.8186023,0.62950116,0.81475055,0.61375886,0.8068794
14907,0.54653394,0.773267,0.5893643,0.79468215,0.49627894,0.7481395,0.52247906,0.7612395,0.5963765,0.7981882,0.5899567,0.7949784,0.61162984,0.8058149,0.6235192,0.8117596,0.6018075,0.80090374,0.6300329,0.81501645
14914,0.72319406,0.86159706,0.59279895,0.7963995,0.5714912,0.7857456,0.5623086,0.7811543,0.64251614,0.82125807,0.65100086,0.8255004,0.5663307,0.78316534,0.6103636,0.8051818,0.5805912,0.7902956,0.5789058,0.7894529
14916,0.68533874,0.84266937,0.71408576,0.8570429,0.6313436,0.8156718,0.63541853,0.81770927,0.6371074,0.8185537,0.61268765,0.8063438,0.6245123,0.81225616,0.68059397,0.840297,0.65667796,0.828339,0.63772666,0.81886333
14930,0.74553686,0.8727684,0.61668766,0.8083438,0.6283517,0.81417584,0.54708314,0.77354157,0.68000984,0.8400049,0.76032984,0.8801649,0.61695325,0.8084766,0.6797147,0.83985734,0.6355381,0.81776905,0.67526966,0.8376348
14932,0.6273607,0.81368035,0.63756007,0.81878006,0.60207975,0.8010399,0.5757874,0.7878937,0.6149026,0.8074513,0.64820325,0.8241016,0.62239087,0.81119543,0.66179454,0.8308973,0.68175626,0.8408781,0.673446,0.83672297
14939,0.76401424,0.8820071,0.6974927,0.84874636,0.70645714,0.85322857,0.60637796,0.803189,0.71397245,0.8569862,0.7504866,0.8752433,0.6813179,0.84065896,0.72393805,0.861969,0.67181814,0.83590907,0.73605406,0.86802703
14947,0.6748884,0.8374442,0.6408919,0.82044595,0.6082163,0.80410814,0.59128255,0.7956413,0.59812945,0.79906476,0.6641636,0.8320818,0.62271225,0.8113561,0.65922165,0.8296108,0.66836566,0.83418286,0.6698077,0.83490384
15180,0.59475994,0.79738,0.60258335,0.8012917,0.596517,0.79825854,0.5760949,0.78804743,0.5397343,0.7698672,0.53189045,0.7659452,0.49210185,0.74605095,0.52964056,0.7648203,0.5685818,0.7842909,0.50678533,0.7533927
15240,0.5967859,0.79839295,0.61206126,0.80603063,0.55962753,0.77981377,0.5468395,0.77341974,0.63204956,0.8160248,0.591419,0.7957095,0.6604252,0.8302126,0.60855806,0.804279,0.59732157,0.79866076,0.65922344,0.8296117
15339,0.649693,0.8248465,0.7497864,0.8748932,0.6498405,0.82492024,0.62457144,0.8122857,0.6521633,0.82608163,0.6092405,0.80462027,0.5808395,0.79041976,0.7104186,0.8552093,0.6066297,0.80331486,0.6171271,0.8085636
15419,0.7700437,0.8850218,0.6972667,0.84863335,0.6893761,0.84468806,0.6301131,0.81505656,0.6945403,0.84727013,0.6812023,0.84060115,0.6398045,0.81990224,0.6881498,0.8440749,0.6466672,0.8233336,0.67650414,0.83825207
15425,0.7603253,0.88016266,0.6748065,0.83740324,0.65308714,0.82654357,0.64471024,0.82235515,0.7057313,0.85286564,0.70089537,0.85044765,0.6615645,0.8307823,0.70039725,0.8501986,0.666402,0.833201,0.7024069,0.85120344
15426,0.71411186,0.8570559,0.70499563,0.8524978,0.6394144,0.8197072,0.57212657,0.7860633,0.63359016,0.8167951,0.66848505,0.8342425,0.57578313,0.78789157,0.7061026,0.8530513,0.63722515,0.8186126,0.6414803,0.82074016
15474,0.6821282,0.8410641,0.7037287,0.85186434,0.672611,0.8363055,0.6193457,0.80967283,0.66343045,0.8317152,0.67895293,0.83947647,0.6330144,0.8165072,0.6770402,0.8385201,0.655645,0.8278225,0.68787026,0.84393513
15519,0.68151104,0.8407555,0.66035366,0.83017683,0.5983945,0.79919726,0.5273556,0.76367784,0.6848203,0.84241015,0.68997425,0.84498715,0.6659429,0.83297145,0.64884937,0.8244247,0.6458932,0.8229466,0.6766348,0.8383174
15524,0.7675246,0.8837623,0.7316291,0.86581457,0.69407135,0.84703565,0.66848123,0.8342406,0.7344664,0.86723316,0.7542572,0.8771286,0.72612435,0.86306214,0.7630924,0.8815462,0.75957346,0.87978673,0.7837579,0.89187896
15589,0.78948283,0.8947414,0.7475778,0.8737889,0.7144916,0.8572458,0.6620192,0.8310096,0.7467529,0.8733765,0.7485181,0.87425905,0.7043795,0.8521898,0.73703,0.868515,0.71282256,0.8564113,0.75741255,0.8787063
15679,0.5055813,0.7527907,0.5141214,0.7570607,0.3902141,0.69510704,0.47350574,0.73675287,0.5392046,0.7696023,0.5254311,0.7627156,0.57098037,0.78549016,0.48809516,0.7440476,0.5900218,0.7950109,0.5715667,0.78578335
15743,0.78757894,0.89378947,0.7194432,0.8597216,0.62891865,0.8144593,0.59310853,0.79655427,0.73311365,0.8665568,0.73634803,0.868174,0.7077081,0.85385406,0.71933615,0.8596681,0.66817343,0.8340867,0.7289821,0.86449105
16036,0.71699095,0.8584955,0.65232605,0.82616305,0.6045598,0.8022799,0.6783389,0.83916944,0.6513834,0.8256917,0.55125225,0.7756261,0.53243554,0.76621777,0.64670795,0.823354,0.5641284,0.7820642,0.55524516,0.7776226
16039,0.75873935,0.8793697,0.6793914,0.8396957,0.6886182,0.8443091,0.728341,0.8641705,0.63449097,0.8172455,0.61942387,0.80971193,0.56505233,0.78252614,0.67251766,0.8362588,0.63206875,0.8160344,0.5936088,0.7968044
16064,0.8321781,0.91608906,0.8200929,0.91004646,0.7463382,0.87316906,0.73613775,0.8680689,0.8173749,0.9086875,0.7648037,0.8824018,0.7272649,0.86363244,0.8304956,0.9152478,0.74840325,0.87420166,0.76589596,0.882948
