,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score
14906,0.70310587,0.85155296,0.65347385,0.8267369,0.6305874,0.81529367,0.6157278,0.8078639,0.6555692,0.8277846,0.59323287,0.79661644,0.58607644,0.79303825,0.6204371,0.8102186,0.6144958,0.8072479,0.6015769,0.80078846
14907,0.6474914,0.8237457,0.6621913,0.83109564,0.5822153,0.79110765,0.5700815,0.78504074,0.65994835,0.8299742,0.6614944,0.8307472,0.6712098,0.8356049,0.6735981,0.836799,0.64068985,0.8203449,0.6816926,0.8408463
14914,0.72255063,0.8612753,0.57664084,0.7883204,0.58165884,0.7908294,0.52985126,0.7649256,0.64720213,0.82360107,0.6753634,0.8376817,0.5555716,0.7777858,0.6195119,0.8097559,0.5748172,0.7874086,0.58843136,0.7942157
14916,0.6907344,0.8453672,0.67338514,0.8366926,0.6062685,0.80313426,0.6042745,0.80213726,0.6318451,0.81592256,0.6264136,0.8132068,0.6267998,0.8133999,0.6402757,0.82013786,0.6441581,0.82207906,0.6499202,0.8249601
14930,0.7398658,0.8699329,0.6537372,0.8268686,0.651871,0.8259355,0.58383197,0.791916,0.72244024,0.8612201,0.7695245,0.8847623,0.6698251,0.83491254,0.7089815,0.85449076,0.66995215,0.8349761,0.7294476,0.8647238
14932,0.65089834,0.82544917,0.64774704,0.8238735,0.6275234,0.8137617,0.5497942,0.7748971,0.6408913,0.82044566,0.7000576,0.8500288,0.6390549,0.81952745,0.6676367,0.8338183,0.69155335,0.8457767,0.69167066,0.8458353
14939,0.7599231,0.87996155,0.68490255,0.8424513,0.6979822,0.8489911,0.59891844,0.7994592,0.71222526,0.8561126,0.7432459,0.8716229,0.67864263,0.8393213,0.7081591,0.85407954,0.66652346,0.8332617,0.733997,0.8669985
14947,0.64664704,0.8233235,0.633167,0.8165835,0.5909941,0.79549706,0.5748575,0.78742874,0.57753605,0.78876805,0.640854,0.820427,0.59884787,0.79942393,0.6342827,0.81714135,0.6552737,0.82763684,0.6465908,0.8232954
15180,0.6656617,0.83283085,0.621168,0.810584,0.6453014,0.8226507,0.59023815,0.79511905,0.58540285,0.7927014,0.6210693,0.81053466,0.54514635,0.7725732,0.5745448,0.7872724,0.61791766,0.8089588,0.61343926,0.80671966
15240,0.54421973,0.77210987,0.5231491,0.7615745,0.47232252,0.73616123,0.53937364,0.7696868,0.5104994,0.75524974,0.5192026,0.7596013,0.5393867,0.7696934,0.5174234,0.7587117,0.5320687,0.76603436,0.5557684,0.7778842
15339,0.56915104,0.7845755,0.66718334,0.8335917,0.57436675,0.7871834,0.60101366,0.80050683,0.5583041,0.77915204,0.46526933,0.73263466,0.46414995,0.732075,0.58862543,0.7943127,0.48876008,0.74438006,0.48160052,0.74080026
15419,0.7780322,0.8890161,0.706815,0.8534075,0.7054627,0.85273135,0.6308291,0.81541455,0.70633435,0.8531672,0.70782936,0.8539147,0.6376618,0.8188309,0.70774686,0.85387343,0.6575099,0.82875496,0.69453245,0.8472662
15425,0.7382456,0.8691228,0.63717127,0.81858563,0.62243426,0.8112171,0.6280813,0.81404066,0.6900307,0.84501535,0.7157407,0.85787034,0.65955377,0.8297769,0.70039135,0.85019565,0.6560249,0.82801247,0.705794,0.852897
15426,0.7386261,0.86931306,0.6944623,0.84723115,0.6460311,0.8230156,0.5522391,0.7761196,0.6492528,0.8246264,0.6953966,0.84769833,0.57580674,0.78790337,0.6834017,0.84170085,0.6035019,0.80175096,0.61334574,0.8066729
15474,0.6749626,0.83748126,0.7229245,0.86146224,0.66517127,0.83258563,0.641291,0.8206455,0.668001,0.83400047,0.6442362,0.8221181,0.5932679,0.79663396,0.682285,0.84114254,0.63630724,0.8181536,0.6712258,0.8356129
15519,0.74204004,0.87102,0.71190166,0.85595083,0.6677314,0.8338657,0.60125184,0.8006259,0.7219671,0.86098355,0.7261464,0.8630732,0.6905855,0.84529275,0.6983999,0.84919995,0.66770315,0.8338516,0.70364904,0.8518245
15524,0.74033535,0.8701677,0.7654009,0.88270044,0.70565677,0.8528284,0.6367128,0.8183564,0.740402,0.870201,0.7436446,0.8718223,0.7241949,0.86209744,0.75855243,0.8792762,0.7527063,0.87635314,0.78031206,0.89015603
15589,0.7731782,0.8865891,0.71029305,0.8551465,0.70852023,0.8542601,0.64978373,0.82489187,0.6988139,0.84940696,0.6784954,0.8392477,0.65022016,0.8251101,0.68255746,0.84127873,0.6447743,0.82238716,0.68119264,0.8405963
15679,0.54527414,0.77263707,0.527555,0.7637775,0.41401845,0.7070092,0.5088153,0.75440764,0.55090106,0.7754505,0.5726209,0.78631043,0.60270536,0.8013527,0.54348373,0.77174187,0.61870265,0.8093513,0.61030257,0.8051513
15743,0.7074154,0.8537077,0.69474804,0.847374,0.61060214,0.8053011,0.62487614,0.8124381,0.6515248,0.8257624,0.64120376,0.8206019,0.65957975,0.8297899,0.68593884,0.8429694,0.6529939,0.82649696,0.66023034,0.8301152
16036,0.7255058,0.8627529,0.6636647,0.83183235,0.6139214,0.8069607,0.6632739,0.8316369,0.66693515,0.8334676,0.59487,0.797435,0.57683635,0.7884182,0.6550327,0.8275163,0.61779,0.808895,0.603468,0.801734
16039,0.73849857,0.8692493,0.67284745,0.83642375,0.6929438,0.8464719,0.7277687,0.8638843,0.6198313,0.80991566,0.60557353,0.80278677,0.5494406,0.7747203,0.6804014,0.84020066,0.63104355,0.8155218,0.5832062,0.7916031
16064,0.7992804,0.8996402,0.8112705,0.90563524,0.71849364,0.85924685,0.72345424,0.8617271,0.78538406,0.892692,0.73743737,0.8687187,0.7271533,0.86357665,0.81430554,0.9071528,0.75597835,0.8779892,0.7583582,0.8791791
