,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12496,0.77239025,0.8861951,0.6956024,0.8478012,0.7110062,0.8555031,0.6017446,0.8008723,0.7293302,0.8646651,0.7924732,0.8962366,0.6772196,0.8386098,0.7511335,0.8755667,0.7465322,0.8732661,0.75850546,0.87925273
12497,0.7927723,0.89638615,0.7173467,0.85867333,0.7015178,0.8507589,0.6315984,0.81579924,0.7422529,0.8711264,0.7814597,0.89072984,0.6909321,0.845466,0.74821246,0.8741062,0.6947921,0.847396,0.71536887,0.85768443
12498,0.6783707,0.83918536,0.6807522,0.84037614,0.65414095,0.8270705,0.6367042,0.8183521,0.62986624,0.8149331,0.6791898,0.8395949,0.63331676,0.8166584,0.6969095,0.8484547,0.6923803,0.84619015,0.68175656,0.84087825
12499,0.72173846,0.8608692,0.635839,0.8179195,0.6727506,0.8363753,0.565692,0.782846,0.6861086,0.8430543,0.7229913,0.8614956,0.63054156,0.8152708,0.6952046,0.8476023,0.6183206,0.8091603,0.6778321,0.83891606
12500,0.7224678,0.8612339,0.66350293,0.83175147,0.61198986,0.8059949,0.5448272,0.7724136,0.7008356,0.8504178,0.71935236,0.8596762,0.691183,0.8455915,0.6644243,0.83221215,0.6688265,0.8344133,0.6933484,0.8466742
12501,0.7264734,0.86323667,0.6518419,0.82592094,0.63166785,0.8158339,0.5749877,0.7874938,0.6667026,0.8333513,0.6764492,0.8382246,0.6077099,0.80385494,0.6336689,0.81683445,0.6303936,0.8151968,0.6536386,0.8268193
12502,0.68623304,0.8431165,0.676636,0.838318,0.6298673,0.81493366,0.58422506,0.7921125,0.6752595,0.83762974,0.6050257,0.8025129,0.61023474,0.80511737,0.66190195,0.830951,0.58213747,0.79106873,0.5709721,0.78548604
12503,0.6809653,0.84048265,0.61257637,0.8062882,0.65115535,0.8255777,0.58838975,0.7941949,0.61769813,0.8088491,0.6840702,0.8420351,0.5677353,0.78386766,0.6565521,0.82827604,0.6500437,0.82502186,0.6181485,0.8090743
12504,0.7981758,0.8990879,0.7661738,0.8830869,0.73332167,0.86666083,0.6882931,0.84414655,0.77158785,0.8857939,0.76187015,0.8809351,0.69759035,0.8487952,0.79259646,0.8962982,0.69817936,0.8490897,0.7228933,0.8614466
12505,0.7113305,0.8556652,0.6449888,0.8224944,0.67858005,0.83929,0.5776246,0.7888123,0.6544585,0.82722926,0.71982694,0.85991347,0.59613264,0.7980663,0.6695646,0.8347823,0.7118608,0.8559304,0.69056475,0.8452824
12506,0.7696444,0.8848222,0.75700945,0.87850475,0.71631914,0.85815954,0.64926934,0.8246347,0.76498777,0.88249385,0.7442626,0.8721313,0.73045194,0.865226,0.7533405,0.87667024,0.7037072,0.8518536,0.7455715,0.87278575
12507,0.64845085,0.8242254,0.67964077,0.8398204,0.67350185,0.8367509,0.5749682,0.7874841,0.6603102,0.83015513,0.64255804,0.82127905,0.6623211,0.83116055,0.6718184,0.8359092,0.6698741,0.83493704,0.67743397,0.838717
12508,0.7415456,0.87077284,0.63361245,0.8168062,0.6382128,0.8191064,0.53412247,0.76706123,0.695161,0.8475805,0.75021195,0.875106,0.6371645,0.81858224,0.6776277,0.83881384,0.62126195,0.810631,0.6847565,0.84237826
12509,0.6780838,0.8390419,0.66539085,0.8326954,0.6772308,0.8386154,0.5763344,0.78816724,0.632401,0.8162005,0.6926427,0.84632134,0.60074556,0.8003728,0.6480909,0.8240454,0.62013435,0.8100672,0.6383186,0.81915927
12510,0.7063733,0.8531866,0.6791048,0.8395524,0.66277146,0.83138573,0.638854,0.819427,0.6720151,0.83600754,0.7290661,0.86453307,0.6748715,0.8374357,0.70121646,0.8506082,0.71374476,0.8568724,0.72894496,0.8644725
12511,0.69475293,0.84737647,0.68595994,0.84297997,0.6294408,0.8147204,0.5812826,0.7906413,0.65412474,0.82706237,0.6761834,0.83809173,0.6458346,0.82291734,0.6540803,0.82704014,0.6688042,0.8344021,0.66915035,0.8345752
12512,0.6589948,0.8294974,0.66436654,0.83218324,0.5653307,0.7826654,0.5920813,0.79604065,0.65848434,0.82924217,0.61220634,0.80610317,0.6480204,0.8240102,0.6454539,0.82272696,0.6882572,0.8441286,0.6280683,0.81403416
12513,0.72809255,0.8640463,0.61698407,0.80849206,0.6521099,0.82605493,0.5741137,0.78705686,0.6423706,0.8211853,0.69758606,0.848793,0.5868619,0.7934309,0.65704477,0.8285224,0.6108433,0.80542165,0.6526289,0.82631445
12514,0.762444,0.881222,0.7302165,0.86510825,0.7091716,0.85458577,0.6387427,0.81937134,0.76792204,0.883961,0.74629295,0.8731465,0.6651622,0.8325811,0.7730916,0.8865458,0.68852764,0.8442638,0.70507777,0.8525389
12515,0.71781206,0.85890603,0.68251485,0.84125745,0.62851155,0.8142558,0.61439955,0.8071998,0.6793294,0.8396647,0.7094927,0.85474634,0.68448603,0.842243,0.71375394,0.85687697,0.71216786,0.8560839,0.6978277,0.84891385
12516,0.81014884,0.9050744,0.733985,0.8669925,0.76546013,0.88273007,0.6922742,0.8461371,0.72261834,0.8613092,0.68955106,0.84477556,0.64832294,0.82416147,0.74310493,0.87155247,0.68565166,0.84282583,0.69702685,0.8485134
12518,0.6708904,0.83544517,0.72904944,0.8645247,0.6920784,0.8460392,0.6348746,0.8174373,0.7204436,0.8602218,0.6835903,0.84179515,0.71244025,0.8562201,0.7415124,0.8707562,0.7113056,0.8556528,0.69939685,0.8496984
12519,0.6938925,0.84694624,0.6687283,0.8343642,0.6182356,0.8091178,0.57717216,0.7885861,0.6297327,0.81486636,0.6265428,0.8132714,0.5974477,0.7987238,0.6308265,0.81541324,0.6140108,0.8070054,0.6080562,0.8040281
12520,0.7721227,0.8860613,0.6884277,0.84421384,0.6627408,0.8313704,0.5788052,0.7894026,0.6995113,0.84975564,0.7367438,0.8683719,0.5937587,0.79687935,0.68691707,0.84345853,0.6189102,0.8094551,0.6701683,0.83508414
12521,0.76033235,0.8801662,0.70063347,0.85031676,0.7106141,0.85530704,0.6241988,0.8120994,0.70921105,0.85460556,0.70779157,0.8538958,0.6287949,0.81439745,0.7078576,0.8539288,0.6446095,0.8223047,0.6842873,0.84214365
12523,0.7180898,0.8590449,0.66487193,0.83243597,0.6703206,0.83516026,0.6216967,0.81084836,0.64039,0.82019496,0.7109258,0.8554629,0.6163702,0.8081851,0.69339216,0.8466961,0.67512906,0.8375645,0.7074063,0.85370314
12525,0.81801486,0.90900743,0.72256577,0.8612829,0.7516742,0.8758371,0.6190301,0.80951506,0.8101984,0.9050992,0.82869864,0.9143493,0.74849516,0.87424755,0.791229,0.8956145,0.7372805,0.86864024,0.7840594,0.8920297
12526,0.7430179,0.87150896,0.6740182,0.8370091,0.67378163,0.8368908,0.6182811,0.80914056,0.6638115,0.8319057,0.70350754,0.8517538,0.6206826,0.8103413,0.69577014,0.8478851,0.67288154,0.8364408,0.6716424,0.8358212
12527,0.7591987,0.87959933,0.6890011,0.84450054,0.6751678,0.8375839,0.61814475,0.8090724,0.70579267,0.85289633,0.7694846,0.88474226,0.67252946,0.8362647,0.7482617,0.87413085,0.7072301,0.85361505,0.71252394,0.85626197
12528,0.6778022,0.8389011,0.64012736,0.8200637,0.6812415,0.84062076,0.5459967,0.77299833,0.63930297,0.8196515,0.7148621,0.85743105,0.5939847,0.79699236,0.64166117,0.8208306,0.63815343,0.8190767,0.63171434,0.8158572
12529,0.77328736,0.88664365,0.65171385,0.8258569,0.6602551,0.83012754,0.5812138,0.79060686,0.69591475,0.8479574,0.7294028,0.8647014,0.61856663,0.8092833,0.6933527,0.84667635,0.5788945,0.78944725,0.6523341,0.82616705
12530,0.59270513,0.79635257,0.5669819,0.78349096,0.5345619,0.76728094,0.50238746,0.75119376,0.49129596,0.74564797,0.5005477,0.7502738,0.47934684,0.73967344,0.49049425,0.7452471,0.50276583,0.75138295,0.52634466,0.7631723
12531,0.6361996,0.8180998,0.6355157,0.81775784,0.61026525,0.8051326,0.54583126,0.7729156,0.59837615,0.7991881,0.64064217,0.8203211,0.59745574,0.79872787,0.60959005,0.804795,0.60881793,0.80440897,0.6242246,0.81211233
12532,0.7767388,0.88836944,0.6580506,0.82902527,0.6796086,0.8398043,0.57911134,0.78955567,0.7190709,0.85953546,0.74029154,0.8701458,0.61932015,0.8096601,0.7058409,0.8529204,0.6296871,0.81484354,0.67316246,0.83658123
12533,0.7324548,0.8662274,0.6607599,0.83037996,0.65142477,0.8257124,0.5618825,0.78094125,0.67424786,0.83712393,0.7211324,0.8605662,0.6428512,0.82142556,0.68517494,0.8425875,0.63578796,0.817894,0.6860855,0.84304273
12565,0.7833735,0.89168674,0.70410323,0.8520516,0.692298,0.84614897,0.62371075,0.8118554,0.74852085,0.8742604,0.8079777,0.90398884,0.67722887,0.83861446,0.7455771,0.87278855,0.71311873,0.8565594,0.7547139,0.87735695
12656,0.7442665,0.87213326,0.710165,0.8550825,0.64476025,0.8223801,0.5822345,0.79111725,0.71405053,0.85702527,0.7390355,0.86951774,0.67825234,0.83912617,0.73375785,0.8668789,0.6465523,0.82327616,0.6996207,0.84981036
12674,0.7243991,0.86219954,0.6669295,0.83346474,0.68824404,0.84412205,0.57196176,0.7859809,0.6806786,0.8403393,0.7679702,0.8839851,0.63415253,0.81707627,0.7053454,0.8526727,0.6879909,0.84399545,0.714257,0.8571285
12687,0.64348924,0.8217446,0.66243094,0.8312155,0.6012266,0.8006133,0.5651392,0.7825696,0.65097564,0.82548785,0.7226948,0.86134744,0.6939836,0.8469918,0.7211493,0.86057466,0.70516276,0.8525814,0.7265258,0.8632629
12736,0.7919102,0.8959551,0.7015126,0.8507563,0.6155597,0.80777985,0.6653943,0.83269715,0.7336026,0.86680126,0.70287395,0.851437,0.6983137,0.84915686,0.71208006,0.85604,0.7030885,0.85154426,0.70529914,0.85264957
13078,0.6986985,0.84934926,0.64623123,0.8231156,0.633595,0.8167975,0.6074967,0.80374837,0.6721728,0.8360864,0.69539565,0.84769785,0.63706565,0.8185328,0.67959106,0.83979553,0.6328251,0.81641257,0.6528034,0.8264017
13080,0.76018274,0.88009137,0.7207686,0.8603843,0.69227827,0.84613913,0.5962871,0.7981435,0.7445093,0.8722546,0.7485515,0.87427574,0.662241,0.8311205,0.7476302,0.87381506,0.68782663,0.8439133,0.7048249,0.85241246
13146,0.6698336,0.83491683,0.6973195,0.84865975,0.5657594,0.7828797,0.6332493,0.81662464,0.6434041,0.82170206,0.63080543,0.81540275,0.6538452,0.8269226,0.6640835,0.83204174,0.71512485,0.8575624,0.66889083,0.8344454
13147,0.77775806,0.88887906,0.69249094,0.84624547,0.6506202,0.8253101,0.6320492,0.8160246,0.73572135,0.8678607,0.7112165,0.8556082,0.67040575,0.8352029,0.69737506,0.8486875,0.68167484,0.8408374,0.7034081,0.85170406
13148,0.66808116,0.8340406,0.593931,0.7969655,0.6173241,0.80866206,0.5198369,0.75991845,0.67101836,0.8355092,0.598773,0.7993865,0.5215415,0.76077074,0.6298599,0.81492996,0.508178,0.754089,0.52911603,0.764558
13149,0.6649738,0.83248687,0.61842555,0.8092128,0.531649,0.7658245,0.50853574,0.7542679,0.6348231,0.81741154,0.5867264,0.7933632,0.5393847,0.76969236,0.55761206,0.77880603,0.5713468,0.7856734,0.5817379,0.79086894
13150,0.74159455,0.8707973,0.6717155,0.83585775,0.7117466,0.8558733,0.63270295,0.8163515,0.71869266,0.85934633,0.7107035,0.85535175,0.6266155,0.81330776,0.7208922,0.8604461,0.6411431,0.82057154,0.6987581,0.84937906
13196,0.74104726,0.87052363,0.72118175,0.8605909,0.63894475,0.8194724,0.61175185,0.8058759,0.6623155,0.83115774,0.62989944,0.81494975,0.598515,0.7992575,0.653677,0.8268385,0.6436697,0.82183486,0.6196916,0.8098458
13382,0.6727413,0.83637065,0.6556059,0.82780296,0.64630103,0.8231505,0.5724454,0.7862227,0.63308215,0.8165411,0.6734327,0.83671635,0.6341017,0.8170508,0.6366738,0.8183369,0.6127435,0.80637175,0.6686332,0.8343166
13461,0.73351496,0.8667575,0.65085596,0.825428,0.6441821,0.82209104,0.57502973,0.78751487,0.6563169,0.82815844,0.7178883,0.8589442,0.62156796,0.810784,0.66380334,0.83190167,0.6376102,0.8188051,0.67299026,0.83649516
13475,0.76015496,0.8800775,0.6630256,0.8315128,0.6475911,0.82379556,0.5573448,0.7786724,0.7056037,0.85280186,0.73834825,0.8691741,0.670913,0.8354565,0.6972749,0.84863746,0.64430106,0.8221505,0.7035788,0.8517894
13477,0.70499384,0.8524969,0.59615695,0.7980785,0.6286775,0.81433874,0.55462235,0.7773112,0.64179313,0.82089657,0.6504543,0.82522714,0.5886588,0.7943294,0.6315083,0.8157542,0.5274517,0.7637259,0.6037515,0.8018757
13537,0.7910535,0.89552677,0.70271075,0.8513554,0.69532454,0.84766227,0.6512815,0.82564074,0.7252077,0.86260384,0.7213371,0.86066854,0.65334666,0.8266733,0.70221055,0.8511053,0.6494961,0.82474804,0.6989683,0.84948415
13893,0.6872711,0.84363556,0.70595115,0.8529756,0.66392064,0.8319603,0.63806117,0.8190306,0.67236686,0.8361834,0.5530408,0.7765204,0.56407636,0.7820382,0.65147483,0.8257374,0.5763422,0.7881711,0.5510301,0.7755151
13897,0.7199973,0.85999864,0.5909896,0.7954948,0.5716337,0.78581685,0.57104,0.78551996,0.6175064,0.8087532,0.5771128,0.7885564,0.50543857,0.7527193,0.59181976,0.7959099,0.54315186,0.7715759,0.5293678,0.7646839
14744,0.7143039,0.857152,0.66641986,0.83320993,0.68415225,0.8420761,0.6432673,0.82163364,0.6476589,0.8238294,0.69558054,0.84779024,0.63732314,0.8186616,0.6687709,0.83438545,0.6811417,0.8405708,0.6868557,0.84342784
14862,0.7328911,0.86644554,0.6825497,0.84127486,0.6391961,0.8195981,0.6283167,0.8141583,0.72867525,0.8643376,0.69318914,0.8465946,0.65572125,0.8278606,0.7344942,0.8672471,0.66588485,0.8329424,0.6770842,0.8385421
14882,0.7583525,0.87917626,0.7273885,0.86369425,0.71844304,0.8592215,0.62960076,0.8148004,0.7485887,0.87429434,0.6879755,0.84398776,0.6161989,0.80809945,0.7283162,0.8641581,0.65253484,0.8262674,0.65209603,0.826048
14890,0.79019076,0.89509535,0.72634614,0.86317307,0.6707621,0.83538103,0.6046225,0.80231124,0.75352794,0.87676394,0.7686032,0.8843016,0.66641253,0.8332063,0.7512058,0.8756029,0.67211974,0.83605987,0.7210416,0.86052084
14906,0.740057,0.8700285,0.6831616,0.8415808,0.6511897,0.82559484,0.65361524,0.8268076,0.6933619,0.84668094,0.6293141,0.8146571,0.63137376,0.8156869,0.6665908,0.8332954,0.63349724,0.8167486,0.6275989,0.81379944
14907,0.57135576,0.7856779,0.58994925,0.7949746,0.53681105,0.76840556,0.50386995,0.751935,0.5965934,0.7982967,0.55087984,0.7754399,0.5580983,0.77904916,0.61423707,0.80711854,0.5416425,0.7708212,0.54516166,0.77258086
14914,0.7786771,0.88933855,0.65286565,0.8264328,0.6361419,0.81807095,0.5891007,0.79455036,0.7215222,0.8607611,0.71483296,0.8574165,0.6541272,0.82706356,0.67847574,0.83923787,0.6299613,0.8149806,0.6786026,0.8393013
14916,0.76534414,0.8826721,0.69912267,0.84956133,0.6693445,0.8346722,0.63631165,0.8181558,0.68465424,0.8423271,0.6611097,0.83055484,0.61891884,0.80945945,0.68622065,0.8431103,0.69702387,0.84851193,0.66555995,0.83278
14930,0.75306505,0.87653255,0.6535084,0.8267542,0.66889346,0.8344467,0.587255,0.7936275,0.7153003,0.85765016,0.78340185,0.8917009,0.67220974,0.83610487,0.7232852,0.8616426,0.6841338,0.8420669,0.7471858,0.8735929
14932,0.5876906,0.7938453,0.6226483,0.8113241,0.57214785,0.7860739,0.5401479,0.77007395,0.5764314,0.7882157,0.6187348,0.8093674,0.599939,0.7999695,0.6185539,0.80927694,0.6499212,0.8249606,0.64198506,0.8209925
14939,0.75677156,0.8783858,0.68820983,0.8441049,0.7053532,0.85267663,0.594928,0.797464,0.71204805,0.856024,0.7731637,0.88658184,0.68821895,0.8441095,0.7163632,0.8581816,0.67083156,0.8354158,0.74648666,0.87324333
14947,0.7269496,0.8634748,0.67547417,0.8377371,0.6392424,0.8196212,0.5897909,0.7948954,0.676471,0.8382355,0.73705345,0.8685267,0.653154,0.826577,0.6836146,0.8418073,0.6907833,0.84539163,0.70244706,0.8512235
15180,0.6794362,0.8397181,0.6124414,0.8062207,0.6172633,0.80863166,0.60374886,0.8018744,0.60113204,0.800566,0.6402676,0.8201338,0.570733,0.78536654,0.58190536,0.7909527,0.6165003,0.8082502,0.62107456,0.8105373
15240,0.5662125,0.7831062,0.5790075,0.78950375,0.509285,0.7546425,0.5362875,0.7681438,0.5626551,0.78132755,0.5507051,0.77535254,0.6046547,0.8023274,0.55550253,0.77775127,0.5851879,0.79259396,0.6130203,0.80651015
15339,0.56968385,0.7848419,0.6719382,0.8359691,0.5649697,0.7824849,0.608076,0.804038,0.560179,0.7800895,0.49018556,0.74509275,0.50049746,0.75024873,0.5990287,0.79951435,0.5553565,0.77767825,0.5453266,0.7726633
15419,0.7913101,0.89565504,0.7167785,0.85838926,0.6980711,0.84903556,0.63747495,0.8187375,0.718917,0.8594585,0.71778965,0.8588948,0.6804652,0.8402326,0.71651405,0.85825706,0.6667628,0.8333814,0.7106212,0.85531056
15425,0.8043954,0.9021977,0.6817299,0.84086496,0.71664953,0.85832477,0.63793314,0.81896657,0.72884387,0.86442196,0.7514968,0.8757484,0.6139129,0.8069564,0.72547674,0.8627384,0.66957545,0.8347877,0.71005225,0.8550261
15426,0.78552955,0.8927648,0.7598648,0.8799324,0.72478116,0.8623906,0.61858904,0.8092945,0.71635425,0.8581771,0.7472636,0.87363183,0.62406445,0.8120322,0.7639582,0.8819791,0.68715024,0.8435751,0.69013894,0.84506947
15474,0.7353232,0.8676616,0.73322225,0.8666111,0.6954186,0.8477093,0.6461418,0.8230709,0.7028222,0.8514111,0.7086611,0.85433054,0.6324383,0.81621915,0.72371197,0.861856,0.685079,0.8425395,0.7209712,0.8604856
15519,0.71548665,0.8577433,0.68597686,0.84298843,0.6247734,0.8123867,0.5856495,0.79282475,0.6698551,0.83492756,0.68273515,0.8413676,0.6490023,0.82450116,0.67652774,0.83826387,0.6568221,0.82841104,0.6967548,0.8483774
15524,0.74927026,0.8746351,0.7602497,0.8801248,0.7077671,0.85388356,0.63927776,0.81963885,0.75250053,0.87625027,0.72535133,0.86267567,0.71813035,0.8590652,0.7564479,0.87822396,0.72389907,0.86194956,0.7441791,0.87208956
15589,0.74535966,0.8726798,0.6891746,0.8445873,0.6612717,0.83063585,0.6185019,0.80925095,0.7091166,0.8545583,0.71069,0.855345,0.6746415,0.83732074,0.67308307,0.83654153,0.6541925,0.8270962,0.7077143,0.85385716
15679,0.59024966,0.7951248,0.52261066,0.76130533,0.42732006,0.71366,0.5084976,0.7542488,0.55379677,0.7768984,0.564413,0.78220654,0.5615293,0.78076464,0.5297773,0.76488864,0.60870266,0.80435133,0.5911684,0.7955842
15743,0.74112016,0.87056005,0.71561146,0.8578057,0.6327466,0.8163733,0.6183269,0.80916345,0.70233977,0.8511699,0.69983375,0.8499169,0.69626534,0.84813267,0.7268114,0.8634057,0.6862782,0.8431391,0.7235714,0.8617857
16036,0.7831427,0.89157134,0.7228348,0.8614174,0.65178907,0.82589453,0.6672485,0.83362424,0.73701936,0.86850965,0.69032884,0.8451644,0.66267884,0.8313394,0.72987723,0.8649386,0.6749234,0.8374617,0.6788344,0.8394172
16039,0.7284337,0.86421686,0.64464784,0.8223239,0.6677528,0.8338764,0.71534014,0.85767007,0.5963578,0.7981789,0.5824224,0.7912112,0.5154663,0.7577331,0.65806794,0.829034,0.6237209,0.81186044,0.5539953,0.7769977
16064,0.7958675,0.8979337,0.7812067,0.89060336,0.6894156,0.8447078,0.6647708,0.8323854,0.81646013,0.90823007,0.7597631,0.87988156,0.73165566,0.8658278,0.79424673,0.89712334,0.6947762,0.8473881,0.7414669,0.87073344
