,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12483,0.71292603,0.856463,0.70925736,0.8546287,0.70602584,0.8530129,0.66432333,0.83216166,0.6766588,0.83832943,0.7102735,0.85513675,0.6526717,0.82633585,0.7211648,0.8605824,0.69709706,0.84854853,0.7048278,0.8524139
12484,0.6879597,0.84397984,0.653883,0.8269415,0.65955985,0.8297799,0.57677746,0.7883887,0.6747161,0.83735806,0.64109546,0.8205477,0.58106357,0.79053175,0.64874846,0.8243742,0.5957154,0.7978577,0.59761935,0.79880965
12485,0.70713675,0.8535684,0.65100837,0.8255042,0.64906883,0.8245344,0.5698051,0.7849026,0.6876418,0.8438209,0.75686467,0.87843233,0.6628978,0.8314489,0.71297675,0.85648835,0.6509558,0.8254779,0.6996875,0.84984374
12486,0.75796014,0.87898004,0.73285437,0.8664272,0.70350814,0.85175407,0.6199775,0.80998874,0.74394006,0.87197006,0.7619522,0.8809761,0.69483894,0.8474195,0.7814984,0.8907492,0.7049259,0.85246295,0.7180522,0.8590261
12487,0.77422774,0.88711387,0.72390556,0.8619528,0.73706454,0.8685323,0.60833126,0.8041656,0.73891133,0.8694557,0.7787525,0.8893763,0.68384737,0.8419237,0.76703024,0.8835151,0.7134354,0.8567177,0.72839296,0.8641965
12488,0.7148645,0.85743225,0.75020933,0.87510467,0.7326865,0.86634326,0.64467037,0.8223352,0.71597064,0.8579853,0.72189176,0.8609459,0.64145905,0.8207295,0.7426734,0.8713367,0.69605327,0.84802663,0.7021233,0.85106164
12489,0.60509866,0.80254936,0.59920853,0.7996043,0.59561527,0.79780763,0.51538956,0.7576948,0.5685526,0.7842763,0.6403652,0.82018256,0.6174906,0.80874527,0.6302695,0.81513476,0.599303,0.7996515,0.61367565,0.8068378
12490,0.64200485,0.8210024,0.57235694,0.78617847,0.5842284,0.7921142,0.51481897,0.75740945,0.57037276,0.7851864,0.62505126,0.81252563,0.5399349,0.76996744,0.5775337,0.78876686,0.583539,0.7917695,0.5959198,0.7979599
12491,0.76655924,0.8832796,0.7032769,0.85163844,0.6971991,0.84859955,0.63062423,0.81531215,0.70790875,0.8539544,0.7299601,0.86498004,0.68073845,0.8403692,0.7252829,0.86264145,0.70128787,0.85064393,0.7162374,0.8581187
12492,0.73833096,0.8691655,0.6934162,0.84670806,0.7143755,0.85718775,0.62965524,0.8148276,0.6676663,0.83383316,0.68154216,0.8407711,0.59187686,0.79593843,0.70220655,0.8511033,0.6518127,0.82590634,0.6029713,0.80148566
12493,0.6684871,0.83424354,0.63815844,0.8190792,0.65345323,0.8267266,0.5890572,0.7945286,0.6261234,0.8130617,0.7036052,0.8518026,0.63043314,0.81521654,0.69495475,0.8474774,0.6710089,0.8355044,0.68672943,0.8433647
12494,0.71969706,0.8598485,0.6660074,0.8330037,0.6701111,0.8350556,0.58083785,0.7904189,0.6677457,0.83387285,0.75011563,0.8750578,0.6679324,0.8339662,0.6941105,0.84705526,0.70222664,0.8511133,0.7170274,0.8585137
12495,0.7361139,0.86805695,0.6861446,0.8430723,0.6719098,0.8359549,0.6209502,0.8104751,0.69188774,0.84594387,0.7664056,0.8832028,0.6700713,0.8350357,0.75121224,0.8756061,0.71833396,0.859167,0.7274234,0.8637117
12496,0.75547796,0.87773895,0.6643375,0.83216876,0.69261134,0.84630567,0.56578106,0.78289056,0.6971413,0.84857064,0.77286017,0.8864301,0.63352215,0.8167611,0.7320049,0.86600244,0.7135402,0.8567701,0.7134924,0.8567462
12497,0.7708369,0.8854184,0.70968974,0.85484487,0.713554,0.856777,0.6028749,0.80143744,0.72676575,0.8633829,0.76125425,0.88062716,0.64832973,0.82416487,0.7476014,0.8738007,0.6650847,0.83254236,0.69471633,0.84735817
12498,0.74124885,0.8706244,0.7732265,0.88661325,0.70438457,0.8521923,0.6709874,0.8354937,0.698974,0.849487,0.69371283,0.8468564,0.6815413,0.84077066,0.7496875,0.8748437,0.7238319,0.86191595,0.6966907,0.84834534
12499,0.6983477,0.84917384,0.6996577,0.84982884,0.6886487,0.84432435,0.5869564,0.7934782,0.7187352,0.8593676,0.692081,0.8460405,0.6970769,0.84853846,0.70779765,0.8538988,0.6515211,0.82576054,0.67836225,0.8391811
12500,0.74637413,0.87318707,0.65823686,0.82911843,0.64435804,0.822179,0.5679151,0.78395754,0.705907,0.8529535,0.7449347,0.87246734,0.66840374,0.8342019,0.6967699,0.848385,0.6659945,0.83299726,0.7104549,0.8552275
12501,0.6105248,0.8052624,0.6106205,0.80531025,0.5872115,0.79360574,0.530826,0.765413,0.568682,0.784341,0.49676523,0.7483826,0.51786065,0.7589303,0.52324563,0.7616228,0.5249883,0.76249415,0.5090562,0.7545281
12502,0.80580753,0.9029038,0.74658155,0.8732908,0.72190666,0.86095333,0.6626034,0.8313017,0.78520775,0.8926039,0.7189114,0.8594557,0.69062245,0.8453112,0.7584592,0.8792296,0.6572809,0.82864046,0.6927096,0.84635484
12503,0.6533772,0.8266886,0.55840963,0.77920485,0.62237895,0.8111895,0.5206163,0.76030815,0.5918052,0.7959026,0.71784544,0.8589227,0.54801816,0.7740091,0.6467227,0.82336134,0.6314118,0.8157059,0.6267176,0.8133588
12504,0.7555616,0.8777808,0.7460487,0.87302434,0.74242294,0.87121147,0.7213094,0.8606547,0.6991116,0.8495558,0.6812031,0.84060156,0.62789005,0.81394506,0.76692235,0.8834612,0.6889695,0.84448475,0.65108204,0.825541
12505,0.61218804,0.80609405,0.5703471,0.78517354,0.6046377,0.8023188,0.5214354,0.7607177,0.5786368,0.78931844,0.65175956,0.8258798,0.5429733,0.77148664,0.59947264,0.7997363,0.6440743,0.82203716,0.6264679,0.813234
12506,0.6708361,0.83541805,0.62343884,0.8117194,0.635644,0.817822,0.5611276,0.78056383,0.6301569,0.81507844,0.6558186,0.8279093,0.6089666,0.8044833,0.62721443,0.8136072,0.5956868,0.7978434,0.6243928,0.8121964
12507,0.6683054,0.8341527,0.6712873,0.83564365,0.6825017,0.84125084,0.6021362,0.80106807,0.7207595,0.86037976,0.7275733,0.86378664,0.71641827,0.85820913,0.7101018,0.8550509,0.6959849,0.8479924,0.72914255,0.8645713
12508,0.7164669,0.85823345,0.5931486,0.7965743,0.6104894,0.8052447,0.49743307,0.74871653,0.6784072,0.8392036,0.77355486,0.8867774,0.61832523,0.8091626,0.660605,0.8303025,0.5883287,0.79416436,0.68403757,0.8420188
12509,0.6616225,0.83081126,0.6487778,0.82438886,0.68447095,0.84223545,0.602227,0.8011135,0.61297035,0.8064852,0.6623973,0.8311987,0.5823526,0.7911763,0.6562977,0.82814884,0.65069723,0.8253486,0.6386666,0.8193333
12510,0.5964087,0.79820436,0.602456,0.801228,0.59759736,0.7987987,0.58525515,0.7926276,0.57134616,0.7856731,0.5973809,0.79869044,0.59509236,0.79754615,0.6277139,0.81385696,0.6281113,0.8140557,0.6386653,0.81933266
12511,0.67893016,0.8394651,0.65674824,0.82837415,0.6491742,0.8245871,0.5583496,0.7791748,0.61534965,0.8076748,0.6892891,0.84464455,0.6222826,0.8111413,0.6576908,0.8288454,0.6688574,0.83442867,0.6646142,0.8323071
12512,0.6380868,0.8190434,0.6382916,0.8191458,0.5687524,0.7843762,0.6037172,0.8018586,0.6097815,0.80489075,0.5680227,0.78401136,0.5868976,0.7934488,0.63575923,0.8178796,0.6546867,0.82734334,0.6043917,0.80219585
12513,0.6664504,0.8332252,0.5956051,0.79780257,0.6174272,0.80871356,0.5606507,0.78032535,0.6079633,0.80398166,0.663173,0.8315865,0.5856114,0.7928057,0.62691396,0.813457,0.6175505,0.80877525,0.62243325,0.8112166
12514,0.73503137,0.8675157,0.6819978,0.8409989,0.7031481,0.85157406,0.5973425,0.79867125,0.7135289,0.85676444,0.74630845,0.8731542,0.60478926,0.8023946,0.72435224,0.8621761,0.66377795,0.831889,0.6689747,0.8344873
12515,0.72259074,0.86129534,0.6358749,0.8179375,0.6332873,0.81664366,0.5866562,0.7933281,0.6746967,0.83734834,0.7139255,0.85696274,0.59523064,0.7976153,0.7053679,0.85268396,0.65313613,0.82656807,0.6527467,0.82637334
12516,0.77789533,0.88894767,0.69311917,0.8465596,0.69987845,0.8499392,0.6421492,0.8210746,0.7298771,0.86493856,0.7172668,0.8586334,0.6490504,0.82452524,0.7423564,0.8711782,0.6604879,0.83024395,0.68326765,0.8416338
12518,0.6903833,0.84519166,0.72520036,0.8626002,0.6872475,0.84362376,0.65836376,0.8291819,0.7022631,0.85113156,0.6658076,0.8329038,0.68681,0.843405,0.7279729,0.8639865,0.692739,0.8463695,0.67813575,0.8390679
12519,0.7048029,0.85240144,0.646354,0.823177,0.6230888,0.8115444,0.5460159,0.773008,0.6273254,0.8136627,0.63476026,0.81738013,0.56736743,0.7836837,0.6335546,0.8167773,0.59302175,0.7965109,0.5954797,0.79773986
12520,0.7474571,0.8737285,0.6865064,0.8432532,0.6661166,0.8330583,0.574577,0.7872885,0.6834812,0.8417406,0.7313187,0.86565936,0.6171191,0.80855954,0.68476534,0.84238267,0.6423367,0.82116836,0.7020164,0.8510082
12521,0.7778567,0.88892835,0.6691451,0.83457255,0.6750339,0.83751696,0.59853923,0.7992696,0.7147227,0.8573613,0.7795783,0.88978916,0.6728929,0.83644646,0.72447777,0.8622389,0.65583575,0.8279179,0.739514,0.869757
12523,0.7052314,0.8526157,0.68172395,0.840862,0.6797719,0.83988595,0.63207555,0.8160378,0.64850247,0.82425123,0.6954795,0.84773976,0.6354322,0.8177161,0.705066,0.852533,0.68201697,0.8410085,0.70122707,0.85061353
12525,0.83767325,0.9188366,0.716366,0.858183,0.7592888,0.8796444,0.62353444,0.8117672,0.8004719,0.90023595,0.8186015,0.90930074,0.70499396,0.852497,0.77307916,0.8865396,0.6979008,0.8489504,0.75418085,0.87709045
12526,0.7485614,0.8742807,0.65697217,0.8284861,0.6842474,0.8421237,0.61876506,0.80938256,0.6817597,0.84087986,0.7467176,0.8733588,0.6277789,0.81388944,0.6949316,0.8474658,0.6954188,0.8477094,0.6989108,0.84945536
12527,0.7673033,0.8836516,0.6925272,0.8462636,0.66546917,0.8327346,0.60787594,0.803938,0.7274945,0.86374724,0.7657064,0.8828532,0.66969335,0.8348467,0.73844135,0.8692207,0.70195067,0.85097533,0.7021335,0.8510667
12528,0.65847945,0.8292397,0.63212264,0.8160613,0.6621915,0.83109576,0.57654977,0.7882749,0.6060668,0.8030334,0.66317993,0.83158994,0.5547669,0.77738345,0.65827227,0.82913613,0.66905993,0.83453,0.6122714,0.8061357
12529,0.75201124,0.87600565,0.6416755,0.82083774,0.6615773,0.8307886,0.57406783,0.7870339,0.6856413,0.84282064,0.7226007,0.86130035,0.6125453,0.8062726,0.68812823,0.8440641,0.59390664,0.7969533,0.6432013,0.8216007
12530,0.6110567,0.80552834,0.5665368,0.7832684,0.5473231,0.77366155,0.5299487,0.76497436,0.5188118,0.7594059,0.51621985,0.7581099,0.48868555,0.7443428,0.51769376,0.7588469,0.5162982,0.7581491,0.5233566,0.76167834
12531,0.7263571,0.86317855,0.6753998,0.8376999,0.66168356,0.8308418,0.5779699,0.78898495,0.6835267,0.8417634,0.73901224,0.8695061,0.63861597,0.819308,0.6755022,0.8377511,0.66144603,0.83072305,0.69435817,0.84717906
12532,0.7252948,0.8626474,0.6211095,0.81055474,0.6624032,0.8312016,0.54017735,0.7700887,0.6460216,0.8230108,0.7240213,0.86201066,0.6032305,0.80161524,0.64769244,0.8238462,0.61207163,0.8060358,0.6579772,0.8289886
12533,0.76452553,0.88226277,0.6592962,0.82964814,0.64646006,0.82323,0.5560811,0.7780405,0.7220224,0.8610112,0.76905704,0.8845285,0.65709746,0.8285487,0.7171949,0.85859746,0.63637793,0.81818897,0.7182337,0.85911685
12565,0.7334568,0.8667284,0.6604847,0.83024234,0.63399357,0.8169968,0.62710977,0.8135549,0.66896766,0.83448386,0.73913527,0.86956763,0.623548,0.811774,0.73480463,0.8674023,0.6918541,0.84592706,0.7082857,0.85414284
12656,0.69347966,0.8467398,0.7171514,0.8585757,0.64860237,0.8243012,0.60862494,0.80431247,0.7136009,0.85680044,0.7031121,0.85155606,0.68844855,0.8442243,0.71892804,0.85946405,0.7014432,0.8507216,0.72969776,0.86484885
12674,0.7610527,0.88052636,0.69584614,0.84792304,0.69625354,0.84812677,0.61365795,0.806829,0.71611774,0.85805887,0.7599338,0.8799669,0.661754,0.830877,0.7239256,0.8619628,0.6645109,0.8322555,0.7048184,0.85240924
12687,0.60244334,0.80122167,0.6053965,0.80269825,0.54125345,0.7706267,0.5425899,0.77129495,0.6076441,0.80382204,0.64904463,0.8245223,0.6667011,0.83335054,0.6382938,0.8191469,0.66609526,0.8330476,0.6928735,0.84643674
12736,0.74981153,0.87490577,0.6726483,0.83632416,0.62107944,0.8105397,0.6591501,0.82957506,0.6815135,0.8407568,0.616495,0.8082475,0.63075113,0.81537557,0.6660292,0.8330146,0.68474007,0.84237003,0.63688004,0.81844
13078,0.6710912,0.8355456,0.61676383,0.8083819,0.6067739,0.8033869,0.592466,0.796233,0.6524581,0.82622904,0.7003653,0.85018265,0.6125278,0.8062639,0.6808486,0.8404243,0.621127,0.8105635,0.64698887,0.82349443
13080,0.7324395,0.86621976,0.72586083,0.8629304,0.6826392,0.84131956,0.5911983,0.79559916,0.73166984,0.86583495,0.729558,0.864779,0.6792029,0.83960146,0.733637,0.8668185,0.68639386,0.8431969,0.69103414,0.84551704
13146,0.742267,0.8711335,0.66054964,0.8302748,0.59454095,0.7972705,0.58157253,0.79078627,0.66206074,0.83103037,0.7047218,0.8523609,0.6446812,0.8223406,0.6683511,0.8341756,0.69406986,0.84703493,0.69825685,0.8491284
13147,0.78188884,0.8909444,0.70942044,0.8547102,0.6687082,0.8343541,0.6394161,0.81970805,0.74642074,0.8732104,0.7002318,0.8501159,0.6823094,0.8411547,0.7056142,0.8528071,0.68766475,0.8438324,0.6819582,0.8409791
13148,0.7230905,0.86154526,0.64229,0.821145,0.6680727,0.83403635,0.5921937,0.79609686,0.6978687,0.84893435,0.68660796,0.843304,0.60614336,0.8030717,0.68995035,0.8449752,0.5822435,0.7911217,0.6105459,0.80527294
13149,0.7006341,0.85031706,0.63487935,0.8174397,0.5789782,0.7894891,0.5307349,0.76536745,0.65369844,0.8268492,0.59658414,0.79829204,0.5430849,0.77154243,0.576293,0.7881465,0.59191155,0.7959558,0.6020674,0.80103374
13150,0.769596,0.884798,0.74172115,0.8708606,0.72213745,0.8610687,0.66361225,0.8318061,0.7543726,0.8771863,0.72843885,0.8642194,0.7056002,0.85280013,0.76255834,0.8812792,0.6800649,0.84003246,0.7194322,0.85971606
13196,0.7334246,0.86671233,0.69615877,0.8480794,0.6292465,0.81462324,0.60786283,0.8039314,0.65600514,0.8280026,0.6475975,0.8237988,0.5848515,0.79242575,0.65109783,0.8255489,0.6061349,0.80306745,0.60971594,0.80485797
13382,0.6839914,0.8419957,0.6769074,0.8384537,0.6647203,0.83236015,0.5994272,0.7997136,0.66413367,0.83206683,0.68631256,0.8431563,0.6422497,0.82112485,0.6734859,0.83674294,0.64166534,0.82083267,0.69392985,0.84696496
13461,0.6872892,0.8436446,0.6421576,0.8210788,0.6602389,0.8301195,0.59605396,0.798027,0.59290123,0.7964506,0.604869,0.8024345,0.5578663,0.77893317,0.629549,0.8147745,0.5832391,0.79161954,0.56999445,0.7849972
13475,0.7853366,0.8926683,0.7345677,0.8672838,0.6975305,0.84876525,0.63336086,0.81668043,0.7503309,0.87516546,0.782191,0.8910955,0.721965,0.86098254,0.7662689,0.8831345,0.73111296,0.8655565,0.7638962,0.8819481
13477,0.7229613,0.86148065,0.62470186,0.8123509,0.6488781,0.82443905,0.58779,0.793895,0.65794665,0.8289733,0.6702343,0.83511716,0.627819,0.81390953,0.6522106,0.8261053,0.57752216,0.7887611,0.655056,0.827528
13537,0.7680936,0.8840468,0.68948185,0.8447409,0.66754836,0.8337742,0.64734536,0.82367265,0.70891774,0.85445887,0.7057444,0.8528722,0.6662303,0.83311516,0.68934274,0.84467137,0.6314909,0.8157455,0.6871144,0.84355724
13893,0.7056579,0.852829,0.6582469,0.82912344,0.66084397,0.830422,0.60991704,0.8049585,0.66591215,0.8329561,0.62952626,0.8147631,0.57946444,0.7897322,0.6650492,0.8325246,0.5775726,0.7887863,0.59996486,0.7999824
13897,0.7636622,0.8818311,0.65974337,0.82987165,0.6034131,0.80170655,0.5834875,0.79174376,0.68421006,0.84210503,0.64472514,0.82236254,0.5874096,0.7937048,0.65671253,0.82835627,0.59273124,0.7963656,0.5958626,0.7979313
14744,0.68559766,0.8427988,0.5861976,0.7930988,0.6099028,0.8049514,0.55788743,0.7789437,0.6239108,0.8119554,0.6648969,0.8324485,0.5935242,0.7967621,0.641118,0.820559,0.6218022,0.8109011,0.6398293,0.81991464
14862,0.73886055,0.8694303,0.63599575,0.8179979,0.6343918,0.8171959,0.60813713,0.80406857,0.6683341,0.83416706,0.6375046,0.8187523,0.59945214,0.79972607,0.6817816,0.84089077,0.58791834,0.79395914,0.60846823,0.80423415
14882,0.7764811,0.8882406,0.75948405,0.879742,0.69637275,0.8481864,0.6421747,0.82108736,0.7623106,0.8811553,0.7198917,0.8599459,0.6805216,0.8402608,0.747538,0.873769,0.68614846,0.8430742,0.7325309,0.8662654
14890,0.77521145,0.8876057,0.7072973,0.85364866,0.6465166,0.8232583,0.63007945,0.81503975,0.7309132,0.8654566,0.75576794,0.877884,0.66611505,0.8330575,0.7500304,0.8750152,0.70243007,0.851215,0.716665,0.8583325
14906,0.69307053,0.84653527,0.6448718,0.82243586,0.59890866,0.79945433,0.6209643,0.81048214,0.64032197,0.820161,0.5566871,0.77834356,0.5856784,0.79283917,0.6057366,0.8028683,0.5859128,0.7929564,0.5671879,0.78359395
14907,0.6283996,0.8141998,0.6384691,0.81923455,0.5968224,0.7984112,0.5769324,0.7884662,0.6486758,0.8243379,0.59833324,0.7991666,0.6078637,0.80393183,0.6693886,0.83469427,0.60904706,0.8045235,0.6131277,0.80656385
14914,0.69234896,0.8461745,0.5834181,0.79170907,0.556321,0.7781605,0.5538972,0.7769486,0.6065631,0.80328155,0.59374076,0.79687035,0.5121782,0.7560891,0.58596194,0.79298097,0.5560053,0.7780026,0.523202,0.761601
14916,0.6731241,0.83656204,0.66736746,0.8336837,0.59771734,0.79885864,0.6076597,0.80382985,0.62096757,0.8104838,0.5786257,0.78931284,0.59583294,0.7979165,0.5977921,0.7988961,0.6118312,0.8059156,0.5877725,0.79388624
14930,0.7404771,0.87023854,0.61389697,0.8069485,0.6563816,0.8281908,0.56801975,0.7840099,0.6788404,0.8394202,0.7472969,0.87364846,0.6174717,0.80873585,0.67952466,0.83976233,0.638015,0.8190075,0.697199,0.8485995
14932,0.6444377,0.82221884,0.626873,0.8134365,0.6115469,0.80577344,0.5422791,0.77113956,0.6123442,0.80617213,0.6881008,0.8440504,0.6440197,0.82200986,0.6515669,0.8257835,0.68418515,0.8420926,0.6816969,0.84084845
14939,0.7605033,0.88025165,0.6719086,0.8359543,0.6881579,0.84407896,0.58040667,0.79020333,0.71705914,0.85852957,0.7612347,0.8806174,0.67564213,0.83782107,0.71044207,0.85522103,0.65963537,0.82981765,0.7354904,0.86774516
14947,0.7450245,0.8725122,0.65639293,0.82819647,0.64829606,0.82414806,0.57688665,0.7884433,0.66540724,0.8327036,0.7569444,0.8784722,0.6442375,0.82211876,0.708533,0.8542665,0.6719919,0.8359959,0.72286004,0.86143005
15180,0.58293486,0.7914674,0.56918657,0.7845933,0.5811211,0.79056054,0.5684376,0.7842188,0.50433165,0.7521658,0.5201554,0.7600777,0.45771754,0.72885877,0.50760174,0.75380087,0.5515225,0.77576125,0.50042635,0.75021315
15240,0.5681364,0.7840682,0.537852,0.768926,0.5042061,0.7521031,0.52144396,0.760722,0.54332995,0.771665,0.54532015,0.7726601,0.5756203,0.78781015,0.53911126,0.7695556,0.528986,0.764493,0.58845365,0.7942268
15339,0.7300499,0.8650249,0.78016496,0.8900825,0.69677067,0.84838533,0.6731041,0.836552,0.69885826,0.84942913,0.65829843,0.82914925,0.61747986,0.8087399,0.7525984,0.8762992,0.6464559,0.82322794,0.661639,0.8308195
15419,0.7946309,0.89731544,0.7035663,0.85178316,0.685815,0.8429075,0.6239326,0.8119663,0.7107177,0.85535884,0.7106112,0.8553056,0.64948213,0.82474107,0.7002294,0.8501147,0.65857494,0.82928747,0.7079522,0.85397613
15425,0.65877193,0.829386,0.58802646,0.79401326,0.54107106,0.7705355,0.6155875,0.80779374,0.586441,0.7932205,0.5709896,0.7854948,0.58029824,0.7901491,0.5897772,0.7948886,0.5771458,0.7885729,0.5797297,0.78986484
15426,0.74966383,0.8748319,0.7345955,0.86729777,0.6667907,0.83339536,0.593787,0.7968935,0.6822322,0.8411161,0.68247736,0.8412387,0.5937562,0.7968781,0.73521477,0.86760736,0.64721096,0.8236055,0.6333884,0.8166942
15474,0.75596744,0.8779837,0.77065134,0.8853257,0.7300842,0.8650421,0.6658709,0.83293545,0.7445067,0.87225336,0.7100917,0.85504586,0.6682432,0.8341216,0.7460266,0.87301326,0.6799761,0.83998805,0.725218,0.862609
15519,0.73382616,0.8669131,0.6746178,0.8373089,0.6593281,0.82966405,0.57810926,0.78905463,0.69739974,0.84869987,0.7219273,0.86096364,0.6690717,0.83453584,0.69843316,0.8492166,0.67730206,0.83865106,0.7153179,0.857659
15524,0.6902754,0.8451377,0.70125157,0.85062575,0.65163636,0.8258182,0.6104424,0.8052212,0.6719523,0.8359761,0.7011075,0.85055375,0.6791092,0.8395546,0.6949274,0.8474637,0.7129346,0.8564673,0.7420769,0.87103844
15589,0.76042044,0.8802102,0.6928763,0.84643817,0.68029237,0.8401462,0.6440344,0.8220172,0.68377304,0.8418865,0.6550356,0.8275178,0.6257752,0.8128876,0.6698406,0.8349203,0.6342828,0.8171414,0.6705005,0.83525026
